name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalRevenue,"2,196,686,000","2,181,578,000","2,095,505,000","1,896,998,000","1,733,825,000","1,709,002,000","1,589,936,000","1,223,408,000","1,435,418,000","1,870,297,000","1,998,502,000","2,423,669,000","2,505,242,000","2,431,358,000","2,375,439,000","2,437,095,000","1,822,761,000","1,263,717,000","1,243,278,000","727,334,000","328,579,000","293,620,000","97,782,000","92,823,000","87,241,000","81,221,000","78,067,000","794,800,000","870,900,000","1,086,200,000","1,062,500,000",,"1,058,300,000","1,275,100,000","1,215,300,000","1,231,200,000","1,175,100,000","1,097,200,000","1,153,400,000","1,084,500,000"
	OperatingRevenue,"2,196,686,000","2,181,578,000","2,095,505,000","1,896,998,000","1,733,825,000","1,709,002,000","1,589,936,000","1,223,408,000","1,435,418,000","1,870,297,000","1,998,502,000","2,423,669,000","2,505,242,000","2,431,358,000","2,375,439,000","2,437,095,000","1,822,761,000","1,263,717,000","1,243,278,000","727,334,000","328,579,000","293,620,000","97,782,000","92,823,000","87,241,000","81,221,000","78,067,000","794,800,000","870,900,000","1,086,200,000","1,062,500,000",,"1,058,300,000","1,275,100,000","1,215,300,000","1,231,200,000","1,175,100,000","1,097,200,000","1,153,400,000","1,084,500,000"
CostOfRevenue,"1,422,135,000","1,405,110,000","1,374,748,000","1,198,742,000","1,112,344,000","1,103,261,000","986,761,000","622,275,000","826,724,000","1,231,852,000","1,392,931,000","1,780,931,000","1,881,248,000","1,816,109,000","1,756,954,000","1,812,056,000","1,415,534,000","919,633,000","892,488,000","442,791,000","170,391,000","151,612,000",,,"-121,000","-643,000","-2,645,000","447,300,000","567,600,000","772,800,000","698,400,000",,"722,400,000","943,400,000","921,200,000","908,200,000","849,100,000","790,700,000","856,500,000","829,000,000"
GrossProfit,"774,551,000","776,468,000","720,757,000","698,256,000","621,481,000","605,741,000","603,175,000","601,133,000","608,694,000","638,445,000","605,571,000","642,738,000","623,994,000","615,249,000","618,485,000","625,039,000","407,227,000","344,084,000","350,790,000","284,543,000","158,188,000","142,008,000",,,"87,362,000","81,864,000","80,712,000","347,500,000","303,300,000","313,400,000","364,100,000",,"335,900,000","331,700,000","294,100,000","323,000,000","326,000,000","306,500,000","296,900,000","255,500,000"
OperatingExpense,"393,616,000","384,763,000","367,104,000","354,042,000","331,254,000","320,481,000","339,981,000","320,628,000","339,521,000","391,073,000","402,977,000","471,885,000","439,119,000","419,534,000","441,714,000","487,211,000","337,686,000","238,767,000","302,890,000","301,733,000","155,454,000","145,273,000","86,959,000","88,666,000","85,646,000","74,564,000","70,559,000","348,100,000","305,400,000","331,800,000","286,400,000",,"301,400,000","237,300,000","246,000,000","241,400,000","261,100,000","216,300,000","223,600,000","218,000,000"
	SellingGeneralAndAdministration,"249,664,000","249,964,000","254,979,000","242,970,000","206,876,000","200,206,000","217,489,000","203,593,000","236,786,000","256,553,000","260,732,000","291,544,000","287,808,000","292,390,000","311,511,000","353,148,000","248,718,000","205,375,000","235,776,000","249,269,000","135,169,000","107,158,000","80,409,000","82,160,000","80,212,000","68,498,000","62,998,000","303,800,000","253,700,000","269,200,000","234,900,000",,"257,000,000","185,300,000","197,100,000","194,600,000","216,000,000","174,900,000","178,300,000","173,900,000"
		GeneralAndAdministrativeExpense,"249,664,000","249,964,000","254,979,000","242,970,000","206,876,000","200,206,000","217,489,000","203,593,000","236,786,000","256,553,000","260,732,000","291,544,000","287,808,000","292,390,000","311,511,000",,,"205,375,000","236,396,000","205,797,000","118,582,000",,,,,,,,,,,,,,,,,,,
			OtherGandA,"247,864,000","249,964,000","254,979,000","242,970,000","206,876,000","200,206,000","217,489,000","203,593,000","236,786,000","256,553,000","260,732,000","291,544,000","287,808,000","292,390,000","311,511,000",,,"205,375,000","236,396,000","205,797,000","118,582,000",,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,,,,,,,,,"79,270,000","78,619,000","43,472,000","16,587,000",,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"157,820,000","148,567,000","135,808,000","125,540,000","132,775,000","131,693,000","128,879,000","125,687,000","122,704,000","145,051,000","153,882,000","175,391,000","146,976,000","122,992,000","126,846,000","134,063,000","88,315,000","66,277,000","60,673,000","36,670,000","20,285,000","14,051,000","6,550,000","6,506,000","5,434,000","6,066,000","7,561,000","44,300,000","51,700,000","62,600,000","51,500,000",,"44,400,000","52,000,000","48,900,000","46,800,000","45,100,000","41,400,000","45,300,000","44,100,000"
		DepreciationAndAmortizationInIncomeStatement,"157,820,000","148,567,000","135,808,000","125,540,000","132,775,000","131,693,000","128,879,000","125,687,000","122,704,000","145,051,000","153,882,000","175,391,000","146,976,000","122,992,000","126,846,000","134,063,000","88,315,000","66,277,000","60,673,000","36,670,000","20,285,000","14,051,000","6,550,000","6,506,000","5,434,000","6,066,000","7,561,000","44,300,000","51,700,000","62,600,000","51,500,000",,"44,400,000","52,000,000","48,900,000","46,800,000","45,100,000","41,400,000","45,300,000","44,100,000"
			DepreciationIncomeStatement,"141,829,000","135,789,000","133,414,000","125,540,000","132,775,000","131,693,000","128,879,000","125,687,000","122,704,000","145,051,000","153,882,000","175,391,000","146,976,000","122,992,000","126,846,000",,,,,,,,,,,,,,,,,,,,,,,,,
			Amortization,"15,991,000","12,778,000","2,394,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"15,991,000","12,778,000","2,394,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-13,868,000","-13,768,000","-23,683,000","-14,468,000","-8,397,000","-11,418,000","-6,387,000","-8,652,000","-19,969,000","-10,531,000","-11,637,000","4,950,000","4,335,000","4,152,000","3,357,000","4,255,000","653,000","-32,885,000","6,441,000","15,794,000",,"24,064,000",,"35,752,000",,,,,,,,,,,,,,,,
OperatingIncome,"380,935,000","391,705,000","353,653,000","344,214,000","290,227,000","285,260,000","263,194,000","280,505,000","269,173,000","247,372,000","202,594,000","170,853,000","184,875,000","195,715,000","176,771,000","137,828,000","69,541,000","105,317,000","47,900,000","-17,190,000","2,734,000","-3,265,000","10,823,000","4,157,000","1,716,000","7,300,000","10,153,000","-600,000","-2,100,000","-18,400,000","77,700,000",,"34,500,000","94,400,000","48,100,000","81,600,000","64,900,000","90,200,000","73,300,000","37,500,000"
NetNonOperatingInterestIncomeExpense,"-122,750,000","-124,061,000","-122,319,000","-109,185,000","-117,737,000","-115,971,000","-119,618,000","-118,059,000","-114,802,000","-86,067,000","-51,994,000","-68,644,000","-98,604,000","-114,110,000","-118,385,000","-106,878,000","-67,009,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,"29,067,000","26,333,000","27,638,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"122,750,000","124,061,000","122,319,000","109,185,000","117,737,000","115,971,000","119,618,000","118,059,000","114,802,000","86,067,000","51,994,000","68,644,000","98,604,000","114,110,000","118,385,000","106,878,000","67,009,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"19,444,000","11,774,000","12,171,000","5,549,000","-19,695,000","2,192,000","431,340,000","-61,427,000","47,319,000","72,823,000","41,940,000","-38,617,000","-99,396,000","-57,165,000","-44,830,000","-47,212,000","-583,784,000","-1,687,000","65,079,000","3,502,000","18,348,000","1,853,000","-1,247,000","43,700,000","5,299,000","18,814,000","10,897,000","49,300,000","69,200,000","60,500,000","-4,000,000",,"-900,000","-19,000,000","-11,300,000","-21,800,000","16,700,000","1,400,000","19,900,000","9,800,000"
	GainOnSaleOfSecurity,"42,000","-10,358,000","2,107,000","39,000","246,000","25,598,000","450,736,000","2,961,000","723,000","55,364,000","1,199,000","23,565,000","36,243,000","484,000","5,259,000","-7,008,000",,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-8,895,000","-7,438,000","-339,000","4,829,000","-21,390,000","-31,177,000","-24,777,000","-66,005,000","45,607,000","16,653,000","39,994,000","-60,086,000","-137,204,000","-58,594,000","-52,523,000","-40,204,000","-583,784,000","-1,687,000","65,079,000","3,502,000","18,348,000","1,853,000","-1,247,000","43,700,000","5,299,000","18,814,000","10,897,000","49,300,000","69,200,000","60,500,000","-4,000,000",,"-900,000","-19,000,000","-11,300,000","-21,800,000","16,700,000","1,400,000","19,900,000","9,800,000"
		RestructuringAndMergernAcquisition,"8,802,000","8,320,000","-6,081,000","-24,997,000","12,882,000","15,682,000","8,605,000","61,650,000","-61,848,000","-52,099,000","-59,607,000","-14,259,000","41,031,000","45,711,000","0","11,096,000","3,913,000","85,417,000","3,273,000","14,884,000",,"-2,064,000",,"-500,000",,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"3,642,000","1,401,000","6,420,000","2,251,000","8,037,000","6,999,000","4,697,000","4,097,000","16,241,000","25,001,000","19,613,000","45,782,000","21,097,000","12,883,000","26,326,000","25,619,000","479,278,000",,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,,,"0","0","471,000","0","0","258,000","0","3,150,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"8,496,000","-2,283,000",,"17,917,000",,"8,496,000","11,475,000",,,"7,295,000",,"28,563,000","75,076,000","3,207,000","26,197,000","3,489,000","100,593,000","-83,730,000","-68,352,000","-18,386,000",,"211,000",,"-35,293,000",,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"27,797,000","29,570,000","10,403,000","681,000","1,449,000","7,771,000","5,381,000","1,617,000","989,000","806,000","747,000","-2,096,000","1,565,000","945,000","2,434,000",,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"277,533,000","279,418,000","243,505,000","240,578,000","152,795,000","171,481,000","574,916,000","101,019,000","201,690,000","234,128,000","192,540,000","63,592,000","-13,125,000","24,440,000","13,556,000","-16,262,000","-581,252,000","9,414,000","5,332,000","-66,683,000","-13,089,000","-14,573,000","-13,086,000","17,662,000","2,211,000","24,854,000","8,019,000","-25,300,000","-5,800,000","-41,900,000","-500,000",,"-35,900,000","-2,000,000","-33,200,000","-12,300,000","10,000,000","16,500,000","21,500,000","-24,700,000"
TaxProvision,"75,910,000","74,978,000","66,135,000","40,186,000","34,963,000","34,541,000","114,801,000","-93,010,000","72,066,000","94,149,000","76,116,000","16,057,000","-21,083,000","6,528,000","-4,555,000","-21,640,000","-99,294,000","-8,354,000","4,612,000","-16,533,000","-17,483,000","-1,371,000","-3,329,000","8,696,000","12,368,000","7,152,000","4,832,000","-4,700,000","7,900,000","-2,500,000","1,600,000",,"8,600,000","5,500,000","-15,600,000","600,000","12,600,000","15,300,000","7,900,000","-15,300,000"
NetIncomeCommonStockholders,"201,623,000","204,440,000","177,370,000","200,392,000","117,832,000","136,940,000","460,115,000","194,029,000","129,624,000","161,142,000","121,434,000","45,487,000","7,083,000","9,875,000","-4,325,000","5,062,000","-479,741,000","16,081,000","-10,932,000","-55,627,000","13,941,000","-10,838,000","1,343,000","52,416,000","461,921,000","10,124,000","14,636,000","-3,700,000","-13,900,000","-37,000,000","-13,900,000",,"-60,000,000","-7,500,000","-17,600,000","-12,900,000","-800,000","35,700,000","14,700,000","-8,400,000"
