name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
MarketCap,"1,970,273,024","1,777,567,036","1,630,532,512","2,044,667,709","1,690,630,430","1,739,713,391","1,972,538,337","2,205,935,031","2,840,113,549","2,262,264,727","2,509,019,417","2,498,762,872","1,755,631,596","1,624,768,042","1,830,647,188","1,301,380,710","603,125,065","1,640,730,956","1,925,516,980","2,947,521,188","2,530,494,835","2,248,192,880","1,811,135,873","1,660,608,338","1,205,734,179","703,964,857","596,325,488","404,510,495","197,880,200","232,901,578","166,851,160","210,999,405","147,852,777"
EnterpriseValue,"3,809,505,024","3,574,430,036","3,327,325,512","3,739,406,709","3,398,167,430","2,818,120,391","1,979,899,337","2,216,140,031","2,803,565,549","2,225,716,727","2,511,878,417","2,416,137,872","1,672,062,596","1,604,974,042","1,810,853,188","1,327,665,710","796,764,065","1,773,849,956","1,839,557,980","2,872,726,188","2,485,084,835","2,199,037,880","1,788,283,873","1,637,623,338","1,159,289,179","679,964,857","596,225,488","404,410,495","193,574,240","231,401,578","166,551,160","210,199,405","145,452,777"
PeRatio,"16.138","20.121","32.691","355.909",,"18.417","14.455","17.713","22.178","20.585","24.072","25.54","18.376","19.966","22.711","30.408","12.317","23.475","23.883","35.61","38.655","39.321","37.771","44.013","42.324","33.979","80.151","35.059","34.196","26.517","24.974","44.079","27.323"
ForwardPeRatio,"10.905","11.038","10.616","12.626","25.445","13.967",,"18.051","19.455","17.606","20.704","19.048","13.495","15.898","18.382",,,,,,,,,,,,,,,,,,
PegRatio,"2.182","2.208","2.123","2.526","5.085","2.792",,"1.504","1.62","1.468","1.726","1.589","1.125","0.994","1.281",,,,,,,,,,,,,,,,,,
PsRatio,"0.539","0.499","0.505","0.676","0.767","0.735","0.866","1.022","1.356","1.129","1.345","1.415","0.998","1.028","1.117","0.81","0.402","1.153","1.535","2.68","2.66","2.951","2.845","3.218","3.091","2.134","2.3","1.67","1.252","2.126","1.991","3.092","2.207"
PbRatio,"5.268","5.527","5.04","6.351","5.246","3.259","3.216","3.781","4.818","3.904","4.801","4.285","3.028","3.054","3.091","2.522","1.333","2.915","2.82","4.772","4.661","4.91","4.772","5.737","5.522","3.793","3.72","2.652","2.369","3.139","2.648","7.403","6.401"
EnterprisesValueRevenueRatio,"1.088","1.035","1.044","1.382","1.601","1.187","0.847","0.967","1.275","1.073","1.287","1.294","0.924","0.946","1.091","0.829","0.496","1.174","1.439","2.575","2.564","2.842","2.743","3.038","2.844","1.957","2.248","1.939","1.208","2.163","2.087","3.137","2.797"
EnterprisesValueEBITDARatio,"17.182","19.853","23.003","21.744","118.469","12.142","8.089","7.854","9.575","8.324","10.168","9.767","7.117","8.189","9.053","8.856","4.939","9.816","11.007","17.222","18.432","19.869","19.206","22.465","20.772","16.306","22.71","19.322","9.85","15.124","14.739","23.356","25.518"
