Date,Open,High,Low,Close,Adj Close,Volume
2009-09-23,13.697183,13.855634,13.389085,13.415493,11.436832,4176618
2009-09-24,13.529930,13.534331,13.028169,13.195423,11.249225,2947466
2009-09-25,13.208627,13.261444,13.028169,13.186620,11.241719,3692227
2009-09-28,13.217430,13.565141,13.067782,13.450704,11.466854,2329709
2009-09-29,13.507923,13.750000,13.265845,13.503521,11.511879,2086832
2009-09-30,13.507923,13.626761,13.041373,13.318662,11.354283,3098781
2009-10-01,13.186620,13.230634,12.627641,12.654049,10.787699,5794736
2009-10-02,12.482394,12.508803,12.156690,12.257923,10.449994,8428666
2009-10-05,12.350352,12.579225,12.235915,12.548415,10.697644,4769837
2009-10-06,12.711268,12.935739,12.601232,12.781690,10.896510,3674960
2009-10-07,12.777289,12.860915,12.636444,12.852113,10.956549,2274954
2009-10-08,12.966549,13.573944,12.874120,13.380282,11.406817,5202426
2009-10-09,13.380282,13.503521,13.230634,13.384683,11.410568,2849770
2009-10-12,13.433099,14.238556,13.424296,14.212148,12.115991,5951958
2009-10-13,14.159331,14.185739,13.794014,13.833627,11.793300,3717901
2009-10-14,14.027289,14.322183,13.921655,14.207746,12.112237,3470707
2009-10-15,14.102113,14.286972,14.044894,14.194542,12.100980,2485568
2009-10-16,14.062500,14.088908,13.675176,13.886444,11.838326,2580765
2009-10-19,13.956866,14.317782,13.890845,14.234155,12.134750,3655648
2009-10-20,14.176937,14.190141,13.701585,13.952465,11.894608,3782653
2009-10-21,13.877641,14.678697,13.877641,14.379401,12.258575,5286944
2009-10-22,14.379401,14.722711,14.036092,14.603873,12.449938,2854768
2009-10-23,14.705106,14.744718,14.388204,14.555458,12.408663,3080832
2009-10-26,14.546655,15.286092,14.546655,14.656690,12.494969,3954643
2009-10-27,14.775528,14.775528,14.031690,14.278169,12.172276,4267270
2009-10-28,14.581866,14.581866,13.098592,13.296655,11.335525,6112134
2009-10-29,13.675176,13.934859,13.468310,13.838028,11.797046,5329203
2009-10-30,13.745599,14.031690,13.265845,13.345070,11.376797,5379414
2009-11-02,13.406690,13.776408,13.221831,13.565141,11.564408,4061654
2009-11-03,13.419894,13.741197,13.301056,13.635563,11.624449,2888166
2009-11-04,13.732394,13.961268,13.499120,13.560739,11.560659,2225651
2009-11-05,13.701585,13.978873,13.578345,13.758803,11.729510,3265773
2009-11-06,13.600352,14.203345,13.600352,14.014085,11.947140,3794013
2009-11-09,14.097711,14.590669,14.062500,14.542254,12.397409,2436947
2009-11-10,14.405810,14.771127,14.097711,14.379401,12.258575,4788240
2009-11-11,14.533451,14.595070,14.326585,14.392606,12.269830,2424451
2009-11-12,14.344190,14.603873,14.115317,14.128521,12.044696,2105462
2009-11-13,14.154930,14.397007,14.000880,14.097711,12.018429,3646787
2009-11-16,14.269366,14.357394,14.115317,14.251761,12.149763,2261776
2009-11-17,14.141725,14.313380,14.044894,14.260563,12.157268,3322118
2009-11-18,14.181338,14.229754,13.948063,13.992077,11.928379,2542141
2009-11-19,13.842430,13.890845,13.477113,13.609155,11.601933,2472163
2009-11-20,13.534331,13.644366,13.406690,13.604754,11.598181,1579494
