name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,"354,000,000","386,000,000","417,000,000","536,000,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,"354,000,000","386,000,000","417,000,000","536,000,000"
	OtherOperatingExpenses,,,,,,"180,000,000","188,000,000","237,000,000","201,000,000","240,000,000","159,000,000","158,000,000","133,000,000","145,000,000","110,000,000","-130,000,000","-162,000,000","-71,000,000","-76,000,000","-84,000,000","-85,000,000","-25,000,000",,,,,,
OperatingIncome,"2,321,000,000","2,309,000,000","2,158,000,000","2,099,000,000","1,609,000,000","1,893,000,000","1,749,000,000","1,641,000,000","1,505,000,000","1,453,000,000","1,530,000,000","2,013,000,000","2,138,000,000","1,969,000,000","1,836,000,000","1,563,000,000","1,517,000,000","1,381,000,000","1,321,000,000","1,153,000,000","1,155,000,000","1,059,000,000","1,005,000,000","866,000,000","863,000,000","894,000,000","768,000,000","672,000,000"
NetNonOperatingInterestIncomeExpense,"-496,000,000","-513,000,000","-527,000,000","-544,000,000","-543,000,000","-486,000,000","-452,000,000","-445,000,000","-307,000,000","-141,000,000","-143,000,000","-247,000,000","-149,000,000","-156,000,000","-175,000,000","-194,000,000","-226,000,000",,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,"23,000,000","20,000,000","28,000,000","20,000,000","18,000,000","27,000,000",,,,,,,,,,,
	InterestExpenseNonOperating,"496,000,000","513,000,000","527,000,000","544,000,000","543,000,000","486,000,000","452,000,000","445,000,000","307,000,000","141,000,000","143,000,000","247,000,000","149,000,000","184,000,000","195,000,000","212,000,000","253,000,000",,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,"486,000,000","452,000,000","445,000,000","307,000,000","141,000,000","143,000,000","247,000,000","149,000,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"14,000,000","22,000,000","31,000,000","119,000,000","-46,000,000","-34,000,000","542,000,000","1,078,000,000","147,000,000","-59,000,000","-13,000,000","-215,000,000","156,000,000","-154,000,000","-67,000,000","27,000,000","-43,000,000","47,000,000","17,000,000","84,000,000","85,000,000","25,000,000","25,000,000","25,000,000","-3,000,000","346,000,000","260,000,000","-431,000,000"
	GainOnSaleOfSecurity,"-26,000,000","2,000,000","20,000,000","78,000,000","68,000,000","-66,000,000","8,000,000","-2,000,000","8,000,000","-20,000,000","-11,000,000","-10,000,000","-6,000,000","6,000,000","1,000,000",,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,"41,000,000","30,000,000","26,000,000","47,000,000","47,000,000","42,000,000",,,"57,000,000",,,"54,000,000",,,,,,,
	SpecialIncomeCharges,"16,000,000","17,000,000","19,000,000","19,000,000","-138,000,000","32,000,000","534,000,000","1,080,000,000","139,000,000","-39,000,000","-2,000,000","-231,000,000","115,000,000","-207,000,000","-110,000,000","27,000,000","-43,000,000","-10,000,000","17,000,000","84,000,000","31,000,000","25,000,000","25,000,000","25,000,000","-3,000,000","346,000,000","260,000,000","-431,000,000"
		RestructuringAndMergernAcquisition,"-27,000,000","-29,000,000","-27,000,000","-35,000,000","-34,000,000","-37,000,000","-540,000,000","-1,083,000,000","-163,000,000","23,000,000","-16,000,000","-100,000,000","-152,000,000","72,000,000","63,000,000",,,"24,000,000","59,000,000",,,,,,,,,
		ImpairmentOfCapitalAssets,,,,"16,000,000","144,000,000","5,000,000","6,000,000","3,000,000","15,000,000",,,,,"135,000,000","47,000,000","103,000,000","43,000,000",,,,,,,,,,,
		WriteOff,"11,000,000","12,000,000","8,000,000","16,000,000","28,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"-27,000,000","-35,000,000","-34,000,000","-37,000,000","-540,000,000","-1,083,000,000","-163,000,000","-5,000,000","-25,000,000","-100,000,000","-78,000,000","19,000,000","20,000,000","-130,000,000",,"-14,000,000","-76,000,000",,,,,,,,,
		GainOnSaleOfBusiness,,,,,,"37,000,000","540,000,000","-3,000,000","-14,000,000","-16,000,000","-18,000,000","-331,000,000","-37,000,000","-135,000,000","-47,000,000",,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,,,,,"-2,000,000","-9,000,000","0",,"0",,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"24,000,000","3,000,000","-8,000,000","22,000,000","24,000,000","-4,000,000","-14,000,000","-47,000,000","-32,000,000","-40,000,000",,,,,,,,,,,,,,,,,,
PretaxIncome,"1,839,000,000","1,818,000,000","1,662,000,000","1,674,000,000","1,020,000,000","1,373,000,000","1,839,000,000","2,274,000,000","1,345,000,000","1,253,000,000","1,374,000,000","1,551,000,000","2,145,000,000","1,659,000,000","1,594,000,000","1,396,000,000","1,291,000,000","1,191,000,000","1,108,000,000","1,026,000,000","1,026,000,000","886,000,000","858,000,000","733,000,000","684,000,000","1,038,000,000","756,000,000","-35,000,000"
TaxProvision,"279,000,000","221,000,000","337,000,000","99,000,000","116,000,000","79,000,000","297,000,000","934,000,000","327,000,000","327,000,000","368,000,000","487,000,000","537,000,000","324,000,000","416,000,000","313,000,000","319,000,000","282,000,000","284,000,000","264,000,000","286,000,000","268,000,000","275,000,000","241,000,000","271,000,000","411,000,000","311,000,000","76,000,000"
NetIncomeCommonStockholders,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,643,000,000","1,283,000,000","1,051,000,000","1,091,000,000","1,597,000,000","1,319,000,000","1,158,000,000","1,071,000,000","964,000,000","909,000,000","824,000,000","762,000,000","740,000,000","617,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
	NetIncome,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,643,000,000","1,283,000,000","1,051,000,000","1,091,000,000","1,597,000,000","1,319,000,000","1,158,000,000","1,071,000,000","964,000,000","909,000,000","824,000,000","762,000,000","740,000,000","617,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
		NetIncomeIncludingNoncontrollingInterests,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,643,000,000","1,283,000,000","1,051,000,000","1,064,000,000","1,608,000,000","1,335,000,000","1,178,000,000","1,083,000,000","972,000,000","909,000,000","824,000,000","762,000,000","740,000,000","617,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
			NetIncomeContinuousOperations,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,018,000,000","926,000,000","1,006,000,000","1,064,000,000","1,608,000,000","1,335,000,000","1,178,000,000","1,083,000,000","972,000,000","909,000,000","824,000,000","762,000,000","740,000,000","618,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,"625,000,000","357,000,000","45,000,000",,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,,,
		MinorityInterests,,,,,,,,,,"-5,000,000","30,000,000","27,000,000","-11,000,000","-16,000,000","-20,000,000","-12,000,000","-8,000,000",,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,643,000,000","1,283,000,000","1,051,000,000","1,091,000,000","1,597,000,000","1,319,000,000","1,158,000,000","1,071,000,000","964,000,000","909,000,000","824,000,000","762,000,000","740,000,000","617,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
BasicEPS,"5.54","5.68","4.63","5.3","2.99","4.23","4.8","3.86","4.17","2.97","2.37","2.41","3.46","2.81","2.44","2.28","2.03","1.74","1.51","1.33","1.27","1.05","0.985","0.84","0.703","1.023","0.73","-0.193"
DilutedEPS,"5.46","5.59","4.57","5.21","2.94","4.14","4.69","3.77","4.1","2.92","2.32","2.36","3.38","2.74","2.38","2.22","1.96","1.68","1.46","1.275","1.21","1.01","0.94","0.81","0.693","0.98","0.71","-0.193"
BasicAverageShares,"281,500,000","281,000,000","286,000,000","297,000,000","302,000,000","306,000,000","322,000,000","347,000,000","394,000,000","436,000,000","444,000,000","443,000,000","461,000,000","469,000,000","474,000,000","471,000,000","475,000,000","522,000,000","545,695,364","572,000,000","582,000,000","587,619,048","591,878,173","585,714,286","587,900,356","613,202,934","609,589,041","576,623,377"
DilutedAverageShares,"285,000,000","285,000,000","290,000,000","302,000,000","307,000,000","313,000,000","329,000,000","355,000,000","400,000,000","443,000,000","453,000,000","443,000,000","473,000,000","481,000,000","486,000,000","483,000,000","491,000,000","541,000,000","564,383,562","596,000,000","610,000,000","610,891,089","620,212,766","607,407,407","596,389,892","639,795,918","626,760,563","576,623,377"
TotalOperatingIncomeAsReported,"2,349,000,000","2,318,000,000","2,187,000,000","2,139,000,000","1,503,000,000","1,930,000,000","2,296,000,000","2,761,000,000","1,682,000,000","1,434,000,000","1,517,000,000","1,798,000,000","2,294,000,000","1,815,000,000","1,769,000,000","1,590,000,000","1,517,000,000","1,357,000,000","1,262,000,000","1,153,000,000","1,155,000,000","1,059,000,000","1,005,000,000","866,000,000","863,000,000","894,000,000","768,000,000","672,000,000"
RentExpenseSupplemental,,,,,,,,"912,000,000","1,120,000,000","1,162,000,000","1,227,000,000","3,333,000,000","3,358,000,000","3,089,000,000","2,857,000,000",,,,,,,,,,,,,
TotalExpenses,"4,784,000,000","4,767,000,000","4,684,000,000","4,485,000,000","4,043,000,000","3,704,000,000","3,939,000,000","4,237,000,000","4,851,000,000","4,965,000,000","5,057,000,000","11,071,000,000","11,495,000,000","10,657,000,000","9,507,000,000","9,273,000,000","9,787,000,000","9,035,000,000","8,240,000,000","8,196,000,000","7,856,000,000","7,321,000,000","6,752,000,000","6,087,000,000","6,230,000,000","6,928,000,000","7,711,000,000","9,018,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,643,000,000","1,283,000,000","1,051,000,000","1,091,000,000","1,597,000,000","1,319,000,000","1,158,000,000","1,071,000,000","964,000,000","909,000,000","824,000,000","762,000,000","740,000,000","618,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
NormalizedIncome,"1,568,482,871.126","1,580,299,000","1,293,917,000","1,483,723,000","966,020,000","1,326,062,000","1,087,804,000","693,200,000","906,721,000","969,601,000","1,015,529,000","1,256,326,000","1,515,250,000","1,480,805,000","1,238,551,000","1,050,053,724.928","964,000,000","916,632,241.814","811,357,400.722","699,614,035.088","717,641,325.536","600,562,076.749","566,012,820.513","475,219,645.293","414,811,403.509","418,000,000","289,000,000","147,600,000"
InterestIncome,,,,,,,,,,,,"23,000,000","20,000,000","28,000,000","20,000,000","18,000,000","27,000,000",,,,,,,,,,,
InterestExpense,"496,000,000","513,000,000","527,000,000","544,000,000","543,000,000","486,000,000","452,000,000","445,000,000","307,000,000","141,000,000","143,000,000","247,000,000","149,000,000","184,000,000","195,000,000","212,000,000","253,000,000",,,,,,,,,,,
NetInterestIncome,"-496,000,000","-513,000,000","-527,000,000","-544,000,000","-543,000,000","-486,000,000","-452,000,000","-445,000,000","-307,000,000","-141,000,000","-143,000,000","-247,000,000","-149,000,000","-156,000,000","-175,000,000","-194,000,000","-226,000,000",,,,,,,,,,,
EBIT,"2,335,000,000","2,331,000,000","2,189,000,000","2,218,000,000","1,563,000,000","1,859,000,000","2,291,000,000","2,719,000,000","1,652,000,000","1,394,000,000","1,517,000,000","1,798,000,000","2,294,000,000","1,843,000,000","1,789,000,000","1,608,000,000","1,544,000,000","1,381,000,000","1,321,000,000","1,153,000,000","1,155,000,000","1,059,000,000","1,005,000,000","866,000,000","863,000,000","894,000,000","768,000,000","672,000,000"
EBITDA,"2,497,000,000","2,484,000,000","2,335,000,000","2,382,000,000","1,709,000,000","1,971,000,000","2,428,000,000","2,972,000,000","1,962,000,000","1,713,000,000","1,845,000,000","2,519,000,000","2,959,000,000","2,480,000,000","2,378,000,000","2,188,000,000","2,100,000,000","1,923,000,000","1,800,000,000","1,622,000,000","1,603,000,000","1,460,000,000","1,375,000,000","1,220,000,000","1,217,000,000","1,280,000,000","1,185,000,000","1,208,000,000"
ReconciledCostOfRevenue,"3,603,000,000","3,580,000,000","3,535,000,000","3,418,000,000","2,965,000,000","2,783,000,000","3,030,000,000","3,191,000,000","3,690,000,000","3,867,000,000","4,029,000,000","9,659,000,000","9,985,000,000","9,285,000,000","8,230,000,000","8,052,000,000","8,564,000,000","7,813,000,000","7,094,000,000","7,070,000,000","6,885,000,000","4,341,000,000","3,915,000,000","3,566,000,000","3,253,000,000","3,666,000,000","4,134,000,000","4,904,000,000"
ReconciledDepreciation,"162,000,000","153,000,000","146,000,000","164,000,000","146,000,000","112,000,000","137,000,000","253,000,000","310,000,000","319,000,000","328,000,000","721,000,000","665,000,000","637,000,000","589,000,000","580,000,000","556,000,000","542,000,000","479,000,000","469,000,000","448,000,000","401,000,000","370,000,000","354,000,000","354,000,000","386,000,000","417,000,000","536,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,560,000,000","1,597,000,000","1,325,000,000","1,575,000,000","904,000,000","1,294,000,000","1,542,000,000","1,340,000,000","1,018,000,000","926,000,000","1,006,000,000","1,091,000,000","1,597,000,000","1,319,000,000","1,158,000,000","1,071,000,000","964,000,000","909,000,000","824,000,000","762,000,000","740,000,000","618,000,000","583,000,000","492,000,000","413,000,000","627,000,000","445,000,000","-111,000,000"
TotalUnusualItemsExcludingGoodwill,"-10,000,000","19,000,000","39,000,000","97,000,000","-70,000,000","-34,000,000","542,000,000","1,078,000,000","147,000,000","-59,000,000","-13,000,000","-241,000,000","109,000,000","-201,000,000","-109,000,000","27,000,000","-43,000,000","-10,000,000","17,000,000","84,000,000","31,000,000","25,000,000","25,000,000","25,000,000","-3,000,000","346,000,000","260,000,000","-431,000,000"
TotalUnusualItems,"-10,000,000","19,000,000","39,000,000","97,000,000","-70,000,000","-34,000,000","542,000,000","1,078,000,000","147,000,000","-59,000,000","-13,000,000","-241,000,000","109,000,000","-201,000,000","-109,000,000","27,000,000","-43,000,000","-10,000,000","17,000,000","84,000,000","31,000,000","25,000,000","25,000,000","25,000,000","-3,000,000","346,000,000","260,000,000","-431,000,000"
NormalizedEBITDA,"2,507,000,000","2,465,000,000","2,296,000,000","2,285,000,000","1,779,000,000","2,005,000,000","1,886,000,000","1,894,000,000","1,815,000,000","1,772,000,000","1,858,000,000","2,760,000,000","2,850,000,000","2,681,000,000","2,487,000,000","2,161,000,000","2,100,000,000","1,933,000,000","1,783,000,000","1,538,000,000","1,572,000,000","1,435,000,000","1,350,000,000","1,195,000,000","1,220,000,000","934,000,000","925,000,000","1,639,000,000"
TaxRateForCalcs,"0.152","0.121","0.203","0.059","0.114","0.057","0.162","0.4","0.243","0.261","0.267","0.314","0.25","0.195","0.261","0.224","0.247","0.237","0.256","0.257","0.279","0.302","0.321","0.329","0.396","0.396","0.4","0.4"
TaxEffectOfUnusualItems,"-1,517,128.874","2,299,000","7,917,000","5,723,000","-7,980,000","-1,938,000","87,804,000","431,200,000","35,721,000","-15,399,000","-3,471,000","-75,674,000","27,250,000","-39,195,000","-28,449,000","6,053,724.928","0","-2,367,758.186","4,357,400.722","21,614,035.088","8,641,325.536","7,562,076.749","8,012,820.513","8,219,645.293","-1,188,596.491","137,000,000","104,000,000","-172,400,000"
