name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"12,140,554,000","11,492,476,000","11,051,055,000","12,010,601,000","10,528,159,000","10,665,664,000","9,972,672,000","9,890,240,000","9,972,977,000","9,528,097,000","9,405,040,000","9,170,773,000","9,674,164,000","9,430,740,000","9,155,518,000","7,828,625,000","5,656,606,000","5,532,150,000","5,255,209,000","5,483,293,000","4,923,088,000","3,861,217,000","3,118,495,000","2,436,404,000","2,112,100,000","1,920,200,000","1,598,900,000","1,320,000,000","1,000,700,000","739,200,000","583,300,000","522,200,000","474,200,000","407,500,000","378,900,000","401,100,000","380,900,000","327,200,000","114,100,000"
	CurrentAssets,"5,163,729,000","4,750,653,000","4,550,091,000","5,845,433,000","4,202,823,000","4,484,442,000","3,884,742,000","3,853,852,000","3,977,883,000","3,948,095,000","3,988,803,000","4,050,936,000","4,542,206,000","4,066,626,000","4,341,949,000","5,526,552,000","3,467,314,000","3,550,633,000","3,145,237,000","3,683,186,000","2,729,127,000","2,066,586,000","1,665,264,000","1,297,264,000","949,000,000","845,000,000","704,000,000","613,100,000","337,200,000","405,600,000","333,800,000","265,500,000","236,800,000","196,700,000","187,700,000","211,300,000","197,900,000","148,800,000","72,900,000"
		CashCashEquivalentsAndShortTermInvestments,"1,533,806,000","1,433,175,000","1,874,745,000","3,257,203,000","833,868,000","1,213,773,000","687,521,000","765,503,000","767,401,000","964,005,000","1,165,621,000","1,203,772,000","1,680,330,000","1,162,051,000","1,670,118,000","568,894,000","405,329,000","896,530,000","1,046,172,000","1,612,068,000","1,322,660,000","795,728,000","635,449,000","419,736,000","183,400,000","165,200,000","147,500,000","142,500,000","31,500,000","59,300,000","77,700,000","44,100,000","30,900,000","14,000,000","39,100,000","52,400,000","68,200,000","27,900,000","13,500,000"
			CashAndCashEquivalents,"1,533,806,000","1,433,175,000","1,874,745,000","3,257,203,000","833,868,000","1,203,766,000","687,521,000","759,984,000","722,209,000","906,680,000","1,066,612,000","1,068,138,000","1,526,950,000","1,021,933,000","1,630,433,000","568,894,000","402,854,000","238,397,000","140,975,000","275,159,000","812,449,000","280,928,000","439,438,000","419,736,000","183,400,000","165,200,000","147,500,000","142,500,000","31,500,000","59,300,000","77,700,000","44,100,000","30,900,000","14,000,000","39,100,000","52,400,000","68,200,000","27,900,000","13,500,000"
			OtherShortTermInvestments,,,,,"0","10,007,000","0","5,519,000","45,192,000","57,325,000","99,009,000","135,634,000","153,380,000","140,118,000","39,685,000","0","2,475,000","658,133,000","905,197,000","1,336,909,000","510,211,000","514,800,000","196,011,000",,,,,,,,,,,,,,,,
		Receivables,"2,380,929,000","2,034,856,000","1,647,692,000","1,652,621,000","2,531,856,000","2,520,898,000","2,435,648,000","2,361,367,000","2,300,987,000","2,164,256,000","2,034,751,000","1,973,124,000","1,979,506,000","1,342,814,000","1,705,485,000","4,087,745,000","2,537,780,000","2,244,415,000","1,763,853,000","1,745,371,000","1,114,396,000","964,465,000","775,264,000","629,170,000","542,700,000","473,800,000","396,100,000","325,100,000","134,200,000","143,400,000","86,000,000","93,200,000","71,500,000","51,900,000","45,600,000","47,200,000","34,400,000","36,500,000","27,300,000"
			AccountsReceivable,"2,380,929,000","2,034,856,000","1,647,692,000","1,652,621,000","2,531,856,000","2,520,898,000","2,435,648,000","2,361,367,000","2,300,987,000","2,164,256,000","2,034,751,000","1,973,124,000","1,979,506,000","1,342,814,000","1,705,485,000","265,319,000","181,217,000","143,049,000","122,087,000","121,333,000","112,406,000","108,694,000","118,843,000","629,170,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"2,450,046,000","2,100,231,000","1,710,866,000","1,728,995,000","2,579,790,000","2,714,790,000","2,435,648,000","2,361,367,000","2,300,987,000","2,164,256,000","2,034,751,000","1,973,124,000","1,979,506,000","1,353,214,000","1,716,885,000",,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-69,117,000","-65,375,000","-63,174,000","-76,374,000","-47,934,000","-193,892,000",,,,,,,"-5,000,000","-10,400,000","-11,400,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,"2,214,424,000","2,105,662,000","2,076,261,000","2,053,582,000","1,916,635,000","1,773,686,000","1,743,045,000","1,760,467,000","1,080,432,000","1,436,114,000","3,822,426,000","2,356,563,000","2,101,366,000","1,641,766,000","1,624,038,000","1,001,990,000","855,771,000","656,421,000",,,,,,,,,,,,,,,,
