name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989
	InterestExpenseNonOperating,"57,903,000,000","64,733,000,000","47,356,000,000","32,458,000,000","42,421,000,000","44,114,000,000","28,078,000,000","27,586,000,000","29,353,000,000","35,403,000,000","22,871,000,000","19,630,000,000","22,967,000,000","22,922,000,000","29,318,000,000","33,409,000,000","46,882,000,000","46,113,000,000",,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,"-126,395,000,000","41,818,000,000","-126,877,000,000","-235,675,000,000","-70,731,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,069,442,000,000","1,095,801,000,000","798,778,000,000","798,905,000,000","435,751,000,000","245,264,000,000","-379,497,000,000","68,612,000,000","69,823,000,000","6,951,000,000","18,013,000,000","53,188,000,000","7,055,000,000","303,000,000","33,558,000,000","99,137,000,000","-190,955,000,000","47,284,000,000","270,161,993,760","301,553,676,900","173,181,068,900","181,713,937,650","-14,156,786,400","-132,112,331,260","396,615,226,650","181,052,195,600","102,536,619,150","103,943,329,050","126,305,887,504","143,407,020,510","80,075,343,908","161,736,476,390","211,340,036,369","282,925,122,090","286,974,631,104","334,490,049,885","261,440,355,420"
	GainOnSaleOfSecurity,"304,969,000,000","314,746,000,000","233,824,000,000","311,020,000,000","103,979,000,000","15,624,000,000","-328,654,000,000","22,664,000,000","33,601,000,000","-5,573,000,000","88,140,000,000","50,260,000,000","5,551,000,000","37,105,000,000","14,305,000,000","68,251,000,000","-1,815,000,000","9,172,000,000",,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"734,718,000,000","763,137,000,000","643,063,000,000","560,346,000,000","351,029,000,000","310,247,000,000",,,,,,,,,,,,"268,820,424,640","209,131,068,000","164,665,727,550","139,295,485,140","118,640,539,900","51,790,243,580","18,075,731,440",,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,"33,558,000,000","30,886,000,000","-189,140,000,000","38,112,000,000","61,030,925,760","136,887,949,350","33,885,583,760","63,073,397,750","-65,947,029,980","-150,188,062,700","396,615,226,650","181,052,195,600","102,536,619,150","103,943,329,050","126,305,887,504","143,407,020,510","80,075,343,908","161,736,476,390","211,340,036,369","282,925,122,090","286,974,631,104","334,490,049,885","261,440,355,420"
	OtherNonOperatingIncomeExpenses,"29,755,000,000","17,918,000,000","-78,109,000,000","-72,461,000,000","-19,257,000,000","-80,607,000,000","-50,843,000,000","45,948,000,000","36,222,000,000","12,524,000,000","-70,127,000,000","2,928,000,000","1,504,000,000","-36,802,000,000","19,253,000,000","30,886,000,000",,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"7,116,790,000,000","6,965,085,000,000","3,668,733,000,000","3,990,532,000,000","2,932,354,000,000","2,792,942,000,000","2,285,465,000,000","2,620,429,000,000","2,193,825,000,000","2,983,381,000,000","2,892,828,000,000","2,441,080,000,000","1,403,649,000,000","432,873,000,000","563,290,000,000","291,468,000,000","-560,381,000,000","2,437,222,000,000","2,377,849,698,240","2,091,454,834,050","1,752,077,699,540","1,741,764,059,850","1,244,381,524,560","976,886,956,500","1,220,112,024,750","875,667,883,600","866,976,292,000","895,403,238,390","738,723,575,680","445,075,844,013","296,411,828,167","249,436,431,847","336,637,458,850","450,491,268,210","733,537,373,664","857,388,541,665","645,050,312,010"
TaxProvision,"2,008,437,000,000","1,893,665,000,000","1,175,765,000,000","1,115,918,000,000","649,976,000,000","681,817,000,000","659,944,000,000","504,406,000,000","628,900,000,000","878,269,000,000","893,469,000,000","767,808,000,000","551,686,000,000","262,272,000,000","312,821,000,000","92,664,000,000","56,442,000,000","911,495,000,000","896,494,814,880","796,727,884,050","656,908,500,360","672,018,383,300","507,402,819,220","421,722,763,670","533,192,107,560","409,165,631,600","420,745,499,950","458,681,548,320","353,493,094,408","185,433,095,826","161,887,323,997","123,728,896,637","160,828,412,591","212,590,112,859","301,448,805,504","415,643,116,545","298,089,796,280"
EarningsFromEquityInterestNetOfTax,,,,,,"271,152,000,000","360,066,000,000","470,083,000,000","362,060,000,000","329,099,000,000","308,545,000,000","318,376,000,000","231,519,000,000","197,701,000,000","215,016,000,000","45,408,000,000","42,724,000,000","270,114,000,000",,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"4,966,908,000,000","4,944,933,000,000","2,451,318,000,000","2,850,110,000,000","2,245,261,000,000","2,036,140,000,000","1,868,085,000,000","2,481,692,000,000","1,821,314,000,000","2,306,607,000,000","2,173,338,000,000","1,823,119,000,000","962,163,000,000","283,559,000,000","408,183,000,000","209,456,000,000","-436,937,000,000","1,717,879,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
	NetIncome,"4,966,908,000,000","4,944,933,000,000","2,451,318,000,000","2,850,110,000,000","2,245,261,000,000","2,036,140,000,000","1,882,873,000,000","2,493,983,000,000","1,831,109,000,000","2,312,694,000,000","2,173,338,000,000","1,823,119,000,000","962,163,000,000","283,559,000,000","408,183,000,000","209,456,000,000","-436,937,000,000","1,717,879,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
		NetIncomeIncludingNoncontrollingInterests,"5,108,354,000,000","5,071,421,000,000","2,492,967,000,000","2,874,614,000,000","2,282,378,000,000","2,111,125,000,000","1,985,587,000,000","2,586,106,000,000","1,926,985,000,000","2,434,211,000,000","2,307,904,000,000","1,991,648,000,000","1,083,482,000,000","368,302,000,000","465,485,000,000","244,212,000,000","-461,215,000,000","1,795,841,000,000","1,690,485,951,360","1,459,392,677,550","1,234,464,684,320","1,188,386,216,450","748,304,134,460","565,929,885,820","699,278,674,650","473,900,525,600","463,379,773,650","437,134,269,225","391,110,067,372","264,933,492,633","138,818,574,727","127,804,301,459","178,540,557,811","239,536,560,681","434,900,693,472","443,206,545,600","346,960,515,730"
			NetIncomeContinuousOperations,"5,108,354,000,000","5,071,421,000,000","2,492,967,000,000","2,874,614,000,000","2,282,378,000,000","2,111,125,000,000","1,985,587,000,000","2,586,106,000,000","1,926,985,000,000","2,434,211,000,000","2,307,904,000,000","1,991,648,000,000","1,083,482,000,000","368,302,000,000","465,485,000,000","244,212,000,000","-461,215,000,000","1,795,841,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
		MinorityInterests,"-141,446,000,000","-126,488,000,000","-41,650,000,000","-24,504,000,000","-37,118,000,000","-74,985,000,000","-102,714,000,000","-92,123,000,000","-95,876,000,000","-121,517,000,000","-134,566,000,000","-168,529,000,000","-121,319,000,000","-84,743,000,000","-57,302,000,000","-34,756,000,000","24,278,000,000","-77,962,000,000","-49,602,354,720","-84,510,359,100","-64,875,880,300","-42,118,434,200","-11,325,429,120","-10,765,692,990","-12,358,757,460","-7,398,273,600","-17,148,981,600","-412,579,155","-5,879,586,100","-5,290,744,446","-4,294,070,557","-2,096,766,249","-2,731,511,552","-1,635,405,330","-2,812,125,312","-1,461,120,480",
	OtherunderPreferredStockDividend,,,,,"-12,569,000,000","17,284,000,000","14,788,000,000","12,291,000,000","9,795,000,000","6,087,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
AverageDilutionEarnings,,"0","0","23,000,000","12,569,000,000","13,265,000,000","14,788,000,000","12,287,000,000","9,789,000,000","6,066,000,000","-42,000,000","-85,000,000","-32,000,000","-3,000,000","0","0",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"4,966,908,000,000","4,944,933,000,000","2,451,318,000,000","2,850,132,000,000","2,257,830,000,000","2,049,405,000,000","1,882,873,000,000","2,493,979,000,000","1,831,103,000,000","2,312,673,000,000","2,173,296,000,000","1,823,034,000,000","962,131,000,000","283,556,000,000","408,183,000,000","209,456,000,000","-436,937,000,000","1,717,879,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
BasicEPS,"3,681.9","3,659.4","1,794.7","2,052.3","1,606.46","1,471.22","1,301.1","1,684","1,210.94","1,482.72","1,376.04","1,150.6","607.64","180.42","260.34","133.58","-278.26","1,081.3","1,021.971","841.464","712.513","687.241","420.477","305.381","363.577","248.664","235.798","239.562","200.525","132.804","69.984","66.939","91.762","123.284","223.316","251.13","200.089"
DilutedEPS,"3,681.9","3,659.4","1,794.7","2,052.3","1,589.34","1,459","1,290.22","1,665.56","1,198.44","1,470.72","1,375.32","1,149.84","607.56","180.4","260.32","133.58","-278.26","1,080.88","1,021.392","841.185","712.373","687.161","420.477","305.381","363.577","248.664","235.798","239.562","200.525","132.804","69.984","66.939","91.762","123.284","223.316","251.13","200.089"
BasicAverageShares,"1,349,131,760","1,351,284,800","1,365,838,200","1,388,734,786","1,397,644,000","1,399,459,000","1,435,767,000","1,473,682,500","1,504,044,000","1,555,653,000","1,579,414,843","1,584,494,177","1,583,454,416","1,571,660,570","1,567,940,269","1,568,019,165","1,570,073,500","1,588,722,500","1,605,210,000","1,626,725,000","1,648,045,000","1,694,537,000","1,776,801,000","1,827,652,000","1,867,931,000","1,874,702,564","1,890,178,500","1,823,000,000","1,921,111,111","1,955,080,645","1,922,222,222","1,877,941,176","1,915,930,233","1,929,693,878","1,934,876,543","1,759,030,303","1,734,028,777"
DilutedAverageShares,"1,349,131,760","1,351,284,800","1,365,838,200","1,388,765,900","1,420,613,500","1,423,009,000","1,459,337,000","1,497,383,000","1,527,913,000","1,572,473,500","1,580,241,689","1,585,541,467","1,583,650,997","1,571,834,812","1,568,004,763","1,568,019,165","1,570,073,500","1,589,331,000","1,606,120,000","1,627,250,000","1,648,375,000","1,694,688,500","1,776,812,000","1,827,653,000","1,867,970,500","1,874,702,564","1,890,178,500","1,823,000,000","1,921,111,111","1,955,080,645","1,922,222,222","1,877,941,176","1,915,930,233","1,929,693,878","1,934,876,543","1,759,030,303","1,734,028,777"
TotalOperatingIncomeAsReported,"5,540,496,000,000","5,352,934,000,000","2,725,025,000,000","2,995,697,000,000","2,197,748,000,000","2,399,232,000,000","2,467,545,000,000","2,399,862,000,000","1,994,372,000,000","2,853,971,000,000","2,750,564,000,000","2,292,112,000,000","1,320,888,000,000","355,627,000,000","468,279,000,000","147,516,000,000","-461,011,000,000","2,270,375,000,000","2,234,344,548,480","1,882,062,175,500","1,669,722,863,060","1,644,286,990,600","1,248,038,694,380","1,090,790,646,530","804,832,552,140","676,222,757,800","741,336,183,750","828,605,342,295","663,712,435,120","351,673,855,524","260,711,426,675","136,112,614,671","181,218,719,528","218,553,052,293","500,585,875,392","643,654,011,450","468,885,403,430"
TotalExpenses,"40,845,878,000,000","39,742,390,000,000","34,429,272,000,000","28,383,811,000,000","25,016,845,000,000","27,467,316,000,000","27,758,136,000,000","26,979,648,000,000","25,602,821,000,000","25,549,147,000,000","24,483,957,000,000","23,399,799,000,000","20,743,304,000,000","18,228,026,000,000","18,525,409,000,000","18,803,457,000,000","20,990,581,000,000","24,018,865,000,000","21,667,156,848,000","19,196,445,677,850","16,854,646,469,080","15,415,451,170,750","13,966,377,622,920","13,189,435,920,440","12,566,586,360,960","11,618,885,935,000","11,862,212,571,050","10,851,763,406,850","11,558,474,075,736","10,478,308,665,294","8,018,766,366,100","9,218,782,274,770","9,991,293,078,998","9,947,252,279,397","9,369,077,949,408","8,558,558,871,615","7,568,440,620,520"
NetIncomeFromContinuingAndDiscontinuedOperation,"4,966,908,000,000","4,944,933,000,000","2,451,318,000,000","2,850,110,000,000","2,245,261,000,000","2,036,140,000,000","1,882,873,000,000","2,493,983,000,000","1,831,109,000,000","2,312,694,000,000","2,173,338,000,000","1,823,119,000,000","962,163,000,000","283,559,000,000","408,183,000,000","209,456,000,000","-436,937,000,000","1,717,879,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
NormalizedIncome,"4,748,004,631,197.914","4,715,797,912,000","2,292,317,680,000","2,626,175,600,000","2,164,365,338,000","2,024,328,256,000","2,116,545,994,000","2,475,681,590,088.875","1,807,151,487,000","2,316,628,538,000","2,112,433,260,000","1,788,690,900,000","958,793,543,000","255,915,775,000","398,169,500,000","162,908,818,000","-303,268,500,000","1,688,278,711,036.582","1,602,862,497,166.188","1,290,141,058,792.732","1,148,407,981,023.435","1,107,529,760,204.585","776,546,923,328","645,277,030,450","448,950,781,200","357,870,934,640","384,708,820,560","374,355,692,640","309,446,948,769.6","173,598,535,881","86,479,297,825.2","28,665,649,376","49,005,024,437.6","68,146,082,097","259,903,789,497.6","241,051,395,189","190,096,302,478"
InterestIncome,"438,361,000,000","454,688,000,000","234,102,000,000","101,512,000,000","105,600,000,000","121,830,000,000","225,495,000,000","179,541,000,000","158,983,000,000","157,862,000,000","147,122,000,000","115,410,000,000","98,673,000,000","99,865,000,000","90,771,000,000","78,224,000,000","138,467,000,000","165,676,000,000",,,,,,,,,,,,,,,,,,,
InterestExpense,"57,903,000,000","64,733,000,000","47,356,000,000","32,458,000,000","42,421,000,000","44,114,000,000","28,078,000,000","27,586,000,000","29,353,000,000","35,403,000,000","22,871,000,000","19,630,000,000","22,967,000,000","22,922,000,000","29,318,000,000","33,409,000,000","46,882,000,000","46,113,000,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"506,853,000,000","516,350,000,000","144,928,000,000","195,931,000,000","298,854,000,000","148,447,000,000","197,417,000,000","151,955,000,000","129,630,000,000","122,459,000,000","124,251,000,000","95,780,000,000","75,706,000,000","76,943,000,000","61,453,000,000","44,815,000,000","91,585,000,000","119,563,000,000",,,,,,,,,,,,,,,,,,,
EBIT,"7,174,693,000,000","7,029,818,000,000","3,716,089,000,000","4,022,990,000,000","2,974,775,000,000","2,837,056,000,000","2,313,543,000,000","2,648,015,000,000","2,223,178,000,000","3,018,784,000,000","2,915,699,000,000","2,460,710,000,000","1,426,616,000,000","455,795,000,000","592,608,000,000","324,877,000,000","-513,499,000,000","2,483,335,000,000","2,234,344,548,480","1,882,062,175,500","1,669,722,863,060","1,644,286,990,600","1,248,038,694,380","1,090,790,646,530","804,832,552,140","676,222,757,800","741,336,183,750","828,605,342,295","663,712,435,120","351,673,855,524","260,711,426,675","136,112,614,671","181,218,719,528","218,553,052,293","500,585,875,392","643,654,011,450","468,885,403,430"
EBITDA,"9,331,228,000,000","9,116,884,000,000","5,755,993,000,000","5,844,870,000,000","4,619,065,000,000","4,432,403,000,000","4,105,918,000,000","4,382,048,000,000","3,834,128,000,000","4,644,621,000,000","4,324,774,000,000","3,711,563,000,000","2,531,725,000,000","1,523,625,000,000","1,768,181,000,000","1,739,446,000,000","981,671,000,000","3,974,470,000,000","3,614,256,136,320","3,095,692,137,450","2,666,023,365,320","2,601,021,818,950","2,102,518,726,840","1,898,616,350,150","1,603,611,835,320","1,472,256,446,400","1,595,093,469,100","1,587,444,880,380","1,271,946,333,608","907,052,082,228","597,480,606,093","595,727,714,041","663,511,897,895","690,681,991,023","884,482,335,264","983,410,183,065","764,528,065,010"
ReconciledCostOfRevenue,"36,652,514,000,000","35,727,007,000,000","30,841,282,000,000","25,407,834,000,000","22,382,220,000,000","24,485,351,000,000","24,781,785,000,000","23,889,153,000,000","22,734,336,000,000","22,605,465,000,000","21,841,676,000,000","20,801,139,000,000","18,640,995,000,000","16,388,564,000,000","16,615,326,000,000","16,683,797,000,000","18,455,800,000,000","21,520,353,000,000","19,190,927,182,560","16,978,460,710,050","14,848,426,891,340","13,682,027,394,900","12,109,597,113,340","11,304,642,188,450","10,835,855,877,480","8,925,092,314,200","9,094,676,575,200","8,527,518,700,665","9,300,217,890,296","8,553,227,387,580","6,674,247,082,804","7,685,465,352,344","8,430,468,966,304","8,301,493,575,654","7,855,203,371,520","7,146,918,627,870","6,422,893,682,720"
ReconciledDepreciation,"2,156,535,000,000","2,087,066,000,000","2,039,904,000,000","1,821,880,000,000","1,644,290,000,000","1,595,347,000,000","1,792,375,000,000","1,734,033,000,000","1,610,950,000,000","1,625,837,000,000","1,409,075,000,000","1,250,853,000,000","1,105,109,000,000","1,067,830,000,000","1,175,573,000,000","1,414,569,000,000","1,495,170,000,000","1,491,135,000,000","1,379,911,587,840","1,213,629,961,950","996,300,502,260","956,734,828,350","854,480,032,460","807,825,703,620","798,779,283,180","796,033,688,600","853,757,285,350","758,839,538,085","608,233,898,488","555,378,226,704","336,769,179,418","459,615,099,370","482,293,178,367","472,128,938,730","383,896,459,872","339,756,171,615","295,642,661,580"
NetIncomeFromContinuingOperationNetMinorityInterest,"4,966,908,000,000","4,944,933,000,000","2,451,318,000,000","2,850,110,000,000","2,245,261,000,000","2,036,140,000,000","1,882,873,000,000","2,493,983,000,000","1,831,109,000,000","2,312,694,000,000","2,173,338,000,000","1,823,119,000,000","962,163,000,000","283,559,000,000","408,183,000,000","209,456,000,000","-436,937,000,000","1,717,879,000,000","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120","346,960,515,730"
TotalUnusualItemsExcludingGoodwill,"304,969,000,000","314,746,000,000","233,824,000,000","311,020,000,000","103,979,000,000","15,624,000,000","-328,654,000,000","22,664,000,000","33,601,000,000","-5,573,000,000","88,140,000,000","50,260,000,000","5,551,000,000","37,105,000,000","14,305,000,000","68,251,000,000","-190,955,000,000","47,284,000,000","61,030,925,760","136,887,949,350","33,885,583,760","63,073,397,750","-65,947,029,980","-150,188,062,700","396,615,226,650","181,052,195,600","102,536,619,150","103,943,329,050","126,305,887,504","143,407,020,510","80,075,343,908","161,736,476,390","211,340,036,369","282,925,122,090","286,974,631,104","334,490,049,885","261,440,355,420"
TotalUnusualItems,"304,969,000,000","314,746,000,000","233,824,000,000","311,020,000,000","103,979,000,000","15,624,000,000","-328,654,000,000","22,664,000,000","33,601,000,000","-5,573,000,000","88,140,000,000","50,260,000,000","5,551,000,000","37,105,000,000","14,305,000,000","68,251,000,000","-190,955,000,000","47,284,000,000","61,030,925,760","136,887,949,350","33,885,583,760","63,073,397,750","-65,947,029,980","-150,188,062,700","396,615,226,650","181,052,195,600","102,536,619,150","103,943,329,050","126,305,887,504","143,407,020,510","80,075,343,908","161,736,476,390","211,340,036,369","282,925,122,090","286,974,631,104","334,490,049,885","261,440,355,420"
NormalizedEBITDA,"9,026,259,000,000","8,802,138,000,000","5,522,169,000,000","5,533,850,000,000","4,515,086,000,000","4,416,779,000,000","4,434,572,000,000","4,359,384,000,000","3,800,527,000,000","4,650,194,000,000","4,236,634,000,000","3,661,303,000,000","2,526,174,000,000","1,486,520,000,000","1,753,876,000,000","1,671,195,000,000","1,172,626,000,000","3,927,186,000,000","3,553,225,210,560","2,958,804,188,100","2,632,137,781,560","2,537,948,421,200","2,168,465,756,820","2,048,804,412,850","1,206,996,608,670","1,291,204,250,800","1,492,556,849,950","1,483,501,551,330","1,145,640,446,104","763,645,061,718","517,405,262,185","433,991,237,651","452,171,861,526","407,756,868,933","597,507,704,160","648,920,133,180","503,087,709,590"
