name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","200,000","-7,600,000","-1,300,000","-8,900,000","1,000,000","-3,500,000","-1,400,000","1,300,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,"-23,000,000","-15,100,000","500,000","-61,700,000","36,000,000",,"14,100,000","33,000,000","20,000,000","18,900,000","-22,300,000","23,900,000","4,200,000","2,700,000","2,900,000","18,100,000","-46,600,000"
			ChangeInOtherWorkingCapital,"-69,000,000","89,000,000","-35,000,000","97,000,000","111,000,000","9,000,000","-86,000,000","-126,000,000","-71,800,000","-95,100,000","-158,900,000","-154,900,000","-66,500,000","-46,100,000","3,900,000","-112,600,000","-29,300,000","800,000","15,900,000","-53,600,000","-83,100,000",,"27,700,000",,"3,000,000",,,,,,,,
InvestingCashFlow,"-470,000,000","-593,000,000","-1,320,000,000","-1,249,000,000","-866,000,000","-489,000,000","-514,000,000","-752,000,000","-404,200,000","-1,759,100,000","-665,100,000","-384,800,000","-345,200,000","-564,500,000","-429,500,000","-154,800,000","-343,900,000","-368,000,000","-341,100,000","-700,100,000","-257,200,000","-228,200,000","-130,000,000","-123,000,000","-62,000,000","-810,700,000","-127,600,000","-169,100,000","-351,800,000","-124,300,000","-87,600,000","-66,400,000","-45,800,000"
	CashFlowFromContinuingInvestingActivities,"-470,000,000","-593,000,000","-1,320,000,000","-1,249,000,000","-866,000,000","-489,000,000","-514,000,000","-752,000,000","-404,200,000","-1,759,100,000","-665,100,000","-384,800,000","-345,200,000","-564,500,000","-429,500,000","-154,800,000","-343,900,000","-368,000,000","-341,100,000","-700,100,000","-257,200,000","-228,200,000","-130,000,000","-123,000,000","-62,000,000","-810,700,000","-127,600,000","-169,100,000","-351,800,000","-124,300,000","-87,600,000","-66,400,000","-45,800,000"
		CapitalExpenditureReported,"-748,000,000","-832,000,000","-622,000,000","-516,000,000","-461,000,000","-481,000,000","-546,000,000","-560,000,000","-500,600,000","-577,300,000","-563,000,000","-417,800,000","-407,400,000","-393,700,000","-276,600,000","-172,000,000","-369,700,000",,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,"-364,000,000","-276,600,000","-264,700,000","-183,000,000","-200,700,000","-166,600,000","-150,500,000","-120,000,000","-19,000,000","-816,200,000","-135,800,000","-171,700,000","-359,400,000","-92,500,000","-98,800,000","-60,800,000","-45,800,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,"-369,700,000","-293,900,000","-268,300,000","-246,700,000","-204,900,000","-172,000,000","-166,100,000","-141,000,000","-167,000,000","-998,900,000","-187,600,000","-177,500,000","-379,700,000","-92,500,000","-98,800,000","-65,500,000","-47,700,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,"5,700,000","17,300,000","3,600,000","63,700,000","4,200,000","5,400,000","15,600,000","21,000,000","148,000,000","182,700,000","51,800,000","5,800,000","20,300,000",,,"4,700,000","1,900,000"
		NetBusinessPurchaseAndSale,"-62,000,000","-100,000,000","-285,000,000","-737,000,000","-449,000,000","14,000,000","0","-181,000,000","96,400,000","-1,194,900,000","-102,100,000","0","56,800,000","-178,700,000","-159,700,000","-5,900,000","5,500,000","-138,800,000","-63,700,000","-477,200,000",,"-12,800,000",,"-3,000,000",,,,,,,,,
			PurchaseOfBusiness,"-79,000,000","-109,000,000","-312,000,000","-759,000,000","-449,000,000","-10,000,000","0","-186,000,000","0","-1,199,600,000","-110,500,000","0","0","-203,700,000","-164,700,000","-7,500,000","0",,,,,,,,,,,,,,,,
			SaleOfBusiness,"17,000,000","9,000,000","27,000,000","22,000,000","0","24,000,000","0","5,000,000","96,400,000","4,700,000","8,400,000","9,100,000","56,800,000","25,000,000","5,000,000","1,600,000","5,500,000",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"322,000,000","309,000,000","-433,000,000","-9,000,000","8,000,000","-31,000,000","-4,000,000","-11,000,000","0","13,100,000","0","0",,,"0","0","14,600,000","47,400,000","-12,700,000","5,900,000",,,,,,"5,500,000","-5,700,000","-100,000","-500,000",,,,
