name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"6,435,822,000","6,177,661,000","6,393,894,000","5,534,890,000","5,325,226,000","5,238,225,000","6,228,147,000","6,493,794,000","6,535,143,000","6,721,983,000","6,439,626,000","6,526,785,000","5,671,638,000","5,417,733,000","4,780,555,000","4,675,039,000","4,805,455,000","4,955,884,000","4,372,313,000","4,756,492,000","4,510,950,000","4,459,659,000","4,509,817,000","4,313,397,000","4,673,964,000","5,147,400,000","3,803,800,000","3,581,100,000","2,695,500,000","2,459,000,000","2,000,100,000","1,260,300,000","1,060,700,000","929,800,000","830,300,000","693,400,000","774,600,000","706,000,000","724,600,000"
	CurrentAssets,"3,122,347,000","2,729,035,000","2,874,529,000","2,496,691,000","2,247,974,000","2,347,200,000","3,100,242,000","2,940,064,000","3,001,059,000","3,186,931,000","3,377,993,000","3,556,805,000","3,443,707,000","3,226,610,000","2,554,619,000","2,386,850,000","2,592,936,000","2,850,138,000","2,412,500,000","2,637,150,000","2,394,856,000","2,388,964,000","2,061,852,000","1,751,497,000","1,851,859,000","2,635,300,000","2,461,700,000","2,139,100,000","1,690,800,000","1,543,500,000","1,470,800,000","872,500,000","708,600,000","627,200,000","603,300,000","487,500,000","546,400,000","587,500,000","625,100,000"
		CashCashEquivalentsAndShortTermInvestments,"1,261,363,000","761,235,000","731,362,000","762,181,000","630,028,000","594,481,000","1,079,221,000","869,531,000","892,814,000","971,650,000","1,039,216,000","1,335,711,000","1,369,113,000","1,281,123,000","1,116,997,000","617,694,000","901,148,000","1,205,552,000","997,734,000","1,156,835,000","1,152,681,000","1,267,038,000","616,604,000","232,389,000","247,354,000","469,200,000","694,900,000","550,300,000","466,100,000","239,100,000","506,100,000","281,100,000","190,300,000","187,700,000","209,900,000","104,500,000","86,800,000","88,800,000","167,500,000"
			CashAndCashEquivalents,"1,261,363,000","761,235,000","731,362,000","762,181,000","630,028,000","594,481,000","1,079,221,000","869,531,000","892,814,000","971,650,000","1,039,216,000","1,335,711,000","1,369,113,000","1,281,123,000","1,116,997,000","617,694,000","901,148,000","1,205,552,000","997,734,000","1,156,835,000","1,152,681,000","1,267,038,000","616,604,000","232,389,000","247,354,000","469,200,000","694,900,000","550,300,000","466,100,000","239,100,000","506,100,000","281,100,000","190,300,000","187,700,000","209,900,000","104,500,000","86,800,000","88,800,000","167,500,000"
		Receivables,"1,081,827,000","860,221,000","1,072,684,000","1,033,966,000","936,359,000","970,083,000","1,124,652,000","1,115,217,000","1,145,099,000","1,094,452,000","1,260,105,000","1,226,833,000","1,246,687,000","1,146,106,000","749,335,000","873,542,000","991,196,000","943,813,000","760,643,000","759,033,000","543,888,000","490,816,000","665,828,000","839,567,000","1,001,972,000","1,150,100,000","1,091,400,000","948,900,000","679,300,000","782,600,000","597,800,000","391,700,000","335,700,000","259,500,000","248,800,000","280,500,000","290,000,000","280,100,000","229,800,000"
			AccountsReceivable,"1,081,827,000","860,221,000","1,072,684,000","1,033,966,000","936,359,000","970,083,000","1,124,652,000","1,115,217,000","1,145,099,000","1,094,452,000","1,260,105,000","1,226,833,000","1,246,687,000","1,146,106,000","749,335,000","873,542,000","991,196,000","943,813,000","760,643,000","759,033,000","543,888,000","490,816,000","665,828,000","839,567,000","1,001,972,000",,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,090,627,000","887,821,000","1,083,384,000","1,049,866,000","954,859,000","992,083,000","1,150,052,000","1,136,617,000","1,169,499,000","1,120,752,000","1,280,505,000","1,260,333,000","1,272,987,000","1,146,127,800",,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,800,000","-27,600,000","-10,700,000","-15,900,000","-18,500,000","-22,000,000","-25,400,000","-21,400,000","-24,400,000","-26,300,000","-20,400,000","-33,500,000","-26,300,000","-21,800",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"571,609,000","894,064,000","777,184,000","528,474,000","495,504,000","542,889,000","600,704,000","613,798,000","587,521,000","561,755,000","568,843,000","465,057,000","487,000,000","463,838,000","355,663,000","485,925,000","428,710,000","383,149,000","376,897,000","418,633,000","388,658,000","338,599,000","487,505,000","489,742,000","436,316,000","644,300,000","428,800,000","444,200,000","350,800,000","339,100,000","220,000,000","156,700,000","145,200,000","150,800,000","116,700,000","89,100,000","147,300,000","172,400,000","182,400,000"
			RawMaterials,"478,707,000","139,212,000","176,400,000","110,010,000","103,123,000","115,966,000","101,690,000","112,327,000","105,917,000","88,395,000","89,863,000","79,216,000","88,489,000","68,095,000","47,991,000","57,311,000","51,730,000","45,470,000","34,038,000","35,546,000",,"34,324,000","34,922,000",,,,,,,,,,,,,,,,
