name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990
OperatingCashFlow,"9,587,000,000","8,140,000,000","8,589,000,000","10,113,000,000","11,049,000,000","4,296,000,000","6,193,000,000","5,065,000,000","5,617,000,000","4,784,000,000","4,929,000,000","4,111,000,000","3,762,000,000","4,349,000,000","3,852,000,000","4,054,000,000","4,122,000,000","4,347,000,000","4,502,000,000","3,842,000,000","3,073,000,000","3,054,000,000","2,670,000,000","1,610,000,000","1,129,709,000","1,170,888,000","741,645,000","690,974,000","543,000,000","303,300,000","359,000,000","125,700,000","250,800,000","93,500,000","79,200,000","127,200,000"
	CashFlowFromContinuingOperatingActivities,"9,587,000,000","8,140,000,000","8,589,000,000","10,113,000,000","11,049,000,000","4,296,000,000","6,193,000,000","5,065,000,000","5,617,000,000","4,784,000,000","4,929,000,000","4,111,000,000","3,762,000,000","4,349,000,000","3,852,000,000","4,054,000,000","4,122,000,000","4,347,000,000","4,502,000,000","3,842,000,000","3,073,000,000","2,942,000,000","2,654,000,000","1,596,000,000","1,129,709,000","1,170,888,000","741,645,000","690,974,000","543,000,000","303,300,000","359,000,000","125,700,000","250,800,000","93,500,000","79,200,000","127,200,000"
		NetIncomeFromContinuingOperations,"6,930,000,000","7,726,000,000","6,437,000,000","8,442,000,000","5,835,000,000","4,281,000,000","2,314,000,000","3,447,000,000","3,093,000,000","2,546,000,000","2,698,000,000","2,286,000,000","1,959,000,000","1,839,000,000","2,010,000,000","1,783,000,000","2,195,000,000","2,809,000,000","3,105,000,000","2,765,000,000","2,167,000,000","1,829,000,000","1,479,000,000","1,023,000,000","809,871,000","672,795,000","500,374,000","383,030,000","292,200,000","226,000,000","223,600,000","131,800,000","84,700,000","6,500,000","71,100,000","74,900,000"
		OperatingGainsLosses,"-82,000,000","-79,000,000","421,000,000","34,000,000","1,060,000,000","117,000,000","630,000,000","422,000,000","445,000,000","624,000,000","82,000,000","116,000,000","131,000,000","468,000,000","107,000,000","193,000,000","97,000,000","51,000,000","23,000,000","31,000,000","55,000,000","113,000,000","47,000,000","61,000,000","30,198,000","51,520,000","24,018,000","14,263,000","9,900,000","-1,200,000","5,900,000","10,600,000","1,900,000","70,300,000","800,000","-1,800,000"
			GainLossOnSaleOfBusiness,"-55,000,000","-79,000,000","421,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,"34,000,000","139,000,000","117,000,000","630,000,000","40,000,000","143,000,000","30,000,000","25,000,000","64,000,000","83,000,000","456,000,000","103,000,000","193,000,000","89,000,000",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,"12,000,000","9,000,000","-82,000,000","302,000,000","594,000,000","57,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"15,000,000",,,,,,"9,000,000","-82,000,000","302,000,000","591,000,000","57,000,000","52,000,000","48,000,000","12,000,000","4,000,000",,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,949,000,000","1,923,000,000","1,981,000,000","1,882,000,000","1,594,000,000","1,410,000,000","1,607,000,000","1,540,000,000","1,590,000,000","1,587,000,000","1,586,000,000","1,562,000,000","1,623,000,000","1,579,000,000","1,684,000,000","1,733,000,000","1,667,000,000","1,464,000,000","1,237,000,000","1,051,000,000","926,000,000","800,000,000","659,000,000","530,000,000","409,511,000","337,822,000","289,052,000","255,886,000","199,800,000","153,600,000","112,900,000","80,500,000","69,800,000","58,300,000","51,400,000","46,100,000"
			DepreciationAndAmortization,"1,949,000,000","1,923,000,000","1,981,000,000","1,882,000,000","1,594,000,000","1,410,000,000","1,607,000,000","1,540,000,000","1,590,000,000","1,587,000,000","1,586,000,000","1,562,000,000","1,623,000,000","1,579,000,000","1,684,000,000","1,733,000,000","1,667,000,000","1,464,000,000","1,237,000,000","1,051,000,000","926,000,000","800,000,000","659,000,000","530,000,000","409,511,000","337,822,000","289,052,000","255,886,000","199,800,000","153,600,000","112,900,000","80,500,000","69,800,000","58,300,000","51,400,000","46,100,000"
