name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990
OperatingCashFlow,"1,259,597,000,000","1,373,213,000,000","314,691,000,000","1,233,643,000,000","1,140,217,000,000","1,349,745,000,000","1,258,738,000,000","1,253,971,000,000","807,530,000,000","749,089,000,000","754,640,000,000","664,116,000,000","476,165,000,000","516,305,000,000","616,245,000,000","912,907,000,000","407,153,000,000","757,684,000,000","561,028,000,000","399,858,000,000","646,997,000,000","632,089,273,650","852,592,460,940","738,845,522,610","549,586,377,660","561,755,024,600","663,927,586,250","617,404,741,950","721,856,466,637.84","236,605,518,828","176,627,131,583","336,496,826,436","415,470,309,100","151,007,823,310","168,063,554,895","214,583,363,646"
	CashFlowFromContinuingOperatingActivities,"1,259,597,000,000","1,373,213,000,000","314,691,000,000","1,233,643,000,000","1,140,217,000,000","1,349,745,000,000","1,258,738,000,000","1,253,971,000,000","807,530,000,000","749,089,000,000","754,640,000,000","664,116,000,000","476,165,000,000","516,305,000,000","616,245,000,000","912,907,000,000","407,153,000,000","757,684,000,000","561,028,000,000","399,858,000,000","646,997,000,000","632,089,273,650","852,592,460,940","738,845,522,610","549,586,377,660","561,755,024,600","663,927,586,250","617,404,741,950","721,856,466,637.84","236,605,518,828","176,627,131,583","336,496,826,436","415,470,309,100","151,007,823,310","168,063,554,895","214,583,363,646"
		NetIncomeFromContinuingOperations,"1,309,495,000,000","1,268,662,000,000","1,274,496,000,000","1,117,503,000,000","997,965,000,000","622,260,000,000","966,550,000,000","547,279,000,000","127,561,000,000","209,715,000,000","-49,004,000,000","-68,841,000,000","101,686,000,000","-397,664,000,000","-220,326,000,000","12,954,000,000","-102,214,000,000","369,435,000,000","126,328,000,000","123,616,000,000","163,838,000,000","88,407,010,400","115,377,809,160","15,284,625,850","16,898,709,180","118,064,116,200","179,230,675,750","223,857,464,100","139,213,373,814.52","54,813,826,062","-284,782,413,741","15,236,082,180","36,258,182,884","120,234,913,606","117,338,302,620","102,181,056,498"
		OperatingGainsLosses,"-88,251,000,000","-73,881,000,000","-13,227,000,000","46,468,000,000","-67,716,000,000","96,922,000,000","-92,067,000,000","-45,962,000,000","-42,036,000,000","-1,338,000,000","11,907,000,000","-28,109,000,000","-7,850,000,000","175,419,000,000","-26,708,000,000","69,408,000,000","302,644,000,000","-143,429,000,000","-116,627,000,000","-58,136,000,000","18,861,000,000","69,641,371,400","51,908,216,800","94,631,770,480","127,875,306,780","77,990,134,200","-17,863,522,500","63,617,043,900","32,873,694,240.8","19,235,176,164","289,655,363,025","15,266,862,144","620,190,648","-62,170,312,826","5,700,417,780","30,821,001,960"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"-13,450,000,000","42,988,000,000","38,308,000,000",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-90,383,000,000","-73,166,000,000","4,469,000,000","60,402,000,000","-62,704,000,000","93,088,000,000","-66,383,000,000","-47,119,000,000","-55,742,000,000",,,,,,"9,382,000,000","-110,828,000,000","182,212,000,000","7,583,000,000",,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"2,132,000,000","-715,000,000","-17,696,000,000","-13,934,000,000","-5,012,000,000","-5,114,000,000","7,947,000,000","-2,956,000,000","4,409,000,000","5,045,000,000","2,269,000,000","10,022,000,000","8,819,000,000","138,772,000,000","-11,479,000,000","36,183,000,000","65,470,000,000","-95,582,000,000","-99,688,000,000","-51,040,000,000","-31,970,000,000",,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,"-42,936,000,000","8,948,000,000","-33,631,000,000","4,113,000,000","9,297,000,000","-6,383,000,000","9,638,000,000","-38,131,000,000","-16,669,000,000","36,647,000,000","-15,229,000,000","-9,763,000,000","16,654,000,000","-17,589,000,000","-22,759,000,000","-81,035,000,000","22,837,000,000",,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,161,718,000,000","1,144,981,000,000","1,004,590,000,000","835,233,000,000","687,373,000,000","746,451,000,000","722,519,000,000","720,718,000,000","624,553,000,000","696,678,000,000","627,565,000,000","662,368,000,000","584,786,000,000","555,106,000,000","575,558,000,000","371,004,000,000","405,443,000,000","428,010,000,000","400,009,000,000","381,843,000,000","372,865,000,000","671,392,862,000","663,127,469,620","597,828,235,420","598,138,639,110","297,163,989,600","307,490,767,300","304,110,764,250","266,060,802,143.52","229,676,143,005","213,416,170,681","238,195,881,408","274,480,301,788","265,449,563,932","214,866,242,460","163,760,160,414"
			DepreciationAndAmortization,"1,161,718,000,000","1,144,981,000,000","1,004,590,000,000","835,233,000,000","687,373,000,000","746,451,000,000","722,519,000,000","720,718,000,000","624,553,000,000","696,678,000,000","627,565,000,000","662,368,000,000","584,786,000,000","555,106,000,000","575,558,000,000","371,004,000,000","405,443,000,000","428,010,000,000","400,009,000,000","381,843,000,000","372,865,000,000","671,392,862,000","663,127,469,620","597,828,235,420","598,138,639,110","297,163,989,600","307,490,767,300","304,110,764,250","266,060,802,143.52","229,676,143,005","213,416,170,681","238,195,881,408","274,480,301,788","265,449,563,932","214,866,242,460","163,760,160,414"
				Depreciation,,,,"835,233,000,000","390,693,000,000","416,642,000,000","374,026,000,000","361,444,000,000","327,048,000,000","397,091,000,000","354,624,000,000","376,695,000,000","376,735,000,000","366,270,000,000","325,366,000,000",,,,,"381,826,747,800","373,063,119,940","365,929,960,500","351,442,222,380","354,736,229,510","351,341,819,220",,,,,,,,,,,
				AmortizationCashFlow,,,,,"273,044,000,000","329,809,000,000","348,493,000,000","359,274,000,000","297,505,000,000","299,587,000,000","272,941,000,000","285,673,000,000","208,051,000,000","188,836,000,000","250,192,000,000",,,,,"286,605,465,750","276,446,313,080","305,462,901,500","311,685,247,240","243,092,005,910","246,796,819,890",,,,,,,,,,,
					AmortizationOfIntangibles,,,,,"273,044,000,000","329,809,000,000","348,493,000,000","359,274,000,000","297,505,000,000","299,587,000,000","272,941,000,000","285,673,000,000","208,051,000,000","188,836,000,000","250,192,000,000",,,,,"286,605,465,750","276,446,313,080","305,462,901,500","311,685,247,240","243,092,005,910","246,796,819,890",,,,,,,,,,,
