name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
				AmortizationCashFlow,,,,,,,,,,,,,,,,"27,011,000","26,165,000","50,225,000","9,204,000","4,500,000","6,892,000","0",,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,"27,011,000","26,165,000","50,225,000","9,204,000","4,500,000","6,892,000","0",,,
		DeferredTax,"40,000,000","44,000,000","-752,000,000","-45,000,000","24,000,000","146,000,000","113,000,000","-497,000,000","24,000,000","19,000,000","-3,000,000","-4,245,000","5,188,000","90,927,000","99,536,000","-1,339,000","-36,242,000","-15,554,000","3,914,000","-5,542,000","-13,736,000","0",,,
			DeferredIncomeTax,"40,000,000","44,000,000","-752,000,000","-45,000,000","24,000,000","146,000,000","113,000,000","-497,000,000","24,000,000","19,000,000","-3,000,000","-4,245,000","5,188,000","90,927,000","99,536,000","-1,339,000","-36,242,000","-15,554,000","3,914,000","-5,542,000","-13,736,000","0",,,
		AmortizationOfSecurities,,,,,,,,,,,,,,"82,136,000","77,736,000","51,865,000","27,762,000",,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,"10,203,000","54,612,000","178,669,000",,,,,,,,,
		ProvisionandWriteOffofAssets,"20,000,000","4,000,000","15,000,000","3,000,000","86,000,000","22,000,000","5,000,000","96,000,000","173,000,000","156,000,000","187,000,000","237,786,000","239,332,000","150,456,000","97,762,000",,,,,,,,,,
		StockBasedCompensation,"51,000,000","44,000,000","39,000,000","22,000,000","22,000,000","35,000,000","30,000,000","34,000,000","34,000,000","46,000,000","48,000,000","53,377,000","65,428,000","62,714,000","58,021,000","45,545,000","53,854,000",,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,"-1,000,000","-8,785,000","-4,000,000","0","0",,"0","0","-1,112,000",,,,,,,,
		OtherNonCashItems,"9,000,000","31,000,000","42,000,000","52,000,000","43,000,000","30,000,000","30,000,000","38,000,000","40,000,000","40,000,000","47,000,000","51,848,000","45,532,000","38,770,000","36,846,000","134,321,000","135,853,000","48,911,000","31,392,000",,,"16,797,000","32,266,000",,
		ChangeInWorkingCapital,"-8,000,000","390,000,000","164,000,000","-89,000,000","-537,000,000","-1,166,000,000","239,000,000","323,000,000","539,000,000","-241,000,000","-113,000,000","95,392,000","-272,907,000","-432,395,000","-5,077,000","-10,495,000","-400,662,000","-53,392,000","-796,630,000","55,878,000","28,563,000","-174,000","-31,634,000",,
			ChangeInReceivables,"-120,000,000","-217,000,000","-78,000,000","43,000,000","339,000,000","-118,000,000","-119,000,000","83,000,000","319,000,000","49,000,000","37,000,000","-209,055,000","-675,461,000","-789,163,000","-332,924,000","-178,746,000","-238,425,000","-39,881,000","-106,972,000","-37,554,000","-10,344,000","-8,745,000","-17,983,000",,
				ChangesInAccountReceivables,"-120,000,000","-217,000,000","-78,000,000","43,000,000","339,000,000","-118,000,000","-119,000,000","83,000,000","319,000,000","49,000,000","37,000,000","-209,055,000","-675,461,000","-789,163,000","-332,924,000","-178,746,000","-238,425,000",,,,,,,,
