name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,02/29/2012,02/28/2011,02/28/2010,02/28/2009,02/29/2008,02/28/2007,02/28/2006,02/28/2005,02/29/2004,02/28/2003,02/28/2002,02/28/2001,02/29/2000,02/28/1999,02/28/1998,02/28/1997,02/29/1996,02/28/1995,02/28/1994,02/28/1993,02/29/1992,02/28/1991,02/28/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
NetNonOperatingInterestIncomeExpense,"-53,000,000","-52,000,000","-35,000,000","-25,000,000","-52,000,000","-64,000,000","-73,000,000","-75,000,000","-72,000,000","-80,000,000","-90,000,000","-100,000,000","-111,000,000","-86,000,000","-92,000,000","-94,000,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"53,000,000","52,000,000","35,000,000","25,000,000","52,000,000","64,000,000","73,000,000","75,000,000","72,000,000","80,000,000","90,000,000","100,000,000","111,000,000","86,000,000","92,000,000","94,000,000",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-86,000,000","-54,000,000","-119,000,000","44,000,000","-216,000,000","7,000,000","15,000,000","39,000,000","-5,000,000","-183,000,000","22,000,000","-110,000,000","48,000,000","-95,000,000","1,000,000","-220,000,000","126,000,000","20,000,000",,,,,"-8,000,000",,,"400,000",,,,,,,,,,"-1,300,000",,"700,000",
	GainOnSaleOfSecurity,"91,000,000","78,000,000","28,000,000","10,000,000","38,000,000","48,000,000","61,000,000","49,000,000","34,000,000","15,000,000","27,000,000","39,000,000","77,000,000","43,000,000","53,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,"7,000,000","-3,000,000",,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-177,000,000","-132,000,000","-147,000,000","34,000,000","-254,000,000","-41,000,000","-46,000,000","-10,000,000","-39,000,000","-198,000,000","-5,000,000","-149,000,000","-29,000,000","-138,000,000","-52,000,000","-220,000,000","129,000,000","20,000,000",,,,,"-8,000,000",,,"400,000",,,,,,,,,,"-1,300,000",,"700,000",
		RestructuringAndMergernAcquisition,"177,000,000","153,000,000","147,000,000","-34,000,000","254,000,000","41,000,000","46,000,000","10,000,000","39,000,000","198,000,000","5,000,000","149,000,000","29,000,000","138,000,000","52,000,000","78,000,000",,,,,,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,"0","0","0","0","0","177,000,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,"-51,000,000","-54,000,000","-35,000,000",,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0","21,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"1,648,000,000","1,621,000,000","1,788,000,000","3,024,000,000","2,377,000,000","1,993,000,000","1,888,000,000","1,817,000,000","1,816,000,000","1,310,000,000","1,387,000,000","1,083,000,000","2,166,000,000","2,331,000,000","2,329,000,000","1,700,000,000","2,228,000,000","2,130,000,000","1,721,000,000","1,443,000,000","1,296,000,000","1,014,000,000","926,000,000","649,000,000","562,570,000","351,677,000","133,403,000","2,800,000","79,000,000","94,100,000","68,400,000","32,100,000","15,400,000","7,400,000","9,500,000","3,500,000","4,800,000","15,600,000","8,200,000"
TaxProvision,"391,000,000","381,000,000","370,000,000","574,000,000","579,000,000","452,000,000","424,000,000","818,000,000","609,000,000","503,000,000","141,000,000","388,000,000","742,000,000","779,000,000","835,000,000","674,000,000","815,000,000","752,000,000","581,000,000","509,000,000","496,000,000","392,000,000","356,000,000","248,000,000","215,500,000","135,395,000","51,465,000","1,100,000","31,000,000","36,400,000","26,700,000","12,200,000","5,800,000","2,900,000","3,800,000","1,400,000","2,000,000","7,900,000","4,100,000"
EarningsFromEquityInterestNetOfTax,"3,000,000","1,000,000","1,000,000","4,000,000","0","0",,,,,,,"-4,000,000","2,000,000","1,000,000","7,000,000",,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","1,000,000,000","1,228,000,000","897,000,000","1,233,000,000","532,000,000","-1,231,000,000","1,277,000,000","1,317,000,000","1,003,000,000","1,407,000,000","1,377,000,000","1,140,000,000","984,000,000","705,000,000","99,000,000","570,000,000","396,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,300,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
	NetIncome,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","1,000,000,000","1,228,000,000","897,000,000","1,233,000,000","532,000,000","-1,231,000,000","1,277,000,000","1,317,000,000","1,003,000,000","1,407,000,000","1,377,000,000","1,140,000,000","984,000,000","705,000,000","99,000,000","570,000,000","396,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,300,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
		NetIncomeIncludingNoncontrollingInterests,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","1,000,000,000","1,228,000,000","897,000,000","1,235,000,000","523,000,000","22,000,000","1,366,000,000","1,394,000,000","1,033,000,000","1,410,000,000","1,378,000,000","1,140,000,000","984,000,000","705,000,000","99,000,000","570,000,000","396,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,300,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
			NetIncomeContinuousOperations,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","999,000,000","1,207,000,000","807,000,000","1,246,000,000","695,000,000","1,424,000,000","1,554,000,000","1,495,000,000","1,033,000,000","1,407,000,000","1,377,000,000","1,140,000,000","934,000,000","800,000,000","622,000,000","570,000,000","401,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,700,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
			NetIncomeDiscontinuousOperations,,,,,,"0","0","1,000,000","21,000,000","90,000,000","-11,000,000","-172,000,000","-1,402,000,000","-188,000,000","-101,000,000",,,,,"50,000,000","-95,000,000","-441,000,000",,"-5,000,000",,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,"-82,000,000",,,,,,,,,"-400,000",,,,,,,,
		MinorityInterests,,,,,,,,,"0","0","-2,000,000","9,000,000","-1,253,000,000","-89,000,000","-77,000,000","-30,000,000","-3,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","1,000,000,000","1,228,000,000","897,000,000","1,233,000,000","532,000,000","-1,231,000,000","1,277,000,000","1,317,000,000","1,003,000,000","1,407,000,000","1,377,000,000","1,140,000,000","984,000,000","705,000,000","99,000,000","570,000,000","396,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,300,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
BasicEPS,"5.82","5.7","6.31","9.94","6.93","5.82","5.3","3.33","3.86","2.59","3.53","1.56","-3.36","3.14","3.16","2.43","3.2","2.86","2.33","2.01","1.45","0.207","1.19","0.846","0.756","0.485","0.24","0.004","0.125","0.151","0.111","0.067","0.04","0.022","0.027","0.013","0.013","0.04","0.027"
DilutedEPS,"5.79","5.68","6.29","9.84","6.84","5.75","5.2","3.26","3.81","2.56","3.49","1.53","-3.36","3.08","3.1","2.39","3.12","2.79","2.27","1.96","1.407","0.207","1.18","0.827","0.725","0.458","0.231","0.004","0.125","0.142","0.111","0.067","0.04","0.022","0.027","0.013","0.013","0.04","0.027"
BasicAverageShares,"216,400,000","217,700,000","224,800,000","246,800,000","259,600,000","264,900,000","276,400,000","300,400,000","318,500,000","346,500,000","349,500,000","342,100,000","366,300,000","406,100,000","416,800,000","412,500,000","439,900,000","482,100,000","490,300,000","488,900,000","485,000,000","481,409,295","472,252,630","463,659,475","458,977,408","447,718,420","394,686,000","382,108,339","385,328,613","381,457,339","371,329,413","298,203,288","239,760,240","202,301,744","213,539,130","157,338,728","209,784,970","192,307,692","153,598,322"
DilutedAverageShares,"217,350,000","218,500,000","225,700,000","249,300,000","263,000,000","268,100,000","281,400,000","307,100,000","322,600,000","350,700,000","353,600,000","347,600,000","366,300,000","416,500,000","427,500,000","422,900,000","452,900,000","496,200,000","504,800,000","502,040,816","500,800,000","495,802,099","483,050,847","479,032,258","477,827,054","472,041,340","450,564,750","382,108,339","385,328,613","405,299,092","371,329,413","298,203,288","239,760,240","202,301,744","213,539,130","157,338,728","209,784,970","192,307,692","153,598,322"
TotalOperatingIncomeAsReported,"1,610,000,000","1,574,000,000","1,795,000,000","3,039,000,000","2,391,000,000","2,009,000,000","1,900,000,000","1,843,000,000","1,854,000,000","1,375,000,000","1,450,000,000","1,144,000,000","2,200,000,000","2,374,000,000","2,368,000,000","1,870,000,000","2,161,000,000","1,999,000,000","1,644,000,000","1,442,000,000","1,304,000,000","1,010,000,000","908,000,000","611,000,000","539,259,000","351,242,000","166,408,000","53,200,000","122,500,000","121,900,000","77,200,000","36,000,000","18,800,000","10,900,000","13,200,000","10,100,000","9,000,000","15,400,000","8,300,000"
TotalExpenses,"40,750,000,000","41,725,000,000","44,356,000,000","48,756,000,000","44,617,000,000","41,588,000,000","40,933,000,000","40,298,000,000","37,510,000,000","37,955,000,000","38,884,000,000","39,318,000,000","43,228,000,000","47,235,000,000","46,823,000,000","43,001,000,000","37,862,000,000","33,935,000,000","29,204,000,000","25,991,000,000","23,244,000,000","19,933,000,000","16,803,000,000","14,578,000,000","11,954,764,000","9,713,404,000","8,171,354,000","7,717,500,000","7,094,900,000","4,957,700,000","2,929,300,000","1,584,000,000","910,900,000","653,900,000","499,700,000","496,600,000","430,000,000","224,100,000","104,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","1,000,000,000","1,228,000,000","897,000,000","1,233,000,000","532,000,000","-1,231,000,000","1,277,000,000","1,317,000,000","1,003,000,000","1,407,000,000","1,377,000,000","1,140,000,000","984,000,000","705,000,000","181,000,000","570,000,000","396,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,700,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
NormalizedIncome,"1,325,595,873.786","1,282,310,000","1,513,367,000","2,418,360,000","1,961,385,780.395","1,535,589,000","1,452,360,000","970,530,000","1,210,325,000","919,728,000","1,224,222,000","774,620,000","139,464,000","1,528,270,000","1,417,359,000","1,135,776,470.588","1,325,188,061.041","1,364,061,032.864","1,140,000,000","934,000,000","800,000,000","622,000,000","574,924,406.048","401,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,700,000","19,900,000","9,600,000","4,500,000","5,700,000","2,880,000","2,800,000","7,280,000","4,100,000"
InterestExpense,"53,000,000","52,000,000","35,000,000","25,000,000","52,000,000","64,000,000","73,000,000","75,000,000","72,000,000","80,000,000","90,000,000","100,000,000","111,000,000","86,000,000","92,000,000","94,000,000",,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-53,000,000","-52,000,000","-35,000,000","-25,000,000","-52,000,000","-64,000,000","-73,000,000","-75,000,000","-72,000,000","-80,000,000","-90,000,000","-100,000,000","-111,000,000","-86,000,000","-92,000,000","-94,000,000",,,,,,,,,,,,,,,,,,,,,,,
EBIT,"1,701,000,000","1,673,000,000","1,823,000,000","3,049,000,000","2,429,000,000","2,057,000,000","1,961,000,000","1,892,000,000","1,888,000,000","1,390,000,000","1,477,000,000","1,183,000,000","2,277,000,000","2,417,000,000","2,421,000,000","1,794,000,000","2,161,000,000","1,999,000,000","1,644,000,000","1,442,000,000","1,304,000,000","1,010,000,000","908,000,000","611,000,000","539,259,000","351,242,000","166,408,000","53,200,000","122,500,000","121,900,000","77,200,000","36,000,000","18,800,000","10,900,000","13,200,000","10,100,000","9,000,000","15,400,000","8,300,000"
EBITDA,"2,588,000,000","2,596,000,000","2,741,000,000","3,918,000,000","3,268,000,000","2,869,000,000","2,731,000,000","2,575,000,000","2,542,000,000","2,047,000,000","2,133,000,000","1,899,000,000","3,222,000,000","3,395,000,000","3,347,000,000","2,587,000,000","2,741,000,000","2,508,000,000","2,100,000,000","1,901,000,000","1,689,000,000","1,320,000,000","1,153,000,000","776,000,000","648,800,000","429,609,000","237,992,000","120,500,000","177,400,000","160,500,000","99,600,000","50,800,000","28,800,000","18,700,000","18,700,000","17,000,000","14,000,000","17,000,000","8,800,000"
ReconciledCostOfRevenue,"33,054,000,000","33,849,000,000","36,386,000,000","40,121,000,000","36,689,000,000","33,590,000,000","32,918,000,000","32,275,000,000","29,963,000,000","30,337,000,000","31,292,000,000","31,212,000,000","34,473,000,000","37,206,000,000","37,201,000,000","34,017,000,000","30,477,000,000","27,165,000,000","23,122,000,000","20,938,000,000","18,677,000,000","15,998,000,000","13,941,000,000","12,177,000,000","9,991,053,000","8,171,756,000","6,954,490,000","6,644,500,000","6,226,000,000","4,350,600,000","2,527,200,000","1,321,100,000","738,600,000","515,400,000","387,000,000","383,700,000","329,600,000","177,600,000","84,100,000"
ReconciledDepreciation,"887,000,000","923,000,000","918,000,000","869,000,000","839,000,000","812,000,000","770,000,000","683,000,000","654,000,000","657,000,000","656,000,000","716,000,000","945,000,000","978,000,000","926,000,000","793,000,000","580,000,000","509,000,000","456,000,000","459,000,000","385,000,000","310,000,000","245,000,000","165,000,000","109,541,000","78,367,000","71,584,000","67,300,000","54,900,000","38,600,000","22,400,000","14,800,000","10,000,000","7,800,000","5,500,000","6,900,000","5,000,000","1,600,000","500,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,260,000,000","1,241,000,000","1,419,000,000","2,454,000,000","1,798,000,000","1,541,000,000","1,464,000,000","999,000,000","1,207,000,000","807,000,000","1,244,000,000","704,000,000","171,000,000","1,465,000,000","1,418,000,000","1,003,000,000","1,407,000,000","1,377,000,000","1,140,000,000","934,000,000","800,000,000","622,000,000","570,000,000","401,000,000","347,070,000","216,282,000","81,938,000","1,700,000","48,000,000","57,700,000","41,700,000","19,900,000","9,600,000","4,500,000","5,700,000","2,100,000","2,800,000","7,700,000","4,100,000"
TotalUnusualItemsExcludingGoodwill,"-86,000,000","-54,000,000","-119,000,000","44,000,000","-216,000,000","7,000,000","15,000,000","39,000,000","-5,000,000","-183,000,000","22,000,000","-110,000,000","48,000,000","-95,000,000","1,000,000","-220,000,000","129,000,000","20,000,000",,,,,"-8,000,000",,,"400,000",,,,,,,,,,"-1,300,000",,"700,000",
TotalUnusualItems,"-86,000,000","-54,000,000","-119,000,000","44,000,000","-216,000,000","7,000,000","15,000,000","39,000,000","-5,000,000","-183,000,000","22,000,000","-110,000,000","48,000,000","-95,000,000","1,000,000","-220,000,000","129,000,000","20,000,000",,,,,"-8,000,000",,,"400,000",,,,,,,,,,"-1,300,000",,"700,000",
NormalizedEBITDA,"2,674,000,000","2,650,000,000","2,860,000,000","3,874,000,000","3,484,000,000","2,862,000,000","2,716,000,000","2,536,000,000","2,547,000,000","2,230,000,000","2,111,000,000","2,009,000,000","3,174,000,000","3,490,000,000","3,346,000,000","2,807,000,000","2,612,000,000","2,488,000,000","2,100,000,000","1,901,000,000","1,689,000,000","1,320,000,000","1,161,000,000","776,000,000","648,800,000","429,609,000","237,992,000","120,500,000","177,400,000","160,500,000","99,600,000","50,800,000","28,800,000","18,700,000","18,700,000","18,300,000","14,000,000","16,300,000","8,800,000"
TaxRateForCalcs,"0.237","0.235","0.207","0.19","0.244","0.227","0.224","0.27","0.335","0.384","0.101","0.358","0.343","0.334","0.359","0.396","0.366","0.353","0.338","0.353","0.383","0.387","0.384","0.382","0.383","0.385","0.386","0.393","0.392","0.387","0.39","0.38","0.377","0.392","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-20,404,126.214","-12,690,000","-24,633,000","8,360,000","-52,614,219.605","1,589,000","3,360,000","10,530,000","-1,675,000","-70,272,000","2,222,000","-39,380,000","16,464,000","-31,730,000","359,000","-87,223,529.412","47,188,061.041","7,061,032.864","0","0","0","0","-3,075,593.952","0","0","0","0","0","0","0","0","0","0","0","0","-520,000","0","280,000","0"
