name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990
OperatingCashFlow,"469,893,000,000","747,278,000,000","2,129,022,000,000","1,679,622,000,000","1,072,379,000,000","979,415,000,000","775,988,000,000","987,671,000,000","885,073,000,000","1,390,995,000,000","1,020,404,000,000","449,108,000,000","800,744,000,000","761,538,000,000","1,096,613,000,000","1,544,212,000,000","383,641,000,000","1,123,641,455,960","904,624,416,960","580,626,185,850","782,799,878,000","721,538,819,550","687,194,006,500","751,206,133,080","517,428,386,310","394,200,979,183.2","340,847,918,315","478,032,841,590","561,754,223,108","302,000,833,782","288,730,885,058","87,466,397,700","196,623,405,440","234,092,022,092","119,610,003,765","124,227,507,900"
	CashFlowFromContinuingOperatingActivities,"469,893,000,000","747,278,000,000","2,129,022,000,000","1,679,622,000,000","1,072,379,000,000","979,415,000,000","775,988,000,000","987,671,000,000","885,073,000,000","1,390,995,000,000","1,020,404,000,000","449,108,000,000","800,744,000,000","761,538,000,000","1,096,613,000,000","1,544,212,000,000","383,641,000,000","1,123,641,455,960","904,624,416,960","580,626,185,850","782,799,878,000","721,538,819,550","687,194,006,500","751,206,133,080","517,428,386,310","394,200,979,183.2","340,847,918,315","478,032,841,590","561,754,223,108","302,000,833,782","288,730,885,058","87,466,397,700","196,623,405,440","234,092,022,092","119,610,003,765","124,227,507,900"
		NetIncomeFromContinuingOperations,"1,686,934,000,000","1,642,384,000,000","879,565,000,000","1,070,190,000,000","914,053,000,000","789,918,000,000","979,375,000,000","1,114,973,000,000","1,006,986,000,000","635,450,000,000","806,237,000,000","933,903,000,000","392,638,000,000","222,074,000,000","563,477,000,000","282,611,000,000","150,933,000,000","598,265,040,000","592,400,568,960","596,986,826,400","486,408,252,960","463,928,297,500","426,119,270,640","363,242,456,070","236,329,708,980","254,019,210,287","301,345,715,560","262,573,359,645","220,602,070,472","71,296,529,913","61,412,984,948","23,710,832,268","38,314,000,032","64,934,028,378","76,546,451,625","81,188,180,163"
		OperatingGainsLosses,"-69,398,000,000","-110,817,000,000","-117,445,000,000","-202,512,000,000","-272,734,000,000","-164,203,000,000","-228,827,000,000","-247,643,000,000","-164,793,000,000","-126,001,000,000","-96,097,000,000","-130,916,000,000","-47,696,000,000","-102,253,000,000","-194,300,000,000","9,866,000,000","-49,400,000,000","-36,394,456,600","21,914,579,520","-147,363,467,400","-70,023,057,580","-67,139,286,200","14,392,732,840","1,329,097,900","-10,341,001,140","-976,777,622.8","-3,596,522,530","-6,601,266,480","-22,218,646,420","-9,489,067,974","-22,524,430,467","-7,889,930,772","21,683,702,656","7,148,456,572","-10,469,579,190","-33,399,902,124"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,"0","0","-46,756,000,000","0","0",,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,"-39,376,000,000","35,027,000,000","-1,847,000,000","-7,788,000,000","103,148,000,000","49,634,000,000",,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-69,398,000,000","-110,817,000,000","-117,445,000,000","-202,512,000,000","-272,734,000,000","-164,203,000,000","-228,827,000,000","-247,643,000,000","-164,793,000,000","-126,001,000,000","-96,097,000,000","-130,916,000,000","-82,723,000,000","-100,406,000,000","-139,756,000,000","-93,282,000,000","-99,034,000,000",,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"796,595,000,000","794,366,000,000","721,630,000,000","611,063,000,000","624,239,000,000","699,877,000,000","721,695,000,000","713,093,000,000","674,329,000,000","660,714,000,000","625,229,000,000","588,132,000,000","590,469,000,000","554,867,000,000","589,415,000,000","629,674,000,000","637,644,000,000","516,900,994,560","371,487,468,960","262,241,058,600","225,832,403,160","213,198,509,750","220,609,921,400","195,244,481,510","173,400,933,750","166,631,521,800.4","175,515,063,070","154,490,930,040","140,986,285,640","125,885,445,786","124,890,925,355","143,321,772,372","173,733,776,524","190,842,531,122","191,895,252,000","164,247,635,445"
			DepreciationAndAmortization,"796,595,000,000","794,366,000,000","721,630,000,000","611,063,000,000","624,239,000,000","699,877,000,000","721,695,000,000","713,093,000,000","674,329,000,000","660,714,000,000","625,229,000,000","588,132,000,000","590,469,000,000","554,867,000,000","589,415,000,000","629,674,000,000","637,644,000,000","516,900,994,560","371,487,468,960","262,241,058,600","225,832,403,160","213,198,509,750","220,609,921,400","195,244,481,510","173,400,933,750","166,631,521,800.4","175,515,063,070","154,490,930,040","140,986,285,640","125,885,445,786","124,890,925,355","143,321,772,372","173,733,776,524","190,842,531,122","191,895,252,000","164,247,635,445"
				Depreciation,"796,595,000,000","794,366,000,000","721,630,000,000","611,063,000,000","624,239,000,000","699,877,000,000","721,695,000,000","713,093,000,000","674,329,000,000","660,714,000,000","625,229,000,000","588,132,000,000","590,469,000,000","554,867,000,000","589,415,000,000","629,674,000,000","637,644,000,000",,,,,,,,,,,,,,,,,,,
