name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993
		Inventory,"148,031,000","186,203,000","160,283,000","152,580,000","171,406,000","165,311,000","151,676,000","153,167,000","162,465,000","170,788,000","181,305,000","167,256,000","163,680,000","179,516,000","204,096,000","228,884,000","205,129,000","193,342,000","198,582,000","185,609,000","121,678,000","111,736,000","98,589,000","95,863,000","77,075,000","104,000,000","98,200,000","87,200,000","89,100,000","83,800,000","73,600,000","70,900,000"
			RawMaterials,"26,386,000","28,805,000","29,759,000","30,599,000","41,708,000","39,752,000","37,404,000","38,482,000","41,041,000","49,790,000","55,138,000","53,061,000","57,700,000","63,065,000","55,077,000","55,455,000","76,222,000","55,930,000","59,325,000","72,260,000","43,335,000","113,797,000","32,531,000",,,,,,,,,
			WorkInProcess,"3,736,000","2,698,000","2,405,000","4,599,000","4,095,000","1,612,000","1,560,000","2,388,000","3,797,000","5,563,000","7,859,000","9,463,000","8,005,000","21,193,000","20,685,000","17,149,000","11,880,000","8,330,000","4,097,000","4,681,000","2,261,000","2,262,000","2,102,000",,,,,,,,,
			FinishedGoods,"117,909,000","154,700,000","128,119,000","117,382,000","125,603,000","123,947,000","112,712,000","112,297,000","117,627,000","115,435,000","118,308,000","104,732,000","97,975,000","95,258,000","128,334,000","156,280,000","117,027,000","129,082,000","135,160,000","108,668,000","78,490,000",,"63,956,000",,,,,,,,,
			OtherInventories,,"28,805,000","29,759,000","30,599,000","41,708,000","39,752,000","37,404,000","38,482,000","41,041,000","49,790,000","55,138,000","53,061,000","57,700,000",,,,,,,,,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,"-54,447,000","-2,408,000","-4,323,000",,,,,,,,,,
		OtherCurrentAssets,"17,962,000","24,212,000","16,974,000","23,479,000","27,000,000","28,898,000","32,015,000","28,487,000","27,352,000","34,097,000","44,564,000","37,556,000","25,516,000","30,597,000","37,435,000","47,863,000","50,317,000","35,109,000","26,319,000","32,630,000","27,932,000","36,646,000","19,467,000","23,501,000","18,076,000","43,700,000","18,100,000","16,900,000","12,600,000","12,300,000","7,400,000","6,100,000"
	TotalNonCurrentAssets,"225,204,000","220,516,000","207,276,000","217,606,000","382,754,000","291,555,000","163,780,000","103,022,000","96,135,000","104,180,000","93,300,000","92,263,000","73,411,000","69,211,000","89,086,000","123,912,000","126,891,000","104,739,000","91,541,000","90,368,000","70,474,000","63,969,000","63,635,000","49,185,000","41,625,000","33,975,000","29,500,000","23,700,000","19,600,000","19,200,000","16,200,000","15,000,000"
		NetPPE,"102,097,000","99,596,000","88,069,000","98,419,000","118,761,000","26,067,000","24,671,000","34,173,000","38,553,000","46,673,000","47,796,000","44,501,000","36,290,000","38,525,000","47,394,000","66,749,000","68,513,000","56,823,000","52,168,000","52,510,000","42,112,000","39,939,000","38,726,000","32,906,000","27,593,000","23,000,000","18,900,000","15,100,000","11,800,000","11,700,000","10,300,000","9,500,000"
			GrossPPE,"208,486,000","213,335,000","201,173,000","206,645,000","222,708,000","125,756,000","117,929,000","126,824,000","124,983,000","130,846,000","124,375,000","129,196,000","143,016,000","137,987,000","152,158,000","153,210,000","161,868,000","148,717,000","147,270,000","135,882,000","88,972,000","77,151,000","67,226,000","60,284,000","51,846,000","45,700,000","42,100,000","35,000,000","29,500,000","26,400,000","22,500,000","19,500,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,
				LandAndImprovements,"1,399,000","1,313,000","1,288,000","1,311,000","1,212,000","1,176,000","1,610,000","1,490,000","1,574,000","2,000,000","1,682,000","1,676,000","3,883,000","4,887,000","4,385,000","3,995,000","4,285,000","3,591,000","3,843,000","6,543,000",,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,"42,930,000","43,093,000","37,411,000","32,288,000","25,405,000",,"20,334,000",,,,,,,,,
				MachineryFurnitureEquipment,"87,745,000","89,354,000","90,411,000","88,131,000","90,951,000","85,603,000","81,107,000","91,240,000","90,364,000","95,382,000","90,613,000","100,413,000","104,348,000","99,414,000","96,861,000","98,545,000","62,434,000","60,536,000","52,376,000","44,036,000","37,234,000","55,731,000","26,657,000",,,,,,,,,
				OtherProperties,"84,211,000","82,336,000","70,643,000","79,246,000","92,390,000","2,250,000","2,398,000","1,787,000","1,399,000","2,559,000","3,182,000","2,742,000","13,873,000","13,196,000","11,513,000","10,010,000","52,219,000","41,497,000","53,640,000","53,015,000","26,333,000","21,420,000","20,235,000",,,,,,,,,
				Leases,"35,131,000","40,332,000","38,831,000","37,957,000","38,155,000","36,727,000","32,814,000","32,307,000","31,646,000","30,905,000","28,898,000","24,365,000","20,912,000","20,490,000","39,399,000","40,660,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-106,389,000","-113,739,000","-113,104,000","-108,226,000","-103,947,000","-99,689,000","-93,258,000","-92,651,000","-86,430,000","-84,173,000","-76,579,000","-84,695,000","-106,726,000","-99,462,000","-104,764,000","-86,461,000","-93,355,000","-91,894,000","-95,102,000","-83,372,000","-46,860,000","-37,212,000","-28,500,000","-27,378,000","-24,253,000","-22,700,000","-23,200,000","-19,900,000","-17,700,000","-14,700,000","-12,200,000","-10,000,000"
		GoodwillAndOtherIntangibleAssets,"7,493,000","9,642,000","13,507,000","17,081,000","178,725,000","184,216,000","83,393,000","1,633,000",,,,,,,,,,,,,,,,,,,,,,,,"2,100,000"
			Goodwill,,,,"0","136,366,000","136,033,000","60,269,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"7,493,000","9,642,000","13,507,000","17,081,000","42,359,000","48,183,000","23,124,000","1,633,000",,,,,,,,,,,,,,,,,,,,,,,,"2,100,000"
		NonCurrentDeferredAssets,"43,016,000","44,490,000","42,596,000","42,507,000","25,403,000","24,503,000","6,443,000","24,837,000","20,323,000","19,985,000","14,891,000","22,749,000","14,959,000",,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"43,016,000","44,490,000","42,596,000","42,507,000","25,403,000","24,503,000","6,443,000","24,837,000","20,323,000","19,985,000","14,891,000","22,749,000","14,959,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"72,598,000","66,788,000","63,104,000","59,599,000","59,865,000","56,769,000","49,273,000","42,379,000","37,259,000","37,522,000","30,613,000","25,013,000","22,162,000","30,686,000","41,692,000","57,163,000","58,378,000","47,916,000","39,373,000","37,858,000","28,362,000","24,030,000","24,909,000","16,279,000","14,032,000","10,975,000","10,600,000","8,600,000","7,800,000","7,500,000","5,900,000","3,400,000"
TotalLiabilitiesNetMinorityInterest,"250,125,000","277,161,000","284,074,000","289,323,000","316,899,000","259,325,000","175,045,000","133,809,000","144,023,000","98,738,000","112,620,000","100,670,000","113,488,000","87,378,000","97,925,000","163,225,000","181,156,000","198,794,000","228,241,000","160,516,000","116,254,000","108,942,000","118,206,000","130,935,000","111,834,000","129,975,000","103,600,000","104,500,000","95,600,000","94,000,000","84,500,000","108,300,000"
	CurrentLiabilities,"113,075,000","142,420,000","151,466,000","127,671,000","109,300,000","112,683,000","100,296,000","71,402,000","78,182,000","65,847,000","83,593,000","73,486,000","87,912,000","62,549,000","58,363,000","133,910,000","99,693,000","89,457,000","91,848,000","83,481,000","67,610,000","61,765,000","73,109,000","86,583,000","60,559,000","67,600,000","62,500,000","58,000,000","48,100,000","46,300,000","32,200,000","31,200,000"
		PayablesAndAccruedExpenses,"97,379,000","124,739,000","137,773,000","111,810,000","94,217,000","112,683,000","75,296,000","66,402,000","73,182,000","65,847,000","77,171,000","73,211,000","86,897,000","62,549,000","58,363,000","108,910,000","81,167,000","78,511,000","78,621,000","78,231,000","49,412,000","45,447,000","49,241,000","28,819,000","17,562,000","25,200,000","25,300,000","25,300,000","22,000,000","22,400,000","12,200,000","18,200,000"
			Payables,"51,093,000","60,676,000","64,134,000","42,639,000","43,705,000","49,481,000","27,353,000","31,341,000","33,565,000","34,914,000","33,598,000","22,075,000","33,814,000","22,815,000","23,202,000","61,224,000","38,397,000","32,901,000","33,120,000","38,488,000","23,631,000","22,712,000","23,824,000","28,819,000","17,562,000","25,200,000","25,300,000","25,300,000","22,000,000","22,400,000","12,200,000","18,200,000"
				AccountsPayable,"32,775,000","32,085,000","46,011,000","28,187,000","35,488,000","38,650,000","24,364,000","27,192,000","27,308,000","27,767,000","33,598,000","22,075,000","33,814,000","21,487,000","22,661,000","20,794,000","38,397,000","32,901,000","33,120,000","38,488,000","23,631,000","22,712,000","23,824,000","28,819,000","17,562,000","25,200,000","25,300,000","25,300,000","22,000,000","22,400,000","12,200,000","18,200,000"
				TotalTaxPayable,"18,318,000","28,591,000","18,123,000","14,452,000","8,217,000","10,831,000","2,989,000","4,149,000","6,257,000","7,147,000",,,"1,015,000","1,328,000","541,000","430,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,"18,318,000","28,591,000","18,123,000","14,452,000","8,217,000","10,831,000","2,989,000","4,149,000","6,257,000","7,147,000",,,"1,015,000","1,328,000","541,000","430,000",,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,"40,000,000",,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"46,286,000","64,063,000","73,639,000","69,171,000","50,512,000","63,202,000","47,943,000","35,061,000","39,617,000","30,933,000","43,573,000","51,136,000","53,083,000","39,734,000","35,161,000","47,686,000","42,770,000","45,610,000","45,501,000","39,743,000","25,781,000","22,735,000","25,417,000",,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"15,696,000","17,681,000","13,693,000","15,861,000","15,083,000",,"25,000,000","5,000,000","5,000,000",,,,,,,"25,000,000","10,000,000","5,000,000","5,000,000",,"10,000,000",,"11,500,000","13,800,000","18,500,000","12,200,000","10,000,000","12,800,000","8,800,000","9,500,000","8,200,000","10,900,000"
			CurrentDebt,,,,,,,"25,000,000","5,000,000","5,000,000",,,,,,,"25,000,000","10,000,000","5,000,000","5,000,000",,"10,000,000",,"11,500,000","13,800,000","18,500,000","12,200,000","10,000,000","12,800,000","8,800,000","9,500,000","8,200,000","10,900,000"
				OtherCurrentBorrowings,,,,,,,"25,000,000","5,000,000","5,000,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"15,696,000","17,681,000","13,693,000","15,861,000","15,083,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,"7,372,000","6,422,000","275,000","1,015,000",,,,"8,526,000","935,000","503,000","5,250,000","5,961,000","4,851,000",,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,"7,372,000","6,422,000","275,000","1,015,000",,,,"8,526,000","935,000","503,000","5,250,000","5,961,000",,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"4,851,000",,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"5,011,000","7,724,000",,"2,237,000","11,467,000","12,368,000","43,964,000","24,497,000","30,200,000","27,200,000","19,900,000","17,300,000","14,400,000","11,800,000","2,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"137,050,000","134,741,000","132,608,000","161,652,000","207,599,000","146,642,000","74,749,000","62,407,000","65,841,000","32,891,000","29,027,000","27,184,000","25,576,000","24,829,000","39,562,000","29,315,000","81,463,000","109,337,000","136,393,000","77,035,000","48,644,000","47,177,000","45,097,000","44,352,000","51,275,000","62,375,000","41,100,000","46,500,000","47,500,000","47,700,000","52,300,000","77,100,000"
		LongTermDebtAndCapitalLeaseObligation,"76,396,000","70,910,000","62,730,000","89,642,000","133,787,000","50,280,000",,"25,000,000","35,000,000",,,,,,"10,000,000",,"50,895,000","75,196,000","104,955,000","45,000,000","25,000,000","35,000,000","35,000,000","40,000,000","45,000,000","55,000,000","35,000,000","40,000,000","40,000,000","40,000,000","40,000,000","64,500,000"
			LongTermDebt,,,,"21,230,000","51,910,000","50,280,000",,"25,000,000","35,000,000",,,,,,"10,000,000",,"50,895,000","75,196,000","104,955,000","45,000,000","25,000,000","35,000,000","35,000,000","40,000,000","45,000,000","55,000,000","35,000,000","40,000,000","40,000,000","40,000,000","40,000,000","64,500,000"
			LongTermCapitalLeaseObligation,"76,396,000","70,910,000","62,730,000","68,412,000","81,877,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"8,234,000","15,163,000","19,614,000","21,895,000","25,419,000","29,242,000","33,063,000","3,322,000","2,640,000","3,695,000","3,518,000","5,637,000","7,291,000","6,960,000","7,874,000","6,856,000","6,363,000","11,054,000","11,947,000","14,827,000","12,195,000","4,229,000","1,513,000","3,517,000","5,105,000","5,700,000","3,500,000","3,500,000","3,900,000","4,000,000","7,700,000","7,500,000"
			NonCurrentDeferredTaxesLiabilities,"8,234,000","15,163,000","19,614,000","21,895,000","25,419,000","29,242,000","33,063,000","3,322,000","2,640,000","3,695,000","3,518,000","5,637,000","7,291,000","6,960,000","7,874,000","6,856,000","6,363,000","11,054,000","11,947,000","14,827,000","12,195,000","4,229,000","1,513,000","3,517,000","5,105,000","5,700,000","3,500,000","3,500,000","3,900,000","4,000,000","7,700,000","7,500,000"
		PreferredSecuritiesOutsideStockEquity,,,"2,311,000","2,600,000","3,165,000","3,721,000","0",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"52,420,000","48,668,000","50,264,000","50,115,000","48,393,000","67,120,000","41,686,000","34,085,000","28,201,000","29,196,000","25,509,000","21,547,000","18,285,000","17,869,000","21,688,000","22,459,000","24,205,000","23,087,000","19,491,000","17,208,000","11,449,000","7,948,000","8,584,000","835,000","1,170,000","1,675,000","2,600,000","3,000,000","3,600,000","3,700,000","4,600,000","5,100,000"
TotalEquityGrossMinorityInterest,"518,957,000","510,544,000","477,086,000","429,934,000","530,409,000","500,376,000","470,335,000","473,993,000","441,147,000","484,285,000","465,990,000","425,692,000","394,074,000","354,730,000","371,452,000","400,765,000","465,060,000","378,824,000","321,678,000","316,558,000","274,713,000","236,212,000","172,470,000","159,470,000","147,815,000","166,400,000","145,500,000","103,900,000","104,800,000","92,900,000","72,500,000","35,800,000"
	StockholdersEquity,"516,798,000","507,606,000","472,808,000","425,264,000","526,537,000","496,655,000","470,335,000","473,993,000","440,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","369,568,000","399,259,000","463,195,000","378,381,000","321,678,000","316,558,000","274,713,000","236,212,000","172,470,000","159,470,000","147,815,000","166,400,000","145,500,000","103,900,000","104,800,000","92,900,000","72,500,000","35,800,000"
		CapitalStock,"354,000","353,000","351,000","346,000","344,000","342,000","339,000","338,000","336,000","334,000","332,000","330,000","327,000","325,000","317,000","312,000","309,000","305,000","300,000","294,000","286,000","135,000","133,000","131,000","130,000",,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,
			CommonStock,"354,000","353,000","351,000","346,000","344,000","342,000","339,000","338,000","336,000","334,000","332,000","330,000","327,000","325,000","317,000","312,000","309,000","305,000","300,000","294,000","286,000","135,000","133,000","131,000","130,000",,,,,,,
		AdditionalPaidInCapital,"239,062,000","230,782,000","222,615,000","214,043,000","208,473,000","201,814,000","189,808,000","185,354,000","178,118,000","174,826,000","165,342,000","159,696,000","153,331,000","149,492,000","138,076,000","131,796,000","128,902,000","117,811,000","107,965,000","100,289,000","89,348,000","72,145,000","69,484,000","67,242,000","66,113,000",,,,,,,
		RetainedEarnings,"470,317,000","476,752,000","413,587,000","341,641,000","455,479,000","431,180,000","388,739,000","415,919,000","392,788,000","358,006,000","316,334,000","272,094,000","251,695,000","220,936,000","265,856,000","320,481,000","325,296,000","280,495,000","236,515,000","214,953,000","192,601,000","172,287,000","153,830,000","138,176,000","118,615,000","106,100,000","86,200,000","71,300,000","60,300,000","51,200,000","37,700,000","42,000,000"
		TreasuryStock,"285,270,000","281,576,000","249,040,000","223,306,000","222,809,000","217,188,000","208,894,000","204,398,000","199,195,000","149,811,000","122,406,000","110,701,000","111,909,000","111,331,000","102,071,000","97,371,000","57,202,000","52,537,000","50,775,000","47,685,000","41,995,000","27,741,000","27,691,000","27,910,000","20,581,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"92,335,000","81,295,000","85,295,000","92,540,000","85,050,000","80,507,000","100,343,000","76,780,000","68,505,000","98,854,000","103,702,000","102,271,000","97,922,000","93,028,000","67,390,000","44,041,000","65,890,000","32,307,000","27,673,000","48,706,000","34,473,000","19,386,000","-23,286,000","-18,169,000","-16,462,000",,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,"61,983,000",,,,,,,,,,,,,,,
			OtherEquityAdjustments,"92,335,000","81,295,000","85,295,000","92,540,000","85,050,000","80,507,000","100,343,000","76,780,000","68,505,000","98,854,000","103,702,000","102,271,000","97,922,000",,,,"3,907,000",,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,"1,000",,,,,,"60,300,000","59,300,000","32,600,000","44,500,000","41,700,000","34,800,000","-6,200,000"
	MinorityInterest,"2,159,000","2,938,000","4,278,000","4,670,000","3,872,000","3,721,000","0","0","595,000","2,076,000","2,686,000","2,002,000","2,708,000","2,280,000","1,884,000","1,506,000","1,865,000","443,000",,,,,,,,,,,,,,
TotalCapitalization,"516,798,000","507,606,000","472,808,000","446,494,000","578,447,000","546,935,000","470,335,000","498,993,000","475,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","379,568,000","399,259,000","514,090,000","453,577,000","426,633,000","361,558,000","299,713,000","271,212,000","207,470,000","199,470,000","192,815,000","221,400,000","180,500,000","143,900,000","144,800,000","132,900,000","112,500,000","100,300,000"
CommonStockEquity,"516,798,000","507,606,000","472,808,000","425,264,000","526,537,000","496,655,000","470,335,000","473,993,000","440,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","369,568,000","399,259,000","463,195,000","378,381,000","321,678,000","316,558,000","274,713,000","236,212,000","172,470,000","159,470,000","147,815,000","166,400,000","145,500,000","103,900,000","104,800,000","92,900,000","72,500,000","35,800,000"
CapitalLeaseObligations,"92,092,000","88,591,000","76,423,000","84,273,000","96,960,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"509,305,000","497,964,000","459,301,000","408,183,000","347,812,000","312,439,000","386,942,000","472,360,000","440,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","369,568,000","399,259,000","463,195,000","378,381,000","321,678,000","316,558,000","274,713,000","236,212,000","172,470,000","159,470,000","147,815,000","166,400,000","145,500,000","103,900,000","104,800,000","92,900,000","72,500,000","33,700,000"
WorkingCapital,"430,803,000","424,769,000","402,418,000","373,980,000","355,254,000","355,463,000","381,304,000","433,378,000","410,853,000","412,996,000","401,717,000","360,613,000","346,239,000","310,348,000","321,928,000","306,168,000","419,632,000","383,422,000","366,530,000","303,225,000","252,883,000","219,420,000","153,932,000","154,637,000","157,465,000","194,800,000","157,100,000","126,700,000","132,700,000","121,400,000","108,600,000","97,900,000"
InvestedCapital,"516,798,000","507,606,000","472,808,000","446,494,000","578,447,000","546,935,000","495,335,000","503,993,000","480,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","379,568,000","424,259,000","524,090,000","458,577,000","431,633,000","361,558,000","309,713,000","271,212,000","218,970,000","213,270,000","211,315,000","233,600,000","190,500,000","156,700,000","153,600,000","142,400,000","120,700,000","111,200,000"
TangibleBookValue,"509,305,000","497,964,000","459,301,000","408,183,000","347,812,000","312,439,000","386,942,000","472,360,000","440,552,000","482,209,000","463,304,000","423,690,000","391,366,000","352,450,000","369,568,000","399,259,000","463,195,000","378,381,000","321,678,000","316,558,000","274,713,000","236,212,000","172,470,000","159,470,000","147,815,000","166,400,000","145,500,000","103,900,000","104,800,000","92,900,000","72,500,000","33,700,000"
TotalDebt,"92,092,000","88,591,000","76,423,000","105,503,000","148,870,000","50,280,000","25,000,000","30,000,000","40,000,000",,,,,,"10,000,000","25,000,000","60,895,000","80,196,000","109,955,000","45,000,000","35,000,000","35,000,000","46,500,000","53,800,000","63,500,000","67,200,000","45,000,000","52,800,000","48,800,000","49,500,000","48,200,000","75,400,000"
NetDebt,,,,,,,,,,,,,,,,,,,,,,,"29,529,000","30,741,000","36,885,000","61,600,000","34,100,000","47,900,000","45,000,000","44,600,000","45,000,000","72,800,000"
ShareIssued,"35,487,117","35,331,316","35,157,830","34,688,750","34,462,973","34,288,522","33,984,752","33,820,761","33,606,761","33,491,264","33,281,370","33,073,942","32,757,248","32,545,157","31,768,403","31,229,682","25,647,799","25,836,177","25,369,100","24,948,718","24,443,892","23,876,000","26,485,022","26,220,336","26,030,062","25,584,000","25,748,000","22,566,000","22,512,000","22,488,000","22,488,000","22,488,000"
OrdinarySharesNumber,"22,159,022","22,136,977","22,890,852","23,196,159","23,019,665","23,020,030","22,938,081","22,951,440","22,942,249","24,706,767","25,335,951","25,439,293","24,980,841","24,801,481","24,597,055","24,402,948","25,647,799","25,836,177","25,369,100","24,948,718","24,443,892","23,876,000","26,485,022","26,220,336","26,030,062","25,584,000","25,748,000","22,566,000","22,512,000","22,488,000","22,488,000","22,488,000"
TreasurySharesNumber,"13,328,095","13,194,339","12,266,978","11,492,591","11,443,308","11,268,492","11,046,671","10,869,321","10,664,512","8,784,497","7,945,419","7,634,649","7,776,407","7,743,676","7,171,348","6,826,734",,,,,,,,,,,,,,,,
