name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990
OperatingCashFlow,"3,531,816,000,000","4,206,373,000,000","2,955,076,000,000","3,722,615,000,000","2,727,162,000,000","2,398,496,000,000","3,766,597,000,000","4,223,128,000,000","3,568,488,000,000","4,460,857,000,000","3,685,753,000,000","3,646,035,000,000","2,451,316,000,000","1,452,435,000,000","2,024,009,000,000","2,558,530,000,000","1,476,905,000,000","2,981,624,000,000","3,231,929,197,920","2,520,480,264,300","2,367,487,083,080","2,251,980,933,550","2,046,481,447,340","1,528,728,404,580","1,453,541,209,020","1,063,810,091,400","1,672,382,976,450","1,020,308,250,315","1,522,082,493,416","916,241,269,950","432,500,168,898","621,223,604,111","503,921,201,476","517,844,807,724","698,537,441,472","1,051,504,485,435"
	CashFlowFromContinuingOperatingActivities,"3,531,818,000,000","4,206,374,000,000","2,955,075,000,000","3,722,617,000,000","2,727,161,000,000","2,398,496,000,000","3,766,597,000,000","4,223,128,000,000","3,568,488,000,000","4,460,857,000,000","3,685,753,000,000","3,646,035,000,000","2,451,316,000,000","1,452,435,000,000","2,024,009,000,000","2,558,530,000,000","1,476,905,000,000","2,981,624,000,000","3,231,929,197,920","2,520,480,264,300","2,367,487,083,080","2,251,980,933,550","2,046,481,447,340","1,528,728,404,580","1,453,541,209,020","1,063,810,091,400","1,672,382,976,450","1,020,308,250,315","1,522,082,493,416","916,241,269,950","432,500,168,898","621,223,604,111","503,921,201,476","517,844,807,724","698,537,441,472","1,051,504,485,435"
		NetIncomeFromContinuingOperations,"5,108,354,000,000","5,071,421,000,000","2,492,967,000,000","2,874,614,000,000","2,282,378,000,000","2,111,125,000,000","1,985,587,000,000","2,586,106,000,000","1,926,985,000,000","2,434,211,000,000","2,307,904,000,000","1,991,648,000,000","1,083,482,000,000","368,302,000,000","465,485,000,000","244,212,000,000","-461,215,000,000","1,709,642,062,640","1,640,883,596,640","1,374,882,318,450","1,169,588,804,020","1,146,267,782,250","736,978,705,340","555,164,192,830","686,919,917,190","466,502,252,000","446,230,792,050","436,721,690,070","385,230,481,272","259,642,748,187","134,524,504,170","125,707,535,210","175,809,046,259","237,901,155,351","432,088,568,160","441,745,425,120"
		OperatingGainsLosses,"-734,718,000,000","-763,137,000,000","-643,063,000,000","-560,346,000,000","-351,029,000,000","-310,247,000,000","-292,519,000,000","-430,508,000,000","-308,134,000,000","-286,937,000,000","-280,081,000,000","-269,065,000,000","-219,727,000,000","-147,462,000,000","-202,216,000,000","2,783,000,000","5,000,000,000","-279,018,000,000","-136,553,750,880","3,060,263,700","-12,760,710,340","-109,361,973,950","267,091,370,080","316,325,300,200","-331,290,365,790","14,591,039,600","59,306,894,700","72,028,335,060","42,481,556,832","35,343,029,700","154,456,940,337","20,377,024,110","22,684,349,842","5,761,658,778","12,930,262,464","12,693,484,170"
			GainLossOnSaleOfPPE,,,,,,"56,913,000,000","35,902,000,000","35,289,000,000","30,673,000,000","33,329,000,000","31,625,000,000","28,657,000,000","32,221,000,000","33,528,000,000","36,214,000,000","46,937,000,000","68,682,000,000","45,437,000,000",,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-734,718,000,000","-763,137,000,000","-643,063,000,000","-560,346,000,000","-351,029,000,000","-310,247,000,000","-360,066,000,000","-470,083,000,000","-362,060,000,000","-329,099,000,000","-308,545,000,000","-318,376,000,000","-231,519,000,000","-197,701,000,000","-215,016,000,000","-45,408,000,000","-42,724,000,000","-270,114,000,000",,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,"15,699,000,000","31,645,000,000","4,286,000,000","23,253,000,000","8,833,000,000","-3,161,000,000","20,654,000,000","-20,429,000,000","16,711,000,000","-23,414,000,000","1,254,000,000","-20,958,000,000","-54,341,000,000",,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"2,156,535,000,000","2,087,066,000,000","2,039,904,000,000","1,821,880,000,000","1,644,290,000,000","1,595,347,000,000","1,792,375,000,000","1,734,033,000,000","1,610,950,000,000","1,625,837,000,000","1,409,075,000,000","1,250,853,000,000","1,105,109,000,000","1,067,830,000,000","1,175,573,000,000","1,414,569,000,000","1,495,170,000,000","1,491,135,000,000","1,379,911,587,840","1,213,629,961,950","996,300,502,260","956,734,828,350","854,480,032,460","807,825,703,620","798,779,283,180","796,033,688,600","853,757,285,350","758,839,538,085","608,233,898,488","555,378,226,704","336,769,179,418","459,615,099,370","482,293,178,367","472,128,938,730","383,896,459,872","339,756,171,615"
			DepreciationAndAmortization,"2,156,535,000,000","2,087,066,000,000","2,039,904,000,000","1,821,880,000,000","1,644,290,000,000","1,595,347,000,000","1,792,375,000,000","1,734,033,000,000","1,610,950,000,000","1,625,837,000,000","1,409,075,000,000","1,250,853,000,000","1,105,109,000,000","1,067,830,000,000","1,175,573,000,000","1,414,569,000,000","1,495,170,000,000","1,491,135,000,000","1,379,911,587,840","1,213,629,961,950","996,300,502,260","956,734,828,350","854,480,032,460","807,825,703,620","798,779,283,180","796,033,688,600","853,757,285,350","758,839,538,085","608,233,898,488","555,378,226,704","336,769,179,418","459,615,099,370","482,293,178,367","472,128,938,730","383,896,459,872","339,756,171,615"
				Depreciation,,,,,,"1,605,383,000,000","1,792,375,000,000","1,734,033,000,000","1,610,950,000,000","1,625,837,000,000","1,409,075,000,000","1,250,853,000,000","1,105,109,000,000","1,067,830,000,000","1,175,573,000,000","1,414,569,000,000","1,495,170,000,000","1,491,135,000,000",,,,,,,,,,,,,,,,,,
