name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			WorkInProcess,"160,000,000","136,000,000","175,000,000","150,000,000","113,000,000","114,000,000","126,700,000","102,900,000","102,500,000","89,000,000","78,000,000","82,000,000","90,900,000","88,100,000","69,800,000","95,700,000","99,800,000","100,000,000","84,900,000","69,800,000","65,100,000","57,600,000","41,500,000",,,,,,,,,
			FinishedGoods,"194,000,000","187,000,000","327,000,000","324,000,000","207,000,000","199,000,000","183,000,000","174,900,000","222,400,000","115,500,000","116,300,000","117,600,000","124,300,000","111,700,000","68,800,000","111,400,000","114,600,000","91,900,000","92,300,000","49,000,000","40,700,000","37,400,000","32,600,000",,,,,,,,,
			InventoriesAdjustmentsAllowances,"-32,000,000","-25,000,000","-25,000,000","-15,000,000","-15,000,000","-17,000,000","-13,100,000","-15,200,000","-14,200,000","-18,300,000","-16,000,000","-16,000,000","-15,300,000","-13,200,000","-11,600,000","-16,600,000","-13,500,000","-12,400,000","-9,100,000",,,,,,,,,,,,,
		PrepaidAssets,"137,000,000","120,000,000","181,000,000","181,000,000","189,000,000","167,000,000","87,200,000","85,500,000","110,400,000","89,700,000","49,400,000","39,800,000","24,300,000","27,600,000","27,800,000","79,000,000","3,600,000","90,500,000","80,300,000","55,300,000","44,200,000","31,900,000","25,000,000","25,300,000",,,,,,,,
		RestrictedCash,,,"3,000,000","0",,,,"0","12,300,000","0",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,"0","93,600,000","68,700,000","94,700,000","58,500,000","75,800,000","60,200,000","67,500,000","42,800,000","33,700,000","28,000,000","22,600,000","32,800,000","11,400,000","24,000,000","1,700,000",,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,"0","93,600,000","68,700,000","94,700,000","58,500,000","75,800,000","60,200,000","67,500,000","42,800,000","33,700,000","28,000,000","22,600,000","32,800,000","11,400,000","24,000,000","1,700,000",,,,,,,,
		AssetsHeldForSaleCurrent,"0","1,616,000,000",,,"0","47,000,000","67,300,000","0",,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"32,000,000","12,000,000","13,000,000",,,,,,,,"3,400,000","5,700,000","2,700,000","2,700,000","12,000,000",,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"74,000,000","84,000,000","110,000,000","115,000,000","77,000,000","83,000,000","58,200,000","51,900,000","46,200,000","40,500,000","34,300,000","22,000,000","55,400,000","49,400,000","48,100,000","75,800,000","80,800,000","51,300,000",,"44,200,000","32,000,000","14,200,000","11,000,000","31,700,000","156,000,000","31,000,000","26,900,000","25,900,000","10,000,000","20,700,000","17,000,000","15,900,000"
	TotalNonCurrentAssets,"8,236,000,000","10,377,000,000","9,978,000,000","9,862,000,000","5,866,000,000","6,290,000,000","6,244,400,000","5,923,100,000","5,690,500,000","4,257,200,000","4,118,500,000","3,928,000,000","3,820,800,000","3,495,100,000","3,259,600,000","3,335,800,000","3,378,200,000","3,146,500,000","2,920,700,000","2,454,800,000","2,302,200,000","2,116,400,000","2,330,000,000","2,355,300,000","2,412,400,000","1,470,000,000","1,429,400,000","1,370,500,000","1,127,700,000","1,024,500,000","966,000,000","900,900,000"
		NetPPE,"3,926,000,000","3,532,000,000","4,580,000,000","4,802,000,000","3,010,000,000","2,904,000,000","2,863,800,000","2,501,800,000","2,448,100,000","2,093,900,000","1,939,400,000","1,788,000,000","1,664,300,000","1,542,600,000","1,490,300,000","1,586,200,000","1,609,100,000","1,460,700,000","1,401,100,000","1,077,200,000","985,300,000","894,900,000","838,000,000","807,200,000","796,000,000","634,500,000","611,700,000","534,200,000","523,000,000","462,300,000","418,300,000","412,900,000"
			GrossPPE,"7,742,000,000","7,063,000,000","8,293,000,000","6,727,000,000","4,523,000,000","4,378,000,000","4,255,500,000","3,639,300,000","3,484,900,000","3,170,700,000","3,038,700,000","3,355,000,000","3,008,200,000","2,850,600,000","2,701,900,000","2,633,600,000","2,647,000,000","2,449,100,000","2,265,600,000","1,859,600,000","1,665,700,000","1,467,800,000","1,348,000,000","1,279,300,000","1,204,100,000","1,004,900,000","971,200,000","863,100,000","927,800,000","826,800,000","752,500,000","691,600,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
				LandAndImprovements,"1,319,000,000","1,213,000,000","1,504,000,000","1,375,000,000","860,000,000","108,000,000","115,700,000","111,000,000","118,200,000","107,000,000","87,200,000","76,400,000","71,200,000","67,900,000","56,300,000","56,100,000","46,300,000","552,300,000","487,300,000","45,000,000","42,300,000","40,600,000","29,600,000",,,,,,,,,
				BuildingsAndImprovements,,,,,"755,000,000","763,000,000","783,500,000","670,600,000","661,700,000","677,800,000","666,700,000","640,800,000","616,700,000","601,400,000","570,000,000","563,700,000","558,600,000","508,700,000","443,700,000","358,200,000","327,400,000","288,000,000","246,100,000",,,,,,,,,
				MachineryFurnitureEquipment,"5,327,000,000","4,963,000,000","5,807,000,000","4,333,000,000","2,971,000,000","2,851,000,000","2,734,400,000","2,371,200,000","2,154,300,000","1,940,300,000","1,897,500,000","2,282,400,000","2,006,900,000","2,050,800,000","1,946,800,000","1,852,700,000","1,897,600,000","1,782,900,000","1,635,600,000","1,352,300,000","1,216,000,000","1,060,000,000","943,600,000",,,,,,,,,
				OtherProperties,"425,000,000","358,000,000","511,000,000","587,000,000","332,000,000","230,000,000","211,400,000","148,300,000","164,300,000","135,200,000","115,000,000","111,700,000","106,600,000",,,"1,100,000","1,100,000","1,100,000","1,100,000","1,100,000","2,800,000","2,700,000",,,,,,,,,,
				ConstructionInProgress,"671,000,000","529,000,000","471,000,000","432,000,000","360,000,000","426,000,000","410,500,000","338,200,000","386,400,000","310,400,000","272,300,000","243,700,000","206,800,000","128,200,000","126,400,000","160,000,000","143,400,000","112,800,000","141,600,000","103,000,000","77,200,000","76,500,000","128,400,000",,,,,,,,,
				Leases,,,,,,,,,,,,,"2,300,000","2,300,000","2,400,000","1,100,000",,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-3,816,000,000","-3,531,000,000","-3,713,000,000","-1,925,000,000","-1,513,000,000","-1,474,000,000","-1,391,700,000","-1,137,500,000","-1,036,800,000","-1,076,800,000","-1,099,300,000","-1,567,000,000","-1,343,900,000","-1,308,000,000","-1,211,600,000","-1,047,400,000","-1,037,900,000","-988,400,000","-864,500,000","-782,400,000","-680,400,000","-572,900,000","-510,000,000","-472,100,000","-408,100,000","-370,400,000","-359,500,000","-328,900,000","-404,800,000","-364,500,000","-334,200,000","-278,700,000"
		GoodwillAndOtherIntangibleAssets,"3,577,000,000","3,597,000,000","4,370,000,000","3,723,000,000","2,244,000,000","2,292,000,000","2,374,500,000","2,165,700,000","2,301,500,000","1,356,800,000","1,366,500,000","1,387,700,000","1,429,500,000","1,282,300,000","1,210,000,000","1,052,400,000","1,307,600,000","1,086,500,000","1,029,800,000","860,800,000","852,000,000","827,000,000","1,161,000,000","1,203,100,000","1,284,700,000","560,400,000","545,600,000","555,700,000","313,000,000","312,600,000","322,300,000","331,900,000"
			Goodwill,"3,013,000,000","2,978,000,000","3,279,000,000","2,627,000,000","1,842,000,000","1,853,000,000","1,881,800,000","1,702,200,000","1,757,700,000","1,205,700,000","1,197,000,000","1,181,400,000","1,186,200,000","1,113,500,000","1,061,400,000","1,052,400,000","1,168,200,000","1,086,500,000","1,029,800,000",,,,,,,,,,,,,
			OtherIntangibleAssets,"564,000,000","619,000,000","1,091,000,000","1,096,000,000","402,000,000","439,000,000","492,700,000","463,500,000","543,800,000","151,100,000","169,500,000","206,300,000","243,300,000","168,800,000","148,600,000","148,400,000","139,400,000","120,400,000","1,029,800,000","860,800,000","852,000,000","827,000,000","1,161,000,000","1,203,100,000","1,284,700,000","560,400,000","545,600,000","555,700,000","313,000,000","312,600,000","322,300,000","331,900,000"
		InvestmentsAndAdvances,"308,000,000","763,000,000","428,000,000","769,000,000","316,000,000","252,000,000","239,600,000","218,900,000","200,100,000","184,200,000","201,500,000","382,700,000","345,300,000","307,900,000","257,400,000","266,500,000",,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"237,000,000","235,000,000","298,000,000","297,000,000","256,000,000","244,000,000","239,600,000","218,900,000","200,100,000","184,200,000","201,500,000","217,700,000","217,400,000","205,200,000",,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"279,000,000","298,000,000","297,000,000","256,000,000","244,000,000","239,600,000","218,900,000","200,100,000","184,200,000","201,500,000","217,700,000","217,400,000",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"71,000,000","528,000,000","130,000,000","472,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"71,000,000","73,000,000","130,000,000","472,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,"0","455,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,"60,000,000","8,000,000",,,,,"203,600,000","165,000,000","127,900,000","102,700,000",,,,,,,,,,,,,,,,,,
		FinancialAssets,"15,000,000","68,000,000","8,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"56,000,000","56,000,000","102,000,000","51,000,000","2,000,000","340,000,000","307,800,000","283,300,000","260,800,000","219,100,000","203,600,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"257,000,000","179,000,000","254,000,000","291,000,000","79,000,000","281,000,000","248,900,000","424,000,000","213,500,000","180,500,000","257,600,000","244,100,000","313,900,000","305,500,000","247,100,000","201,400,000","124,400,000","176,900,000",,,,"51,200,000","6,000,000","49,400,000",,,,,,,,
			NonCurrentDeferredTaxesAssets,"257,000,000","179,000,000","254,000,000","291,000,000","79,000,000","198,000,000","121,200,000","424,000,000","213,500,000","180,500,000","257,600,000","244,100,000","313,900,000","305,500,000","247,100,000","201,400,000","124,400,000","176,900,000",,,,"51,200,000","6,000,000","49,400,000",,,,,,,,
		OtherNonCurrentAssets,"97,000,000","2,182,000,000","236,000,000","226,000,000","215,000,000","221,000,000","209,800,000","329,400,000","266,500,000","222,700,000","149,900,000","125,500,000","67,800,000","56,800,000","54,800,000","430,700,000","337,100,000","599,300,000","489,800,000","516,800,000","464,900,000","343,300,000","325,000,000","295,600,000","331,700,000","275,100,000","272,100,000","280,600,000","291,700,000","249,600,000","225,400,000","156,100,000"
TotalLiabilitiesNetMinorityInterest,"8,387,000,000","9,486,000,000","9,313,000,000","9,305,000,000","4,858,000,000","5,750,000,000","5,961,700,000","5,532,800,000","5,194,200,000","3,537,100,000","3,284,600,000","3,254,700,000","3,505,600,000","3,245,200,000","2,588,700,000","2,606,500,000","2,519,500,000","2,546,500,000","2,309,100,000","1,972,700,000","1,862,900,000","1,687,000,000","1,656,000,000","1,668,500,000","1,904,400,000","1,060,300,000","1,021,900,000","987,800,000","732,000,000","702,200,000","698,600,000","344,000,000"
	CurrentLiabilities,"3,767,000,000","4,236,000,000","3,798,000,000","3,810,000,000","2,329,000,000","2,399,000,000","2,425,200,000","2,091,800,000","2,357,200,000","2,168,200,000","1,623,900,000","1,603,100,000","1,905,400,000","1,392,300,000","1,046,200,000","1,250,000,000","1,083,900,000","1,034,800,000","1,122,100,000","663,800,000","484,000,000","451,200,000","455,000,000","529,900,000","659,800,000","454,100,000","395,200,000","337,900,000","252,500,000","247,800,000","187,300,000","167,000,000"
		PayablesAndAccruedExpenses,"3,163,000,000","2,767,000,000","2,926,000,000","2,904,000,000","1,720,000,000","1,898,000,000","1,980,200,000","1,610,800,000","1,559,400,000","1,230,700,000","1,177,500,000","1,106,800,000","1,047,300,000","1,051,900,000","786,200,000","929,300,000","989,700,000","843,400,000","786,400,000","608,000,000","474,000,000","435,600,000","411,000,000","408,200,000","433,700,000","276,900,000","273,600,000","269,300,000","194,300,000","203,700,000","147,400,000","156,900,000"
			Payables,"2,782,000,000","2,401,000,000","2,527,000,000","2,544,000,000","1,453,000,000","1,634,000,000","1,715,100,000","1,407,600,000","1,295,000,000","1,009,300,000","990,600,000","937,200,000","911,100,000","810,500,000","589,400,000","929,300,000","626,300,000","843,400,000","786,400,000","608,000,000","474,000,000","435,600,000","411,000,000","408,200,000","433,700,000","276,900,000","273,600,000","269,300,000","194,300,000","203,700,000","147,400,000","156,900,000"
				AccountsPayable,"2,546,000,000","2,146,000,000","2,276,000,000","2,352,000,000","1,325,000,000","1,485,000,000","1,545,600,000","1,259,400,000","1,225,600,000","979,200,000","935,400,000","855,200,000","869,600,000","766,600,000","567,800,000","923,000,000","626,300,000","843,400,000","786,400,000","608,000,000","474,000,000","435,600,000","411,000,000","408,200,000","433,700,000","276,900,000","273,600,000","269,300,000","194,300,000","203,700,000","147,400,000","156,900,000"
				TotalTaxPayable,"236,000,000","234,000,000","233,000,000","186,000,000","128,000,000","132,000,000","151,800,000","132,500,000","49,400,000","14,200,000","38,500,000","72,500,000","29,800,000","39,700,000","0","6,300,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,"103,000,000","107,000,000","105,000,000","102,000,000","67,000,000","59,000,000","40,800,000","68,600,000","49,400,000","14,200,000","38,500,000","72,500,000","29,800,000","39,700,000","0","6,300,000",,,,,,,,,,,,,,,,
				DividendsPayable,"0","21,000,000","18,000,000","6,000,000","14,000,000","17,000,000","17,700,000","15,700,000","20,000,000","15,900,000","16,700,000","9,500,000","11,700,000","4,200,000","5,400,000",,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,"11,900,000","16,200,000",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"381,000,000","366,000,000","399,000,000","360,000,000","267,000,000","264,000,000","265,100,000","203,200,000","264,400,000","221,400,000","186,900,000","169,600,000","136,200,000","241,400,000","196,800,000","453,700,000","363,400,000","36,200,000",,,,,,,,,,,,,,
				InterestPayable,"26,000,000","22,000,000","23,000,000","18,000,000","18,000,000","19,000,000","22,900,000","22,900,000","20,400,000","12,000,000","12,000,000","11,700,000","14,200,000","14,300,000","11,200,000",,,,,,,,,,,,,,,,,
		CurrentProvisions,"91,000,000","110,000,000","128,000,000","164,000,000","63,000,000","56,000,000","69,000,000","63,900,000","70,600,000","91,900,000","38,400,000","33,100,000","38,600,000",,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"72,000,000","32,000,000","101,000,000","117,000,000","49,000,000","249,000,000","256,900,000","224,500,000","221,200,000","219,500,000","206,400,000","208,600,000","232,800,000","190,200,000","171,500,000",,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"110,000,000","82,000,000","109,000,000","96,000,000","304,000,000","173,000,000","84,600,000","175,900,000","441,400,000","623,700,000","201,600,000","243,400,000","577,800,000","128,500,000","69,100,000","320,700,000","63,700,000","151,700,000","299,900,000","16,500,000","10,000,000","14,400,000","36,000,000","54,400,000","134,000,000","145,000,000","67,700,000","38,000,000","31,600,000","20,500,000","19,700,000",
			CurrentDebt,"73,000,000","60,000,000","66,000,000","49,000,000","286,000,000","173,000,000","84,600,000","175,900,000","441,400,000","623,700,000","201,600,000","243,400,000","577,800,000","128,500,000","69,100,000","320,700,000","63,700,000","151,700,000","299,900,000","16,500,000","10,000,000","14,400,000","36,000,000","54,400,000","134,000,000","145,000,000","67,700,000","38,000,000","31,600,000","20,500,000","19,700,000",
				CurrentNotesPayable,,,,,,,,,,,,,"196,300,000","122,400,000","69,100,000","183,800,000","63,700,000","151,700,000","299,900,000","16,500,000","10,000,000","14,400,000","36,000,000",,,,,,,,,
				CommercialPaper,,,,,,,,"156,500,000","280,700,000","601,200,000","84,800,000","129,100,000",,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,"34,000,000","33,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"73,000,000","60,000,000","66,000,000","49,000,000","286,000,000","140,000,000","84,600,000","175,900,000","160,700,000","22,500,000","116,800,000","114,300,000","577,800,000","6,100,000",,"136,900,000",,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"37,000,000","22,000,000","43,000,000","47,000,000","18,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"155,000,000","145,000,000","285,000,000","282,000,000","81,000,000",,,,,,"3,900,000","1,400,000","6,500,000","18,400,000","4,800,000","2,700,000","3,300,000","400,000",,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,"3,900,000","1,400,000","6,500,000","18,400,000","4,800,000","2,700,000","3,300,000","400,000",,,,,,,,,,,,,,
			CurrentDeferredRevenue,"142,000,000","122,000,000","241,000,000","220,000,000","81,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"176,000,000","1,100,000,000","249,000,000","247,000,000","112,000,000","23,000,000","34,500,000","16,700,000","64,600,000","2,400,000","7,400,000","9,800,000","2,400,000","3,300,000","14,600,000","6,300,000","27,200,000","39,700,000","35,800,000","39,300,000",,"1,200,000","8,000,000","67,300,000","92,100,000","32,200,000","53,900,000","30,600,000","26,600,000","23,600,000","20,200,000","10,100,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,620,000,000","5,250,000,000","5,515,000,000","5,495,000,000","2,529,000,000","3,351,000,000","3,536,500,000","3,441,000,000","2,837,000,000","1,368,900,000","1,660,700,000","1,651,600,000","1,600,200,000","1,852,900,000","1,542,500,000","1,356,500,000","1,435,600,000","1,511,700,000","1,187,000,000","1,308,900,000","1,378,900,000","1,235,800,000","1,201,000,000","1,138,600,000","1,244,600,000","606,200,000","626,700,000","649,900,000","479,500,000","454,400,000","511,300,000","177,000,000"
		LongTermProvisions,"105,000,000","75,000,000","108,000,000","89,000,000","53,000,000","47,000,000","42,500,000","31,400,000","37,300,000","40,100,000","34,300,000","31,800,000","34,100,000",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"3,819,000,000","4,225,000,000","4,413,000,000","3,910,000,000","1,741,000,000","1,941,000,000","2,103,700,000","2,043,600,000","2,108,900,000","716,300,000","1,021,000,000","823,800,000","751,300,000","1,051,900,000","773,200,000","459,600,000","572,600,000","569,400,000","440,600,000","568,000,000","645,500,000","632,300,000","701,000,000","740,400,000","846,300,000","248,500,000","270,400,000","279,300,000","103,100,000","86,800,000","139,900,000","107,500,000"
			LongTermDebt,"3,707,000,000","4,140,000,000","4,261,000,000","3,738,000,000","1,674,000,000","1,941,000,000","2,103,700,000","2,043,600,000","2,108,900,000","716,300,000","1,021,000,000","823,800,000","751,300,000","1,051,900,000","773,200,000","459,600,000","572,600,000","569,400,000","440,600,000","568,000,000","645,500,000","632,300,000","701,000,000","740,400,000","846,300,000","248,500,000","270,400,000","279,300,000","103,100,000","86,800,000","139,900,000","107,500,000"
			LongTermCapitalLeaseObligation,"112,000,000","85,000,000","152,000,000","172,000,000","67,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"243,000,000","202,000,000","274,000,000","331,000,000","174,000,000","102,000,000","61,400,000","87,700,000","156,700,000","84,600,000","127,500,000","119,900,000","146,200,000","137,100,000","112,500,000","89,600,000","102,100,000","108,000,000",,,,,,,,,,,,,,"43,400,000"
			NonCurrentDeferredTaxesLiabilities,"160,000,000","143,000,000","206,000,000","276,000,000","125,000,000","51,000,000","61,400,000","54,200,000","120,100,000","46,800,000","81,300,000","89,400,000","120,200,000","113,700,000","89,800,000","89,600,000","102,100,000","108,000,000",,,,,,,,,,,,,,"43,400,000"
			NonCurrentDeferredRevenue,"83,000,000","59,000,000","68,000,000","55,000,000","49,000,000","51,000,000","52,400,000","33,500,000","36,600,000","37,800,000","46,200,000","30,500,000","26,000,000","23,400,000","22,700,000",,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"226,000,000","242,000,000","274,000,000","300,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,"60,800,000","64,400,000","55,600,000","51,400,000","41,000,000","24,800,000","25,000,000",,,,,,,,,,,,,,,,,
		EmployeeBenefits,"153,000,000","147,000,000","331,000,000","635,000,000","306,000,000","298,000,000","301,600,000","294,100,000","312,900,000","326,600,000","312,900,000","509,700,000","457,000,000","438,100,000","473,700,000","543,800,000",,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"153,000,000","147,000,000","331,000,000","635,000,000","306,000,000","298,000,000","301,600,000","294,100,000","312,900,000","326,600,000","312,900,000","509,700,000","457,000,000","438,100,000","473,700,000","543,800,000",,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,"54,000,000","162,000,000","8,000,000",,,,,"500,000","24,300,000","58,100,000","85,500,000","78,800,000","54,200,000",,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,"0","295,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"74,000,000","64,000,000","115,000,000","68,000,000","247,000,000","963,000,000","1,027,300,000","984,200,000","221,200,000","136,900,000","85,100,000","56,900,000","85,100,000","147,000,000","103,900,000","353,100,000","760,900,000","942,300,000","746,400,000","740,900,000","733,400,000","603,500,000","500,000,000","398,200,000","398,300,000","357,700,000","356,300,000","370,600,000","376,400,000","367,600,000","371,400,000","26,100,000"
TotalEquityGrossMinorityInterest,"6,066,000,000","7,508,000,000","7,262,000,000","6,724,000,000","4,844,000,000","4,345,000,000","3,825,900,000","3,301,900,000","3,631,500,000","3,690,900,000","3,632,400,000","3,146,100,000","2,453,000,000","2,309,800,000","2,222,700,000","2,037,500,000","2,439,000,000","2,037,500,000","1,780,300,000","1,556,400,000","1,277,600,000","995,900,000","1,115,000,000","1,097,400,000","1,066,300,000","785,800,000","714,400,000","635,800,000","603,200,000","538,100,000","460,800,000","730,200,000"
