name,ttm,04/30/2024,04/30/2023,04/30/2022,04/30/2021,04/30/2020,04/30/2019,04/30/2018,04/30/2017,04/30/2016,04/30/2015,04/30/2014,04/30/2013,04/30/2012,04/30/2011,04/30/2010,04/30/2009,04/30/2008,04/30/2007,04/30/2006,04/30/2005,04/30/2004,04/30/2003,04/30/2002,12/31/2000,12/31/1999
DilutedAverageShares,"45,940,500","46,248,000","46,170,000","47,728,000","55,352,000","54,983,000","55,216,000","54,834,000","56,891,000","55,965,000","55,228,000","60,114,000","66,642,000","67,277,000","60,622,000","65,456,000","46,802,000","41,938,710","41,401,106","39,787,045","36,636,170","30,685,493","35,372,633","20,878,937","11,021,937","8,426,412"
TotalOperatingIncomeAsReported,"38,568,000","44,779,000","48,407,000","251,653,000","319,632,000","50,305,000","43,517,000","27,048,000","199,939,000","158,643,000","89,628,000","150,988,000","132,834,000","44,916,000","17,791,000","40,072,000","-73,367,000","24,139,518","24,428,662","14,544,319","11,180,991","4,810,689","2,722,557","-3,519,781","-2,542,070","-1,243,040"
TotalExpenses,"471,356,000","491,054,000","430,835,000","612,473,000","739,563,000","479,313,000","437,819,000","579,802,000","703,249,000","564,265,000","462,234,000","475,632,000","454,680,000","367,081,000","324,442,000","317,854,000","310,079,000","271,770,163","212,123,370","145,504,305","114,607,059","113,703,015","97,248,657","84,074,809","2,555,437","1,243,040"
NetIncomeFromContinuingAndDiscontinuedOperation,"34,385,000","39,609,000","36,876,000","194,494,000","252,049,000","-61,230,000","18,410,000","20,128,000","127,854,000","93,958,000","49,613,000","89,305,000","78,713,000","16,105,000","-82,769,000","32,510,000","-64,207,000","9,121,114","12,961,934","8,701,579","5,248,956","832,285","17,225,493","-10,778,215","-2,542,070","-1,243,040"
NormalizedIncome,"34,385,000","39,609,000","36,876,000","194,494,000","243,571,000","27,653,000","24,920,000","20,128,000","127,854,000","93,958,000","49,827,000","88,627,000","81,406,000","26,433,000","8,080,000","21,983,000","15,644,192.771","9,566,830.514","13,275,001.677","6,278,152.32","5,321,785.983","2,214,619","16,152,024.6","-9,249,895","-2,542,070","-1,243,040"
InterestIncome,,,,,,,,,,"176,000","395,000","149,000","814,000","1,505,000","1,198,000","950,000","295,000",,,,,,,,,
InterestExpense,,"2,055,000","331,000","2,135,000","3,919,000","11,625,000","9,790,000","11,168,000","8,581,000","13,528,000","10,935,000","12,261,000","5,781,000","7,484,000","5,683,000","4,822,000","5,892,000",,,,,,,,,
NetInterestIncome,"-2,940,000","-2,055,000","-331,000","-2,135,000","-3,919,000","-11,625,000","-9,790,000","-11,168,000","-8,581,000","-13,528,000","-10,935,000","-12,112,000","-4,967,000","-5,979,000","-4,485,000","-3,872,000","-5,597,000",,,,,,,,,
EBIT,"45,240,000","51,451,000","48,557,000","254,521,000","321,884,000","50,800,000","43,994,000","28,785,000","199,887,000","158,621,000","89,667,000","148,983,000","133,687,000","46,499,000","19,217,000","40,893,000","-73,233,000","24,139,518","24,428,662","14,544,319","11,180,991","5,811,620","2,722,557","-3,519,781","-2,542,070","-1,243,040"
EBITDA,"76,593,000","84,009,000","79,993,000","284,594,000","353,459,000","82,772,000","73,040,000","80,860,000","250,100,000","199,858,000","120,560,000","170,687,000","150,417,000","61,986,000","32,447,000","54,516,000","-60,563,000","36,689,259","31,901,689","18,911,159","13,937,906","7,517,134","3,710,231","-2,256,795","-2,497,532","-1,235,300"
ReconciledCostOfRevenue,"358,040,000","377,740,000","324,705,000","489,562,000","610,212,000","363,929,000","335,052,000","411,098,000","527,916,000","429,096,000","356,936,000","367,515,000","369,442,000","284,091,000","237,545,000","238,463,000","237,812,000","203,535,105","160,214,197","110,441,625","84,900,032","80,384,720","69,590,497","60,756,956","5,347","0"
ReconciledDepreciation,"31,353,000","32,558,000","31,436,000","30,073,000","31,575,000","31,972,000","29,046,000","52,075,000","50,213,000","41,237,000","30,893,000","21,704,000","16,730,000","15,487,000","13,230,000","13,623,000","12,670,000","12,549,741","7,473,027","4,366,840","2,756,915","1,705,514","987,674","1,262,986","44,538","7,740"
NetIncomeFromContinuingOperationNetMinorityInterest,"34,385,000","39,609,000","36,876,000","194,494,000","243,571,000","27,653,000","24,920,000","20,128,000","127,854,000","93,958,000","49,827,000","88,627,000","81,406,000","26,433,000","8,080,000","21,983,000","-64,207,000","9,121,114","12,961,934","8,701,579","5,248,956","832,285","17,225,493","-10,778,215","-2,542,070","-1,243,040"
TotalUnusualItemsExcludingGoodwill,"-98,662,000",,,,,"-98,662,000","-10,396,000","0","0",,,,,,"-87,228,000","9,467,000","-98,404,000","-723,010","-497,060","3,833,387","-120,373","-2,303,890","1,789,114","-2,547,200",,
TotalUnusualItems,"-98,662,000",,,,,"-98,662,000","-10,396,000","0","0",,,,,,"-87,228,000","9,467,000","-98,404,000","-723,010","-497,060","3,833,387","-120,373","-2,303,890","1,789,114","-2,547,200",,
NormalizedEBITDA,"76,593,000","84,009,000","79,993,000","284,594,000","353,459,000","82,772,000","73,040,000","80,860,000","250,100,000","199,858,000","120,560,000","170,687,000","150,417,000","61,986,000","32,447,000","54,516,000","37,841,000","37,412,269","32,398,749","15,077,772","14,058,279","9,821,024","1,921,117","290,405","-2,497,532","-1,235,300"
TaxRateForCalcs,"0.186","0.198","0.235","0.229","0.234","0.294","0.271","0.27","0.332","0.352","0.367","0.352","0.364","0.322","0.4","0.391","0.189","0.384","0.37","0.368","0.395","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-18,552,807.229","-277,293.486","-183,992.323","1,409,960.32","-47,543.017","-921,556","715,645.6","-1,018,880","0","0"
