name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
			FinishedGoods,"16,230,000","17,250,000","7,951,000","7,861,000","16,000,000","13,845,000","18,423,000","12,121,000","12,104,000","13,236,000","14,672,000","10,070,000","9,991,000","4,709,000","5,530,000","7,423,000","9,686,000","6,947,000","7,836,000","1,225,000","3,641,000","3,960,000","584,000",,,"735,000","666,000","1,084,000","343,329",,,
			OtherInventories,,,,,,,,,,,,,,,,,,,,"19,170,000","15,593,000","12,362,000","8,822,000",,,,,,,,,
		PrepaidAssets,"63,090,000","48,399,000","36,446,000","35,310,000","43,946,000","40,645,000","57,666,000","52,438,000","41,976,000","38,233,000","42,595,000","39,887,000","36,498,000","28,345,000","27,871,000","24,654,000","27,879,000","21,261,000","14,583,000","9,646,000","10,403,000","7,050,000","3,074,000",,,"826,000","963,000","1,778,000","1,644,329",,,
		CurrentDeferredAssets,,,,,,,,,,"15,076,000","16,008,000","15,257,000","14,574,000","5,732,000","7,737,000","3,001,000","15,003,000","0","10,339,000","5,368,000","4,725,000","2,160,000","2,212,000",,,"0","9,778,000",,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,"15,076,000","16,008,000","15,257,000","14,574,000","5,732,000","7,737,000","3,001,000","15,003,000","0","10,339,000","5,368,000","4,725,000","2,160,000","2,212,000",,,"0","88,000",,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,"2,184,000","24,300,000","22,300,000","9,690,000","6,229,000","6,103,182","14,700,000","7,500,000","1,400,000"
	TotalNonCurrentAssets,"2,539,585,000","2,429,452,000","2,392,536,000","2,405,695,000","2,596,078,000","1,118,903,000","1,124,427,000","1,071,892,000","1,007,950,000","936,990,000","898,211,000","861,960,000","846,175,000","842,345,000","874,524,000","952,411,000","964,540,000","837,254,000","753,437,000","656,211,000","469,315,000","390,554,000","298,874,000","205,785,000","153,300,000","130,700,000","99,590,000","80,755,000","62,187,415","52,200,000","22,000,000","21,700,000"
		NetPPE,"2,093,243,000","2,015,037,000","1,982,983,000","2,025,164,000","2,072,575,000","913,275,000","935,045,000","910,134,000","892,191,000","828,305,000","795,379,000","764,418,000","758,503,000","755,468,000","788,402,000","860,489,000","862,331,000","732,204,000","609,918,000","498,012,000","359,969,000","282,213,000","218,284,000","161,223,000","135,500,000","107,700,000","88,064,000","73,037,000","54,445,425","27,600,000","16,300,000","9,800,000"
			GrossPPE,"3,433,518,000","3,273,790,000","3,165,611,000","3,128,115,000","3,121,418,000","1,923,849,000","1,872,870,000","1,768,890,000","1,676,782,000","1,535,214,000","1,449,827,000","1,392,403,000","1,323,730,000","1,237,324,000","1,209,962,000","1,222,912,000","1,169,420,000","981,006,000","807,866,000","653,652,000","478,423,000","375,760,000","289,142,000","215,633,000","176,700,000","138,100,000","110,107,000","89,971,000","66,774,723","37,400,000","24,200,000","16,200,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0","0","0",,,
				LandAndImprovements,"15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,852,000","15,632,000","13,410,000","13,410,000","13,410,000","13,410,000","13,410,000","13,410,000","11,910,000","11,910,000","1,783,000","1,783,000","142,594,000",,,"1,227,000","1,226,000","1,249,000","1,249,378",,,
				BuildingsAndImprovements,"44,179,000","44,138,000","44,049,000","44,049,000","44,049,000","44,036,000","37,633,000","37,607,000","20,610,000","20,610,000","20,835,000","20,143,000","17,692,000","17,692,000","17,692,000","17,692,000","17,692,000","17,692,000","17,687,000","17,687,000","278,114,000","6,464,000","6,464,000",,,"6,464,000","6,463,000","6,357,000","6,344,192",,,
				MachineryFurnitureEquipment,"722,117,000","682,279,000","640,554,000","616,301,000","638,342,000","552,753,000","537,800,000","507,417,000","485,059,000","433,899,000","413,750,000","411,408,000","383,973,000","359,992,000","349,123,000","350,325,000","339,424,000","285,047,000","252,090,000","210,794,000","161,017,000","137,988,000","100,511,000",,,"50,147,000","43,576,000","35,415,000","26,602,331",,,
				OtherProperties,"1,302,150,000","1,268,986,000","1,241,237,000","1,251,027,000","1,240,976,000",,,,,,,,,,,,,,,,,"209,065,000","14,025,000",,,,,,,,,
				ConstructionInProgress,"58,067,000","36,675,000","35,071,000","46,486,000","23,732,000","27,975,000","23,453,000","20,836,000","28,732,000","26,941,000","21,517,000","10,727,000","19,606,000","14,086,000","18,612,000","22,370,000","22,615,000","44,728,000","36,497,000","30,980,000","37,509,000","20,460,000","25,548,000",,,"10,679,000","752,000","5,212,000","1,850,866",,,
				Leases,"1,291,153,000","1,225,860,000","1,188,848,000","1,154,400,000","1,158,467,000","1,283,233,000","1,258,132,000","1,187,178,000","1,126,529,000","1,037,912,000","977,873,000","934,493,000","889,049,000","832,144,000","811,125,000","819,115,000","776,279,000","620,129,000","489,682,000","382,281,000",,,,,,"69,556,000","58,090,000","41,738,000","30,727,956",,,
			AccumulatedDepreciation,"-1,340,275,000","-1,258,753,000","-1,182,628,000","-1,102,951,000","-1,048,843,000","-1,010,574,000","-937,825,000","-858,756,000","-784,591,000","-706,909,000","-654,448,000","-627,985,000","-565,227,000","-481,856,000","-421,560,000","-362,423,000","-307,089,000","-248,802,000","-197,948,000","-155,640,000","-118,454,000","-93,547,000","-70,858,000","-54,410,000","-41,200,000","-30,400,000","-22,043,000","-16,934,000","-12,329,298","-9,800,000","-7,900,000","-6,400,000"
		GoodwillAndOtherIntangibleAssets,"251,727,000","251,524,000","251,701,000","253,160,000","437,207,000","26,209,000","24,065,000","23,054,000","21,972,000","20,781,000","18,647,000","17,829,000","14,674,000","4,498,000","4,338,000","4,177,000","3,490,000","3,120,000","2,730,000","2,327,000","2,046,000","1,940,000","1,965,000","1,905,000","1,800,000","1,600,000","1,256,000","259,000",,,,
			Goodwill,"1,451,000","1,451,000","1,451,000","1,451,000","78,355,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"250,276,000","250,073,000","250,250,000","251,709,000","358,852,000","26,209,000",,,,,,,,,"4,338,000","4,177,000","3,490,000","3,120,000","2,730,000","2,327,000","2,046,000","1,940,000","1,965,000","1,905,000","1,800,000","1,600,000","1,256,000","259,000",,,,
		InvestmentsAndAdvances,,,,,"0","79,767,000","59,521,000","42,000,000","0",,,,,,,"0","7,348,000","33,256,000","83,700,000","106,102,000",,,,,,"13,609,000","1,500,000","296,000","2,768,427",,,
			LongTermEquityInvestment,,,,,"0","79,767,000","59,521,000","42,000,000","0",,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,"0","79,767,000","59,521,000","42,000,000","0",,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,"7,348,000","33,256,000","83,700,000","106,102,000",,,,,,"13,609,000","1,500,000","296,000","2,768,427",,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,"5,286,000","6,875,000","4,805,000","3,129,901",,,
		NonCurrentDeferredAssets,"186,080,000","154,787,000","150,222,000","121,370,000","80,603,000","59,202,000","0",,,,,,,,,,,,,,,,,,,,"2,329,000","788,000","363,786",,,
			NonCurrentDeferredTaxesAssets,"91,944,000","76,245,000","57,634,000","37,885,000","3,375,000","1,597,000","0",,,,,,,,,,,,,,,,,,,,"2,329,000","788,000","363,786",,,
		NonCurrentPrepaidAssets,,,,,"5,693,000","40,450,000","44,895,000","47,679,000","52,324,000","46,212,000","47,064,000","50,793,000","49,490,000","50,391,000","54,243,000","58,323,000","58,101,000","43,870,000","38,673,000","33,885,000",,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,"57,605,000","60,901,000","49,025,000","41,463,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"8,535,000","8,104,000","7,630,000","6,001,000","5,693,000",,,,"46,906,000","41,692,000","37,121,000","28,920,000","23,508,000","31,988,000","27,541,000","29,422,000","33,270,000","24,804,000","18,416,000","15,885,000","107,300,000","106,401,000","78,625,000","42,657,000","16,000,000","21,400,000","1,895,000","1,570,000","1,479,876","24,600,000","5,700,000","11,900,000"
TotalLiabilitiesNetMinorityInterest,"2,522,321,000","2,483,217,000","2,467,959,000","2,240,113,000","2,268,851,000","743,074,000","719,530,000","690,112,000","644,807,000","604,866,000","546,761,000","512,441,000","479,817,000","436,060,000","530,638,000","690,064,000","582,827,000","328,189,000","279,551,000","215,865,000","126,905,000","87,244,000","67,456,000","47,556,000","36,200,000","25,100,000","25,157,000","24,643,000","15,560,352","8,900,000","5,600,000","4,400,000"
	CurrentLiabilities,"660,671,000","656,678,000","636,273,000","586,067,000","614,587,000","416,500,000","397,951,000","376,526,000","350,226,000","322,011,000","264,247,000","253,034,000","223,240,000","202,705,000","200,461,000","185,833,000","217,072,000","162,796,000","133,102,000","109,846,000","81,554,000","58,078,000","57,107,000","43,127,000","32,900,000","24,400,000","20,989,000","18,643,000","15,560,352","8,900,000","5,100,000","4,200,000"
		PayablesAndAccruedExpenses,"273,900,000","259,688,000","253,534,000","225,467,000","256,744,000","221,218,000","212,502,000","202,290,000","186,103,000","180,951,000","150,745,000","160,177,000","140,665,000","202,705,000","200,461,000","157,334,000","189,547,000","162,697,000","133,102,000","94,979,000","81,554,000","58,078,000","54,270,000","17,712,000","13,100,000","11,300,000","19,130,000","14,941,000","12,456,779","3,800,000","2,600,000","1,800,000"
			Payables,"83,517,000","91,499,000","77,030,000","82,748,000","84,768,000","65,467,000","67,343,000","64,060,000","62,403,000","72,124,000","49,145,000","60,712,000","51,679,000","32,651,000","33,948,000","47,995,000","80,364,000","45,570,000","38,165,000","42,083,000","25,996,000","14,839,000","18,885,000","17,712,000","13,100,000","11,300,000","14,728,000","10,698,000","10,362,486","3,800,000","2,600,000","1,800,000"
				AccountsPayable,"63,152,000","66,638,000","54,086,000","58,432,000","61,946,000","49,071,000","50,984,000","41,564,000","47,770,000","57,325,000","35,418,000","46,998,000","36,159,000","32,651,000","33,948,000","37,875,000","57,924,000","45,570,000","32,150,000","32,041,000","25,996,000","14,839,000","18,885,000","17,712,000","13,100,000","11,300,000","12,071,000","8,909,000","9,312,877","3,800,000","2,600,000","1,800,000"
				TotalTaxPayable,"20,365,000","24,861,000","22,944,000","24,316,000","22,822,000","16,396,000","16,359,000","22,496,000","14,633,000","14,799,000","13,727,000","13,714,000","15,520,000",,"10,919,000","10,120,000","22,440,000","0","6,015,000","10,042,000",,,,,,"3,537,000","2,657,000","1,789,000","1,049,609",,,
					IncomeTaxPayable,,,,,"0","712,000","0","2,299,000","0",,"0","1,213,000","0",,,"0","11,536,000","0","6,015,000","3,411,000",,,,,,"1,421,000","667,000","835,000","75,296",,,
			CurrentAccruedExpenses,"190,383,000","168,189,000","176,504,000","142,719,000","171,976,000","155,751,000","145,159,000","138,230,000","123,700,000","108,827,000","101,600,000","99,465,000","88,986,000","170,054,000","166,513,000","109,339,000","109,183,000","117,127,000","94,937,000","52,896,000","55,558,000","43,239,000","35,385,000",,,"6,859,000","4,402,000","4,243,000","2,094,293",,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"28,951,000","27,332,000","28,489,000","26,686,000","25,044,000","22,946,000","21,498,000","20,607,000","19,980,000","17,441,000","15,985,000","14,591,000","13,807,000",,"37,169,000","28,499,000","27,525,000",,"21,731,000","14,867,000",,,,,,"2,315,000","1,859,000","1,365,000","767,245",,,
		CurrentDebtAndCapitalLeaseObligation,"134,905,000","139,099,000","131,818,000","132,519,000","128,081,000",,,,,,,,,,,,,,,,,,,,,,,,,"500,000","300,000","200,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000","300,000","200,000"
			CurrentCapitalLeaseObligation,"134,905,000","139,099,000","131,818,000","132,519,000","128,081,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"222,915,000","230,559,000","222,432,000","201,395,000","204,718,000","172,336,000","163,951,000","153,629,000","144,143,000","123,619,000","97,517,000","78,266,000","68,768,000",,,,,"99,000","0",,,,,,,"416,000","0","2,337,000","2,336,328",,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,"99,000","0",,,,,,,"416,000","0","2,337,000","2,336,328",,,
			CurrentDeferredRevenue,"222,915,000","219,808,000","211,182,000","184,655,000","187,978,000","172,336,000","163,951,000","153,629,000","144,143,000","123,619,000","97,517,000","78,266,000","68,768,000",,,,"0",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,"184,655,000","187,978,000","172,336,000","163,951,000","153,629,000","144,143,000",,,,,,,,,,,"3,411,000",,"47,154,000","2,837,000","25,415,000","19,800,000","13,100,000",,,"6,300,000","4,600,000","2,200,000","2,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,861,650,000","1,826,539,000","1,831,686,000","1,654,046,000","1,654,264,000","326,574,000","321,579,000","313,586,000","294,581,000","282,855,000","282,514,000","259,407,000","256,577,000","233,355,000","330,177,000","504,231,000","365,755,000","165,393,000","146,449,000","106,019,000","45,351,000","29,166,000","10,349,000","4,429,000","3,300,000","700,000","4,168,000","6,000,000","0",,"500,000","200,000"
		LongTermDebtAndCapitalLeaseObligation,"1,725,002,000","1,701,529,000","1,684,286,000","1,504,321,000","1,479,869,000","10,000,000","10,000,000",,,,,,,,"100,000,000","275,000,000","175,000,000",,,,,,,,,,,"6,000,000",,,,"200,000"
			LongTermDebt,"470,047,000","468,032,000","466,017,000","280,000,000","290,000,000","10,000,000","10,000,000",,,,,,,,"100,000,000","275,000,000","175,000,000",,,,,,,,,,,"6,000,000",,,,"200,000"
			LongTermCapitalLeaseObligation,"1,254,955,000","1,233,497,000","1,218,269,000","1,224,321,000","1,189,869,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"93,979,000","78,286,000","102,404,000","105,081,000","147,295,000","189,371,000","131,977,000","153,976,000","155,435,000","155,290,000","171,927,000","167,996,000","173,669,000","154,176,000","151,257,000","144,331,000","116,227,000","111,236,000","109,352,000","80,554,000","35,721,000","22,285,000","10,349,000","4,429,000","3,300,000","700,000","4,168,000",,,,"500,000",
			NonCurrentDeferredTaxesLiabilities,,,,"0","33,847,000","52,123,000","57,216,000","82,401,000","82,524,000","81,433,000","97,237,000","91,852,000","103,927,000","86,918,000","87,048,000","87,045,000","66,202,000","68,174,000","73,375,000","51,990,000","35,721,000","22,285,000","10,349,000","4,429,000","3,300,000","700,000","4,168,000",,,,"500,000",
		TradeandOtherPayablesNonCurrent,,,"0","18,308,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,"57,551,000","61,096,000","49,232,000","41,281,000","40,842,000","35,398,000","27,249,000","21,670,000",,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,"57,551,000","61,096,000","49,232,000","41,281,000","40,842,000","35,398,000","27,249,000","21,670,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"42,669,000","46,724,000","44,996,000","26,336,000","27,100,000","127,203,000","118,506,000","110,378,000","97,865,000","86,723,000","75,189,000","64,162,000","61,238,000","79,179,000","78,920,000","84,900,000","74,528,000","54,157,000","37,097,000","25,465,000","9,630,000","6,881,000",,,,,,,,,,
TotalEquityGrossMinorityInterest,"318,062,000","292,003,000","330,166,000","506,941,000","571,742,000","571,059,000","613,530,000","603,207,000","588,539,000","556,510,000","577,353,000","579,726,000","542,753,000","592,337,000","516,113,000","452,566,000","562,926,000","711,542,000","646,699,000","542,852,000","457,903,000","379,564,000","289,471,000","240,836,000","185,600,000","160,300,000","152,545,000","83,512,000","76,206,210","64,300,000","28,500,000","23,100,000"
	StockholdersEquity,"318,062,000","292,003,000","330,166,000","506,941,000","571,742,000","571,059,000","613,530,000","603,207,000","588,539,000","556,510,000","577,353,000","579,726,000","542,753,000","592,337,000","516,113,000","452,566,000","562,926,000","711,542,000","646,699,000","542,852,000","457,903,000","379,564,000","289,471,000","240,836,000","185,600,000","160,300,000","152,545,000","83,512,000","76,206,210","64,300,000","28,500,000","23,100,000"
		CapitalStock,"1,072,000","1,063,000","1,054,000","219,234,000","977,000","967,000","954,000","947,000","931,000","918,000","906,000","878,000","859,000","849,000","834,000","828,000","827,000","819,000","809,000","799,000","521,000","510,000","486,000","319,000","200,000","201,000","199,000","109,000","108,535",,,
			PreferredStock,"0","0","0","218,248,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","0","0",,,
			CommonStock,"1,072,000","1,063,000","1,054,000","986,000","977,000","967,000","954,000","947,000","931,000","918,000","906,000","878,000","859,000","849,000","834,000","828,000","827,000","819,000","809,000","799,000","521,000","510,000","486,000","319,000","200,000","201,000","199,000","109,000","108,535",,,
		AdditionalPaidInCapital,"913,442,000","887,485,000","862,758,000","878,148,000","855,989,000","828,676,000","799,862,000","774,137,000","710,242,000","654,033,000","602,469,000","508,130,000","455,339,000","428,527,000","386,562,000","370,919,000","354,328,000","319,943,000","287,080,000","258,812,000","229,157,000","205,994,000","159,075,000","147,694,000","123,700,000","117,713,000","114,185,000","55,264,000","54,112,418",,,
		RetainedEarnings,"1,216,239,000","1,170,078,000","1,169,150,000","1,110,087,000","1,408,333,000","1,384,494,000","1,345,666,000","1,238,012,000","1,140,788,000","1,060,211,000","989,451,000","902,532,000","816,977,000","721,257,000","639,544,000","596,711,000","544,418,000","471,798,000","390,516,000","310,624,000","245,612,000","187,776,000","138,701,000","99,581,000","67,600,000","45,900,000","38,196,000","28,323,000","22,411,408","13,800,000","6,500,000","1,800,000"
		TreasuryStock,"1,811,997,000","1,765,641,000","1,702,509,000","1,696,743,000","1,693,122,000","1,642,140,000","1,532,864,000","1,409,889,000","1,263,422,000","1,158,652,000","1,015,473,000","831,814,000","730,422,000","558,296,000","506,208,000","506,208,000","333,749,000","80,465,000","30,471,000","26,486,000","17,227,000","16,380,000","9,321,000","7,123,000","5,800,000","3,468,000","0",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-694,000","-982,000","-287,000","-3,785,000","-435,000","-938,000","-88,000","0",,,,,,"0","-4,619,000","-9,684,000","-2,898,000","-553,000","-1,235,000","-897,000","-161,000","1,664,000","530,000","365,000","-100,000",,,,,,,
			OtherEquityAdjustments,"-694,000","-982,000","-287,000","-3,785,000","-435,000","-938,000","-88,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,"-1,235,000","-897,000","1,000",,,,,"114,400,000","-35,000","-184,000","-426,151","50,500,000","22,000,000","21,300,000"
TotalCapitalization,"788,109,000","760,035,000","796,183,000","786,941,000","861,742,000","581,059,000","623,530,000","603,207,000","588,539,000","556,510,000","577,353,000","579,726,000","542,753,000","592,337,000","616,113,000","727,566,000","737,926,000","711,542,000","646,699,000","542,852,000","457,903,000","379,564,000","289,471,000","240,836,000","185,600,000","160,300,000","152,545,000","89,512,000","76,206,210","64,300,000","28,500,000","23,300,000"
PreferredStockEquity,,,,"218,248,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"318,062,000","292,003,000","330,166,000","288,693,000","571,742,000","571,059,000","613,530,000","603,207,000","588,539,000","556,510,000","577,353,000","579,726,000","542,753,000","592,337,000","516,113,000","452,566,000","562,926,000","711,542,000","646,699,000","542,852,000","457,903,000","379,564,000","289,471,000","240,836,000","185,600,000","160,300,000","152,545,000","83,512,000","76,206,210","64,300,000","28,500,000","23,100,000"
CapitalLeaseObligations,"1,389,860,000","1,372,596,000","1,350,087,000","1,356,840,000","1,317,950,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"66,335,000","40,479,000","78,465,000","253,781,000","134,535,000","544,850,000","589,465,000","580,153,000","566,567,000","535,729,000","558,706,000","561,897,000","528,079,000","587,839,000","511,775,000","448,389,000","559,436,000","708,422,000","643,969,000","540,525,000","455,857,000","377,624,000","287,506,000","238,931,000","183,800,000","158,700,000","151,289,000","83,253,000","76,206,210","64,300,000","28,500,000","23,100,000"
WorkingCapital,"-359,873,000","-310,910,000","-230,684,000","-244,708,000","-370,072,000","-221,270,000","-189,318,000","-155,099,000","-124,830,000","-97,625,000","-38,344,000","-22,827,000","-46,845,000","-16,653,000","-28,234,000","4,386,000","-35,859,000","39,681,000","39,711,000","-7,340,000","33,939,000","18,176,000","946,000","39,480,000","35,600,000","30,300,000","57,123,000","8,757,000","14,018,795","12,100,000","7,000,000","1,600,000"
InvestedCapital,"788,109,000","760,035,000","796,183,000","568,693,000","861,742,000","581,059,000","623,530,000","603,207,000","588,539,000","556,510,000","577,353,000","579,726,000","542,753,000","592,337,000","616,113,000","727,566,000","737,926,000","711,542,000","646,699,000","542,852,000","457,903,000","379,564,000","289,471,000","240,836,000","185,600,000","160,300,000","152,545,000","89,512,000","76,206,210","64,800,000","28,800,000","23,500,000"
TangibleBookValue,"66,335,000","40,479,000","78,465,000","35,533,000","134,535,000","544,850,000","589,465,000","580,153,000","566,567,000","535,729,000","558,706,000","561,897,000","528,079,000","587,839,000","511,775,000","448,389,000","559,436,000","708,422,000","643,969,000","540,525,000","455,857,000","377,624,000","287,506,000","238,931,000","183,800,000","158,700,000","151,289,000","83,253,000","76,206,210","64,300,000","28,500,000","23,100,000"
TotalDebt,"1,859,907,000","1,840,628,000","1,816,104,000","1,636,840,000","1,607,950,000","10,000,000","10,000,000",,,,,,,,"100,000,000","275,000,000","175,000,000",,,,,,,,,,,"6,000,000",,"500,000","300,000","400,000"
NetDebt,"413,757,000","353,255,000","276,390,000","125,915,000","231,584,000",,"3,992,000",,,,,,,,"26,285,000","194,635,000","138,133,000",,,,,,,,,,,,,"100,000",,
ShareIssued,"107,195,287","106,323,117","105,365,678","98,645,147","97,685,178","96,621,990","95,412,030","94,672,037","93,126,667","91,790,499","90,632,325","87,812,022","85,863,313","84,912,101","83,377,092","87,834,267","69,199,956","78,273,048","78,831,805","77,933,318","76,573,327","74,922,885","71,639,704","70,696,815","67,884,750","67,864,503","67,138,677","55,273,799","54,839,075","53,632,637","46,781,543","46,781,543"
OrdinarySharesNumber,"50,652,129","51,173,597","52,226,506","45,618,738","44,768,744","44,830,049","45,877,818","47,692,378","49,062,345","49,871,187","51,766,374","53,397,800","54,667,185","59,707,997","60,277,013","64,734,188","69,199,956","78,273,048","78,831,805","77,933,318","76,573,327","74,922,885","71,639,704","70,696,815","67,884,750","67,864,503","67,138,677","55,273,799","54,839,075","53,632,637","46,781,543","46,781,543"
TreasurySharesNumber,"56,543,158","55,149,520","53,139,172","53,026,409","52,916,434","51,791,941","49,534,212","46,979,659","44,064,322","41,919,312","38,865,951","34,414,222","31,196,128","25,204,104","23,100,079","23,100,079",,,,,,,,,,,,,,,,
