name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990
OperatingCashFlow,"6,337,000,000","6,057,000,000","4,084,000,000","3,057,000,000","4,562,000,000","4,066,540,000","4,088,459,000","3,025,624,000","3,626,859,000","2,956,915,000","3,008,369,000","2,600,466,000","3,055,720,000","1,916,034,000","1,976,481,000","2,271,926,000","1,154,572,000","1,361,107,000","1,195,033,000","1,158,019,000","1,076,809,000","767,948,000","908,560,000","912,446,000","556,763,000","577,970,000","642,800,000","440,000,000","713,900,000","184,300,000","104,500,000","84,400,000","138,600,000","105,600,000","127,600,000","87,300,000"
	CashFlowFromContinuingOperatingActivities,"6,337,000,000","6,057,000,000","4,084,000,000","3,057,000,000","4,562,000,000","4,066,540,000","4,088,459,000","3,025,624,000","3,626,859,000","2,956,915,000","3,008,369,000","2,600,466,000","3,055,720,000","1,916,034,000","1,976,481,000","2,271,926,000","1,154,572,000","1,361,107,000","1,195,033,000","1,158,019,000","1,076,809,000","767,948,000","908,560,000","912,446,000","556,763,000","577,970,000","642,800,000","385,500,000","664,500,000","254,600,000","104,500,000","84,400,000","138,600,000","155,600,000","127,600,000","74,800,000"
		NetIncomeFromContinuingOperations,"4,763,000,000","4,474,000,000","3,498,000,000","3,283,000,000","90,000,000","3,272,193,000","3,059,798,000","2,607,948,000","2,298,234,000","2,277,658,000","2,215,128,000","2,137,396,000","1,906,687,000","1,496,090,000","1,343,141,000","1,213,572,000","911,945,000","771,750,000","738,039,000","690,423,000","609,699,000","609,412,000","578,388,000","500,397,000","538,066,000","526,822,000","424,200,000","306,600,000","368,700,000","29,600,000","82,600,000","127,000,000","104,000,000","20,100,000","74,100,000","82,800,000"
		OperatingGainsLosses,"42,000,000","61,000,000","23,000,000","251,000,000","396,000,000","16,054,000","53,775,000","8,871,000","88,153,000","3,383,000","20,727,000","7,914,000","11,876,000","13,559,000","96,073,000","10,270,000","23,903,000","41,197,000","51,422,000","10,600,000","1,886,000","3,127,000","20,466,000","77,476,000","20,500,000","-23,120,000","8,800,000","14,900,000","-130,300,000","25,100,000","6,200,000","1,700,000","9,500,000","1,800,000","1,900,000","1,400,000"
			GainLossOnSaleOfPPE,"42,000,000","61,000,000","23,000,000","9,000,000","84,000,000","16,054,000","17,653,000","8,871,000","5,207,000","3,383,000","3,897,000","7,914,000","11,876,000","13,559,000","96,073,000","10,270,000","23,903,000",,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,"0","0","36,122,000","0","31,173,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,026,000,000","964,000,000","887,000,000","868,000,000","871,000,000","867,303,000","819,655,000","725,957,000","658,796,000","616,696,000","588,975,000","548,823,000","508,929,000","485,701,000","458,052,000","435,218,000","401,707,000","426,766,000","422,914,000","405,475,000","379,180,000","330,182,000","207,876,000","204,081,000","175,781,000","160,393,000","136,500,000","124,900,000","126,800,000","79,200,000","76,500,000","67,500,000","62,900,000","56,800,000","48,500,000","41,900,000"
			DepreciationAndAmortization,"1,026,000,000","964,000,000","887,000,000","868,000,000","871,000,000","867,303,000","819,655,000","725,957,000","658,796,000","616,696,000","588,975,000","548,823,000","508,929,000","485,701,000","458,052,000","435,218,000","401,707,000","426,766,000","422,914,000","405,475,000","379,180,000","330,182,000","207,876,000","204,081,000","175,781,000","160,393,000","136,500,000","124,900,000","126,800,000","79,200,000","76,500,000","67,500,000","62,900,000","56,800,000","48,500,000","41,900,000"
				Depreciation,,,,,,,,,,,,,,,,,"401,707,000","369,396,000","353,110,000","314,285,000","279,059,000","238,385,000",,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,"51,229,000","57,370,000","69,804,000","91,190,000","100,121,000","91,797,000",,,,,,,,,,,,,,
