name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
MarketCap,"68,801,348,782","66,230,335,887","47,129,582,979","53,815,875,444","42,794,848,000","49,508,103,073","37,033,105,368","49,484,617,541","32,284,871,517","17,182,352,000","22,110,644,082","14,706,598,000","11,587,243,000","9,775,628,716","15,130,749,969","9,734,739,996","6,790,037,629","12,205,677,980","18,586,939,968","13,789,122,986","14,220,883,997","10,649,212,925","7,754,032,987","9,951,119,988","10,342,799,987","7,773,966,896","7,229,699,993"
EnterpriseValue,"82,420,348,782","78,247,335,887","56,509,582,979","63,583,875,444","53,029,848,000","60,879,103,073","45,987,105,368","57,645,617,541","40,028,871,517","21,391,352,000","25,488,644,082","17,718,598,000","14,434,243,000","12,658,628,716","17,454,749,969","11,917,739,996","9,751,037,629","14,838,677,980","20,086,939,968","15,445,122,986","14,775,883,997","11,875,212,925","9,351,032,987","11,949,119,988","11,720,799,987","8,960,966,896","8,106,699,993"
PeRatio,"24.463","23.914","22.731","116.366","248.906","39.028","25.364","37.085","29.423","21.908","33.204","23.841","21.669","48.617","34.331",,"19.847","19.531","28.661","25.659","25.498","23.861","18.891","44.185","25.606","20.903","19.863"
ForwardPeRatio,"22.124","23.31","18.727","30.03","44.248","23.31","17.065","27.778","20.704","17.986","26.247","20.534","18.382","18.282","29.762",,,,,,,,,,,,
PegRatio,"2.331","1.577","0.638","0.244","5.585","2.712","1.065","1.099","1.522","1.337","2.056","1.316","0.481","1.271","2.378",,,,,,,,,,,,
PsRatio,"2.935","2.955","2.537","4.684","3.132","2.62","1.694","2.332","1.418","1.306","1.753","1.14","1.019","0.888","1.344","0.89","0.531","1.046","1.748","1.435","1.499","1.258","0.981","1.027","1.114","0.957","0.972"
PbRatio,,,"43.504","58.623","186.877","59.079","15.935","10.967","5.527",,,,,"22.734","9.546","8.524","4.92","8.541","6.879","4.175","3.485","2.775","2.17","2.861","3.415","2.673","2.813"
EnterprisesValueRevenueRatio,"3.373","3.324","2.929","5.489","3.851","2.914","1.991","2.565","2.613","1.492","1.894","1.33","1.222","1.032","1.493","1.093","0.757","1.142","1.682","1.398","1.463","1.317","1.108","1.177","1.212","1.025","1.017"
EnterprisesValueEBITDARatio,"19.366","17.431","16.422","58.657","45.441","26.538","13.687","22.002","28.209","13.9","19.789","14.232","12.762","20.958","19.202","-103.633","9.467","10.714","18.08","24.912","22.98","22.114","15.034","16.346","12.671","10.822","10.583"
