Date,Open,High,Low,Close,Adj Close,Volume
2009-09-23,25.766245,26.076342,24.967510,25.005098,21.418982,6707226
2009-09-24,25.117861,25.493736,24.591635,24.854748,21.290203,4871830
2009-09-25,24.788971,24.976908,24.413094,24.525858,21.008476,3930241
2009-09-28,24.478872,25.202433,24.403696,25.108463,21.507528,2439214
2009-09-29,25.127256,26.113930,25.127256,25.625292,21.950230,7842284
2009-09-30,25.738054,26.113930,25.230623,25.925991,22.207815,7647751
2009-10-01,25.747452,25.850817,24.366110,24.770176,21.217752,9235619
2009-10-02,24.131187,24.488270,23.896267,24.065411,20.614065,7180149
2009-10-05,24.131187,24.976908,24.131187,24.911129,21.338488,4691238
2009-10-06,25.052082,25.794436,25.005098,25.371576,21.732910,3820311
2009-10-07,25.305798,25.672276,25.052082,25.324593,21.692659,5701148
2009-10-08,24.657413,25.446751,23.811693,25.183640,21.571926,12537353
2009-10-09,25.089670,25.193035,24.601032,25.183640,21.571926,7966793
2009-10-12,25.352781,25.803833,25.287004,25.625292,21.950230,4877683
2009-10-13,25.597101,25.794436,25.427958,25.559513,21.893887,4334098
2009-10-14,25.860214,26.781109,25.822626,26.254883,22.489536,10366100
2009-10-15,26.057549,26.433424,25.935389,26.273678,22.505634,4716778
2009-10-16,25.925991,26.433424,25.578306,26.254883,22.489536,6111071
2009-10-19,26.273678,26.442820,25.925991,26.348852,22.570026,3326955
2009-10-20,26.348852,26.489805,25.625292,26.095137,22.352699,5098714
2009-10-21,26.048151,26.433424,25.343386,25.409164,21.765108,3821907
2009-10-22,25.155449,25.963579,24.704397,25.813229,22.111212,4581308
2009-10-23,25.869612,26.377043,25.484339,25.559513,21.893887,4444241
2009-10-26,25.700466,26.301867,25.409164,25.540720,21.877789,4223210
2009-10-27,25.559513,25.625292,24.328522,24.337919,20.847490,5622717
2009-10-28,24.234554,24.309729,23.153912,23.285469,19.945980,6926767
2009-10-29,23.604963,24.572842,23.604963,24.441284,20.936029,6044134
2009-10-30,24.460079,24.610430,23.285469,23.548580,20.171356,5858327
2009-11-02,23.614361,24.093599,23.003563,23.510994,20.139156,5247699
2009-11-03,23.163309,23.933853,22.994165,23.830488,20.412838,4429662
2009-11-04,23.990234,24.469477,23.727121,23.811693,20.396736,3921195
2009-11-05,23.999632,24.695002,23.999632,24.516460,21.000427,3226922
2009-11-06,24.347317,24.619825,24.149982,24.554049,21.032618,2850840
2009-11-09,24.817160,25.390369,24.685604,25.258814,21.636312,4476805
2009-11-10,25.146051,25.446751,24.864145,25.277607,21.652412,2332476
2009-11-11,25.315195,25.775642,25.202433,25.550117,21.885843,3300883
2009-11-12,25.540720,25.700466,25.005098,25.127256,21.523623,3138489
2009-11-13,25.277607,25.625292,25.061480,25.333988,21.700708,2800930
2009-11-16,25.456148,26.123327,25.456148,26.048151,22.312452,3071977
2009-11-17,26.013195,26.098021,25.541943,25.796417,22.096815,2652924
2009-11-18,25.589067,25.739868,25.230913,25.438267,21.790030,2124440
2009-11-19,25.268616,25.353439,24.769087,24.882187,21.313702,3555305
2009-11-20,24.853910,24.995287,24.401508,24.627710,21.095724,3761776
2009-11-23,25.155514,25.296890,24.580584,24.740810,21.192596,2678601
2009-11-24,24.627710,24.769087,24.005655,24.081057,20.627462,4331745
2009-11-25,24.288406,24.646561,24.015079,24.439207,20.934256,4255883
2009-11-27,23.713478,24.156456,23.242224,23.807730,20.393347,1634789
2009-11-30,23.741753,24.241282,23.543827,24.241282,20.764713,4105858
2009-12-01,24.429783,24.571159,24.194157,24.278982,20.797005,3336421
2009-12-02,24.401508,24.618284,24.005655,24.184731,20.716274,3789362
2009-12-03,24.203583,24.524035,23.930254,24.335533,20.845444,5765368
2009-12-04,24.929312,25.673893,24.797361,25.607918,21.935352,7757395
2009-12-07,25.523090,25.815269,25.089539,25.240339,21.620493,4202409
2009-12-08,24.957586,25.400566,24.590010,25.344015,21.709295,5220226
