name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
			OtherGandA,"8,928,000","5,987,000","5,176,000","5,117,000","6,180,000","5,363,000","5,596,000","4,803,000","4,652,000","4,409,000","4,623,000","3,740,000","3,829,000","4,301,000","3,949,562","4,251,734","12,097,500",,,,,,,"4,977",
		SellingAndMarketingExpense,"17,119,000","15,610,000","16,910,000","18,278,000","14,506,000","14,270,000","18,949,000","19,912,000","17,159,000","15,003,000","15,736,000","13,331,000","9,557,000","9,223,000","9,363,875","7,892,540","10,869,661",,,,,,,"0",
	ResearchAndDevelopment,"29,681,000","29,181,000","36,109,000","28,228,000","25,723,000","27,986,000","33,551,000","33,544,000","27,706,000","22,339,000","22,966,000","20,885,000","14,886,000","8,993,000","7,991,252","2,561,170","2,255,892","1,666,274","1,066,050","966,782","1,518,512","1,017,031",,,
	DepreciationAmortizationDepletionIncomeStatement,,"1,928,000","1,798,000","2,233,000","1,963,000","1,474,000","1,490,000","1,442,000","1,220,000","1,226,000","971,000","822,000","939,000","843,000","691,721","2,955,159","5,846,290","4,243,930","3,776,003","2,577,944","848,009","1,321,601",,"0",
		DepreciationAndAmortizationInIncomeStatement,,"1,928,000","1,798,000","2,233,000","1,963,000","1,474,000","1,490,000","1,442,000","1,220,000","1,226,000","971,000","822,000","939,000","843,000","691,721","2,955,159","5,846,290","4,243,930","3,776,003","2,577,944","848,009","1,321,601",,"0",
	ProvisionForDoubtfulAccounts,,"1,564,000","4,456,000","2,738,000","6,808,000","-441,000","887,000","893,000","-16,000","-146,000","96,000","60,000","74,000","-78,000",,,,,,,,,,,
	OtherTaxes,,"1,597,000","1,238,000","1,474,000","971,000","1,016,000","1,013,000","1,599,000","1,731,000","1,978,000","1,834,000","1,490,000","1,259,000","1,434,000","1,179,092","1,120,948",,,,,,,,,
	OtherOperatingExpenses,,"-8,553,000","-6,243,000","-3,981,000","-5,933,000","-5,825,000","-4,442,000","-6,704,000","-2,491,000","-3,634,000","-11,129,000","-7,045,000","-3,699,000","-376,000","-2,558,818","120,483","-734,063","-554,150","-279,216","-291,136","-794,621",,,,
OperatingIncome,"47,107,000","43,022,000","11,681,000","6,078,000","-5,329,000","8,280,000","-1,191,000","19,270,000","23,016,000","29,652,000","44,432,000","36,718,000","27,798,000","31,100,000","54,047,404","36,932,395","16,189,358","21,265,801","12,764,722","8,383,017","11,563,805","11,026,996","-1,000","-4,977","-5,944"
NetNonOperatingInterestIncomeExpense,"627,000","290,000","-530,000","-583,000","-205,000","-1,330,000","-1,223,000","1,205,000","818,000","1,563,000","724,000","537,000","-2,122,000","-3,402,000","-2,920,564","-3,811,426","-1,296,218",,,,,,,,
	InterestIncomeNonOperating,"1,796,000","1,524,000","1,247,000","1,242,000","1,662,000","2,087,000","2,275,000","3,438,000","2,080,000","3,417,000","2,957,000","2,836,000","1,422,000","720,000","587,640",,,,,,,,,,
	InterestExpenseNonOperating,"937,000","1,021,000","1,450,000","1,437,000","1,592,000","3,034,000","2,928,000","1,753,000","656,000","1,337,000","1,788,000","1,569,000","3,115,000","3,943,000","3,508,204","3,811,426",,,,,,,,,
	TotalOtherFinanceCost,"232,000","213,000","327,000","388,000","275,000","383,000","570,000","480,000","606,000","517,000","445,000","730,000","429,000","179,000",,"1,986,200","1,296,218",,,,,,,,
OtherIncomeExpense,"1,939,000","4,923,000","11,885,000","2,904,000","-6,666,000","615,000","-87,000","-100,000","1,070,000","832,000","925,000","986,000","1,379,000","22,137,000","20,289,483","-43,160,933","2,065,323","592,612","373,473","-724,222","1,651,560","532,583","4,160,000",,
	GainOnSaleOfSecurity,"324,000","4,820,000","11,745,000","-1,534,000","-5,670,000","883,000","457,000","-778,000","-46,000","-12,000","-96,000","-110,000","-502,000","20,404,000","-348,823","10,296",,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,,"4,160,000",,
	SpecialIncomeCharges,,,"140,000","70,000","-996,000","-268,000","-544,000","8,313,000","4,919,000","5,261,000","1,021,000","0","1,420,000","0","20,638,306","-43,171,229","2,065,323","592,612","373,473","-724,222","1,651,560","532,583",,"0",
		RestructuringAndMergernAcquisition,,,,,,"-131,000","-185,000",,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"-140,000","-70,000","996,000","268,000","729,000",,,,,"-1,096,000","-1,420,000",,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,615,000","103,000","140,000","4,368,000",,,"1,173,000","678,000","1,116,000","844,000","1,021,000","1,096,000","461,000","1,733,000",,,,,,,,,,,
PretaxIncome,"49,673,000","48,235,000","23,036,000","8,399,000","-12,200,000","7,565,000","-2,501,000","20,375,000","24,904,000","32,047,000","46,081,000","38,241,000","27,055,000","49,835,000","71,416,323","-13,931,112","17,692,526","20,737,277","12,026,135","7,367,659","11,689,782","11,226,243",,"2,000,082",
TaxProvision,"6,672,000","5,137,000","3,082,000","4,004,000","2,163,000","586,000","-1,465,000","41,633,000","2,484,000","4,490,000","6,785,000","5,483,000","4,391,000","4,131,000","-8,484,205","4,720,013","185,877","2,231,032","1,669,081","1,371,863","618,400","1,750,940",,,
EarningsFromEquityInterestNetOfTax,"-1,595,000","-360,000","2,389,000","6,331,000","4,092,000","1,406,000","1,115,000","2,619,000","557,000","340,000","298,000","307,000","171,000","158,000","-14,816",,,,,,,,,,
NetIncomeCommonStockholders,"35,779,000","37,658,000","21,181,000","11,050,000","-4,980,000","9,962,000","2,377,000","-19,346,000","22,511,000","27,388,000","33,542,000","26,789,000","19,808,000","36,273,000","44,743,807","-26,440,871","12,435,241","8,859,906","4,811,704","3,315,478","6,867,337","3,871,269","4,159,000","2,000,082","-2,972"
	NetIncome,"35,779,000","37,658,000","21,181,000","11,050,000","-4,980,000","9,962,000","2,377,000","-19,346,000","22,511,000","27,388,000","33,542,000","26,789,000","20,742,000","40,792,000","51,738,113","-26,440,871","12,435,241","8,859,906","4,811,704","3,315,478","6,867,337","3,871,269","4,159,000","2,000,082","-2,972"
		NetIncomeIncludingNoncontrollingInterests,"41,406,000","42,738,000","22,343,000","10,726,000","-10,271,000","8,385,000","79,000","-18,639,000","22,977,000","27,897,000","39,594,000","33,065,000","25,486,000","47,903,000","62,917,302","-18,651,125","17,506,649","18,506,245","10,357,054","5,995,796","11,049,791","9,347,764","4,159,000","2,000,082","-2,972"
			NetIncomeContinuousOperations,"41,406,000","42,738,000","22,343,000","10,726,000","-10,271,000","8,385,000","79,000","-18,639,000","22,977,000","27,897,000","39,594,000","33,065,000","22,835,000","45,862,000","62,917,302","-18,651,125","17,506,649","8,859,906","4,811,704","3,315,478","6,888,928","3,998,808","4,159,000","2,000,082","-2,972"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,"0","2,651,000","2,041,000",,,,,,,"-21,591","-127,539",,"0",
		MinorityInterests,"-5,627,000","-5,080,000","-1,162,000","324,000","5,291,000","1,577,000","2,298,000","-707,000","-466,000","-509,000","-6,052,000","-6,276,000","-4,744,000","-7,111,000","-11,179,189","-7,789,746","0","-9,646,339","-5,545,350","-2,680,318","-4,182,454","-5,476,495",,"0",
	OtherunderPreferredStockDividend,,,,,,,,,,,,"0","934,000","4,519,000","6,994,306",,,,,,,,,,
DilutedNIAvailtoComStockholders,"35,779,000","37,658,000","21,181,000","11,050,000","-4,980,000","9,962,000","2,377,000","-19,346,000","22,511,000","27,388,000","33,542,000","26,789,000","19,808,000","36,273,000","44,743,807","-26,440,871","12,435,241","8,859,906","4,811,704","3,315,478","6,867,337","3,871,269","4,159,000","2,000,082","-2,972"
BasicEPS,"1.19","1.25","0.69","0.36","-0.16","0.32","0.08","-0.61","0.7","0.85","1.15","0.96","0.7","1.3","1.65","-0.98","0.48","0.37","0.21","0.15","0.3","0.18","0.2","0.108","0"
DilutedEPS,"1.19","1.25","0.69","0.36","-0.16","0.32","0.08","-0.61","0.7","0.85","1.15","0.95","0.7","0.69","1.1","-0.98","0.46","0.37","0.21","0.15","0.3","0.175","0.2","0.108","0"
BasicAverageShares,"30,185,702","30,185,702","30,639,102","30,851,776","31,077,196","31,456,828","31,643,813","31,644,004","31,954,407","32,121,019","29,062,519","28,043,019","28,213,163","27,930,668","27,098,258","26,990,649","25,706,364","23,954,370","23,198,113","22,574,543","22,574,543","21,773,149","20,914,250","18,525,500","18,503,208"
DilutedAverageShares,"30,186,618","30,189,421","30,641,274","30,855,431","31,077,196","31,458,926","31,645,594","31,646,897","31,957,052","32,134,866","29,082,809","28,056,144","28,215,367","31,511,685","31,565,422","26,990,649","29,668,726","23,958,705","23,210,675","22,588,713","22,582,494","22,075,006","20,914,250","18,525,500","18,503,208"
TotalOperatingIncomeAsReported,"44,169,000","39,245,000","7,951,000","5,518,000","-8,149,000","6,186,000","-2,908,000","19,270,000","23,016,000","29,652,000","44,432,000","36,718,000","27,798,000","31,100,000","54,047,404","36,932,395","16,923,421","21,265,801","12,764,722","8,383,017","11,563,805","11,026,996","-1,000","-4,977",
RentExpenseSupplemental,,,,,,,,,,,,,"1,030,000",,,,,,,,,,,,
TotalExpenses,"547,596,000","533,332,000","517,870,000","491,915,000","422,965,000","423,147,000","497,349,000","479,793,000","439,034,000","413,881,000","422,341,000","378,440,000","308,207,000","298,748,000","293,006,810","219,503,663","146,989,928","112,331,202","83,001,717","55,189,284","46,622,040","42,597,872","1,000","4,977","5,944"
NetIncomeFromContinuingAndDiscontinuedOperation,"35,779,000","37,658,000","21,181,000","11,050,000","-4,980,000","9,962,000","2,377,000","-19,346,000","22,511,000","27,388,000","33,542,000","26,789,000","20,742,000","40,792,000","51,738,113","-26,440,871","12,435,241","8,859,906","4,811,704","3,315,478","6,867,337","3,871,269","4,159,000","2,000,082","-2,972"
NormalizedIncome,"35,498,519.175","33,351,327.252","11,007,370.464","12,148,000","19,500","9,394,639.128","2,442,250","-18,762,500","22,552,411.821","27,398,320","33,623,888","26,883,160","17,321,716","20,040,532","36,521,000.75","5,929,828.75","10,391,616.204","8,331,050.506","4,490,064.502","3,904,849.383","5,324,737.012","3,549,291.158","4,159,000","2,000,082","-2,972"
InterestIncome,"1,796,000","1,524,000","1,247,000","1,242,000","1,662,000","2,087,000","2,275,000","3,438,000","2,080,000","3,417,000","2,957,000","2,836,000","1,422,000","720,000","587,640",,,,,,,,,,
InterestExpense,"937,000","1,021,000","1,450,000","1,437,000","1,592,000","3,034,000","2,928,000","1,753,000","656,000","1,337,000","1,788,000","1,569,000","3,115,000","3,943,000","3,508,204","3,811,426","1,238,764","566,986","832,844",,"730,962","344,723",,,
NetInterestIncome,"627,000","290,000","-530,000","-583,000","-205,000","-1,330,000","-1,223,000","1,205,000","818,000","1,563,000","724,000","537,000","-2,122,000","-3,402,000","-2,920,564","-3,811,426","-1,296,218","-566,986","-832,844",,"-730,962","-344,723",,,
EBIT,"50,610,000","49,256,000","24,486,000","9,836,000","-10,608,000","10,599,000","427,000","22,128,000","25,560,000","33,384,000","47,869,000","39,810,000","30,170,000","53,778,000","74,924,527","-10,119,686","16,189,358","21,265,801","12,764,722","8,383,017","11,563,805","11,026,996","-1,000","-4,977","-5,944"
EBITDA,"69,658,000","67,964,000","49,659,000","36,949,000","11,449,000","28,451,000","17,243,000","37,486,000","39,486,000","48,657,000","63,392,000","54,397,000","44,080,000","67,279,000","84,422,145","-1,435,517","26,114,350","28,615,347","19,240,936","13,291,260","13,569,857","13,417,940","-1,000","-4,977","-5,944"
ReconciledCostOfRevenue,"481,917,000","455,823,000","422,782,000","401,034,000","342,201,000","351,698,000","415,419,000","400,513,000","368,425,000","349,939,000","364,747,000","324,761,000","262,283,000","253,824,000","256,816,575","188,125,917","111,841,883","85,168,339","60,156,414","38,775,179","33,884,309","27,566,565",,"0",
ReconciledDepreciation,"19,048,000","18,708,000","25,173,000","27,113,000","22,057,000","17,852,000","16,816,000","15,358,000","13,926,000","15,273,000","15,523,000","14,587,000","13,910,000","13,501,000","9,497,618","8,684,169","9,924,992","7,349,546","6,476,214","4,908,243","2,006,052","2,390,944",,"0",
NetIncomeFromContinuingOperationNetMinorityInterest,"35,779,000","37,658,000","21,181,000","11,050,000","-4,980,000","9,962,000","2,377,000","-19,346,000","22,511,000","27,388,000","33,542,000","26,789,000","18,091,000","38,751,000","51,738,113","-26,440,871","12,435,241","8,859,906","4,811,704","3,315,478","6,888,928","3,998,808","4,159,000","2,000,082","-2,972"
TotalUnusualItemsExcludingGoodwill,"324,000","4,820,000","11,745,000","-1,464,000","-6,666,000","615,000","-87,000","-778,000","-46,000","-12,000","-96,000","-110,000","918,000","20,404,000","20,289,483","-43,160,933","2,065,323","592,612","373,473","-724,222","1,651,560","532,583",,"0",
TotalUnusualItems,"324,000","4,820,000","11,745,000","-1,464,000","-6,666,000","615,000","-87,000","-778,000","-46,000","-12,000","-96,000","-110,000","918,000","20,404,000","20,289,483","-43,160,933","2,065,323","592,612","373,473","-724,222","1,651,560","532,583",,"0",
NormalizedEBITDA,"69,334,000","63,144,000","37,914,000","38,413,000","18,115,000","27,836,000","17,330,000","38,264,000","39,532,000","48,669,000","63,488,000","54,507,000","43,162,000","46,875,000","64,132,662","41,725,416","24,049,027","28,022,735","18,867,463","14,015,482","11,918,297","12,885,357","-1,000","-4,977","-5,944"
TaxRateForCalcs,"0.134","0.106","0.134","0.25","0.25","0.077","0.25","0.25","0.1","0.14","0.147","0.144","0.162","0.083","0.25","0.25","0.011","0.108","0.139","0.186","0.053","0.156","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"43,519.175","513,327.252","1,571,370.464","-366,000","-1,666,500","47,639.128","-21,750","-194,500","-4,588.179","-1,680","-14,112","-15,840","148,716","1,693,532","5,072,370.75","-10,790,233.25","21,698.204","63,756.506","51,833.502","-134,850.617","87,369.012","83,066.158","0","0","0"
