name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
MarketCap,"108,276,113","97,499,817","175,135,790","82,682,759","192,515,082","98,198,241","77,168,913","151,891,219","169,939,850","147,114,267","227,738,024","222,381,140","133,933,458","92,675,662","370,134,750","506,035,225","91,473,197","185,690,086","297,953,949","153,506,892","270,894,504","375,866,124"
EnterpriseValue,"139,651,113","100,821,817","187,064,790","122,975,759","224,001,082","138,326,241","100,528,913","228,438,219","208,556,850","162,726,267","262,445,024","248,087,140","153,848,458","32,589,395","358,108,566","534,363,208","115,248,213","195,194,101","295,759,149","167,666,702","286,504,793","374,773,796"
PeRatio,"3.014","3.136","8.169","26.8",,"18.529",,"6","7.342","4.978","6.303","9.04","7.854","4.521","12.382","23.987","7.37","20.946","65.747","34","40","92.5"
ForwardPeRatio,"14.881",,"12.077","5.701","17.331","10.504",,"5.516","6.536","4.771","6.113","7.337","5.374","4.988","11.025",,"6.165",,,,,
PegRatio,,,,,,,,,,,"0.408","0.489","0.358","0.587","0.63",,,,,,,
PsRatio,"0.182","0.179","0.331","0.164","0.503","0.226","0.15","0.301","0.397","0.321","0.432","0.574","0.401","0.297","1.243","2.315","0.616","1.39","3.266","2.468","4.657","6.643"
PbRatio,"0.298","0.297","0.579","0.266","0.657","0.346","0.268","0.456","0.553","0.494","0.943","1.022","0.692","0.568","3.297","4.789","1.125","2.762","6.468","4.266","8.429","14.448"
EnterprisesValueRevenueRatio,"0.235","0.185","0.347","0.243","0.579","0.315","0.195","0.453","0.482","0.355","0.57","0.64","0.458","0.093","1.032","2.091","0.706","1.461","3.367","2.693","4.924","6.774"
EnterprisesValueEBITDARatio,"2.005","1.902","3.599","4.082","15.614","7.04","4.236","5.132","4.85","3.207","4.206","4.761","3.49","0.426","4.272","11.742","4.293","6.821","17.015","14.306","22.427","30.835"
