name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
MarketCap,"36,469,912,409","36,625,071,894","36,078,581,877","40,130,540,000","32,568,000,000","30,219,000,000","28,127,520,000","27,502,053,735","23,242,459,011","30,681,000,000","31,616,900,000","33,495,230,000","29,946,400,000","27,173,897,933","23,004,450,000","16,400,930,000","14,570,576,842","19,096,730,000","15,582,000,000","13,032,640,000","13,682,200,000","10,044,800,000","7,120,680,000","7,183,200,000","4,851,000,000","5,832,526,000","7,669,278,000","4,417,728,000"
EnterpriseValue,"47,113,912,409","47,494,071,894","47,257,581,877","50,382,540,000","42,549,000,000","40,103,000,000","37,629,520,000","36,373,053,735","29,524,459,011","33,037,000,000","33,992,900,000","35,674,230,000","32,112,400,000","29,164,897,933","25,166,450,000","19,313,930,000","17,943,576,842","21,519,730,000","17,293,000,000","14,483,640,000","15,308,200,000","11,903,800,000","9,408,680,000","9,286,200,000","7,177,000,000","8,203,526,000","11,080,278,000","8,824,728,000"
PeRatio,"23.756","24.84","29.175","26.807","31.65","27.826","18.798","24.957","16.197","34.621","22.766","31.636","19.645","23.141","20.609","15.752","16.071","22.78","20.488","17.825","19.496","17.03","12.883","15.185","11.62","9.854","17.65",
ForwardPeRatio,"20.492","22.321","25.189","28.011","27.027","24.039","23.923","25.51","21.231","19.881","19.96","20.79","17.575","18.282","17.422",,,,,,,,,,,,,
PegRatio,"1.965","1.873","2.585","2.088","2.421","1.796","1.664","1.767","1.558","1.72","1.677","1.903","1.542","1.386","1.501",,,,,,,,,,,,,
PsRatio,"5.203","5.298","5.576","6.574","5.963","5.82","5.404","4.754","2.054","2.475","2.462","2.682","2.304","2.367","2.102","1.559","1.371","1.988","1.771","1.538","1.601","1.254","0.968","1.075","0.689","0.79","0.928","0.433"
PbRatio,,,,,,,,,,"16.812","12.622","15.267","13.903","13.62","14.597","16.001",,"16.766","11.733","8.145","8.578","8.969","11.988","69.069",,,,
EnterprisesValueRevenueRatio,"6.631","6.728","7.04","7.827","7.594","7.344","6.594","5.87","2.29","2.512","2.525","2.732","2.356","2.415","2.219","1.782","1.591","2.066","1.831","1.568","1.699","1.421","1.213","1.336","0.994","1.049","1.309","0.912"
EnterprisesValueEBITDARatio,"18.868","19.425","20.449","21.623","24.51","19.962","12.146","16.202","10.248","15.155","11.55","14.699","10.853","12.117","10.583","8.827","8.59","11.191","10.072","8.668","9.55","8.153","6.843","7.612","5.774","6.33","9.35","7.366"
