name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"5,273,548,000","4,663,016,000","4,625,620,000","4,661,424,000","4,054,042,000","2,812,844,000","2,785,749,000","2,476,879,000","2,417,427,000","2,330,277,000","2,336,734,000","2,187,679,000","2,060,838,000","2,131,762,000","2,079,169,000","1,935,464,000","2,093,854,000","2,048,331,000","1,981,620,000","1,745,545,000","1,470,735,000","1,264,455,000","994,903,000","1,470,735,000","738,942,000","576,200,000","477,200,000","404,400,000","319,100,000","217,900,000","167,600,000","147,100,000","138,100,000","118,200,000","85,100,000","66,500,000","56,300,000","44,000,000","29,200,000"
	CurrentAssets,"2,719,797,000","2,036,080,000","2,323,894,000","2,467,080,000","1,755,635,000","1,694,343,000","1,636,445,000","1,367,180,000","1,336,100,000","1,391,923,000","1,419,103,000","1,316,772,000","1,276,366,000","1,347,594,000","1,180,193,000","940,673,000","1,049,775,000","1,100,963,000","1,083,164,000","873,765,000","687,889,000","625,384,000","417,239,000","687,889,000","409,880,000","326,800,000","270,200,000","226,000,000","161,200,000","128,100,000","98,300,000","79,800,000","75,900,000","75,700,000","52,800,000","39,900,000","34,100,000","28,700,000","21,700,000"
		CashCashEquivalentsAndShortTermInvestments,"1,262,007,000","367,344,000","850,338,000","1,200,337,000","432,162,000","338,954,000","390,136,000","213,713,000","193,647,000","222,927,000","330,121,000","424,555,000","502,757,000","628,403,000","513,943,000","148,822,000","118,950,000","275,429,000","360,982,000","239,210,000","163,910,000","193,495,000","75,374,000","163,910,000","92,843,000","107,300,000","97,200,000","78,800,000","4,200,000","17,500,000","10,800,000","2,900,000","2,800,000","9,200,000","1,800,000","1,300,000","600,000","800,000","3,100,000"
			CashAndCashEquivalents,"1,262,007,000","367,344,000","850,338,000","1,200,337,000","432,162,000","338,954,000","390,136,000","213,713,000","193,647,000","222,927,000","330,121,000","424,555,000","502,757,000","628,403,000","513,943,000","148,822,000","118,950,000","275,429,000","360,982,000","239,210,000","163,910,000","193,495,000","75,374,000","163,910,000","92,843,000","107,300,000","97,200,000","78,800,000","4,200,000","17,500,000","10,800,000","2,900,000","2,800,000","9,200,000","1,800,000","1,300,000","600,000","800,000","3,100,000"
		Receivables,"122,914,000","115,685,000","131,683,000","143,728,000","111,737,000","107,102,000","90,119,000","88,803,000","79,304,000","67,465,000","60,330,000","62,985,000","45,961,000","41,565,000","44,187,000","37,405,000","48,052,000","48,821,000","51,020,000","42,520,000","31,573,000","34,288,000","32,141,000","31,573,000","22,427,000","20,100,000","15,200,000","11,900,000","13,200,000","5,400,000","3,700,000","4,100,000","4,100,000","5,100,000","4,200,000","3,500,000","3,000,000","2,500,000","1,400,000"
			AccountsReceivable,"122,914,000","115,685,000","131,683,000","143,728,000","111,737,000","107,102,000","90,119,000","88,803,000","79,304,000","67,465,000","60,330,000","62,985,000","45,961,000","41,565,000","44,187,000","37,405,000","48,052,000","48,821,000","51,020,000","42,520,000","31,573,000","34,288,000","32,141,000","31,573,000","22,427,000","20,100,000",,,,,,,,,,,,,
		Inventory,"1,246,369,000","1,456,123,000","1,246,372,000","1,006,299,000","1,100,544,000","1,124,992,000","1,061,593,000","977,505,000","978,138,000","887,701,000","813,160,000","640,024,000","553,461,000","513,381,000","466,124,000","572,899,000","693,661,000","610,599,000","520,292,000","452,421,000","404,100,000","321,247,000","249,237,000","404,100,000","257,342,000","173,200,000","132,500,000","110,700,000","121,600,000","87,900,000","70,300,000","63,100,000","60,200,000","51,000,000","38,100,000","28,200,000","24,800,000","20,900,000","12,800,000"
			FinishedGoods,"1,246,369,000","1,456,123,000","1,246,372,000","1,006,299,000","1,100,544,000","1,124,992,000","1,061,593,000","977,505,000","978,138,000","887,701,000","813,160,000","640,024,000","553,461,000","513,381,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"59,466,000","64,961,000","69,252,000","93,822,000","90,426,000","101,356,000","82,721,000","76,507,000","73,573,000","70,207,000","68,865,000","63,570,000","58,482,000","57,945,000","54,886,000","81,778,000","87,183,000","88,180,000","85,772,000","91,538,000","63,245,000","56,509,000","46,152,000","63,245,000",,,,,,,,,,,,,,,
		RestrictedCash,,,,,,,,,,"0","14,289,000","16,055,000","14,732,000","12,512,000","0",,,,,,,,,,,,,,,,,,,,,,,,
