name,ttm,03/31/2024,03/31/2023,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
TotalOperatingIncomeAsReported,"-92,400,000","229,751,000","263,586,000","486,290,000","-613,438,000","236,770,000","-25,017,000","27,843,000","417,471,000","408,547,000","353,955,000","265,098,000","208,695,000","162,767,000","112,355,000","85,273,000","76,925,000","86,265,000","57,277,000","35,889,000","25,380,000","9,953,000","4,313,000","3,349,000"
TotalExpenses,"5,635,893,000","5,472,128,000","5,639,579,000","5,156,658,000","4,486,506,000","5,030,362,000","5,035,053,000","4,837,352,000","4,415,867,000","3,554,766,000","2,730,415,000","2,066,953,000","1,626,226,000","1,309,917,000","951,572,000","771,138,000","648,319,000","520,296,000","373,412,000","245,164,000","179,801,000","105,466,000","45,237,000","16,383,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-83,394,000","232,042,000","374,459,000","360,060,000","-549,177,000","92,139,000","-46,302,000","-48,260,000","256,979,000","232,573,000","208,042,000","162,330,000","128,778,000","96,919,000","68,477,000","46,785,000","38,229,000","52,558,000","38,979,000","19,719,000","16,322,000","5,748,000","2,766,000","3,008,000"
NormalizedIncome,"-63,576,060","232,042,000","374,459,000","397,255,524","-110,009,730","92,139,000","81,352,853","26,169,400","256,979,000","232,573,000","208,042,000","162,330,000","128,778,000","96,919,000","68,477,000","47,117,150","42,242,750","51,239,150","37,784,964.256","19,719,000","16,322,000","5,748,000","3,302,400","3,008,000"
InterestExpense,,,,,"47,259,000","21,240,000","33,568,000","34,538,000","26,434,000","14,628,000","5,335,000","2,933,000","5,183,000","3,841,000","2,258,000","2,344,000","850,000",,,,,,,
NetInterestIncome,"4,238,000","268,000","-12,826,000","-44,300,000","-47,259,000","-21,240,000","-33,568,000","-34,538,000","-26,434,000","-14,628,000","-5,335,000","-2,933,000","-5,183,000","-3,841,000","-2,258,000","-2,344,000","-850,000","749,000",,,,,,
EBIT,"-67,314,000","229,751,000","263,586,000","526,808,000","-11,839,000","236,770,000","-34,220,000","24,229,000","414,716,000","401,313,000","347,545,000","263,926,000","208,622,000","160,703,000","111,177,000","84,762,000","70,750,000","86,265,000","57,277,000","35,889,000","25,380,000","9,953,000","4,313,000","3,349,000"
EBITDA,"73,411,000","372,341,000","399,042,000","667,952,000","153,145,000","423,195,000","147,548,000","197,976,000","559,486,000","502,253,000","419,638,000","314,475,000","251,704,000","197,004,000","142,498,000","113,011,000","92,097,000","100,887,000","67,101,000","42,435,000","28,554,000","11,124,000","4,313,000","3,349,000"
ReconciledCostOfRevenue,"2,987,146,000","3,071,626,000","3,259,334,000","2,821,967,000","2,314,572,000","2,796,599,000","2,852,714,000","2,737,830,000","2,584,724,000","2,057,766,000","1,572,164,000","1,195,381,000","955,624,000","759,848,000","533,420,000","446,286,000","370,296,000","301,517,000","215,089,000","145,203,000","109,748,000","64,757,000","26,329,000","9,348,000"
ReconciledDepreciation,"140,725,000","142,590,000","135,456,000","141,144,000","164,984,000","186,425,000","181,768,000","173,747,000","144,770,000","100,940,000","72,093,000","50,549,000","43,082,000","36,301,000","31,321,000","28,249,000","21,347,000","14,622,000","9,824,000","6,546,000","3,174,000","1,171,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"-83,394,000","232,042,000","374,459,000","360,060,000","-549,177,000","92,139,000","-46,302,000","-48,260,000","256,979,000","232,573,000","208,042,000","162,330,000","128,778,000","96,919,000","68,477,000","46,785,000","38,229,000","52,558,000","38,979,000","19,719,000","16,322,000","5,748,000","2,766,000","3,008,000"
TotalUnusualItemsExcludingGoodwill,"-25,086,000","0","0","-40,518,000","-601,599,000","0","-183,149,000","-124,049,000","0","0",,,,"-2,064,000","-1,178,000","-511,000","-6,175,000","2,029,000","1,810,000",,,,"-894,000",
TotalUnusualItems,"-25,086,000","0","0","-40,518,000","-601,599,000","0","-183,149,000","-124,049,000","0","0",,,,"-2,064,000","-1,178,000","-511,000","-6,175,000","2,029,000","1,810,000",,,,"-894,000",
NormalizedEBITDA,"98,497,000","372,341,000","399,042,000","708,470,000","754,744,000","423,195,000","330,697,000","322,025,000","559,486,000","502,253,000","419,638,000","314,475,000","251,704,000","197,004,000","142,498,000","113,522,000","98,272,000","98,858,000","65,291,000","42,435,000","28,554,000","11,124,000","5,207,000","3,349,000"
TaxRateForCalcs,"0.21","0.114","0.21","0.082","0.27","0.334","0.303","0.4","0.338","0.399","0.392","0.378","0.367","0.382","0.371","0.35","0.35","0.35","0.34","0.4","0.323","0.257","0.4","0.4"
TaxEffectOfUnusualItems,"-5,268,060","0","0","-3,322,476","-162,431,730","0","-55,494,147","-49,619,600","0","0","0","0","0","0","0","-178,850","-2,161,250","710,150","615,964.256","0","0","0","-357,600","0"
