name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"6,540,900,000","9,295,900,000","10,037,800,000","10,818,400,000","8,855,628,000","5,262,988,000","5,289,983,000","5,091,366,000","4,720,717,000","4,518,100,000","4,402,267,000","4,325,387,000","4,130,774,000","4,093,226,000","3,896,892,000","3,168,797,000","3,237,063,000","3,096,905,000","3,301,143,000","3,240,660,000","3,163,376,000","3,142,881,000","3,368,979,000","3,828,459,000","4,463,300,000","3,793,800,000","2,899,700,000","2,701,500,000","2,616,400,000","2,378,400,000","2,293,000,000","2,082,800,000","1,950,100,000","1,284,800,000","1,246,500,000","1,111,900,000","1,076,000,000","981,900,000","845,600,000"
	CurrentAssets,"2,323,600,000","2,999,100,000","3,728,100,000","3,846,600,000","6,747,521,000","3,082,504,000","3,633,926,000","3,227,607,000","2,865,598,000","2,643,505,000","2,480,457,000","2,508,202,000","2,253,692,000","2,221,049,000","2,045,032,000","1,714,006,000","1,888,240,000","1,718,315,000","1,830,195,000","1,718,222,000","1,509,263,000","1,431,624,000","1,368,618,000","1,580,213,000","2,131,700,000","1,790,000,000","1,573,900,000","1,486,600,000","1,425,500,000","1,252,500,000","1,301,100,000","1,116,900,000","1,025,200,000","861,600,000","806,900,000","736,000,000","692,600,000","601,500,000","530,400,000"
		CashCashEquivalentsAndShortTermInvestments,"544,800,000","498,600,000","983,400,000","1,376,500,000","4,580,369,000","1,182,371,000","1,581,234,000","1,282,285,000","976,750,000","893,167,000","682,449,000","849,701,000","641,688,000","727,796,000","636,045,000","630,390,000","774,458,000","715,400,000","942,268,000","725,002,000","520,747,000","495,372,000","233,095,000","127,115,000","280,200,000","177,700,000","361,800,000","219,000,000","161,000,000","137,000,000","186,300,000","126,000,000","120,600,000","289,300,000","278,200,000","231,800,000","161,700,000","116,100,000","182,400,000"
			CashAndCashEquivalents,"544,800,000","498,600,000","983,400,000","1,376,500,000","4,580,369,000","1,182,371,000","1,581,234,000","1,282,285,000","976,750,000","893,167,000","682,449,000","849,701,000","641,688,000","727,796,000","636,045,000","630,390,000","774,458,000","715,400,000","942,268,000","725,002,000","520,747,000","495,372,000","233,095,000","127,115,000","280,200,000","177,700,000","361,800,000","219,000,000","161,000,000","137,000,000","186,300,000","126,000,000","120,600,000","289,300,000","278,200,000","231,800,000","161,700,000","116,100,000","182,400,000"
		Receivables,"1,029,300,000","1,132,400,000","1,500,400,000","1,391,700,000","1,410,597,000","1,188,052,000","1,405,399,000","1,319,963,000","1,217,850,000","1,094,673,000","1,093,620,000","1,029,959,000","1,034,580,000","961,252,000","1,038,802,000","611,766,000","654,789,000","556,287,000","523,232,000","578,705,000","607,556,000","555,144,000","572,499,000","685,975,000","1,084,100,000","958,800,000","783,000,000","807,100,000","791,100,000","717,900,000","720,400,000","638,300,000","551,400,000","353,000,000","324,400,000","337,100,000","339,600,000","305,500,000","241,800,000"
			AccountsReceivable,"1,029,300,000","1,132,400,000","1,500,400,000","1,391,700,000","1,410,597,000","1,188,052,000","1,405,399,000","1,319,963,000","1,217,850,000","1,094,673,000","1,093,620,000","1,029,959,000","1,034,580,000","961,252,000","1,038,802,000","611,766,000","654,789,000","556,287,000","523,232,000","578,705,000","607,556,000","555,144,000","572,499,000","685,975,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"1,042,000,000","1,152,400,000","1,523,300,000","1,419,800,000","1,427,797,000","1,197,152,000","1,436,799,000","1,336,763,000","1,232,750,000","1,110,573,000","1,112,620,000","1,049,559,000","1,058,280,000","992,452,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-12,700,000","-20,000,000","-22,900,000","-28,100,000","-17,200,000","-9,100,000","-31,400,000","-16,800,000","-14,900,000","-15,900,000","-19,000,000","-19,600,000","-23,700,000","-31,200,000",,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"332,000,000","676,800,000","552,100,000","395,600,000","446,105,000","443,383,000","433,293,000","387,675,000","384,492,000","339,572,000","348,794,000","316,049,000","333,993,000","364,194,000","207,895,000","300,463,000","259,081,000","203,337,000","179,398,000","194,780,000","168,979,000","190,144,000","217,479,000","335,493,000","408,600,000","334,800,000","242,700,000","273,200,000","315,600,000","244,400,000","250,100,000","217,900,000","208,400,000","137,400,000","142,700,000","116,300,000","133,600,000","122,900,000","67,900,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,"11,278,000","8,655,000","10,845,000","17,554,000",,,,,,,,,,,,,,,,
