name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,04/30/1993,04/30/1992,04/30/1991,04/30/1990,04/30/1989,04/30/1988,04/30/1987,04/30/1986
				TotalTaxPayable,"28,134,000","30,159,000","28,142,000","27,162,000","23,926,000","20,811,000","19,924,000","21,571,000","19,925,000","23,471,000","21,791,000","28,593,000","37,040,000","36,889,000",,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,"0",,,,,,,"0","0",,"0",,,"0",,,,,,,,,,,"0",,,,
			CurrentAccruedExpenses,,,,"38,361,000","0","36,305,000","40,562,000","33,249,000","43,913,000","61,149,000","56,402,000","6,211,000","29,958,000","208,268,000","195,759,000","251,584,000","117,785,000","149,873,000","152,580,000","63,522,000","41,407,000","73,338,000","73,453,000",,,,,,,,,,,,,,,,
				InterestPayable,,,,,,,,,,,"4,611,000","6,211,000","29,958,000","29,963,000",,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"19,699,000","907,000",,"2,006,000","52,272,000","55,883,000","1,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"44,625,000","39,247,000","63,835,000","44,264,000","56,010,000","37,637,000","49,541,000","47,214,000","60,566,000","41,260,000","81,907,000","67,862,000","67,560,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"98,853,000","95,686,000","87,078,000","86,413,000","77,530,000","31,655,000","30,172,000","24,652,000","23,290,000","53,202,000","38,543,000","12,911,000","6,597,000","18,415,000","22,127,000","30,426,000","27,802,000","22,682,000","27,085,000","52,548,000","35,637,000","34,422,000","24,768,000","17,017,000","2,554,000","10,000,000","14,200,000","91,100,000","83,500,000","52,100,000","40,300,000","43,100,000","140,300,000","112,500,000","43,600,000","58,300,000","49,000,000","146,600,000","72,600,000"
			CurrentDebt,"29,250,000","29,250,000","24,250,000","28,962,000","22,750,000","23,250,000","30,172,000","24,652,000","23,290,000","53,202,000","38,543,000","12,911,000","6,597,000","18,415,000","22,127,000","30,426,000","27,802,000","22,682,000","27,085,000","52,548,000","35,637,000","34,422,000","24,768,000","17,017,000","2,554,000","10,000,000","14,200,000","91,100,000","83,500,000","52,100,000","40,300,000","43,100,000","140,300,000","112,500,000","43,600,000","58,300,000","49,000,000","146,600,000","72,600,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,"4,564,000","8,036,000","15,334,000",,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"29,250,000","29,250,000","24,250,000","28,962,000","22,750,000","23,250,000",,,,,,,,,,,,"18,118,000","19,049,000","37,214,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"69,603,000","66,436,000","62,828,000","57,451,000","54,780,000","8,405,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"163,249,000","178,004,000","206,707,000","186,045,000","117,259,000","116,458,000","103,164,000","109,009,000","111,312,000","144,982,000","123,585,000","100,459,000","114,287,000","76,553,000","153,807,000","81,139,000","7,279,000","9,426,000","1,114,744,000","66,862,000","68,904,000","33,083,000","31,962,000","309,794,000","66,077,000","164,200,000","148,300,000","99,300,000","109,200,000","111,700,000","139,500,000","111,000,000","69,700,000","88,900,000","77,400,000","210,700,000","128,100,000","125,200,000","120,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,491,117,000","4,645,625,000","4,238,061,000","4,077,102,000","4,128,472,000","3,359,401,000","3,296,573,000","3,181,497,000","3,087,032,000","2,079,799,000","2,084,028,000","2,030,482,000","1,956,317,000","2,147,994,000","2,163,930,000","1,759,686,000","797,572,000","841,006,000","1,011,634,000","547,302,000","592,498,000","474,800,000","402,888,000","446,380,000","473,235,000","775,800,000","735,200,000","550,500,000","810,700,000","659,200,000","633,200,000","618,600,000","447,200,000","516,600,000","602,900,000","543,000,000","578,200,000","487,700,000","595,200,000"
		LongTermDebtAndCapitalLeaseObligation,"4,040,921,000","4,186,124,000","3,769,331,000","3,589,564,000","3,636,145,000","2,752,783,000","2,724,230,000","2,487,630,000","2,402,823,000","1,384,972,000","1,425,285,000","1,444,651,000","1,350,402,000","1,553,987,000","1,500,784,000","1,081,151,000","711,531,000","701,916,000","894,527,000","446,479,000","483,280,000","352,700,000","288,955,000","291,718,000","3,792,000","668,300,000","604,800,000","469,200,000","763,300,000","612,100,000","575,200,000","488,700,000","307,800,000","363,800,000","425,500,000","428,800,000","447,000,000","367,300,000","476,800,000"
			LongTermDebt,"2,732,814,000","2,822,196,000","2,356,416,000","2,218,163,000","2,257,561,000","2,305,552,000","2,724,230,000","2,487,630,000","2,402,823,000","1,384,972,000","1,425,285,000","1,444,651,000","1,350,402,000","1,553,987,000","1,500,784,000","1,081,151,000","711,531,000","701,916,000","894,527,000","446,479,000","483,280,000","352,700,000","288,955,000","291,718,000","3,792,000","668,300,000","604,800,000","469,200,000","763,300,000","612,100,000","575,200,000","488,700,000","307,800,000","363,800,000","425,500,000","428,800,000","447,000,000","367,300,000","476,800,000"
			LongTermCapitalLeaseObligation,"1,308,107,000","1,363,928,000","1,412,915,000","1,371,401,000","1,378,584,000","447,231,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"360,485,000","360,652,000","355,812,000","369,849,000","362,549,000","361,392,000","309,934,000","446,513,000","459,713,000","493,843,000","482,499,000","438,217,000","458,107,000","423,753,000","488,733,000","16,859,000",,"13,748,000","9,423,000","20,002,000","26,130,000","60,070,000","69,606,000","69,922,000","29,641,000","87,200,000","92,600,000","35,900,000","38,000,000","22,700,000","32,000,000","36,000,000","32,400,000","39,900,000","44,500,000","49,900,000","52,200,000","44,300,000","31,700,000"
			NonCurrentDeferredTaxesLiabilities,"270,353,000","270,421,000","267,710,000","280,755,000","270,759,000","269,160,000","299,053,000","446,513,000","459,713,000","493,843,000","482,499,000","438,217,000","458,107,000","412,293,000","475,538,000","475,243,000",,"13,748,000","9,423,000","20,002,000","26,130,000","60,070,000","69,606,000","69,922,000","29,641,000","87,200,000","92,600,000","35,900,000","38,000,000","22,700,000","32,000,000","36,000,000","32,400,000","39,900,000","44,500,000","49,900,000","52,200,000","44,300,000","31,700,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,"6,523,000","11,460,000","13,195,000","16,859,000",,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,"1,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
