name,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001,01/31/2000,01/31/1999,01/31/1998,01/31/1997,01/31/1996,01/31/1995,01/31/1994,01/31/1993,01/31/1992,01/31/1991,01/31/1990,01/31/1989,01/31/1988,01/31/1987,01/31/1986
TotalAssets,"41,795,000,000","43,708,000,000","44,640,000,000","46,735,000,000","39,471,000,000","34,508,000,000","35,291,000,000","34,408,000,000","31,266,000,000","31,721,000,000","32,732,000,000","32,666,000,000","33,559,000,000","33,699,000,000","33,005,000,000","32,625,000,000","30,869,000,000","27,767,000,000","24,639,000,000","21,209,000,000","18,751,000,000","16,109,000,000","13,736,000,000","11,358,167,000","9,012,323,000","7,086,882,000","5,219,300,000","4,435,000,000","3,556,400,000","3,106,000,000","2,201,600,000","1,608,900,000","1,441,200,000","1,203,100,000","1,147,400,000","1,085,800,000","1,027,300,000","969,200,000","857,400,000"
	CurrentAssets,"19,071,000,000","21,442,000,000","20,060,000,000","22,326,000,000","15,318,000,000","14,228,000,000","12,772,000,000","12,000,000,000","10,561,000,000","9,851,000,000","10,296,000,000","9,784,000,000","10,072,000,000","9,967,000,000","9,732,000,000","9,190,000,000","8,686,000,000","8,314,000,000","7,788,000,000","6,974,000,000","6,522,000,000","5,568,000,000","4,920,000,000","4,157,426,000","3,709,541,000","2,866,860,000","2,109,600,000","1,851,500,000","1,603,700,000","1,557,200,000","1,083,900,000","745,600,000","770,100,000","616,500,000","595,900,000","577,600,000","552,500,000","546,900,000","534,600,000"
		CashCashEquivalentsAndShortTermInvestments,"921,000,000","1,348,000,000","1,133,000,000","4,690,000,000","716,000,000","511,000,000","604,000,000","577,000,000","478,000,000","492,000,000","414,000,000","543,000,000","1,067,000,000","1,123,000,000","1,057,000,000","661,000,000","530,000,000","796,000,000","876,000,000","813,000,000","1,624,000,000","1,126,000,000","853,000,000","468,529,000","568,792,000","249,217,000","195,100,000","40,400,000","63,900,000","150,300,000","73,300,000","48,900,000","26,100,000","15,000,000","55,600,000","60,300,000","43,900,000","50,000,000","87,200,000"
			CashAndCashEquivalents,"921,000,000","1,348,000,000","1,133,000,000","4,690,000,000","716,000,000","511,000,000","588,000,000","558,000,000","405,000,000","466,000,000","391,000,000","541,000,000","1,014,000,000","652,000,000","632,000,000","245,000,000","281,000,000","364,000,000","423,000,000","530,000,000","913,000,000","853,000,000","799,000,000","455,658,000","491,122,000","228,874,000","195,100,000","40,400,000","63,900,000","150,300,000","73,300,000","48,900,000","26,100,000","15,000,000","55,600,000","60,300,000","43,900,000","50,000,000","87,200,000"
			OtherShortTermInvestments,,,"271,000,000","506,000,000","160,000,000","218,000,000","16,000,000","19,000,000","73,000,000","26,000,000","23,000,000","2,000,000","53,000,000","471,000,000","425,000,000","416,000,000","249,000,000","432,000,000","453,000,000","283,000,000","711,000,000","273,000,000","54,000,000","12,871,000","77,670,000","20,343,000",,,,,,,,,,,,,
		Receivables,,,,,,,,,,,,,,,,,,,"18,000,000","9,000,000","146,000,000","172,000,000","166,000,000","160,985,000","147,901,000","143,928,000","118,400,000","117,600,000","113,500,000","109,200,000","53,300,000","59,200,000","115,700,000","96,400,000","121,900,000","127,700,000","117,900,000","118,700,000","127,600,000"
			AccountsReceivable,,,,,,,,,,,,,,,,,,,"18,000,000","9,000,000","146,000,000","172,000,000","166,000,000","160,985,000",,,,,,,,,,,,,,,
		Inventory,"16,894,000,000","18,532,000,000","17,605,000,000","16,193,000,000","13,179,000,000","12,561,000,000","11,393,000,000","10,458,000,000","9,458,000,000","8,911,000,000","9,127,000,000","8,600,000,000","8,355,000,000","8,321,000,000","8,249,000,000","8,209,000,000","7,611,000,000","7,144,000,000","6,635,000,000","5,982,000,000","4,584,000,000","3,968,000,000","3,611,000,000","3,285,370,000","2,812,361,000","2,384,700,000","1,714,600,000","1,605,900,000","1,267,100,000","1,132,300,000","853,700,000","594,200,000","602,800,000","460,800,000","407,700,000","379,400,000","373,800,000","368,200,000","313,100,000"
			FinishedGoods,"16,894,000,000","18,532,000,000","17,605,000,000","16,193,000,000","13,179,000,000","12,561,000,000","11,393,000,000","10,458,000,000","9,458,000,000","8,911,000,000","9,127,000,000","8,600,000,000","8,355,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"307,000,000","384,000,000","271,000,000","506,000,000","160,000,000","218,000,000","86,000,000","81,000,000","234,000,000","99,000,000","162,000,000","123,000,000","233,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,"230,000,000","252,000,000","217,000,000","183,000,000","193,000,000","208,000,000","105,000,000","247,000,000","161,000,000","155,000,000","95,000,000","62,000,000","58,000,000","93,000,000","81,044,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,"230,000,000","252,000,000","217,000,000","183,000,000","193,000,000","208,000,000","105,000,000","247,000,000","161,000,000","155,000,000","95,000,000","62,000,000","58,000,000","93,000,000","81,044,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"949,000,000","1,178,000,000","1,051,000,000","937,000,000","1,263,000,000","938,000,000","689,000,000","884,000,000","391,000,000","349,000,000","341,000,000","301,000,000","234,000,000","330,000,000","218,000,000","215,000,000","298,000,000","213,000,000","104,000,000","75,000,000","106,000,000","244,000,000","197,000,000","161,498,000","180,487,000","89,015,000","81,500,000","87,600,000","159,200,000","165,400,000","103,600,000","43,300,000","25,500,000","44,300,000","10,700,000","10,200,000","16,900,000","10,000,000","6,700,000"
