name,ttm,03/31/2024,03/31/2023,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
		DeferredTax,,"-395,100,000","-53,554,000","-157,489,000","-39,812,000","-74,499,000","-47,983,000","303,000","-80,644,000","-71,625,000","7,088,000","-78,064,000","-12,370,000","-20,797,000","-10,867,000","-92,068,000","54,674,000","23,654,000","-3,748,000","-24,463,000","-12,133,000","16,172,000","30,961,000","70,849,000","-14,750,000","-8,033,000",,,,,,,,,,,
			DeferredIncomeTax,,"-395,100,000","-53,554,000","-157,489,000","-39,812,000","-74,499,000","-47,983,000","303,000","-80,644,000","-71,625,000","7,088,000","-78,064,000","-12,370,000","-20,797,000","-10,867,000","-92,068,000","54,674,000","23,654,000","-3,748,000","-24,463,000","-12,133,000","16,172,000","30,961,000","70,849,000","-14,750,000","-8,033,000",,,,,,,,,,,
		AssetImpairmentCharge,"1,573,975,000","1,428,975,000","735,009,000","0","20,361,000","323,223,000","0","0","0","79,644,000","143,562,000","396,362,000",,"0","0","201,738,000","121,953,000","0",,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"10,961,000","11,170,000","3,532,000","-716,000","20,673,000","32,927,000","16,280,000","2,660,000","16,798,000","17,283,000","12,006,000","-2,198,000","15,756,000","19,264,000","12,490,000","7,441,000",,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"66,210,000","67,332,000","60,354,000","91,358,000","70,823,000","68,205,000","84,285,000","25,440,000","63,888,000","67,762,000","73,420,000","104,313,000","87,118,000","92,814,000","76,739,000","63,538,000","36,038,000","31,592,000",,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"367,687,000","401,785,000","371,766,000","398,125,000","440,006,000","432,007,000","-428,688,000","-7,148,000","-11,454,000","-15,232,000","-34,784,000","4,112,000","14,306,000","-40,931,000","32,665,000","29,179,000","17,913,000","10,585,000","76,272,000","53,120,000","48,343,000",,,,"-45,127,000","-26,256,000","-125,400,000","1,200,000","25,800,000","72,200,000","51,200,000","5,200,000","-12,900,000","-15,300,000","12,700,000","13,600,000","31,200,000"
		ChangeInWorkingCapital,"102,736,000","168,177,000","-2,233,007,000","-918,620,000","120,640,000","-985,470,000","68,832,000","-608,281,000","497,872,000","-146,309,000","-292,635,000","25,017,000","-34,059,000","-34,761,000","-165,130,000","90,396,000","228,146,000","-150,590,000","-4,225,000","-200,640,000","-109,700,000","63,445,000","-6,867,000","49,291,000","164,056,000","-110,973,000","9,900,000","-118,200,000","-78,300,000","179,300,000","-52,500,000","41,200,000","-65,500,000","-206,900,000","22,200,000","91,800,000","-125,400,000"
			ChangeInReceivables,"132,492,000","324,629,000","-147,331,000","-202,526,000","70,471,000","-5,947,000","-310,898,000","38,686,000","-39,242,000","47,102,000","-124,248,000","854,000","-155,053,000","-111,571,000","-154,487,000","-12,954,000","75,449,000","52,679,000","-49,673,000","-113,363,000","-11,106,000","-20,301,000","47,502,000","6,953,000","90,136,000","3,678,000","-12,400,000","-48,800,000","-10,000,000","25,300,000","-2,000,000","-45,500,000","-24,100,000","-95,000,000","-18,300,000","16,200,000","-49,100,000"
				ChangesInAccountReceivables,"132,492,000","324,629,000","-147,331,000","-202,526,000","70,471,000","-5,947,000","-310,898,000","38,686,000","-39,242,000","47,102,000","-124,248,000","854,000","-155,053,000","-111,571,000","-154,487,000","-12,954,000","75,449,000","52,679,000",,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"646,251,000","508,584,000","-890,173,000","-380,851,000","314,315,000","-140,744,000","-58,700,000","-156,292,000","38,633,000","-37,210,000","-175,098,000","-130,540,000","-47,240,000","87,620,000","-7,509,000","-114,334,000","209,439,000","-38,275,000","-24,113,000","-33,193,000","-80,428,000","51,450,000","61,596,000","43,253,000","170,554,000","-70,408,000","43,700,000","-52,400,000","-55,700,000","110,800,000","-31,900,000","72,100,000","-41,800,000","-160,500,000","-55,300,000","77,200,000","-85,600,000"
			ChangeInPayablesAndAccruedExpense,"-73,288,000","-73,096,000","285,783,000","193,570,000","121,248,000","-401,186,000","474,681,000","-359,949,000","57,933,000","19,351,000","3,926,000","132,089,000","176,173,000","-83,993,000","-27,723,000","176,710,000","-91,693,000","-65,063,000","77,212,000","-19,043,000","80,166,000","3,812,000","-60,636,000","54,123,000","-70,422,000","-30,564,000","-21,400,000","-17,000,000","-12,600,000","43,200,000","-18,600,000","14,600,000","400,000","48,600,000","95,800,000","-1,600,000","9,300,000"
				ChangeInPayable,"-105,036,000","-106,048,000","377,433,000","105,357,000","20,106,000","-73,674,000","68,082,000","-187,553,000","41,876,000","-9,553,000","18,431,000","90,100,000","91,701,000","-48,081,000","-16,889,000","125,821,000","-54,797,000","-43,096,000",,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,,,,,,,,,"460,350,000","-129,574,000","4,206,000","20,293,000","16,628,000","26,213,000","16,009,000","-14,649,000","14,763,000","24,118,000",,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,,,,,,,,,"460,350,000","-129,574,000","4,206,000","20,293,000","16,628,000","26,213,000","16,009,000","-14,649,000","14,763,000","24,118,000",,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-105,036,000","-106,048,000","377,433,000","105,357,000","20,106,000","-73,674,000","68,082,000","-187,553,000","41,876,000","-9,553,000","14,225,000","69,807,000","75,073,000","-74,294,000","-32,898,000","140,470,000","-69,560,000","-67,214,000",,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"31,748,000","32,952,000","-91,650,000","88,213,000","101,142,000","-327,512,000","406,599,000","-172,396,000","16,057,000","28,904,000","-14,505,000","41,989,000","84,472,000","-35,912,000","-10,834,000","50,889,000","-36,896,000","-21,967,000",,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,"-9,194,000","32,382,000","-18,449,000","-7,689,000","77,173,000","-66,866,000","15,644,000","6,322,000","-44,608,000","-19,006,000","22,865,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,"2,151,000","22,513,000","-52,218,000","-38,622,000","47,490,000","-68,215,000",,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,"-602,719,000","-591,940,000","-1,481,286,000","-528,813,000","-385,394,000","-437,593,000","-36,251,000","-130,726,000","440,548,000","-175,552,000","2,785,000","22,614,000","-7,939,000","73,183,000","43,038,000","48,663,000","-42,222,000","-33,065,000","-45,808,000","10,855,000","-15,102,000",,"-9,979,000","-55,038,000","-26,212,000","-13,679,000",,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,"0","0","6,090,000","79,971,000","74,081,000","424,178,000",,"456,788,000",,,,,,,,"0","-1,071,000","8,572,000","38,160,000","-8,214,000","-3,320,000","-1,417,000","69,899,000","81,876,000","2,329,000",,,,,,,,,,,
InvestingCashFlow,"-92,757,000","-172,258,000","-188,053,000","903,735,000","-2,895,618,000","-302,047,000","-220,632,000","-55,990,000","-776,251,000","-112,414,000","-322,822,000","-329,255,000","-350,273,000","-220,291,000","-2,460,033,000","-180,480,000","-316,876,000","-215,786,000","-806,062,000","-166,747,000","-314,543,000","-732,203,000","-659,519,000","-44,580,000","-94,116,000","-443,239,000","-319,800,000","-505,900,000","-183,800,000","-126,100,000","-163,000,000","-626,600,000","-119,300,000","-332,500,000","-161,100,000","-104,100,000","-147,800,000"
	CashFlowFromContinuingInvestingActivities,"-92,757,000","-172,258,000","-188,053,000","904,260,000","-2,891,985,000","-285,307,000","-177,366,000","-55,990,000","-736,842,000","-112,414,000","-322,822,000","-329,255,000","-350,273,000","-220,291,000","-2,460,033,000","-180,480,000","-316,876,000","-215,786,000","-805,819,000","-167,764,000","-312,869,000","-732,203,000","-659,519,000","-44,580,000","-94,116,000","-443,239,000","-319,800,000","-505,900,000","-183,800,000","-126,100,000","-163,000,000","-626,600,000","-119,300,000","-332,500,000","-161,100,000","-104,100,000","-147,800,000"
		CapitalExpenditureReported,"-109,242,000","-145,818,000","-165,925,000","-245,449,000","-198,658,000","-288,189,000","-215,776,000","-54,374,000","-140,185,000","-175,840,000","-254,501,000","-234,077,000","-271,153,000","-251,940,000","-170,894,000","-111,640,000","-85,859,000","-124,207,000",,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,"-20,102,000",,,"-123,346,000","-106,145,000","-132,807,000","-108,496,000","-63,993,000","-68,655,000","-64,503,000","-81,603,000","-125,224,000","-306,700,000","-489,000,000","-170,300,000","-163,000,000","-167,200,000","-627,700,000","-165,100,000","-341,100,000","-171,600,000","-123,800,000","-125,300,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,"-20,102,000",,,"-134,808,000","-120,230,000","-136,134,000","-120,470,000","-81,410,000","-86,619,000","-64,503,000","-81,603,000","-125,224,000","-306,700,000","-489,000,000","-170,300,000","-163,000,000","-167,200,000","-627,700,000","-227,100,000","-341,100,000","-171,600,000","-123,800,000","-125,300,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,"11,462,000","14,085,000","3,327,000","11,974,000","17,417,000","17,964,000",,,,,,,,,,"62,000,000",,,,
		NetIntangiblesPurchaseAndSale,"-58,446,000","-65,167,000","-95,326,000","-82,871,000","-75,542,000","-45,647,000","-53,226,000","-19,289,000","-63,633,000","-44,226,000","-63,283,000","-67,943,000","-53,989,000","-30,890,000","-78,234,000","-13,610,000","-9,735,000","-10,601,000",,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-58,446,000","-65,167,000","-95,326,000","-82,871,000","-75,542,000","-45,647,000","-53,226,000","-19,289,000","-63,633,000","-44,226,000","-63,283,000","-67,943,000","-53,989,000","-30,890,000","-78,234,000","-13,610,000","-9,735,000","-10,601,000",,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,"0","0","620,688,000","-2,009,151,000","0","109,881,000","0","-525,573,000","115,983,000",,"0","0","70,769,000","-2,207,065,000","-38,290,000","-212,339,000","-92,840,000","-699,554,000","-34,634,000","-205,171,000","-655,089,000","-578,038,000","-1,342,000","-5,057,000","-308,062,000",,,,,,,,,,,
			PurchaseOfBusiness,,,"0",,"-2,009,151,000","0","-320,405,000","0","-740,541,000","0",,"0","0","-1,750,000","-2,207,065,000","-38,290,000","-212,339,000","-93,377,000",,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,"0","0","620,688,000","0","0","430,286,000","0","214,968,000","115,983,000",,"0","0","72,519,000","0","0","580,000","537,000",,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,,"0","0","598,806,000","-600,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,,,"0","0","-800,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfInvestment,,"0","0","598,806,000","200,000,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"74,931,000","38,727,000","73,198,000","13,086,000","-8,634,000","48,529,000","-18,245,000","17,673,000","-7,451,000","-8,331,000","-5,038,000","-27,235,000","-25,131,000","-8,230,000","-3,840,000","-16,940,000","-8,943,000","11,862,000","-120,000","-323,000","798,000","-13,121,000","-12,826,000","21,265,000","-7,456,000","-9,953,000","-13,100,000","-16,900,000","-13,500,000","36,900,000","4,200,000","1,100,000","45,800,000","8,600,000","10,500,000","19,700,000","-22,500,000"
	CashFromDiscontinuedInvestingActivities,,"0","0","-525,000","-3,633,000","-16,740,000","-43,266,000",,"-39,409,000",,,,,,,,"0","0","-243,000","1,017,000","-1,674,000",,,,,,,,,,,,,,,,
FinancingCashFlow,"-925,174,000","-959,615,000","463,906,000","-1,268,847,000","1,052,878,000","309,732,000","-1,591,005,000","406,786,000","-1,363,003,000","-1,076,879,000","-840,215,000","-1,171,858,000","-983,831,000","-802,515,000","912,245,000","-742,832,000","-319,343,000","-389,761,000","-50,652,000","-285,425,000","-423,493,000","-34,398,000","105,310,000","-520,083,000","-377,783,000","41,253,000","-83,300,000","12,300,000","-417,400,000","-398,800,000","-136,400,000","55,400,000","-109,200,000","133,500,000","-25,800,000","-154,500,000","-75,500,000"
	CashFlowFromContinuingFinancingActivities,"-925,174,000","-959,615,000","463,906,000","-1,268,847,000","1,052,878,000","309,732,000","-1,591,005,000","406,786,000","-1,363,003,000","-1,076,879,000","-840,215,000","-1,171,858,000","-983,831,000","-802,515,000","912,245,000","-742,832,000","-319,343,000","-389,761,000","-50,652,000","-285,425,000","-423,493,000","-34,398,000","105,310,000","-520,083,000","-377,783,000","41,253,000","-83,300,000","12,300,000","-417,400,000","-398,800,000","-136,400,000","55,400,000","-109,200,000","133,500,000","-25,800,000","-154,500,000","-75,500,000"
		NetIssuancePaymentsOfDebt,"-700,319,000","-653,053,000","1,233,318,000","-179,796,000","1,776,662,000","1,004,138,000","-870,441,000","794,424,000","432,139,000","517,472,000","428,287,000","1,000","-395,840,000","-271,786,000","1,146,536,000","-212,804,000","-14,261,000","-71,368,000","460,872,000","-94,053,000","-187,788,000","-22,550,000","245,847,000","-318,150,000","-176,152,000","246,086,000","143,500,000","213,600,000","7,500,000","-309,600,000","2,900,000","159,200,000","-271,700,000","156,000,000","21,000,000","-65,200,000","409,500,000"
			NetLongTermDebtIssuance,"-908,206,000","-908,199,000","1,557,290,000","-504,200,000","2,994,426,000","427,578,000","-6,264,000","-1,484,000","-254,314,000","938,541,000","-3,975,000","-4,760,000","-404,872,000","-2,776,000","895,712,000","-203,063,000","-3,242,000","-3,632,000",,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,"0","2,058,341,000","0","2,996,090,000","1,076,632,000","0","0","0","951,817,000",,"0","0","0","898,450,000","0","0","0",,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-908,206,000","-908,199,000","-501,051,000","-504,200,000","-1,664,000","-649,054,000","-6,264,000","-1,484,000","-254,314,000","-13,276,000","-3,975,000","-4,760,000","-404,872,000","-2,776,000","-2,738,000","-203,063,000","-3,242,000","-3,632,000",,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"207,887,000","255,146,000","-323,972,000","324,404,000","-1,217,764,000","576,560,000","-864,177,000","795,908,000","686,453,000","-421,069,000","432,262,000","4,761,000","9,032,000","-269,010,000","250,824,000","-9,741,000","-11,019,000","-67,736,000",,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,"250,824,000","-9,741,000","-11,019,000","-67,736,000",,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-3,045,000","-2,846,000","-2,794,000","-313,350,000","54,438,000","-844,617,000","48,620,000","-206,265,000","-1,110,463,000","-951,550,000","-701,752,000","-692,926,000","-233,995,000","-244,512,000","126,592,000","-274,106,000","-49,384,000","-84,757,000","-280,461,000","1,093,000","-129,029,000","106,613,000","-28,769,000","-84,870,000","-101,960,000","-104,406,000","-123,800,000","-101,700,000","-326,700,000","6,300,000","-86,300,000","-27,900,000","232,100,000","-69,600,000",,"-30,000,000","-392,600,000"
			CommonStockIssuance,,,,"36,654,000","54,438,000","155,390,000","199,296,000","44,017,000","89,893,000","48,918,000","30,871,000","34,869,000","48,029,000","62,770,000","134,012,000","137,732,000","62,590,000","64,972,000","69,539,000","119,675,000","99,974,000","106,613,000","32,631,000","39,753,000","44,632,000","1,317,000","25,300,000","45,700,000","65,000,000","67,800,000",,,"232,100,000",,,,"2,600,000"
			CommonStockPayments,"-3,045,000","-2,846,000","-2,794,000","-350,004,000","0","-1,000,007,000","-150,676,000","-250,282,000","-1,200,356,000","-1,000,468,000","-732,623,000","-727,795,000","-282,024,000","-307,282,000","-7,420,000","-411,838,000","-111,974,000","-149,729,000","-350,000,000","-118,582,000","-229,003,000",,"-61,400,000","-124,623,000","-146,592,000","-105,723,000","-149,100,000","-147,400,000","-391,700,000","-61,500,000","-86,300,000","-27,900,000",,"-69,600,000",,"-30,000,000","-395,200,000"
		CashDividendsPaid,"-221,580,000","-303,140,000","-702,846,000","-773,205,000","-756,784,000","-748,663,000","-767,061,000","-181,373,000","-684,679,000","-635,994,000","-565,275,000","-478,933,000","-402,136,000","-333,229,000","-285,722,000","-264,281,000","-261,682,000","-255,235,000","-246,634,000","-216,529,000","-124,116,000","-117,731,000","-111,258,000","-108,773,000","-106,864,000","-104,920,000","-104,300,000","-101,700,000","-100,100,000","-97,000,000","-92,000,000","-88,200,000","-82,800,000",,"-62,700,000","-61,100,000","-57,300,000"
			CommonStockDividendPaid,"-221,580,000","-303,140,000","-702,846,000","-773,205,000","-756,784,000","-748,663,000","-767,061,000","-181,373,000","-684,679,000","-635,994,000","-565,275,000","-478,933,000","-402,136,000","-333,229,000","-285,722,000","-264,281,000",,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,"33,153,000","8,599,000","6,464,000",,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,"-576,000","-63,772,000","-2,496,000","-21,438,000","898,874,000","-2,123,000",,,"-6,807,000","-1,475,000","64,437,000","48,140,000","47,012,000","-75,161,000","8,359,000","-480,000","21,599,000","15,571,000","24,064,000","17,440,000","-730,000","-510,000","-8,290,000","7,193,000","4,493,000","1,300,000","2,100,000","1,900,000","1,500,000","39,000,000","12,300,000","13,200,000","47,100,000","15,900,000","1,800,000","-35,100,000"
EndCashPosition,"661,026,000","676,957,000","816,318,000","1,277,082,000","851,205,000","1,411,323,000","556,587,000","689,190,000","569,397,000","1,231,026,000","946,396,000","971,895,000","776,403,000","597,461,000","341,228,000","792,239,000","731,549,000","381,844,000","321,863,000","343,224,000","296,557,000","485,507,000","514,785,000","496,367,000","332,049,000","118,891,000","79,900,000","0","0","0","0","0","0","0","0","0","0"
	ChangesInCash,"-147,095,000","-117,292,000","-379,942,000","499,176,000","-529,515,000","882,212,000","-147,414,000","107,573,000","-664,594,000","291,275,000","40,579,000","260,953,000","171,937,000","252,194,000","-466,417,000","77,970,000","337,266,000","72,854,000","-36,138,000","38,581,000","-176,690,000","-39,665,000","-11,922,000","80,921,000","128,657,000","32,395,000","20,300,000","-60,900,000","-146,500,000","186,600,000","24,300,000","-91,800,000","65,300,000","-75,900,000","100,300,000","25,800,000","-50,500,000"
	EffectOfExchangeRateChanges,"-21,083,000","-22,069,000","-80,822,000","-73,299,000","-30,603,000","-27,476,000","14,811,000","12,220,000","2,965,000","-6,645,000","-66,680,000","-65,461,000","7,005,000","4,039,000","15,406,000","-17,280,000","12,439,000","-12,873,000","14,777,000","8,086,000","-12,260,000","10,387,000","30,340,000","13,498,000","-658,000","-2,298,000","-3,700,000",,,,,,,,,,
	BeginningCashPosition,"808,121,000","816,318,000","1,277,082,000","851,205,000","1,411,323,000","556,587,000","689,190,000","569,397,000","1,231,026,000","946,396,000","972,497,000","776,403,000","597,461,000","341,228,000","792,239,000","731,549,000","381,844,000","321,863,000","343,224,000","296,557,000","485,507,000","514,785,000","496,367,000","401,948,000","204,050,000","88,794,000","63,200,000","124,100,000","270,600,000","84,100,000","59,700,000","151,600,000","86,300,000","162,300,000","62,000,000","36,200,000","86,700,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","-63,200,000","-124,100,000","-270,700,000","-84,000,000","-59,800,000","-151,600,000","-86,400,000","-162,300,000","-62,000,000","-36,200,000"
IncomeTaxPaidSupplementalData,,"349,978,000","1,113,940,000","263,733,000","188,271,000","286,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,,"234,417,000","160,272,000","123,476,000","89,807,000","76,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-167,688,000","-210,985,000","-261,251,000","-328,320,000","-274,200,000","-333,836,000","-269,002,000","-73,663,000","-203,818,000","-220,066,000","-317,784,000","-302,020,000","-325,142,000","-282,830,000","-249,128,000","-125,250,000","-95,594,000","-134,808,000","-120,230,000","-136,134,000","-120,470,000","-81,410,000","-86,619,000","-64,503,000","-81,603,000","-125,224,000","-306,700,000","-489,000,000","-170,300,000","-163,000,000","-167,200,000","-627,700,000","-227,100,000","-341,100,000","-171,600,000","-123,800,000","-125,300,000"
IssuanceOfCapitalStock,,,,"36,654,000","54,438,000","155,390,000","199,296,000","44,017,000","89,893,000","48,918,000","30,871,000","34,869,000","48,029,000","62,770,000","134,012,000","137,732,000","62,590,000","64,972,000","69,539,000","119,675,000","99,974,000","106,613,000","32,631,000","39,753,000","44,632,000","1,317,000","25,300,000","45,700,000","65,000,000","67,800,000",,,"232,100,000",,,,"2,600,000"
IssuanceOfDebt,,"0","2,058,341,000","0","2,996,090,000","1,076,632,000","0","0","0","951,817,000",,"0","0","0","898,450,000","0","0","0",,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-908,206,000","-908,199,000","-501,051,000","-504,200,000","-1,664,000","-649,054,000","-6,264,000","-1,484,000","-254,314,000","-13,276,000","-3,975,000","-4,760,000","-404,872,000","-2,776,000","-2,738,000","-203,063,000","-14,261,000","-71,368,000",,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-3,045,000","-2,846,000","-2,794,000","-350,004,000","0","-1,000,007,000","-150,676,000","-250,282,000","-1,200,356,000","-1,000,468,000","-732,623,000","-727,795,000","-282,024,000","-307,282,000","-7,420,000","-411,838,000","-111,974,000","-149,729,000","-350,000,000","-118,582,000","-229,003,000",,"-61,400,000","-124,623,000","-146,592,000","-105,723,000","-149,100,000","-147,400,000","-391,700,000","-61,500,000","-86,300,000","-27,900,000",,"-69,600,000",,"-30,000,000","-395,200,000"
FreeCashFlow,"703,148,000","803,596,000","-917,046,000","535,968,000","1,039,025,000","540,691,000","1,395,221,000","-316,886,000","1,270,842,000","1,260,502,000","885,832,000","1,460,046,000","1,180,899,000","992,170,000","832,243,000","876,032,000","877,891,000","543,593,000","700,346,000","354,619,000","440,876,000","645,526,000","455,668,000","581,081,000","518,953,000","309,157,000","116,700,000","-56,300,000","284,400,000","548,500,000","156,500,000","-148,300,000","66,700,000","-218,000,000","115,600,000","160,600,000","47,500,000"
