name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"2,752,000","5,478,000","181,033,000","321,772,000","276,300,000","54,400,000","4,700,000","300,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"2,752,000","5,478,000","181,033,000","321,772,000","276,300,000","54,400,000","4,700,000","300,000"
			Amortization,,,,,,,,,,,,,,,,,,,,,,"2,752,000","5,478,000","181,033,000","321,772,000","214,694,000",,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"2,752,000","5,478,000","181,033,000","321,772,000","214,694,000",,,
	OtherOperatingExpenses,"723,000,000","767,000,000","1,263,000,000","62,000,000","-75,000,000","201,000,000","296,000,000","214,000,000","167,000,000","171,000,000","133,000,000","114,000,000","159,000,000","154,000,000","106,000,000","102,000,000","-24,000,000","9,000,000","10,000,000","47,000,000","-8,000,000","3,000,000","47,051,000",,"200,311,000",,"50,172,000",,
OperatingIncome,"54,376,000,000","36,852,000,000","12,248,000,000","24,879,000,000","22,899,000,000","14,541,000,000","12,421,000,000","4,106,000,000","4,186,000,000","2,233,000,000","178,000,000","745,000,000","676,000,000","862,000,000","1,406,000,000","1,129,000,000","842,000,000","655,000,000","389,000,000","432,000,000","440,000,000","270,000,000","64,124,000","-49,639,000","-341,797,000","-382,989,000","-62,921,000","-32,595,000","-6,443,000"
NetNonOperatingInterestIncomeExpense,"1,098,000,000","-233,000,000","-1,378,000,000","-1,361,000,000","-1,092,000,000","-768,000,000","-977,000,000","-646,000,000","-384,000,000","-409,000,000","-171,000,000","-103,000,000","-52,000,000","-4,000,000","12,000,000","3,000,000","12,000,000","13,000,000","-19,000,000","-48,000,000","-79,000,000","-108,000,000","-119,238,000","-110,129,000","-90,100,000","-39,115,000","-12,586,000","1,575,000","197,000"
	InterestIncomeNonOperating,"3,850,000,000","2,949,000,000","989,000,000","448,000,000","555,000,000","832,000,000","440,000,000","202,000,000","100,000,000","50,000,000","39,000,000","38,000,000","40,000,000","61,000,000","51,000,000","37,000,000","83,000,000","90,000,000","59,000,000","44,000,000","28,000,000","22,000,000","23,687,000","29,103,000","40,821,000","45,451,000","14,053,000","1,901,000","202,000"
	InterestExpenseNonOperating,"2,752,000,000","3,182,000,000","2,367,000,000","1,809,000,000","1,647,000,000","1,600,000,000","1,417,000,000","848,000,000","484,000,000","459,000,000","210,000,000","141,000,000","92,000,000","65,000,000","39,000,000","34,000,000","71,000,000","77,000,000","78,000,000","92,000,000","107,000,000","130,000,000","142,925,000","139,232,000","130,921,000","84,566,000","26,639,000","326,000","5,000"
OtherIncomeExpense,"-1,371,000,000","938,000,000","-16,806,000,000","14,633,000,000","2,371,000,000","203,000,000","-183,000,000","346,000,000","90,000,000","-256,000,000","-118,000,000","-136,000,000","-80,000,000","76,000,000","79,000,000","29,000,000","47,000,000","-8,000,000","7,000,000","44,000,000","-6,000,000","-123,000,000","-95,519,000","-366,659,000","-674,780,000","-221,095,000","-46,134,000","1,900,000","200,000"
	GainOnSaleOfSecurity,"-1,033,000,000","1,115,000,000","-16,266,000,000","14,652,000,000","2,429,000,000","326,000,000","-183,000,000","346,000,000","90,000,000","-256,000,000","-118,000,000","-136,000,000","-80,000,000","76,000,000","79,000,000","29,000,000","47,000,000","-1,000,000","13,000,000","37,000,000","-30,000,000","-122,000,000","-83,251,000","23,381,000","-2,970,000",,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,,"-436,000","-4,169,000","-30,327,000","-304,596,000","-76,769,000",,,
	SpecialIncomeCharges,,,,,,,,,,,,,,"-78,000,000","-27,000,000","-73,000,000","33,000,000","-16,000,000","-16,000,000","-46,000,000","4,465,000","-9,664,000","-12,577,000","-388,824,000","-522,083,000","-222,766,000","-46,134,000","0","0"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,,,,,,,,"140,000","41,573,000","180,801,000","200,311,000","8,072,000","50,172,000","0","0"
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,,,,,,,,"2,752,000","5,478,000","181,033,000","321,772,000","214,694,000","42,599,000","0",
		WriteOff,,,,,,,,,,,,,,,,,,,,,"-4,465,000","892,000","12,577,000","49,390,000","200,311,000",,"3,535,000",,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,"16,000,000","16,000,000","46,000,000","-26,000,000","5,880,000","90,650,000","-22,400,000",,"-1,671,000",,,
	OtherNonOperatingIncomeExpenses,"-338,000,000","-177,000,000","-540,000,000","-19,000,000","-58,000,000","-123,000,000","-183,000,000","346,000,000","90,000,000","-256,000,000","-118,000,000","-136,000,000","-80,000,000","76,000,000","79,000,000","29,000,000","9,000,000","-8,000,000","-6,000,000","7,000,000","24,000,000","-1,000,000","309,000","-1,216,000","-149,727,000","1,671,000",,,
PretaxIncome,"54,103,000,000","37,557,000,000","-5,936,000,000","38,151,000,000","24,178,000,000","13,976,000,000","11,261,000,000","3,806,000,000","3,892,000,000","1,568,000,000","-111,000,000","506,000,000","544,000,000","934,000,000","1,497,000,000","1,161,000,000","901,000,000","660,000,000","377,000,000","428,000,000","355,000,000","39,000,000","-150,633,000","-526,427,000","-1,106,677,000","-643,199,000","-121,641,000","-31,020,000","-6,246,000"
TaxProvision,"9,602,000,000","7,120,000,000","-3,217,000,000","4,791,000,000","2,863,000,000","2,374,000,000","1,197,000,000","769,000,000","1,425,000,000","950,000,000","167,000,000","161,000,000","428,000,000","291,000,000","352,000,000","253,000,000","247,000,000","184,000,000","187,000,000","95,000,000","-233,000,000","4,000,000","-700,000",,,,,,
EarningsFromEquityInterestNetOfTax,"-82,000,000","-12,000,000","-3,000,000","4,000,000","16,000,000","-14,000,000","9,000,000","-4,000,000","-96,000,000","-22,000,000","37,000,000","-71,000,000","-155,000,000","-12,000,000","7,000,000","-6,000,000","-9,000,000","0","0",,,"-436,000","-4,169,000","-30,327,000","-304,596,000","-76,769,000","-2,905,000","0",
NetIncomeCommonStockholders,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","359,000,000","588,000,000","35,000,000","-149,132,000","-567,277,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
	NetIncome,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","333,000,000","588,000,000","35,000,000","-149,933,000","-556,754,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
		NetIncomeIncludingNoncontrollingInterests,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","333,000,000","588,000,000","35,000,000","-149,933,000","-556,754,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
			NetIncomeContinuousOperations,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","333,000,000","588,000,000","35,000,000","-149,933,000","-556,754,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,"0","0","26,000,000","0",,"801,000","-10,523,000",,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,"0","0","-26,000,000","0","0","-801,000","10,523,000","0","0",,,
DilutedNIAvailtoComStockholders,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","359,000,000","588,000,000","35,000,000","-149,132,000","-567,277,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
BasicEPS,"4.28","2.95","-0.27","3.298","2.132","1.173","1.034","0.316","0.251","0.064","-0.026","0.03","-0.005","0.07","0.129","0.104","0.076","0.058","0.023","0.044","0.073","0.005","-0.02","-0.078","-0.201","-0.11","-0.021","-0.006","-0.002"
DilutedEPS,"4.19","2.9","-0.27","3.241","2.092","1.151","1.007","0.308","0.245","0.063","-0.026","0.03","-0.005","0.069","0.127","0.102","0.075","0.056","0.023","0.042","0.07","0.004","-0.02","-0.078","-0.201","-0.11","-0.021","-0.006","-0.002"
BasicAverageShares,"10,380,000,000","10,304,000,000","10,189,000,000","10,120,000,000","10,000,000,000","9,880,000,000","9,740,000,000","9,600,000,000","9,480,000,000","9,340,000,000","9,240,000,000","9,140,000,000","9,060,000,000","9,060,000,000","8,940,000,000","8,660,000,000","8,460,000,000","8,260,000,000","8,320,000,000","8,240,000,000","8,120,000,000","7,900,000,000","7,567,260,000","7,284,220,000","7,017,460,000","6,535,060,000","5,926,880,000","5,213,640,000","3,500,000,000"
DilutedAverageShares,"10,637,500,000","10,492,000,000","10,189,000,000","10,300,000,000","10,200,000,000","10,080,000,000","10,000,000,000","9,860,000,000","9,680,000,000","9,540,000,000","9,240,000,000","9,300,000,000","9,060,000,000","9,220,000,000","9,120,000,000","8,840,000,000","8,640,000,000","8,480,000,000","8,480,000,000","8,520,000,000","8,500,000,000","8,380,000,000","7,567,260,000","7,284,220,000","7,017,460,000","6,535,060,000","5,926,880,000","5,213,640,000","3,500,000,000"
TotalOperatingIncomeAsReported,"54,376,000,000","36,852,000,000","12,248,000,000","24,879,000,000","22,899,000,000","14,541,000,000","12,421,000,000","4,106,000,000","4,186,000,000","2,233,000,000","178,000,000","745,000,000","676,000,000","862,000,000","1,406,000,000","1,129,000,000","842,000,000","655,000,000","389,000,000","432,000,000","440,000,000","270,000,000","64,124,000","-412,257,000","-863,880,000","-605,755,000","-109,055,000","-32,595,000","-6,443,000"
TotalExpenses,"549,958,000,000","537,933,000,000","501,735,000,000","444,943,000,000","363,165,000,000","265,981,000,000","220,466,000,000","173,760,000,000","131,801,000,000","104,773,000,000","88,810,000,000","73,707,000,000","60,417,000,000","47,215,000,000","32,798,000,000","23,380,000,000","18,324,000,000","14,180,000,000","10,322,000,000","8,058,000,000","6,481,000,000","4,994,000,000","3,868,812,000","3,172,072,000","3,103,780,000","2,022,828,000","672,740,000","180,382,000","22,189,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","333,000,000","588,000,000","35,000,000","-149,933,000","-556,754,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
NormalizedIncome,"45,268,666,987.043","29,521,380,035.679","10,128,140,000","20,551,997,169.144","19,189,626,230.457","11,317,375,214.654","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","879,319,552.11","610,884,572.697","476,000,000","182,200,000","304,212,616.822","606,000,000","144,487,179.487","-54,550,318.091","-191,311,000","-886,220,000","-497,202,000","-78,412,000","-31,020,000","-6,246,000"
InterestIncome,"3,850,000,000","2,949,000,000","989,000,000","448,000,000","555,000,000","832,000,000","440,000,000","202,000,000","100,000,000","50,000,000","39,000,000","38,000,000","40,000,000","61,000,000","51,000,000","37,000,000","83,000,000","90,000,000","59,000,000","44,000,000","28,000,000","22,000,000","23,687,000","29,103,000","40,821,000","45,451,000","14,053,000","1,901,000","202,000"
InterestExpense,"2,752,000,000","3,182,000,000","2,367,000,000","1,809,000,000","1,647,000,000","1,600,000,000","1,417,000,000","848,000,000","484,000,000","459,000,000","210,000,000","141,000,000","92,000,000","65,000,000","39,000,000","34,000,000","71,000,000","77,000,000","78,000,000","92,000,000","107,000,000","130,000,000","142,925,000","139,232,000","130,921,000","84,566,000","26,639,000","326,000","5,000"
NetInterestIncome,"1,098,000,000","-233,000,000","-1,378,000,000","-1,361,000,000","-1,092,000,000","-768,000,000","-977,000,000","-646,000,000","-384,000,000","-409,000,000","-171,000,000","-103,000,000","-52,000,000","-4,000,000","12,000,000","3,000,000","12,000,000","13,000,000","-19,000,000","-48,000,000","-79,000,000","-108,000,000","-119,238,000","-110,129,000","-90,100,000","-39,115,000","-12,586,000","1,575,000","197,000"
EBIT,"56,855,000,000","40,739,000,000","-3,569,000,000","39,960,000,000","25,825,000,000","15,576,000,000","12,678,000,000","4,654,000,000","4,376,000,000","2,027,000,000","99,000,000","647,000,000","636,000,000","999,000,000","1,536,000,000","1,195,000,000","972,000,000","737,000,000","455,000,000","520,000,000","462,000,000","169,000,000","-7,708,000","-387,195,000","-975,756,000","-558,633,000","-95,002,000","-30,694,000","-6,241,000"
EBITDA,"106,528,000,000","89,402,000,000","38,352,000,000","74,393,000,000","51,076,000,000","37,365,000,000","28,019,000,000","16,132,000,000","12,492,000,000","8,308,000,000","4,845,000,000","3,900,000,000","2,795,000,000","2,082,000,000","2,104,000,000","1,573,000,000","1,259,000,000","983,000,000","660,000,000","641,000,000","538,000,000","245,000,000","74,566,000","-121,453,000","-569,524,000","-307,133,000","-42,982,000","-27,252,000","-5,945,000"
ReconciledCostOfRevenue,"494,254,000,000","480,980,000,000","446,343,000,000","403,507,000,000","334,564,000,000","241,699,000,000","202,020,000,000","159,803,000,000","121,969,000,000","97,601,000,000","82,793,000,000","69,331,000,000","56,954,000,000","44,773,000,000","31,193,000,000","22,270,000,000","17,587,000,000","13,592,000,000","9,854,000,000","7,647,000,000","6,203,000,000","4,759,000,000","3,548,402,000","2,939,290,000","2,790,041,000","1,746,228,000","522,579,000","132,353,000","12,287,000"
ReconciledDepreciation,"49,673,000,000","48,663,000,000","41,921,000,000","34,433,000,000","25,251,000,000","21,789,000,000","15,341,000,000","11,478,000,000","8,116,000,000","6,281,000,000","4,746,000,000","3,253,000,000","2,159,000,000","1,083,000,000","568,000,000","378,000,000","287,000,000","246,000,000","205,000,000","121,000,000","76,000,000","76,000,000","82,274,000","265,742,000","406,232,000","251,500,000","52,020,000","3,442,000","296,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"44,419,000,000","30,425,000,000","-2,722,000,000","33,364,000,000","21,331,000,000","11,588,000,000","10,073,000,000","3,033,000,000","2,371,000,000","596,000,000","-241,000,000","274,000,000","-39,000,000","631,000,000","1,152,000,000","902,000,000","645,000,000","476,000,000","190,000,000","333,000,000","588,000,000","35,000,000","-149,933,000","-556,754,000","-1,411,273,000","-719,968,000","-124,546,000","-31,020,000","-6,246,000"
TotalUnusualItemsExcludingGoodwill,"-1,033,000,000","1,115,000,000","-16,266,000,000","14,652,000,000","2,429,000,000","326,000,000","-183,000,000","346,000,000","90,000,000","-256,000,000","-118,000,000","-136,000,000","-80,000,000","76,000,000","79,000,000","29,000,000","47,000,000","-1,000,000","13,000,000","37,000,000","-30,000,000","-122,000,000","-95,828,000","-365,443,000","-525,053,000","-222,766,000","-46,134,000","0","0"
TotalUnusualItems,"-1,033,000,000","1,115,000,000","-16,266,000,000","14,652,000,000","2,429,000,000","326,000,000","-183,000,000","346,000,000","90,000,000","-256,000,000","-118,000,000","-136,000,000","-80,000,000","76,000,000","79,000,000","29,000,000","47,000,000","-1,000,000","13,000,000","37,000,000","-30,000,000","-122,000,000","-95,828,000","-365,443,000","-525,053,000","-222,766,000","-46,134,000","0","0"
NormalizedEBITDA,"107,561,000,000","88,287,000,000","54,618,000,000","59,741,000,000","48,647,000,000","37,039,000,000","28,019,000,000","16,132,000,000","12,492,000,000","8,308,000,000","4,845,000,000","3,900,000,000","2,795,000,000","2,082,000,000","2,104,000,000","1,544,000,000","1,212,000,000","983,000,000","647,000,000","604,000,000","568,000,000","367,000,000","170,394,000","243,990,000","-44,471,000","-84,367,000","3,152,000","-27,252,000","-5,945,000"
TaxRateForCalcs,"0.177","0.19","0.21","0.126","0.118","0.17","0.106","0.202","0.366","0.4","0.35","0.318","0.35","0.312","0.235","0.218","0.274","0.279","0.4","0.222","0.4","0.103","0.005","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"-183,333,012.957","211,380,035.679","-3,415,860,000","1,839,997,169.144","287,626,230.457","55,375,214.654","0","0","0","0","0","0","0","0","0","6,319,552.11","12,884,572.697","0","5,200,000","8,212,616.822","-12,000,000","-12,512,820.513","-445,318.091","0","0","0","0","0","0"
