Date,Open,High,Low,Close,Adj Close,Volume
2009-09-23,12.450000,12.500000,12.345000,12.355000,10.389131,362400
2009-09-24,12.420000,12.455000,12.125000,12.180000,10.241979,290000
2009-09-25,12.165000,12.230000,11.875000,12.210000,10.267203,217000
2009-09-28,12.305000,12.330000,12.055000,12.190000,10.250383,570400
2009-09-29,12.165000,12.200000,11.970000,12.080000,10.157888,427200
2009-09-30,12.170000,12.475000,12.000000,12.285000,10.330272,478200
2009-10-01,12.265000,12.375000,11.815000,11.890000,9.998121,174000
2009-10-02,11.825000,11.950000,11.595000,11.620000,9.771084,273200
2009-10-05,11.690000,11.815000,11.580000,11.660000,9.804717,271600
2009-10-06,11.750000,11.860000,11.610000,11.855000,9.968689,174200
2009-10-07,11.755000,11.890000,11.700000,11.880000,9.989711,216200
2009-10-08,11.990000,12.105000,11.835000,12.055000,10.136868,380000
2009-10-09,12.085000,12.250000,11.930000,12.185000,10.246181,296600
2009-10-12,12.185000,12.400000,12.145000,12.350000,10.384927,330600
2009-10-13,12.370000,12.370000,12.035000,12.080000,10.157888,335600
2009-10-14,12.200000,12.250000,11.965000,11.995000,10.086412,294200
2009-10-15,11.900000,12.040000,11.875000,12.000000,10.090618,302600
2009-10-16,11.950000,12.090000,11.775000,11.935000,10.035960,153200
2009-10-19,12.005000,12.045000,11.825000,11.935000,10.035960,120600
2009-10-20,11.930000,11.930000,11.575000,11.630000,9.779489,181400
2009-10-21,11.635000,11.875000,11.320000,11.370000,9.560860,258800
2009-10-22,11.420000,11.980000,11.335000,11.890000,9.998121,314000
2009-10-23,11.890000,11.890000,11.665000,11.770000,9.897217,244200
2009-10-26,11.745000,12.095000,11.695000,12.020000,10.107433,472000
2009-10-27,11.920000,12.145000,11.725000,11.820000,9.939259,340200
2009-10-28,11.770000,11.945000,11.470000,11.510000,9.678583,271000
2009-10-29,11.660000,11.675000,11.410000,11.620000,9.771084,282600
2009-10-30,11.515000,11.610000,11.245000,11.250000,9.459956,369400
2009-11-02,11.350000,11.510000,11.090000,11.405000,9.590292,309600
2009-11-03,11.360000,11.855000,11.360000,11.735000,9.867785,340000
2009-11-04,11.725000,11.925000,11.355000,11.485000,9.657561,1002800
2009-11-05,11.520000,11.740000,11.290000,11.620000,9.771084,970000
2009-11-06,11.615000,11.735000,11.455000,11.555000,9.716422,294200
2009-11-09,11.680000,11.680000,11.290000,11.480000,9.653358,784400
2009-11-10,11.460000,11.485000,11.080000,11.220000,9.434729,625800
2009-11-11,11.335000,11.335000,10.960000,10.965000,9.220302,852200
2009-11-12,10.980000,11.100000,10.895000,11.010000,9.258142,600200
2009-11-13,11.000000,11.220000,10.950000,11.145000,9.371663,1374600
2009-11-16,11.215000,11.430000,11.205000,11.315000,9.514612,716200
2009-11-17,11.235000,11.460000,11.235000,11.395000,9.581881,303200
2009-11-18,11.405000,11.430000,11.185000,11.220000,9.434729,567600
2009-11-19,11.170000,11.170000,10.900000,10.975000,9.228710,541000
2009-11-20,10.920000,11.115000,10.920000,11.000000,9.249735,468800
2009-11-23,11.145000,11.420000,11.110000,11.285000,9.489384,339800
2009-11-24,11.325000,11.450000,11.120000,11.405000,9.590292,389600
2009-11-25,11.420000,11.515000,11.290000,11.415000,9.598701,230800
2009-11-27,11.135000,11.485000,11.135000,11.255000,9.464159,130600
2009-11-30,11.265000,11.265000,10.835000,11.060000,9.300186,291800
2009-12-01,11.115000,11.275000,11.045000,11.055000,9.295982,525600
2009-12-02,11.030000,11.240000,10.945000,11.205000,9.422116,346600
2009-12-03,11.275000,11.420000,10.995000,11.020000,9.266554,386200
2009-12-04,11.165000,11.330000,10.960000,11.155000,9.380065,466000
2009-12-07,11.120000,11.260000,11.060000,11.160000,9.384274,200400
2009-12-08,11.070000,11.195000,10.825000,11.110000,9.342231,442800
2009-12-09,11.085000,11.150000,10.835000,10.875000,9.144622,565800
2009-12-10,10.945000,10.945000,10.720000,10.735000,9.026898,376000
2009-12-11,10.745000,10.945000,10.730000,10.870000,9.140419,187200
2009-12-14,10.895000,10.910000,10.805000,10.825000,9.102576,347000
2009-12-15,11.325000,11.995000,11.160000,11.945000,10.044369,1325000
2009-12-16,12.000000,12.235000,11.645000,11.770000,9.897217,516200
2009-12-17,11.760000,12.110000,11.645000,11.870000,9.981304,486600
2009-12-18,11.975000,12.155000,11.685000,12.155000,10.220955,896200
2009-12-21,12.245000,12.415000,12.105000,12.150000,10.216753,430600
2009-12-22,12.145000,12.370000,12.130000,12.235000,10.288227,257200
2009-12-23,12.320000,12.435000,12.200000,12.335000,10.372316,154000
2009-12-24,12.310000,12.350000,12.155000,12.220000,10.275614,54400
2009-12-28,12.220000,12.245000,11.915000,12.105000,10.178908,123000
2009-12-29,12.110000,12.125000,12.010000,12.110000,10.183115,80600
2009-12-30,12.050000,12.175000,11.950000,12.055000,10.136868,155000
2009-12-31,12.015000,12.085000,11.660000,11.680000,9.821536,218400
2010-01-04,11.845000,11.875000,11.595000,11.795000,9.918234,442000
2010-01-05,11.795000,11.915000,11.660000,11.910000,10.014936,342600
2010-01-06,11.915000,11.955000,11.875000,11.920000,10.023347,259400
2010-01-07,11.900000,11.970000,11.800000,11.940000,10.040162,608200
2010-01-08,11.890000,11.985000,11.875000,11.945000,10.044369,127000
2010-01-11,11.965000,12.000000,11.870000,11.910000,10.014936,176600
2010-01-12,11.885000,12.175000,11.885000,12.160000,10.225161,341200
2010-01-13,12.195000,12.400000,12.085000,12.375000,10.405949,254200
2010-01-14,12.380000,12.705000,12.275000,12.590000,10.586739,335000
2010-01-15,12.650000,12.650000,12.220000,12.365000,10.397537,299200
2010-01-19,12.340000,12.675000,12.155000,12.675000,10.658216,175600
2010-01-20,12.560000,12.700000,12.300000,12.385000,10.414358,205000
2010-01-21,12.430000,12.575000,12.075000,12.105000,10.178908,306000
2010-01-22,12.005000,12.090000,11.810000,11.855000,9.968689,209600
