name,ttm,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001,08/31/2000,08/31/1999,08/31/1998,08/31/1997,08/31/1996,08/31/1995,08/31/1994,08/31/1993,08/31/1992,08/31/1991
MarketCap,"51,601,360,854","45,201,959,810","40,532,010,460","32,745,932,700","27,964,942,560","27,023,029,011","19,741,024,960","14,708,070,520","21,599,732,400","21,951,537,410","17,566,267,520","14,916,763,069","13,390,805,920","12,313,463,000","9,462,546,460","7,480,447,250","8,180,005,840","8,000,288,400","6,418,704,600","7,232,935,500","5,897,249,680","8,143,394,400","7,182,039,800","5,054,649,600","2,733,975,000","3,437,477,989","3,898,446,824","4,245,937,342","4,091,233,250","3,952,022,500","3,617,247,875","3,873,063,750","2,026,839,000","1,389,473,125"
EnterpriseValue,"63,588,495,854","55,411,643,810","49,254,920,460","39,889,070,700","35,592,135,560","32,000,888,011","24,477,335,960","19,633,772,520","26,340,049,400","26,331,578,410","21,799,318,520","18,784,178,069","17,085,737,920","15,592,835,000","12,294,699,460","10,114,641,250","10,030,351,840","9,865,267,400","8,184,303,600","9,019,975,500","7,689,647,680","9,556,723,400","8,425,931,800","6,272,765,600","3,976,943,000","4,319,877,989","4,436,946,824","4,450,837,342","4,184,233,250","3,959,122,500","3,565,247,875","3,793,063,750","1,976,039,000","1,414,073,125"
PeRatio,"20.923","20.028","18.873","17.089","18.813","19.694","15.663","12.261","18.943","20.717","17.558","16.252","15.402","15.768","14.013","12.553","14.614","14.219","12.04","13.162","11.29","19.006","28.597","30","11.25","14.609","17.526","23.739","26.456","28.898","31.891","45.551","33.721","36.384"
ForwardPeRatio,"18.116","17.301","16.892","16.892","17.153","16.921","13.423","11.099","16.26","17.668","15.106","13.459","13.333","13.908",,,,,,,,,,,,,,,,,,,,
PegRatio,"1.439","1.254","1.161","1.249","1.615","1.189","1.014","0.881","1.25","1.301","1.108","0.904","0.901","1.085",,,,,,,,,,,,,,,,,,,,
PsRatio,"3.036","2.874","2.844","2.535","2.411","2.494","1.913","1.443","2.176","2.348","1.952","1.772","1.666","1.658","1.405","1.209","1.409","1.373","1.152","1.316","1.134","1.677","1.545","1.091","0.672","0.869","1.232","1.677","2.004","2.218","2.462","3.253","2.13","1.748"
PbRatio,,,,,,,,,,,,,,,,,"17.945","19.842","13.671","18.498","34.408","13.536","9.268","5.835","2.756","2.597","3.03","4.287","5.147","5.772","6.846","9.766","7.185","7.45"
EnterprisesValueRevenueRatio,"3.538","3.238","3.114","2.797","2.948","2.799","2.19","1.822","2.502","2.647","2.29","2.131","1.986","1.932","1.67","1.484","1.588","1.599","1.376","1.579","1.364","1.747","1.645","1.302","0.887","1.049","1.368","1.729","2.049","2.19","2.364","3.117","1.972","1.901"
EnterprisesValueEBITDARatio,"14.929","14.425","13.504","11.987","13.802","13.382","10.779","8.208","11.363","12.09","10.473","9.779","9.275","9.21","8.12","7.435","7.993","8.11","7.111","8.1","6.929","9.743","10.807","9.715","6.226","7.691","9.263","11.923","13.515","14.345","15.931","23.4","16.846","15.924"
