name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997,05/31/1996,05/31/1995,05/31/1994,05/31/1993,05/31/1992,05/31/1991,05/31/1990,05/31/1989,05/31/1988,05/31/1987,05/31/1986
TotalRevenue,"51,362,000,000","51,362,000,000","51,217,000,000","46,710,000,000","44,538,000,000","37,403,000,000","39,117,000,000","36,397,000,000","34,350,000,000","32,376,000,000","30,601,000,000","27,799,000,000","25,313,000,000","23,331,000,000","20,117,000,000","19,014,000,000","19,176,100,000","18,627,000,000","16,325,900,000","14,954,900,000","13,739,700,000","12,253,100,000","10,697,000,000","9,893,000,000","9,488,800,000","8,995,100,000","8,776,900,000","9,553,100,000","9,186,500,000","6,470,600,000","4,760,800,000","3,789,700,000","3,931,000,000","3,405,200,000","3,003,600,000","2,235,200,000","1,710,800,000","1,203,400,000","877,400,000","1,069,200,000"
	OperatingRevenue,"51,362,000,000","51,362,000,000","51,217,000,000","46,710,000,000","44,538,000,000","37,403,000,000","39,117,000,000","36,397,000,000","34,350,000,000","32,376,000,000","30,601,000,000","27,799,000,000","25,313,000,000","23,331,000,000","20,117,000,000","19,014,000,000","19,176,100,000","18,627,000,000","16,325,900,000","14,954,900,000","13,739,700,000","12,253,100,000","10,697,000,000","9,893,000,000","9,488,800,000","8,995,100,000","8,776,900,000","9,553,100,000","9,186,500,000","6,470,600,000","4,760,800,000","3,789,700,000","3,931,000,000","3,405,200,000","3,003,600,000","2,235,200,000","1,710,800,000","1,203,400,000","877,400,000","1,069,200,000"
CostOfRevenue,"28,475,000,000","28,475,000,000","28,925,000,000","25,231,000,000","24,576,000,000","21,162,000,000","21,643,000,000","20,441,000,000","19,038,000,000","17,405,000,000","16,534,000,000","15,353,000,000","14,279,000,000","13,183,000,000","10,915,000,000","10,214,000,000","10,571,700,000","10,239,600,000","9,165,400,000","8,367,900,000","7,624,300,000","7,001,400,000","6,313,600,000","6,004,700,000","5,784,900,000","5,180,200,000","5,264,700,000","5,832,000,000","5,334,700,000","3,774,300,000","2,775,100,000","2,236,900,000","2,326,600,000","2,041,400,000","1,816,100,000","1,367,000,000","1,060,100,000","789,400,000","584,600,000","712,400,000"
GrossProfit,"22,887,000,000","22,887,000,000","22,292,000,000","21,479,000,000","19,962,000,000","16,241,000,000","17,474,000,000","15,956,000,000","15,312,000,000","14,971,000,000","14,067,000,000","12,446,000,000","11,034,000,000","10,148,000,000","9,202,000,000","8,800,000,000","8,604,400,000","8,387,400,000","7,160,500,000","6,587,000,000","6,115,400,000","5,251,700,000","4,383,400,000","3,888,300,000","3,703,900,000","3,814,900,000","3,512,200,000","3,721,100,000","3,851,800,000","2,696,300,000","1,985,700,000","1,552,800,000","1,604,400,000","1,363,800,000","1,187,500,000","868,200,000","650,700,000","414,000,000","292,800,000","356,800,000"
OperatingExpense,"16,576,000,000","16,576,000,000","16,377,000,000","14,804,000,000","13,025,000,000","13,126,000,000","12,702,000,000","11,511,000,000","10,563,000,000","10,469,000,000","9,892,000,000","8,766,000,000","7,796,000,000","7,079,000,000","6,361,000,000","6,326,000,000","6,149,600,000","5,953,700,000","5,028,700,000","4,477,800,000","4,221,700,000","3,702,000,000","3,154,100,000","2,835,800,000","2,689,700,000","2,830,000,000","2,655,400,000","2,857,300,000","2,472,000,000","1,721,000,000","1,300,000,000","1,038,600,000","982,700,000","809,200,000","698,600,000","471,600,000","369,600,000","260,600,000","216,800,000","219,700,000"
	SellingGeneralAndAdministration,"16,576,000,000","16,576,000,000","16,377,000,000","14,804,000,000","13,025,000,000","13,126,000,000","12,702,000,000","11,511,000,000","10,563,000,000","10,469,000,000","9,892,000,000","8,766,000,000","7,796,000,000","7,079,000,000","6,361,000,000","6,326,000,000","6,149,600,000","5,953,700,000","5,028,700,000","4,477,800,000","4,221,700,000","3,702,000,000","3,154,100,000","2,835,800,000","2,689,700,000","2,606,400,000","2,426,600,000","2,623,800,000","2,303,700,000","1,588,600,000","1,209,800,000","974,100,000","922,300,000","761,500,000","664,100,000","454,500,000","354,800,000","246,600,000","204,700,000","209,200,000"
		GeneralAndAdministrativeExpense,"12,291,000,000","12,291,000,000","12,317,000,000","10,954,000,000","9,911,000,000","9,534,000,000","8,949,000,000","7,934,000,000","7,222,000,000","7,191,000,000","6,679,000,000","5,735,000,000","5,051,000,000","4,472,000,000","4,017,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"12,291,000,000","12,291,000,000","12,317,000,000","10,954,000,000","9,911,000,000","9,534,000,000","8,949,000,000","7,934,000,000","7,222,000,000","7,191,000,000","6,679,000,000","5,735,000,000","5,051,000,000","4,472,000,000","4,017,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"4,285,000,000","4,285,000,000","4,060,000,000","3,850,000,000","3,114,000,000","3,592,000,000","3,753,000,000","3,577,000,000","3,341,000,000","3,278,000,000","3,213,000,000","3,031,000,000","2,745,000,000","2,607,000,000","2,344,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,"223,600,000","228,800,000","233,500,000","168,300,000","132,400,000","90,200,000","64,500,000","60,400,000","47,700,000","34,500,000","17,100,000","14,800,000","14,000,000","12,100,000","10,500,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,"223,600,000","228,800,000","233,500,000","168,300,000","132,400,000","90,200,000","64,500,000","60,400,000","47,700,000","34,500,000","17,100,000","14,800,000","14,000,000","12,100,000","10,500,000"
	OtherOperatingExpenses,"12,291,000,000",,"12,317,000,000","10,954,000,000","9,911,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"6,311,000,000","6,311,000,000","5,915,000,000","6,675,000,000","6,937,000,000","3,115,000,000","4,772,000,000","4,445,000,000","4,749,000,000","4,502,000,000","4,175,000,000","3,680,000,000","3,238,000,000","3,069,000,000","2,841,000,000","2,474,000,000","2,454,800,000","2,433,700,000","2,131,800,000","2,109,200,000","1,893,700,000","1,549,700,000","1,229,300,000","1,052,500,000","1,014,200,000","984,900,000","856,800,000","863,800,000","1,379,800,000","975,300,000","685,700,000","514,200,000","621,700,000","554,600,000","488,900,000","396,600,000","281,100,000","153,400,000","76,000,000","137,100,000"
NetNonOperatingInterestIncomeExpense,"161,000,000","161,000,000","6,000,000","-205,000,000","-262,000,000","-89,000,000","-49,000,000","-54,000,000","-59,000,000","-19,000,000","-28,000,000","-33,000,000","3,000,000","-4,000,000","-4,000,000","-6,000,000","9,500,000","77,100,000",,,,"-25,000,000","-28,800,000","-34,000,000",,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,"4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-161,000,000","-161,000,000","-6,000,000","205,000,000","262,000,000","89,000,000","49,000,000","54,000,000","59,000,000","19,000,000","28,000,000","33,000,000","-3,000,000","4,000,000","4,000,000","6,000,000","-9,500,000","-77,100,000",,,,"25,000,000","28,800,000","34,000,000",,,,,,,,,,,,,,,,
OtherIncomeExpense,"228,000,000","228,000,000","280,000,000","181,000,000","-14,000,000","-139,000,000","78,000,000","-66,000,000","196,000,000","140,000,000","58,000,000","-103,000,000","15,000,000","-54,000,000","25,000,000","49,000,000","-507,800,000","-7,900,000","900,000","-4,400,000","-29,100,000","-74,700,000","-77,500,000","-1,200,000","-34,100,000","-20,700,000","-66,600,000","-150,800,000","-32,300,000","-36,700,000","-11,700,000","-8,300,000","-1,500,000","-2,100,000",,"7,300,000","3,400,000","20,700,000","6,200,000","-11,200,000"
	SpecialIncomeCharges,,,,,,,,,,,,,,"-54,000,000","0","49,000,000","-507,800,000","-7,900,000","900,000","-4,400,000","-29,100,000","-74,700,000","-77,500,000","-1,200,000","-34,100,000","-20,700,000","-66,600,000","-150,800,000","-32,300,000","-36,700,000","-11,700,000","-8,300,000","-1,500,000","-2,100,000",,"7,300,000","3,400,000","20,700,000","6,200,000","-11,200,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,,,,,"0",,"195,000,000",,,,,,,,"-100,000",,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,,,,,,,,,,,,,,,"0",,"401,300,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,"-88,500,000",,,,,,,,"34,200,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"228,000,000","228,000,000","280,000,000","181,000,000","-14,000,000","-139,000,000","78,000,000","-66,000,000","196,000,000","140,000,000","58,000,000","-103,000,000","15,000,000","-54,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"6,700,000,000","6,700,000,000","6,201,000,000","6,651,000,000","6,661,000,000","2,887,000,000","4,801,000,000","4,325,000,000","4,886,000,000","4,623,000,000","4,205,000,000","3,544,000,000","3,256,000,000","3,011,000,000","2,862,000,000","2,517,000,000","1,956,500,000","2,502,900,000","2,199,900,000","2,141,600,000","1,859,800,000","1,450,000,000","1,123,000,000","1,017,300,000","921,400,000","919,200,000","746,100,000","653,000,000","1,295,200,000","899,100,000","649,900,000","490,600,000","594,500,000","521,800,000","461,700,000","393,400,000","270,600,000","166,200,000","73,700,000","117,000,000"
