name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008
EBIT,"12,835,000,000","11,314,000,000","12,584,000,000","13,666,000,000","9,193,000,000","8,218,000,000","9,204,000,000","12,438,000,000","12,571,000,000","8,794,000,000","4,649,000,000","7,792,000,000","-28,206,000,000","9,717,000,000","6,835,000,000","108,615,000,000","-26,946,000,000"
EBITDA,"25,261,000,000","23,202,000,000","23,874,000,000","25,717,000,000","22,008,000,000","22,336,000,000","22,873,000,000","24,699,000,000","22,390,000,000","16,281,000,000","11,887,000,000","15,833,000,000","10,556,000,000","17,144,000,000","13,765,000,000","119,999,000,000","-16,743,000,000"
ReconciledCostOfRevenue,"157,271,000,000","152,704,000,000","135,754,000,000","109,126,000,000","108,813,000,000","123,265,000,000","132,954,000,000","127,357,000,000","130,153,000,000","118,299,000,000","142,121,000,000","137,373,000,000","141,443,000,000","131,171,000,000","118,920,000,000","112,195,000,000","139,803,000,000"
ReconciledDepreciation,"12,426,000,000","11,888,000,000","11,290,000,000","12,051,000,000","12,815,000,000","14,118,000,000","13,669,000,000","12,261,000,000","9,819,000,000","7,487,000,000","7,238,000,000","8,041,000,000","38,762,000,000","7,427,000,000","6,930,000,000","11,384,000,000","10,203,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"11,078,000,000","10,127,000,000","9,934,000,000","10,019,000,000","6,427,000,000","6,732,000,000","8,084,000,000","348,000,000","9,428,000,000","9,662,000,000","3,949,000,000","5,346,000,000","6,188,000,000","9,190,000,000","6,172,000,000","104,821,000,000","-30,943,000,000"
TotalUnusualItemsExcludingGoodwill,"-77,000,000","-77,000,000","-236,000,000","571,000,000","265,000,000","80,000,000","258,000,000","-56,000,000","3,000,000","449,000,000","460,000,000","-216,000,000","-27,537,000,000","-1,131,000,000","477,000,000","128,155,000,000","-653,000,000"
TotalUnusualItems,"-77,000,000","-77,000,000","-236,000,000","571,000,000","265,000,000","80,000,000","258,000,000","-56,000,000","3,000,000","449,000,000","460,000,000","-216,000,000","-27,537,000,000","-1,131,000,000","477,000,000","128,155,000,000","-653,000,000"
NormalizedEBITDA,"25,338,000,000","23,279,000,000","24,110,000,000","25,146,000,000","21,743,000,000","22,256,000,000","22,615,000,000","24,755,000,000","22,390,000,000","15,832,000,000","11,427,000,000","16,049,000,000","38,093,000,000","18,275,000,000","13,288,000,000","-8,156,000,000","-16,090,000,000"
TaxRateForCalcs,"0.095","0.054","0.163","0.218","0.219","0.103","0.055","0.4","0.228","0.146","0.054","0.285","0.35","0.35","0.117","0.35","0.35"
TaxEffectOfUnusualItems,"-7,352,955.933","-4,158,000","-38,468,000","124,478,000","58,035,000","8,240,000","14,304,830.974","-22,400,000","0","65,554,000","24,700,894.96","-61,602,574.417","-9,637,950,000","-395,850,000","55,873,104.41","44,854,250,000","-228,550,000"
