name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
InvestingCashFlow,"-32,823,000","-28,637,000","-32,740,000","2,963,000","-23,757,000","-27,329,000","2,453,000","-47,315,000","-52,230,000","-32,271,000","-21,793,000","-43,058,000","-6,292,000","-14,042,000","-32,596,741","-17,335,687","-22,356,060","-13,159,277","-1,219,103","-12,618,696","-18,230,256","-9,197,806","-51,000","4,977","0"
	CashFlowFromContinuingInvestingActivities,"-32,823,000","-28,637,000","-32,740,000","2,963,000","-23,757,000","-27,329,000","2,453,000","-47,315,000","-52,230,000","-32,271,000","-21,793,000","-43,058,000","-6,292,000","-14,042,000","-32,596,741","-17,335,687","-22,356,060","-13,159,277","-1,219,103","-12,618,696","-18,230,256","-9,197,806","-51,000","4,977","0"
		NetPPEPurchaseAndSale,"-19,998,000","-15,445,000","-18,782,000","-9,110,000","-14,330,000","-32,848,000","-24,742,000","-24,865,000","-38,301,000","-40,975,000","-10,990,000","-8,424,000","-15,064,000","-14,282,000","-27,640,714","-17,218,687","-11,876,676","-13,640,319","-7,092,556","-10,931,049","-17,811,256","-8,843,129",,,
			PurchaseOfPPE,"-22,813,000","-18,235,000","-20,296,000","-9,260,000","-15,825,000","-34,409,000","-25,764,000","-27,096,000","-39,585,000","-41,704,000","-18,038,000","-14,708,000","-19,004,000","-14,857,000","-28,024,638","-17,498,957","-12,245,383","-14,270,237","-7,553,836","-11,211,784","-17,811,256","-8,843,129",,,
			SaleOfPPE,"2,815,000","2,790,000","1,514,000","150,000","1,495,000","1,561,000","1,022,000","2,231,000","1,284,000","729,000","7,048,000","6,284,000","3,940,000","575,000","383,924","280,270","368,707","629,918","461,280","280,735",,,,,
		NetIntangiblesPurchaseAndSale,"-1,416,000","-3,445,000","-188,000","-642,000","-741,000","-1,505,000","-189,000","-201,000","-161,000","-978,000","-1,376,000","-163,000","-75,000","-324,000","-165,292","-324,014","-125,550",,,,,,,,
			PurchaseOfIntangibles,"-1,416,000","-3,445,000","-188,000","-642,000","-741,000","-1,505,000","-189,000","-201,000","-161,000","-978,000","-1,376,000","-163,000","-75,000","-324,000","-165,292","-324,014","-125,550",,,,,,,,
		NetBusinessPurchaseAndSale,"0","-7,729,000","-12,802,000","-13,762,000","-5,360,000","-8,578,000","-5,957,000","-7,629,000","-8,603,000","-1,636,000","-2,976,000","0","7,471,000",,,"0","-10,000,000",,,,,"-328,228",,,
			PurchaseOfBusiness,,"-7,729,000","-12,802,000","-13,762,000","-5,360,000","-8,578,000","-5,957,000","-7,629,000","-10,556,000","-1,636,000","-2,976,000","0",,,,,"-10,000,000",,,,,,,,
			SaleOfBusiness,,,,,,,,"0","1,953,000","0",,"0","7,471,000",,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-11,423,000","-2,018,000","-1,114,000","26,494,000","-3,340,000","12,200,000","11,252,000","3,635,000","-7,553,000","12,738,000","-6,408,000","-35,162,000","0","563,649","-4,790,735","0",,,,,"-626,506","1,189,157",,,
			PurchaseOfInvestment,"-68,113,000","-68,550,000","-80,244,000","-63,478,000","-60,055,000","-19,647,000","-22,923,000","-32,145,000","-28,210,000","-12,395,000","-47,236,000","-46,492,000","0","0","-4,790,735","0",,,,,"-626,506",,,,
			SaleOfInvestment,"56,690,000","66,532,000","79,130,000","89,972,000","56,715,000","31,847,000","34,175,000","35,780,000","20,657,000","25,133,000","40,828,000","11,330,000","0","563,649",,,,,,,,"1,189,157",,,
		DividendsReceivedCFI,,,,,,,,,,,"0","66,000","0",,,,,,,,,,,,
		NetOtherInvestingChanges,,,"146,000","-17,000","14,000","3,402,000","22,089,000","-18,255,000","2,388,000","-1,420,000","-43,000","625,000","1,376,000","564,000","-1,695,321","207,014","-353,834","481,042","5,873,453","-1,687,647","207,506","-1,215,606","-51,000","4,977",
FinancingCashFlow,"26,528,000","6,798,000","-1,583,000","-3,119,000","-19,833,000","-10,738,000","10,120,000","28,460,000","4,425,000","-1,775,000","-9,117,000","-5,810,000","4,631,000","872,000","-1,394,578","-11,290,625","21,981,953","-7,429,025","7,470,971","180,954","-2,701,354","10,054,498","52,000","0","6,300"
	CashFlowFromContinuingFinancingActivities,"26,528,000","6,798,000","-1,583,000","-3,119,000","-19,833,000","-10,738,000","10,120,000","28,460,000","4,425,000","-1,775,000","-9,117,000","-5,810,000","4,631,000","872,000","-1,394,578","-11,290,625","21,981,953","-7,429,025","7,470,971","180,954","-2,701,354","10,054,498","52,000","0","6,300"
		NetIssuancePaymentsOfDebt,"7,565,000","3,339,000","851,000","-2,044,000","-17,396,000","-12,639,000","-16,516,000","29,083,000","7,340,000","-402,000","4,421,000","-4,342,000","8,652,000","3,205,000","1,420,279","-7,534,282","27,432,303","-2,182,860",,"1,200,357","3,975,904","5,771,243",,,
			NetLongTermDebtIssuance,"4,226,000","0","-1,130,000","-4,450,000","-17,396,000","-12,639,000","-16,516,000","29,083,000","7,340,000","-402,000","4,421,000","-4,342,000","8,652,000","3,205,000","1,420,279","-7,534,282",,,,,,,,,
				LongTermDebtIssuance,,,,"53,209,000","39,813,000","57,101,000","78,917,000","72,237,000","14,313,000","11,420,000","19,922,000","24,017,000","20,041,000","10,200,000","8,215,091","1,252,402",,,,,,,,,
				LongTermDebtPayments,"-8,548,000","0","-1,130,000","-4,450,000","-57,209,000","-69,740,000","-95,433,000","-43,154,000","-6,973,000","-11,822,000","-15,501,000","-28,359,000","-11,389,000","-6,995,000","-6,794,812","-8,786,684",,,,,,,,,
			NetShortTermDebtIssuance,,"3,339,000","1,981,000","2,406,000",,,,"29,083,000","7,340,000","-402,000","4,421,000","-4,342,000","32,223,000",,,"-7,196,367","27,432,303",,,,,,,,
				ShortTermDebtIssuance,,"64,776,000","51,898,000","53,209,000",,,,"72,237,000","14,313,000","11,420,000","19,922,000","24,017,000","43,612,000",,,,"35,000,000",,,,,,,,
				ShortTermDebtPayments,,"-61,437,000","-49,917,000","-50,803,000",,,,"-43,154,000","-6,973,000","-11,822,000","-15,501,000","-28,359,000","-11,389,000",,,"-7,196,367","-7,567,697",,,,,,,,
		NetCommonStockIssuance,,"0","-2,434,000","0","-2,990,000","-1,308,000","-300,000","0","-1,907,000","0",,"0","-1,000,000","0",,,,"1,145,500","10,373,740",,,"159,000",,"0","6"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,"1,145,500","10,373,740",,,"159,000",,,
			CommonStockPayments,,"0","-2,434,000","0","-2,990,000","-1,308,000","-300,000","0","-1,907,000","0",,"0","-1,000,000","0",,,,,,,,,,,
		CashDividendsPaid,,,,"0","-88,000","0",,"0","-544,000","-252,000","-4,291,000","0",,,"-3,614,252","-4,176,583","-6,198,489",,,"-1,196,451","-4,469,379","-2,646,632",,,
			CommonStockDividendPaid,,,,,,,,"0","-544,000","-252,000","-4,291,000","0",,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,"0","517,931","454,700","420,240","0",,,,,,,,
		NetOtherFinancingCharges,,"3,459,000",,"-1,075,000","641,000","3,209,000","26,936,000","-623,000","-464,000","-1,121,000","-9,247,000","-1,468,000","-3,021,000","-2,333,000","-3,269,557","-337,915","748,139","-6,391,665","-2,902,769","-1,019,403","-2,207,879","6,770,887","52,000",,"6,294"
EndCashPosition,"148,335,000","155,194,000","158,951,000","159,499,000","128,061,000","106,403,000","115,969,000","96,093,000","31,092,000","69,676,000","68,505,000","53,979,000","87,649,000","72,961,000","49,424,979","43,480,176","37,113,375","19,487,159","27,418,500","12,374,944","11,164,639","10,730,882","0","8,813","6,628"
	ChangesInCash,"22,794,000","-1,933,000","13,700,000","28,115,000","13,836,000","-7,761,000","25,099,000","30,044,000","-35,980,000","5,228,000","14,787,000","-35,992,000","14,548,000","20,893,000","4,560,842","6,330,222","15,999,859","-9,263,829","14,221,018","-117,535","381,743","4,834,293","-8,813,000","2,185","3,328"
	EffectOfExchangeRateChanges,"50,000","-1,824,000","-14,248,000","3,323,000","7,822,000","-1,813,000","-5,223,000","4,158,000","-2,604,000","-4,057,000","-261,000","2,322,000","140,000","2,643,000","1,383,961","36,579","1,626,357","1,332,488","822,538","1,327,840",,,,,
	BeginningCashPosition,"125,541,000","158,951,000","159,499,000","128,061,000","106,403,000","115,977,000","96,093,000","61,891,000","69,676,000","68,505,000","53,979,000","87,649,000","72,961,000","49,425,000","43,480,176","37,113,375","19,487,159","27,418,500","12,374,944","11,164,639","10,782,896","5,896,589","0","6,628","3,300"
IncomeTaxPaidSupplementalData,,"7,965,000","4,044,000","3,398,000","3,229,000","4,607,000","3,717,000","4,643,000","1,838,000","8,072,000","5,877,000","6,043,000","5,769,000","8,272,000",,,,,,,,,,,
InterestPaidSupplementalData,,"1,145,000","1,492,000","1,843,000","2,751,000","3,390,000","3,852,000","654,000","720,000","1,560,000","1,214,000","1,295,000","10,874,000","1,973,000",,,,,,,,,,,
CapitalExpenditure,"-24,229,000","-21,680,000","-20,484,000","-9,902,000","-16,566,000","-35,914,000","-25,953,000","-27,297,000","-39,746,000","-42,682,000","-19,414,000","-14,871,000","-19,079,000","-15,181,000","-28,189,930","-17,822,971","-12,370,933","-14,270,237","-7,553,836","-11,211,784","-17,811,256","-8,843,129",,,
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,"1,145,500","10,373,740",,,"159,000",,,
IssuanceOfDebt,"77,550,000","64,776,000","51,898,000","53,209,000","39,813,000","57,101,000","78,917,000","72,237,000","14,313,000","11,420,000","19,922,000","24,017,000","20,041,000","10,200,000","8,215,091","1,252,402","35,000,000",,,,,,,,
RepaymentOfDebt,"-69,985,000","-61,437,000","-51,047,000","-55,253,000","-57,209,000","-69,740,000","-95,433,000","-43,154,000","-6,973,000","-11,822,000","-15,501,000","-28,359,000","-11,389,000","-6,995,000","-6,794,812","-8,786,684","-7,567,697",,,,,,,,
RepurchaseOfCapitalStock,,"0","-2,434,000","0","-2,990,000","-1,308,000","-300,000","0","-1,907,000","0",,"0","-1,000,000","0",,,,,,,,,,,
FreeCashFlow,"4,860,000","-1,774,000","27,539,000","18,369,000","40,860,000","-5,608,000","-13,427,000","21,602,000","-27,921,000","-3,408,000","26,283,000","-1,995,000","-2,870,000","18,882,000","10,362,231","17,133,563","4,003,033","-2,945,764","415,314","1,108,423","3,502,097","-4,865,528","-1,000","-4,977","-2,972"
DomesticSales,,,,,,,,,,"382,401,000","408,493,000","363,901,000","290,883,000",,"332,811,447",,"198,078,638",,,,,,,,
ForeignSales,,,,,,,,,,"61,132,000","58,280,000","51,257,000","45,122,000",,"13,113,735",,,,,,,,,,
