name,02/29/2024,02/28/2023,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014,02/28/2013,02/29/2012,02/28/2011,02/28/2010,02/28/2009,02/29/2008,02/28/2007,02/28/2006,02/28/2005,02/29/2004,02/28/2003,02/28/2002,02/28/2001,02/29/2000,02/28/1999,02/28/1998,02/28/1997
				LandAndImprovements,"1,184,148,000","1,010,504,000","986,924,000","947,181,000","920,659,000","870,225,000","799,318,000","726,000,000","595,195,000","549,594,000","516,905,000","443,890,000","351,361,000","297,655,000","261,541,000","238,441,000","206,018,000","153,590,000","93,413,000","46,398,000","32,459,000","30,793,000","20,225,000","154,834,000",,,,
				BuildingsAndImprovements,"2,612,746,000","2,454,937,000","2,290,686,000","2,193,203,000","2,165,405,000","2,211,929,000","2,081,785,000","1,934,730,000","1,650,168,000","1,390,802,000","1,244,772,000","1,119,577,000","1,033,034,000","539,711,000","519,907,000","509,682,000","397,183,000","318,855,000","194,251,000","94,393,000","68,518,000","18,381,000",,,,,,
				MachineryFurnitureEquipment,"972,680,000","874,381,000","767,023,000","755,257,000","715,507,000","671,166,000","600,739,000","525,177,000","443,050,000","389,650,000","343,958,000","311,646,000","273,280,000","248,944,000","236,194,000","230,552,000","199,996,000","174,884,000","154,378,000","125,734,000","103,787,000","86,129,000","69,435,000","64,866,000",,,,
				OtherProperties,"751,254,000","737,794,000","695,247,000","558,794,000","533,528,000",,,,,"1,739,000","1,739,000","1,739,000","1,739,000","32,379,000","30,640,000","30,640,000","29,258,000","37,122,000","37,122,000","29,258,000",,"21,029,000","17,281,000",,,,,
				ConstructionInProgress,"117,352,000","156,925,000","113,091,000","155,915,000","171,236,000","125,010,000","134,354,000","179,891,000","224,109,000","209,058,000","145,923,000","89,532,000","92,393,000","44,894,000","37,137,000","71,289,000","140,389,000","104,771,000","124,381,000","198,682,000","116,639,000","91,938,000","64,122,000","14,324,000",,,,
				Leases,"361,850,000","356,974,000","331,002,000","291,129,000","278,781,000","247,121,000","215,114,000","193,972,000","174,495,000","146,140,000","129,186,000","106,695,000","95,110,000","83,287,000","85,955,000","83,823,000","64,947,000",,,,,,,,,,,
			AccumulatedDepreciation,"-1,813,783,000","-1,614,924,000","-1,437,548,000","-1,414,264,000","-1,266,920,000","-1,297,393,000","-1,164,249,000","-1,041,377,000","-925,319,000","-822,706,000","-730,556,000","-648,981,000","-576,641,000","-326,825,000","-277,921,000","-226,168,000","-175,294,000","-137,372,000","-104,247,000","-88,164,000","-69,944,000","-61,112,000","-50,087,000","-41,866,000","-27,713,000","-15,800,000","-7,400,000","-2,800,000"
		GoodwillAndOtherIntangibleAssets,"141,258,000","141,258,000","141,258,000","653,000",,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"141,258,000","141,258,000","141,258,000","653,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,"17,011,844,000","16,341,791,000","15,289,701,000","13,489,819,000","13,551,711,000","12,428,487,000","11,535,704,000","10,596,076,000","9,536,892,000","8,435,504,000","7,147,848,000","5,895,918,000","4,959,847,000","4,320,575,000","0",,,,,,,,,,,,,
		NonCurrentDeferredAssets,"98,790,000","80,740,000","120,931,000","164,261,000","89,842,000","61,346,000","63,256,000","150,962,000","161,862,000","175,738,000","152,199,000","145,875,000","133,134,000","92,278,000","57,234,000","103,163,000","67,066,000","40,174,000","24,576,000",,"185,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"98,790,000","80,740,000","120,931,000","164,261,000","89,842,000","61,346,000","63,256,000","150,962,000","161,862,000","175,738,000","152,199,000","145,875,000","133,134,000","92,278,000","57,234,000","103,163,000","67,066,000","40,174,000","24,576,000",,"185,000",,,,,,,
		OtherNonCurrentAssets,"532,064,000","600,989,000","490,659,000","282,797,000","258,746,000","185,963,000","158,807,000","140,295,000","127,678,000","133,483,000","111,959,000","112,580,000","114,838,000","96,913,000","49,092,000","50,013,000","46,673,000","43,033,000","44,000,000","21,756,000","22,762,000","21,714,000","21,543,000","25,888,000","37,969,000","26,198,000","1,600,000","1,700,000"
TotalLiabilitiesNetMinorityInterest,"21,123,057,000","20,569,659,000","21,102,825,000","17,176,928,000","17,313,307,000","15,360,839,000","14,169,423,000","13,170,776,000","11,555,125,000","10,041,416,000","8,390,160,000","6,869,435,000","5,658,431,000","4,548,279,000","622,609,000","786,120,000","844,235,000","638,198,000","529,509,000","492,037,000","367,134,000","363,048,000","234,743,000","319,450,000","330,506,000","230,798,000","88,400,000","35,400,000"
	CurrentLiabilities,"2,312,289,000","1,938,311,000","2,047,457,000","1,698,548,000","1,534,707,000","1,311,509,000","1,174,058,000","1,105,787,000","1,005,193,000","997,173,000","875,497,000","684,173,000","646,313,000","508,217,000","477,351,000","490,770,000","490,024,000","512,022,000","363,315,000","329,331,000","242,398,000","248,103,000","223,392,000","225,937,000","196,123,000","81,900,000","55,600,000","32,800,000"
		PayablesAndAccruedExpenses,"1,457,679,000","1,305,556,000","1,470,988,000","1,215,016,000","1,070,271,000","915,159,000","808,504,000","762,521,000","689,684,000","706,671,000","632,518,000","484,764,000","456,925,000","373,924,000","354,151,000","319,656,000","371,636,000","347,157,000","279,528,000","237,489,000","205,241,000","162,269,000","112,935,000","98,637,000","75,959,000","59,800,000","51,200,000","28,300,000"
			Payables,"933,708,000","826,592,000","937,717,000","799,551,000","738,533,000","596,955,000","529,733,000","496,393,000","443,775,000","456,364,000","429,930,000","336,943,000","327,952,000","270,535,000","259,594,000","263,863,000","313,582,000","254,895,000","188,614,000","170,646,000","145,517,000","117,587,000","87,160,000","82,483,000","75,959,000","59,800,000","51,200,000","28,300,000"
				AccountsPayable,"933,708,000","826,592,000","937,717,000","799,333,000","737,144,000","593,171,000","529,733,000","494,989,000","441,746,000","454,810,000","427,492,000","336,721,000","324,827,000","269,763,000","253,267,000","237,312,000","306,013,000","254,895,000","188,614,000","170,646,000","145,517,000","117,587,000","87,160,000","82,483,000","75,959,000","59,800,000","51,200,000","28,300,000"
				TotalTaxPayable,,,"0","218,000","1,389,000","3,784,000","0","1,404,000","2,029,000","1,554,000","2,438,000","222,000","3,125,000","772,000","6,327,000","26,551,000","7,569,000",,,,,,,,,,,
					IncomeTaxPayable,,,"0","218,000","1,389,000","3,784,000","0","1,404,000","2,029,000","1,554,000","2,438,000","222,000","3,125,000","772,000","6,327,000","26,551,000","7,569,000",,,,,,,,,,,
			CurrentAccruedExpenses,"523,971,000","478,964,000","533,271,000","415,465,000","331,738,000","318,204,000","278,771,000","266,128,000","245,909,000","250,307,000","202,588,000","147,821,000","128,973,000","103,389,000","94,557,000","55,793,000","58,054,000","92,262,000","90,914,000","66,843,000","59,724,000","44,682,000","25,775,000","16,154,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"854,610,000","632,755,000","576,469,000","483,532,000","464,436,000","396,350,000","365,554,000","343,266,000","315,509,000","290,502,000","242,979,000","199,409,000","189,388,000","134,293,000","123,200,000","158,985,000","100,678,000","151,733,000","60,225,000","65,527,000","4,446,000","56,051,000","88,448,000","109,138,000","93,161,000","5,900,000","400,000",
			CurrentDebt,"797,449,000","579,468,000","532,272,000","452,579,000","433,456,000","396,350,000","355,560,000","333,775,000","301,178,000","268,948,000","224,520,000","183,270,000","175,280,000","134,293,000","123,200,000","158,985,000","100,678,000","151,733,000","60,225,000","65,527,000","4,446,000","56,051,000","88,448,000","109,138,000","93,161,000","5,900,000","400,000",
				CurrentNotesPayable,,,,,,,,,,,,,"174,337,000","132,519,000","0",,,,,,,,,"108,151,000",,,,
				OtherCurrentBorrowings,"797,449,000","579,468,000","532,272,000","452,579,000","433,456,000","396,350,000","355,560,000","333,775,000","301,178,000","268,948,000","224,520,000","183,270,000","175,280,000","1,774,000","123,200,000",,,,,,,,,"987,000",,,,
			CurrentCapitalLeaseObligation,"57,161,000","53,287,000","44,197,000","30,953,000","30,980,000","0","9,994,000","9,491,000","14,331,000","21,554,000","18,459,000","16,139,000","14,108,000",,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,"0","12,129,000","17,710,000","13,132,000","23,562,000","26,315,000","32,711,000","29,783,000","22,009,000","18,162,000",,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,"0","12,129,000","17,710,000","13,132,000","23,562,000","26,315,000","32,711,000","29,783,000","22,009,000","18,162,000",,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,"27,003,000","16,200,000","4,000,000","4,500,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"18,810,768,000","18,631,348,000","19,055,368,000","15,478,380,000","15,778,600,000","14,049,330,000","12,995,365,000","12,064,989,000","10,549,932,000","9,044,243,000","7,514,663,000","6,185,262,000","5,012,118,000","4,040,062,000","145,258,000","295,350,000","354,211,000","126,176,000","166,194,000","162,706,000","124,736,000","114,945,000","11,351,000","93,513,000","134,383,000","148,898,000","32,800,000","2,600,000"
		LongTermDebtAndCapitalLeaseObligation,"18,455,866,000","18,298,965,000","18,698,288,000","15,043,537,000","15,384,727,000","13,776,534,000","12,752,812,000","11,826,438,000","10,320,658,000","8,818,750,000","7,340,431,000","6,009,627,000","4,863,318,000","3,909,492,000","27,371,000","178,062,000","227,153,000","33,744,000","134,787,000","128,419,000","100,000,000","100,000,000",,"83,057,000","121,257,000","139,700,000","27,400,000",
			LongTermDebt,"17,959,656,000","17,775,137,000","18,175,019,000","14,619,919,000","14,944,056,000","13,776,534,000","12,262,443,000","11,339,793,000","9,920,335,000","8,512,466,000","7,024,506,000","5,672,175,000","4,509,752,000","3,909,492,000","27,371,000","178,062,000","227,153,000","33,744,000","134,787,000","128,419,000","100,000,000","100,000,000",,"83,057,000","121,257,000","139,700,000","27,400,000",
			LongTermCapitalLeaseObligation,"496,210,000","523,828,000","523,269,000","423,618,000","440,671,000","0","490,369,000","486,645,000","400,323,000","306,284,000","315,925,000","337,452,000","353,566,000",,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,"117,887,000","117,288,000","127,058,000",,,"5,027,000",,"4,041,000","2,935,000","3,620,000","5,877,000","4,100,000","100,000",
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,"5,027,000",,"4,041,000","2,935,000","3,620,000","5,877,000","4,100,000","100,000",
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,"117,887,000","117,288,000","127,058,000",,,,,,,,,,,
		OtherNonCurrentLiabilities,"354,902,000","332,383,000","357,080,000","434,843,000","393,873,000","272,796,000","242,553,000","238,551,000","229,274,000","225,493,000","174,232,000","175,635,000","148,800,000","130,570,000","117,887,000",,"127,058,000","92,432,000","31,407,000","29,260,000","24,736,000","10,904,000","8,416,000","6,836,000","7,249,000","5,098,000","5,300,000",
TotalEquityGrossMinorityInterest,"6,073,740,000","5,613,077,000","5,235,439,000","4,364,613,000","3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","980,103,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
	StockholdersEquity,"6,073,740,000","5,613,077,000","5,235,439,000","4,364,613,000","3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","980,103,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
		CapitalStock,"78,806,000","79,040,000","80,527,000","81,586,000","81,541,000","83,739,000","89,874,000","93,274,000","97,356,000","104,435,000","110,843,000","112,953,000","113,559,000","112,943,000","111,533,000","110,196,000","109,308,000","108,014,000","52,477,000","52,152,000","51,889,000","51,542,000",,,,,,
			CommonStock,"78,806,000","79,040,000","80,527,000","81,586,000","81,541,000","83,739,000","89,874,000","93,274,000","97,356,000","104,435,000","110,843,000","112,953,000","113,559,000","112,943,000","111,533,000","110,196,000","109,308,000","108,014,000","52,477,000","52,152,000","51,889,000","51,542,000",,,,,,
		AdditionalPaidInCapital,"1,808,746,000","1,713,074,000","1,677,268,000","1,513,821,000","1,348,988,000","1,237,153,000","1,234,047,000","1,188,578,000","1,130,822,000","1,123,520,000","1,038,209,000","972,250,000","877,493,000","820,639,000","746,134,000","685,938,000","641,766,000","587,546,000","554,076,000","489,164,000","482,132,000","472,745,000",,,,,,
		RetainedEarnings,"4,126,909,000","3,723,094,000","3,524,066,000","2,887,897,000","2,488,417,000","2,104,146,000","2,047,240,000","1,883,283,000","1,746,804,000","1,994,221,000","2,214,216,000","1,993,772,000","1,744,519,000","1,383,105,000","1,095,461,000","813,793,000","754,580,000","572,147,000","373,550,000","259,660,000","146,732,000","30,282,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"59,279,000","97,869,000","-46,422,000","-118,691,000","-150,071,000","-68,010,000","-54,312,000","-56,555,000","-70,196,000","-65,391,000","-46,271,000","-59,808,000","-62,459,000","-25,057,000","-19,546,000","-16,860,000","-16,728,000","-20,332,000",,,,,"485,479,000","391,503,000","344,989,000","340,400,000",,
			OtherEquityAdjustments,"59,279,000","97,869,000","-46,422,000","-118,691,000","-150,071,000","-68,010,000","-54,312,000","-56,555,000","-70,196,000","-65,391,000","-46,271,000","-59,808,000","-62,459,000",,,,,,,,,,,,,,,
TotalCapitalization,"24,033,396,000","23,388,214,000","23,410,458,000","18,984,532,000","18,712,931,000","17,133,562,000","15,579,292,000","14,448,373,000","12,825,121,000","11,669,251,000","10,341,503,000","8,691,342,000","7,182,864,000","6,201,122,000","1,960,953,000","1,771,129,000","1,716,079,000","1,281,119,000","1,114,890,000","929,395,000","780,753,000","654,569,000","485,479,000","474,560,000","466,246,000","480,100,000","387,300,000","391,800,000"
CommonStockEquity,"6,073,740,000","5,613,077,000","5,235,439,000","4,364,613,000","3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","980,103,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
CapitalLeaseObligations,"553,371,000","577,115,000","567,466,000","454,571,000","471,651,000","0","500,363,000","496,136,000","414,654,000","327,838,000","334,384,000","353,591,000","367,674,000",,,,,,,,,,,,,,,
NetTangibleAssets,"5,932,482,000","5,471,819,000","5,094,181,000","4,363,960,000","3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","980,103,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
WorkingCapital,"2,914,305,000","3,103,056,000","4,501,833,000","2,418,248,000","2,128,980,000","1,902,504,000","1,887,386,000","1,767,843,000","1,466,588,000","1,593,765,000","1,767,727,000","1,625,958,000","1,207,135,000","901,881,000","1,079,061,000","796,982,000","866,901,000","638,494,000","578,423,000","535,625,000","531,083,000","460,642,000","354,311,000","266,970,000","229,547,000","259,200,000","177,000,000","300,500,000"
InvestedCapital,"24,830,845,000","23,967,682,000","23,942,730,000","19,437,111,000","19,146,387,000","17,529,912,000","15,934,852,000","14,782,148,000","13,126,299,000","11,938,199,000","10,566,023,000","8,874,612,000","7,358,144,000","6,335,415,000","2,084,153,000","1,930,114,000","1,816,757,000","1,432,852,000","1,175,115,000","994,922,000","785,199,000","710,620,000","573,927,000","583,698,000","559,407,000","486,000,000","387,700,000","391,800,000"
TangibleBookValue,"5,932,482,000","5,471,819,000","5,094,181,000","4,363,960,000","3,768,875,000","3,357,028,000","3,316,849,000","3,108,580,000","2,904,786,000","3,156,785,000","3,316,997,000","3,019,167,000","2,673,112,000","2,291,630,000","1,933,582,000","1,593,067,000","1,488,926,000","1,247,375,000","980,103,000","800,976,000","680,753,000","554,569,000","485,479,000","391,503,000","344,989,000","340,400,000","359,900,000","391,800,000"
TotalDebt,"19,310,476,000","18,931,720,000","19,274,757,000","15,527,069,000","15,849,163,000","14,172,884,000","13,118,366,000","12,169,704,000","10,636,167,000","9,109,252,000","7,583,410,000","6,209,036,000","5,052,706,000","4,043,785,000","150,571,000","337,047,000","327,831,000","185,477,000","195,012,000","193,946,000","104,446,000","156,051,000","88,448,000","192,195,000","214,418,000","145,600,000","27,800,000",
NetDebt,"18,182,963,000","18,039,847,000","18,604,575,000","14,940,179,000","15,319,301,000","14,125,946,000","12,573,478,000","11,635,152,000","10,184,119,000","8,753,808,000","6,621,125,000","5,406,081,000","4,242,374,000","4,002,664,000","132,293,000","196,450,000","314,866,000","166,022,000","173,253,000","164,847,000","42,803,000","121,436,000","85,162,000","183,393,000","204,437,000","127,900,000","1,400,000",
ShareIssued,"157,611,939","158,079,033","161,053,983","163,172,333","163,081,376","167,478,924","179,747,894","186,548,602","194,712,234","208,869,688","221,685,984","225,906,108","227,118,666","225,885,693","223,065,542","220,391,906","218,616,069","216,045,438","209,909,966","208,606,750","207,556,922","206,166,094","74,060,000","52,132,000","51,228,000","46,654,000","44,408,000","43,720,000"
OrdinarySharesNumber,"157,611,939","158,079,033","161,053,983","163,172,333","163,081,376","167,478,924","179,747,894","186,548,602","194,712,234","208,869,688","221,685,984","225,906,108","227,118,666","225,885,693","223,065,542","220,391,906","218,616,069","216,045,438","209,909,966","208,606,750","207,556,922","206,166,094","74,060,000","52,132,000","51,228,000","46,654,000","44,408,000","43,720,000"
