name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
			ChangeInOtherCurrentAssets,"-22,875,000","-22,617,000","5,775,000","-13,918,000","-12,698,000","-12,823,000","-4,290,000","-7,401,000","-4,229,000","-2,276,000","-1,231,000","-4,720,000","-2,773,000","-3,497,000","-1,058,000",,,,,"-453,000","291,000",,,
			ChangeInOtherCurrentLiabilities,"31,417,000","25,103,000","-4,510,000","-9,671,000","38,028,000","15,075,000","3,612,000","8,154,000","5,566,000","2,813,000","1,081,000","4,504,000","3,353,000","1,910,000","2,985,000","2,178,000","-507,000","8,277,000","20,852,000","8,646,000","10,460,000",,,
			ChangeInOtherWorkingCapital,"36,515,000","45,174,000","45,020,000","64,425,000","28,465,000","28,371,000","32,876,000","36,164,000","31,903,000","24,795,000","22,125,000","16,052,000","9,078,000","7,369,000","719,000","11,917,000","-1,112,000","124,000","-5,263,000",,,,,
		DividendReceivedCFO,"872,000","689,000","1,022,000","1,071,000","329,000","1,837,000","656,000","1,424,000","1,901,000","502,000","541,000","444,000","429,000","336,000","383,000",,,,,,,,,
InvestingCashFlow,"-327,318,000","-367,167,000","-263,734,000","-195,104,000","-161,105,000","-214,820,000","-158,145,000","-178,156,000","-164,738,000","-173,203,000","-124,240,000","-111,248,000","-90,154,000","-79,475,000","-44,816,000","-43,134,000","-120,216,000","-134,532,000","-109,845,000","-61,021,000","-49,735,000","-26,524,000","-32,764,000","-35,769,000"
	CashFlowFromContinuingInvestingActivities,"-327,318,000","-367,167,000","-263,734,000","-195,104,000","-161,105,000","-214,820,000","-158,145,000","-178,156,000","-164,738,000","-173,203,000","-124,240,000","-111,248,000","-90,154,000","-79,475,000","-44,816,000","-43,134,000","-120,216,000","-134,532,000","-109,845,000","-61,021,000","-49,735,000","-26,524,000","-32,764,000","-35,769,000"
		CapitalExpenditureReported,"-347,932,000","-347,034,000","-246,121,000","-200,692,000","-154,401,000","-214,340,000","-155,980,000","-161,628,000","-164,738,000","-173,475,000","-125,445,000","-111,478,000","-86,985,000","-79,663,000","-45,051,000","-45,516,000","-102,536,000",,,,,"-53,048,000","-69,392,000",
		NetPPEPurchaseAndSale,"20,619,000","18,393,000","15,140,000","5,588,000","3,876,000","1,056,000","0","0","0","272,000","1,205,000","23,000","1,128,000","188,000","235,000","-43,159,000","250,000","-101,310,000","-109,845,000","-61,021,000","-49,938,000","-26,524,000","-34,696,000",
			PurchaseOfPPE,,,,,,,,,,,,,,"-81,758,000","-45,051,000","-45,516,000","-102,536,000","-101,923,000","-111,207,000","-61,043,000","-49,985,000","-26,882,000","-34,696,000",
			SaleOfPPE,"20,619,000","18,393,000","15,140,000","5,588,000","3,876,000","1,056,000","0","0","0","272,000","1,205,000","23,000","1,128,000","188,000","235,000","2,357,000","250,000","613,000","1,362,000","22,000","47,000","358,000","0",
		NetBusinessPurchaseAndSale,"-5,000","-38,526,000","-32,753,000","0","-10,580,000","-1,536,000","-2,165,000","-16,528,000","0","0","0","-1,180,000","-4,297,000","0","0","25,000","-17,835,000","-33,222,000",,,,,,
			PurchaseOfBusiness,"0","-39,153,000","-33,069,000","0","-10,580,000","-1,536,000","-2,165,000","-16,528,000","0","0","0","-1,180,000","-4,297,000","0","0",,"-17,835,000",,,,,,,
			SaleOfBusiness,"-5,000","627,000","316,000","0","0",,,,,,,,,,,"25,000",,,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,"0","0","-95,000",,,,,,,
			PurchaseOfInvestment,,,,,,,,,,,,,,,"0","0","-95,000",,,,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,"1,387,000",,,,,,,,,"203,000","-26,524,000","71,324,000","-35,769,000"
FinancingCashFlow,"-236,650,000","-267,432,000","-409,775,000","-301,232,000","185,943,000","-261,724,000","-135,516,000","-70,243,000","-38,717,000","-81,526,000","-76,225,000","-49,460,000","-54,923,000","-64,421,000","-39,735,000","-30,395,000","12,696,000","35,745,000","34,898,000","-20,611,000","32,967,000","-17,722,000","4,945,000","9,894,000"
	CashFlowFromContinuingFinancingActivities,"-236,650,000","-267,432,000","-409,775,000","-301,232,000","185,943,000","-261,724,000","-135,516,000","-70,243,000","-38,717,000","-81,526,000","-76,225,000","-49,460,000","-54,923,000","-64,421,000","-39,735,000","-30,395,000","12,696,000","35,745,000","34,898,000","-20,611,000","32,967,000","-17,722,000","4,945,000","9,894,000"
		NetIssuancePaymentsOfDebt,"0","-50,000,000","-50,000,000","-140,000,000","240,000,000","0","-50,000,000","-558,000","24,855,000","-22,128,000","-1,461,000","-369,000","-10,303,000","9,725,000","-49,246,000","-31,284,000","65,926,000","30,769,000","26,205,000","-6,735,000","-51,195,000","4,048,000","16,338,000",
			NetLongTermDebtIssuance,,,"-50,000,000","-140,000,000","240,000,000","0","-50,000,000","-558,000","-145,000","2,872,000","-1,461,000","-369,000","-303,000","-275,000","-246,000","-31,284,000","65,926,000",,,,,"4,048,000","16,338,000",
				LongTermDebtIssuance,,,,,"240,000,000","0","0","0","0","3,000,000","0","0",,"10,000,000",,,"67,000,000",,,,,"4,048,000","21,386,000",
				LongTermDebtPayments,,,"-50,000,000","-140,000,000",,"0","-50,000,000","-558,000","-145,000","-128,000","-1,461,000","-369,000","-303,000","-275,000","-246,000","-31,284,000","-1,074,000",,,,,"0","-5,048,000",
			NetShortTermDebtIssuance,"0","-50,000,000","-50,000,000","-140,000,000","240,000,000","0","0","0","25,000,000","-25,000,000","0","0","-10,000,000","10,000,000","-49,000,000",,,,,,,,,
				ShortTermDebtIssuance,,,,,"240,000,000","0","0","0","25,000,000",,"0","0",,"10,000,000",,,,,,,,,,
				ShortTermDebtPayments,"0","-50,000,000","-50,000,000","-140,000,000",,,,,,"-25,000,000","0","0","-10,000,000",,"-49,000,000",,,,,,,,,
		NetCommonStockIssuance,"-66,906,000","-62,276,000","-226,128,000","-68,660,000","-25,128,000","-152,258,000","-14,067,000","-11,639,000","-13,422,000","-19,969,000","-49,587,000","-19,719,000","-33,154,000","-62,629,000","-2,828,000","-1,484,000","-56,974,000","2,071,000","3,881,000","10,966,000","106,134,000",,,
			CommonStockIssuance,"446,000","405,000","307,000","602,000",,"62,000",,,,,,,,,,,"2,642,000","2,071,000","3,881,000","10,966,000","106,134,000",,,
			CommonStockPayments,"-67,352,000","-62,681,000","-226,435,000","-69,262,000","-25,128,000","-152,320,000","-14,067,000","-11,639,000","-13,422,000","-19,969,000","-49,587,000","-19,719,000","-33,154,000","-62,629,000","-2,828,000","-1,484,000","-56,974,000",,,,,,,
		CashDividendsPaid,"-154,993,000","-147,182,000","-124,137,000","-83,658,000","-24,989,000","-102,366,000","-68,550,000","-58,154,000","-52,054,000","-46,176,000","-31,333,000","-46,877,000","-24,486,000","-17,012,000","0","-2,068,000","-1,251,000",,,,,"-14,784,000","-8,265,000",
			CommonStockDividendPaid,"-154,993,000","-147,182,000","-124,137,000","-83,658,000","-24,989,000","-102,366,000","-68,550,000","-58,154,000","-52,054,000","-46,176,000","-31,333,000","-46,877,000","-24,486,000","-17,012,000","0",,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,"-823,000","62,000","418,000","2,298,000","3,092,000","6,118,000","6,363,000","15,734,000","10,842,000","5,510,000","11,427,000","2,701,000","2,642,000",,,,,,,
		NetOtherFinancingCharges,"-14,751,000","-7,974,000","-9,510,000","-8,914,000","-3,940,000","-7,100,000","-2,899,000","-2,190,000","-1,188,000","629,000","-207,000","1,771,000","2,178,000","-15,000","912,000","1,740,000","2,353,000","2,905,000","4,812,000","-24,842,000","-21,972,000","-17,722,000","-3,128,000","9,894,000"
EndCashPosition,"197,454,000","104,246,000","173,861,000","335,645,000","363,155,000","107,879,000","210,125,000","150,918,000","112,944,000","59,334,000","86,122,000","94,874,000","81,746,000","78,777,000","86,254,000","46,858,000","5,258,000","11,564,000","33,784,000","28,987,000","46,235,000","5,728,000","7,816,000",
	ChangesInCash,"90,130,000","-69,615,000","-161,784,000","-27,510,000","255,276,000","-102,246,000","59,207,000","37,974,000","53,610,000","-26,788,000","-8,752,000","13,128,000","2,969,000","-7,477,000","35,505,000","41,600,000","-6,306,000","-22,220,000","4,797,000","-17,248,000","40,507,000","-2,088,000","3,899,000",
	BeginningCashPosition,"107,324,000","173,861,000","335,645,000","363,155,000","107,879,000","210,125,000","150,918,000","112,944,000","59,334,000","86,122,000","94,874,000","81,746,000","78,777,000","86,254,000","50,749,000","5,258,000","11,564,000","33,784,000","28,987,000","46,235,000","5,728,000","7,816,000","3,917,000",
IncomeTaxPaidSupplementalData,"56,016,000","39,861,000","25,910,000","39,789,000","3,776,000","20,440,000","20,519,000","50,201,000","42,890,000","39,581,000","34,342,000","27,156,000","36,096,000","24,641,000","29,095,000","11,657,000","19,067,000",,,,,,,
InterestPaidSupplementalData,"935,000","1,119,000","1,547,000","3,186,000","3,890,000","738,000","896,000","1,216,000","1,011,000","2,321,000","2,374,000","2,400,000","2,478,000","2,368,000","2,628,000","3,315,000","4,130,000",,,,,,,
CapitalExpenditure,"-347,932,000","-347,034,000","-246,121,000","-200,692,000","-154,401,000","-214,340,000","-155,980,000","-161,628,000","-164,738,000","-173,475,000","-125,445,000","-111,478,000","-86,985,000","-79,663,000","-45,051,000","-45,516,000","-102,536,000","-101,923,000","-111,207,000","-61,043,000","-49,985,000","-79,930,000","-104,088,000",
IssuanceOfCapitalStock,"446,000","405,000","307,000","602,000",,"62,000",,,,,,,,,,,"2,642,000","2,071,000","3,881,000","10,966,000","106,134,000",,,
IssuanceOfDebt,,,,,"240,000,000","0","0","0","25,000,000","3,000,000","0","0",,"10,000,000",,,"67,000,000",,,,,"4,048,000","21,386,000",
RepaymentOfDebt,"0","-50,000,000","-50,000,000","-140,000,000",,"0","-50,000,000","-558,000","-145,000","-25,128,000","-1,461,000","-369,000","-10,303,000","-275,000","-49,246,000","-31,284,000","-1,074,000",,,,,"0","-5,048,000",
RepurchaseOfCapitalStock,"-67,352,000","-62,681,000","-226,435,000","-69,262,000","-25,128,000","-152,320,000","-14,067,000","-11,639,000","-13,422,000","-19,969,000","-49,587,000","-19,719,000","-33,154,000","-62,629,000","-2,828,000","-1,484,000","-56,974,000",,,,,,,
FreeCashFlow,"306,166,000","217,950,000","265,604,000","268,134,000","76,037,000","159,958,000","196,888,000","124,745,000","92,327,000","54,466,000","66,268,000","62,358,000","61,061,000","56,756,000","75,005,000","69,613,000","-1,322,000","-25,356,000","-31,463,000","3,341,000","7,290,000","42,158,000","-72,370,000","22,502,000"
