name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
PretaxIncome,"63,071,000","66,329,000","61,924,000","50,710,000","-20,186,000","1,561,000","-18,507,000","13,813,000","5,309,000","17,898,000","16,024,000","-2,118,000","-48,429,000","-2,652,000","-2,472,000","-23,840,000","7,227,000","35,023,000","48,423,000","44,413,000","32,933,000","13,079,000","9,658,996","3,069,703","-96,000"
TaxProvision,"12,975,000","13,524,000","13,939,000","3,445,000","2,797,000","1,300,000","-574,000","5,897,000","3,932,000","-9,447,000","1,662,000","-6,000","866,000","14,410,000","-2,576,000","-11,367,000","2,663,000","12,514,000","18,933,000","17,099,000","12,934,000","5,101,000","3,790,456","1,286,879",
NetIncomeCommonStockholders,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,820,000","1,348,000","26,825,000","13,923,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","18,474,000","5,553,000","3,442,319","625,757","-542,000"
	NetIncome,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,999,000","7,978,000","5,868,540","1,905,414","143,000"
		NetIncomeIncludingNoncontrollingInterests,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,999,000","7,978,000","5,868,540","1,782,914","143,000"
			NetIncomeContinuousOperations,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,999,000","7,978,000","5,868,540","1,905,414","143,000"
		MinorityInterests,,,,,,,,,,,,,,,,,,,,,,,,"122,500",
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,"1,525,000","2,425,000","2,426,221","1,279,657",
	OtherunderPreferredStockDividend,,,"0","0","0",,"0","96,000","29,000","520,000","439,000","0","0",,,,,,,,,,,,"685,000"
DilutedNIAvailtoComStockholders,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,820,000","1,348,000","26,825,000","13,923,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","18,474,000","5,553,000","3,442,319","625,757","-542,000"
BasicEPS,"3.56","3.68","3.21","3.06","-1.65","0.02","-1.23","0.5","0.09","1.61","0.82","-0.13","-3.02","-0.98","0.01","-0.66","0.24","1.11","1.46","1.38","2.3","0.57","0.35","0.09","-2.49"
DilutedEPS,"3.54","3.65","3.15","2.93","-1.65","0.02","-1.23","0.5","0.09","1.59","0.81","-0.13","-3.02","-0.98","0.01","-0.66","0.24","1.1","1.44","1.35","1.07","0.45","0.32","0.07","-2.49"
BasicAverageShares,"14,021,604","14,342,931","14,940,770","15,460,634","14,923,304","14,711,334","14,591,270","15,572,045","15,442,086","16,642,269","16,908,001","16,465,138","16,331,672","17,371,315","18,601,465","18,874,352","19,153,123","20,256,847","20,169,814","19,735,067","3,702,365","217,519","217,519","217,519","217,671"
DilutedAverageShares,"14,079,485","14,471,875","15,249,819","16,122,583","14,923,304","14,759,810","14,591,270","15,757,060","15,622,273","16,867,356","17,133,811","16,465,138","16,331,672","17,371,315","19,056,176","18,874,352","19,224,273","20,448,793","20,468,256","20,229,978","18,616,435","17,546,348","12,055,458","9,101,143","217,671"
TotalOperatingIncomeAsReported,,,,,,,,,,,,"-2,377,000","-48,429,000",,"-2,472,000",,"6,428,000","33,492,000","46,893,000","42,703,000","32,580,000","13,021,000","9,570,911",,"2,652,000"
TotalExpenses,"421,596,000","420,714,000","405,994,000","360,817,000","275,486,000","336,967,000","355,007,000","344,042,000","358,890,000","359,939,000","376,277,000","381,446,000","395,697,000","397,108,000","404,174,000","419,889,000","461,433,000","440,869,000","390,179,000","319,106,000","269,082,000","200,651,000","159,567,406","56,708,261","52,756,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,999,000","7,978,000","5,868,540","1,905,414","143,000"
NormalizedIncome,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-27,409,500","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,966,207.786","7,978,000","5,868,540","1,905,414","143,000"
InterestIncome,,,,,,,,,,,,,,,,,,,"1,530,000","1,710,000",,"71,462",,,
InterestExpense,,,,,"10,000","15,000",,,,,,,,,,,,,,,,"13,119",,,
NetInterestIncome,"1,300,000","929,000","-19,000","5,000","-10,000","-15,000","-85,000","-11,000","-5,000","143,000","-53,000","259,000","-3,000","81,000","250,000","143,000","799,000",,"1,530,000","1,710,000",,"58,343",,,
EBIT,"61,771,000","65,400,000","61,943,000","50,705,000","-20,176,000","1,576,000","-18,422,000","13,824,000","5,314,000","17,755,000","16,077,000","-2,377,000","-14,756,000","-2,733,000","-2,722,000","-23,983,000","6,428,000","33,492,000","46,893,000","42,703,000","32,580,000","13,021,000","9,570,911","49,913,476","2,652,000"
EBITDA,"76,413,000","79,057,000","74,425,000","62,981,000","-6,884,000","15,281,000","-2,380,000","29,989,000","21,485,000","34,174,000","34,205,000","16,839,000","6,666,000","21,499,000","24,254,000","4,504,000","35,311,000","59,784,000","69,287,000","60,295,000","47,528,000","24,086,000","17,346,359","49,913,476","5,178,000"
ReconciledCostOfRevenue,"219,780,000","221,722,000","222,065,000","193,567,000","157,901,000","184,920,000","197,831,000","188,893,000","198,167,000","198,476,000","211,832,000","220,738,000","230,181,000","234,227,000","239,556,000","247,511,000","270,463,000","259,078,000","227,509,000","180,373,000","151,588,000","116,515,000","90,848,059","56,708,261","29,043,000"
ReconciledDepreciation,"14,642,000","13,657,000","12,482,000","12,276,000","13,292,000","13,705,000","16,042,000","16,165,000","16,171,000","16,419,000","18,128,000","19,216,000","21,422,000","24,232,000","26,976,000","28,487,000","28,883,000","26,292,000","22,394,000","17,592,000","14,948,000","11,065,000","7,775,448",,"2,526,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"50,096,000","52,805,000","47,985,000","47,265,000","-22,983,000","261,000","-17,933,000","7,916,000","1,377,000","27,345,000","14,362,000","-2,112,000","-49,295,000","-17,062,000","104,000","-12,473,000","4,564,000","22,509,000","29,490,000","27,314,000","19,999,000","7,978,000","5,868,540","1,905,414","143,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,"0","0","-33,670,000","0","0",,,,,,"54,000",,,,
TotalUnusualItems,,,,,,,,,,,"0","0","-33,670,000","0","0",,,,,,"54,000",,,,
NormalizedEBITDA,"76,413,000","79,057,000","74,425,000","62,981,000","-6,884,000","15,281,000","-2,380,000","29,989,000","21,485,000","34,174,000","34,205,000","16,839,000","40,336,000","21,499,000","24,254,000","4,504,000","35,311,000","59,784,000","69,287,000","60,295,000","47,474,000","24,086,000","17,346,359","49,913,476","5,178,000"
TaxRateForCalcs,"0.206","0.204","0.225","0.068","0.27","0.27","0.031","0.4","0.4","0.4","0.104","0.003","0.35","0.35","0.35","0.35","0.368","0.357","0.391","0.385","0.393","0.39","0.392","0.4","0"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","-11,784,500","0","0","0","0","0","0","0","21,207.786","0","0","0","0"
