name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"4,544,900,000","5,003,300,000","5,856,700,000","6,420,400,000","5,465,400,000","4,720,200,000","4,579,646,000","5,209,782,000","5,019,822,000","4,447,509,000","4,277,207,000","4,082,157,000","4,088,983,000","4,285,589,000","4,002,161,000","4,067,947,000","4,021,520,000","3,837,557,000","3,151,481,000","3,087,627,000","2,997,510,000","3,138,657,000","2,816,230,000","2,856,339,000","3,787,215,000","4,232,300,000","3,304,500,000","3,188,600,000","3,002,400,000","2,858,200,000","2,670,300,000","2,747,200,000","2,541,100,000","2,141,100,000","1,520,000,000","1,409,700,000","1,357,900,000","1,345,100,000","1,329,600,000","1,233,400,000"
	OperatingRevenue,"4,544,900,000","5,003,300,000","5,856,700,000","6,420,400,000","5,465,400,000","4,720,200,000","4,579,646,000","5,209,782,000","5,019,822,000","4,447,509,000","4,277,207,000","4,082,157,000","4,088,983,000","4,285,589,000","4,002,161,000","4,067,947,000","4,021,520,000","3,837,557,000","3,151,481,000","3,087,627,000","2,997,510,000","3,138,657,000","2,816,230,000","2,856,339,000","3,787,215,000","4,232,300,000","3,304,500,000","3,188,600,000","3,002,400,000","2,858,200,000","2,670,300,000","2,747,200,000","2,541,100,000","2,141,100,000","1,520,000,000","1,409,700,000","1,357,900,000","1,345,100,000","1,329,600,000","1,233,400,000"
CostOfRevenue,"1,856,000,000","2,134,300,000","2,404,800,000","2,547,900,000","2,288,900,000","2,222,300,000","2,202,338,000","2,439,181,000","2,314,996,000","2,056,278,000","2,003,689,000","2,011,820,000","1,974,046,000","2,175,480,000","1,938,627,000","2,006,987,000","1,692,728,000","1,576,621,000","1,303,885,000","1,286,271,000","1,251,657,000","1,287,962,000","1,099,162,000","1,223,483,000","1,673,973,000","1,594,400,000","1,269,100,000","1,246,200,000","1,230,700,000","1,145,800,000","1,076,100,000","1,081,900,000","1,032,000,000","885,500,000","637,600,000","602,500,000","587,900,000","595,200,000","571,100,000","536,700,000"
GrossProfit,"2,688,900,000","2,869,000,000","3,451,900,000","3,872,500,000","3,176,500,000","2,497,900,000","2,377,308,000","2,770,601,000","2,704,826,000","2,391,231,000","2,273,518,000","2,070,337,000","2,114,937,000","2,110,109,000","2,063,534,000","2,060,960,000","2,328,792,000","2,260,936,000","1,847,596,000","1,801,356,000","1,745,853,000","1,850,695,000","1,717,068,000","1,632,856,000","2,113,242,000","2,637,900,000","2,035,400,000","1,942,400,000","1,771,700,000","1,712,400,000","1,594,200,000","1,665,300,000","1,509,100,000","1,255,600,000","882,400,000","807,200,000","770,000,000","749,900,000","758,500,000","696,700,000"
OperatingExpense,"2,205,300,000","2,677,600,000","3,022,100,000","3,000,400,000","2,456,100,000","1,845,800,000","2,046,256,000","1,960,242,000","1,916,778,000","1,699,298,000","1,638,143,000","1,603,244,000","1,563,152,000","1,516,128,000","1,475,675,000","1,472,362,000","1,834,496,000","1,741,586,000","1,471,233,000","1,490,835,000","1,452,841,000","1,506,079,000","1,497,777,000","1,423,321,000","2,153,568,000","2,246,000,000","1,690,500,000","1,582,200,000","1,439,400,000","1,407,800,000","1,298,500,000","1,314,100,000","1,184,600,000","1,018,200,000","722,100,000","637,100,000","616,000,000","617,400,000","562,900,000","461,600,000"
	SellingGeneralAndAdministration,"1,638,400,000","1,838,800,000","2,053,400,000","1,939,300,000","1,664,800,000","1,450,700,000","1,727,482,000","1,626,606,000","1,579,709,000","1,370,183,000","1,315,793,000","1,269,777,000","1,269,586,000","1,236,045,000","1,201,843,000","1,206,138,000","1,564,807,000","1,189,869,000","1,051,210,000","990,931,000","1,001,924,000","1,286,843,000","1,249,426,000","1,176,036,000","1,743,355,000","1,256,900,000","1,096,600,000","1,028,700,000","1,301,100,000","1,277,900,000","1,176,200,000","1,213,400,000","1,089,000,000","936,400,000","661,900,000","577,100,000","565,000,000","565,300,000","528,900,000","442,100,000"
		GeneralAndAdministrativeExpense,,"1,480,400,000","1,666,100,000","1,432,700,000","1,252,100,000","1,037,000,000","1,287,560,000","1,124,793,000","1,110,769,000","960,795,000","895,537,000","871,679,000","847,347,000","822,094,000","781,192,000","793,558,000","1,110,195,000","755,127,000","682,214,000","624,560,000","614,401,000","922,967,000","952,877,000","885,207,000","1,290,377,000",,,,,,,,,,,,,,,
			OtherGandA,,"1,480,400,000","1,666,100,000","1,432,700,000","1,252,100,000","1,037,000,000","1,287,560,000","1,124,793,000","1,110,769,000","960,795,000","895,537,000","871,679,000","847,347,000","822,094,000","781,192,000","793,558,000","1,110,195,000","755,127,000","682,214,000","624,560,000","614,401,000","922,967,000","952,877,000","885,207,000","1,290,377,000",,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"158,000,000","358,400,000","387,300,000","506,600,000","412,700,000","413,700,000","439,922,000","501,813,000","468,940,000","409,388,000","420,256,000","398,098,000","422,239,000","413,951,000","420,651,000","412,580,000","454,612,000","434,742,000","368,996,000","366,371,000","387,523,000","363,876,000","296,549,000","290,829,000","452,978,000",,,,,,,,,,,,,,,
	ResearchAndDevelopment,"287,100,000","306,900,000","307,900,000","315,700,000","259,500,000","262,200,000","246,165,000","269,020,000","266,375,000","242,944,000","222,556,000","207,591,000","201,197,000","197,638,000","201,358,000","181,195,000","191,424,000","167,194,000","171,358,000","150,586,000","157,162,000","143,183,000","153,775,000","125,633,000","208,485,000","711,800,000","424,700,000","386,900,000",,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"71,200,000","83,000,000","105,300,000","116,800,000","144,700,000","47,300,000","28,703,000","28,818,000","34,763,000","43,722,000","52,708,000","78,186,000","50,569,000","46,647,000","50,405,000","85,029,000","78,265,000","67,716,000","78,934,000","102,035,000","70,562,000","76,053,000","94,576,000","121,652,000","157,763,000","277,300,000","169,200,000","166,600,000","138,300,000","129,900,000","122,300,000","100,700,000","95,600,000","81,800,000","60,200,000","60,000,000","51,000,000","52,100,000","34,000,000","19,500,000"
		DepreciationAndAmortizationInIncomeStatement,"71,200,000","83,000,000","105,300,000","116,800,000","144,700,000","47,300,000","28,703,000","28,818,000","34,763,000","43,722,000","52,708,000","78,186,000","50,569,000","46,647,000","50,405,000","85,029,000","78,265,000","67,716,000","78,934,000","102,035,000","70,562,000","76,053,000","94,576,000","121,652,000","157,763,000","277,300,000","169,200,000","166,600,000","138,300,000","129,900,000","122,300,000","100,700,000","95,600,000","81,800,000","60,200,000","60,000,000","51,000,000","52,100,000","34,000,000","19,500,000"
			Amortization,"71,200,000","83,000,000","105,300,000","116,800,000","144,700,000","47,300,000","28,703,000","28,818,000","34,763,000","43,722,000","52,708,000","78,186,000","50,569,000","46,647,000","50,405,000","85,029,000","78,265,000","67,716,000","78,934,000","102,035,000","70,562,000","76,053,000","94,576,000","121,652,000","157,763,000",,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"71,200,000","83,000,000","105,300,000","116,800,000","144,700,000","47,300,000","28,703,000","28,818,000","34,763,000","43,722,000","52,708,000","78,186,000","50,569,000","46,647,000","50,405,000","85,029,000","78,265,000","67,716,000","78,934,000","102,035,000","70,562,000","76,053,000","94,576,000","121,652,000","157,763,000",,,,,,,,,,,,,,,
	OtherOperatingExpenses,"208,600,000","448,900,000","555,500,000","628,600,000","387,100,000","85,600,000","43,906,000","35,798,000","35,931,000","42,449,000","47,086,000","47,690,000","41,800,000","35,798,000","22,069,000","330,651,000","312,986,000","316,807,000","169,731,000","247,283,000","223,193,000",,,,"43,965,000",,,,,,,,,,,,,,,
OperatingIncome,"483,600,000","191,400,000","429,800,000","872,100,000","720,400,000","652,100,000","331,052,000","810,359,000","788,048,000","691,933,000","635,375,000","467,093,000","551,785,000","593,981,000","587,859,000","588,598,000","494,296,000","519,350,000","376,363,000","310,521,000","293,012,000","344,616,000","219,291,000","209,535,000","-40,326,000","391,900,000","344,900,000","360,200,000","332,300,000","304,600,000","295,700,000","351,200,000","324,500,000","237,400,000","160,300,000","170,100,000","154,000,000","132,500,000","195,600,000","235,100,000"
NetNonOperatingInterestIncomeExpense,"-142,400,000","-163,300,000","-159,200,000","-174,300,000","-193,700,000","-71,800,000","-68,469,000","-76,113,000","-88,038,000","-93,977,000","-89,339,000","-100,660,000","-84,808,000","-82,188,000","-76,463,000","-58,745,000","-29,489,000","-4,645,000",,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"32,500,000","23,000,000","11,800,000","5,400,000","7,400,000","30,100,000","22,357,000","22,155,000","9,367,000","3,145,000","3,759,000","4,925,000","6,333,000","6,834,000","5,649,000","2,858,000","17,654,000","29,973,000",,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"174,900,000","186,300,000","171,000,000","179,700,000","201,100,000","101,900,000","90,826,000","98,268,000","97,405,000","97,122,000","93,098,000","105,585,000","91,141,000","89,022,000","82,112,000","61,603,000","47,143,000","34,618,000",,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-1,537,500,000","-1,737,200,000","-9,100,000","-115,900,000","-204,600,000","13,900,000","7,819,000","51,904,000","-7,521,000","5,959,000","-6,048,000","-14,611,000","-13,575,000","-25,400,000","-3,676,000","-156,000","-23,752,000","-52,323,000","-34,977,000","-216,354,000","-224,419,000","-48,090,000","-37,704,000","-9,648,000","-115,204,000","-48,600,000","-5,300,000","-128,100,000","6,100,000","-14,500,000","26,700,000","3,800,000","3,500,000","-49,200,000","8,700,000","11,000,000","7,200,000","200,000","25,800,000","-2,500,000"
	SpecialIncomeCharges,"-1,523,400,000","-1,730,200,000","-22,100,000","-108,800,000","-218,600,000","0","0",,,,,,,"-25,400,000","-3,676,000","-156,000","-23,752,000","-52,323,000","-34,977,000","-216,354,000","-224,419,000","-48,090,000","-37,704,000","-9,648,000","-115,204,000","-48,600,000","-5,300,000","-128,100,000","6,100,000","-14,500,000","26,700,000","3,800,000","3,500,000","-49,200,000","8,700,000","11,000,000","7,200,000","200,000","25,800,000","-2,500,000"
		RestructuringAndMergernAcquisition,,,"0","0","218,600,000","0","0",,,,,,,,,,,,,,,,,"-1,795,000","63,951,000",,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"960,000,000","1,191,200,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,"25,400,000",,"156,000",,,,,,,,"11,443,000","51,253,000",,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"-563,400,000","-539,000,000","-22,100,000","-108,800,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-14,100,000","-7,000,000","13,000,000","-7,100,000","14,000,000","13,900,000","7,819,000","51,904,000","-7,521,000","5,959,000","-6,048,000","-14,611,000","-13,575,000","-25,400,000","-3,676,000",,,,,,,,,,,,,,,,,,,,,,,,,
