name,ttm,11/30/2023,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009,11/30/2008,11/30/2007,11/30/2006,11/30/2005,11/30/2004,11/30/2003,11/30/2002,11/30/2001,11/30/2000,11/30/1999,11/30/1998,11/30/1997,11/30/1996,11/30/1995,11/30/1994,11/30/1993,11/30/1992,11/30/1991,11/30/1990,11/30/1989
OperatingCashFlow,"6,584,000,000","7,302,000,000","7,838,000,000","7,230,000,000","5,727,000,000","4,422,000,000","4,029,000,000","2,912,853,000","2,199,728,000","1,469,502,000","1,287,482,000","1,151,686,000","1,499,580,000","1,543,314,000","1,112,995,000","1,117,794,000","1,280,682,000","1,439,303,000","927,239,000","758,389,000","704,803,000","433,136,000","329,331,000","418,702,000","444,626,000","334,199,000","203,469,000","202,678,000","198,114,000","177,756,000","155,736,000","143,084,000","80,400,000","79,100,000","49,100,000","43,800,000"
	CashFlowFromContinuingOperatingActivities,"6,584,000,000","7,302,000,000","7,838,000,000","7,230,000,000","5,727,000,000","4,422,000,000","4,029,000,000","2,912,853,000","2,199,728,000","1,469,502,000","1,287,482,000","1,151,686,000","1,499,580,000","1,543,314,000","1,112,995,000","1,117,794,000","1,280,682,000","1,439,303,000","927,239,000","758,389,000","704,803,000","433,136,000","329,331,000","418,702,000","444,626,000","334,199,000","203,469,000","202,678,000","198,114,000","177,756,000","155,736,000","143,084,000","80,400,000","79,100,000","49,100,000","43,800,000"
		NetIncomeFromContinuingOperations,"5,079,000,000","5,428,000,000","4,756,000,000","4,822,000,000","5,260,000,000","2,951,000,000","2,591,000,000","1,693,954,000","1,168,782,000","629,551,000","268,395,000","289,985,000","832,775,000","832,847,000","774,680,000","386,508,000","871,814,000","723,807,000","505,809,000","602,839,000","450,398,000","266,344,000","191,399,000","205,644,000","287,808,000","237,751,000","105,144,000","186,837,000","153,277,000","93,485,000","15,337,000","42,007,000","43,600,000","51,600,000","40,100,000","33,700,000"
		OperatingGainsLosses,"73,000,000","72,000,000","83,000,000","73,000,000","87,000,000",,,,,"-21,415,000",,"2,759,000","1,113,000","14,772,000","674,000",,"-17,377,000","-5,585,000","-63,593,000","86,052,000","95,989,000","55,175,000","60,914,000","158,011,000","127,933,000","-35,275,000","3,107,000","-3,794,000","-37,366,000","52,616,000","58,649,000","29,835,000","8,600,000","2,200,000","1,300,000","500,000"
			GainLossOnSaleOfPPE,"73,000,000","72,000,000","83,000,000","73,000,000","87,000,000","0","0",,"0","-21,415,000","0","0","1,113,000","14,772,000","674,000",,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"866,000,000","872,000,000","856,000,000","788,000,000","757,000,000","757,000,000","346,000,000","325,997,000","331,535,000","339,473,000","313,590,000","321,227,000","299,766,000","270,205,000","292,738,000","282,423,000","270,269,000","315,464,000","307,822,000","82,775,000","81,867,000","49,014,000","63,481,000","56,645,000","43,275,000","50,770,000","56,264,000","59,384,000","55,621,000","60,435,000","57,794,000","49,841,000","19,000,000","15,200,000","11,100,000","5,600,000"
			DepreciationAndAmortization,"866,000,000","872,000,000","856,000,000","788,000,000","757,000,000","757,000,000","346,000,000","325,997,000","331,535,000","339,473,000","313,590,000","321,227,000","299,766,000","270,205,000","292,738,000","282,423,000","270,269,000","315,464,000","307,822,000","82,775,000","81,867,000","49,014,000","63,481,000","56,645,000","43,275,000","50,770,000","56,264,000","59,384,000","55,621,000","60,435,000","57,794,000","49,841,000","19,000,000","15,200,000","11,100,000","5,600,000"
				Depreciation,"856,000,000",,,"788,000,000","757,000,000","757,000,000","346,000,000","325,997,000","331,535,000","339,473,000","313,590,000","321,227,000","299,766,000","270,205,000","292,738,000",,,,,,,,,,,,,,,,,,,,,
		DeferredTax,"-496,000,000","-426,000,000","328,000,000","183,000,000","-1,501,000,000","3,000,000","-469,000,000","51,605,000","24,222,000","-69,657,000","-26,089,000","29,704,000","89,212,000","51,415,000","-172,329,000","93,971,000","46,584,000","58,385,000","-4,264,000","-7,068,000","46,270,000","36,460,000","-5,486,000","-17,600,000","1,398,000","694,000","-6,774,000","-4,172,000","-9,420,000","-7,167,000","-11,663,000","-10,993,000","-10,000,000","1,700,000","900,000","-2,100,000"
			DeferredIncomeTax,"-496,000,000","-426,000,000","328,000,000","183,000,000","-1,501,000,000","3,000,000","-469,000,000","51,605,000","24,222,000","-69,657,000","-26,089,000","29,704,000","89,212,000","51,415,000","-172,329,000","93,971,000","46,584,000","58,385,000","-4,264,000","-7,068,000","46,270,000","36,460,000","-5,486,000","-17,600,000","1,398,000","694,000","-6,774,000","-4,172,000","-9,420,000","-7,167,000","-11,663,000","-10,993,000","-10,000,000","1,700,000","900,000","-2,100,000"
		AssetImpairmentCharge,,,,,,,,,,"0","0","23,151,000","0","0",,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"-22,000,000","-10,000,000","29,000,000","-4,000,000","-11,000,000","-48,000,000","1,000,000","-5,494,000","3,145,000","-9,210,000","-74,000","5,665,000","-8,535,000","-4,349,000","11,517,000","11,623,000","-17,377,000",,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"1,787,000,000","1,718,000,000","1,440,000,000","1,069,000,000","909,000,000","788,000,000","610,000,000","454,472,000","349,297,000","335,859,000","333,701,000","328,987,000","298,502,000","286,103,000","231,086,000","167,581,000","172,474,000",,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,"0",,"-75,105,000","-68,153,000","-10,000","-15,329,000","-26,844,000","-9,949,000","-16,430,000","-11,980,000","-31,983,000",,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"12,000,000","3,000,000","10,000,000","7,000,000","40,000,000","14,000,000","7,000,000","4,625,000","2,022,000","1,216,000","1,889,000","5,654,000","4,296,000","24,560,000","13,695,000","389,823,000","95,144,000","275,405,000","235,296,000",,,"-543,000",,,"1,011,000","14,379,000","9,077,000",,"2,525,000","4,714,000",,"200,000","6,000,000","200,000",,"100,000"
		ChangeInWorkingCapital,"-715,000,000","-355,000,000","336,000,000","292,000,000","186,000,000","-43,000,000","943,000,000","387,694,000","395,830,000","331,838,000","396,080,000","162,642,000","10,408,000","77,710,000","-22,636,000","184,353,000","-126,243,000","71,827,000","-53,831,000","-6,209,000","30,279,000","26,686,000","19,023,000","16,002,000","-16,799,000","65,880,000","36,651,000","-35,577,000","33,477,000","-26,327,000","35,619,000","32,394,000","13,200,000","8,200,000","-4,300,000","6,000,000"
			ChangeInReceivables,"60,000,000","-159,000,000","-198,000,000","-430,000,000","106,000,000","-188,000,000","-2,000,000","-187,173,000","-160,416,000","-79,502,000","7,928,000","33,649,000","45,166,000","-81,065,000","-134,276,000","172,287,000","-153,386,000","-103,244,000","-112,844,000","-36,091,000","9,221,000","-29,148,000","5,910,000","16,273,000","-88,487,000","65,733,000","-14,390,000","-14,711,000","8,556,000","-24,548,000","-17,648,000","-3,239,000","-11,000,000","-6,600,000","-7,300,000","-9,400,000"
				ChangesInAccountReceivables,"60,000,000","-159,000,000","-198,000,000","-430,000,000","106,000,000","-188,000,000","-2,000,000","-187,173,000","-160,416,000","-79,502,000","7,928,000","33,649,000","45,166,000","-81,065,000","-134,276,000","172,287,000","-153,386,000",,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,496,000","962,000","1,028,000","-800,000","100,000","-2,500,000","-400,000"
			ChangeInPrepaidAssets,"-897,000,000","-818,000,000","-94,000,000","-475,000,000","-288,000,000","-551,000,000","-77,000,000","28,040,000","-71,021,000","-7,701,000","-1,918,000","-55,509,000","4,552,000","-5,100,000","-39,963,000","21,814,000","-5,584,000","-2,517,000","12,430,000","-10,585,000","4,908,000",,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-183,000,000","86,000,000","92,000,000","144,000,000","110,000,000","199,000,000","578,000,000","71,425,000","102,427,000","98,240,000","63,632,000","-16,864,000","-126,650,000","62,766,000","42,255,000","35,394,000","-33,152,000","11,545,000","11,794,000","-2,456,000","5,755,000","-328,000","-2,277,000","-9,389,000","4,588,000","-12,989,000","-8,461,000","14,802,000","8,534,000","-7,032,000","11,979,000","5,473,000","16,000,000","1,200,000","-500,000","2,700,000"
				ChangeInPayable,"-320,000,000","-60,000,000","85,000,000","-18,000,000","24,000,000","27,000,000","534,000,000","-79,679,000","36,834,000","120,804,000","17,217,000","-51,743,000","-52,833,000","15,542,000","-58,748,000","96,019,000","-43,578,000",,,,,,,,,,,,,,,,,,,
					ChangeInTaxPayable,"-345,000,000","-11,000,000","19,000,000","2,000,000","-72,000,000","4,000,000","479,000,000","-34,493,000","43,115,000","97,934,000","11,006,000","-58,875,000","10,041,000","-16,661,000","-48,656,000","109,620,000","-57,656,000",,,,,,,,,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"-345,000,000","-11,000,000","19,000,000","2,000,000","-72,000,000","4,000,000","479,000,000","-34,493,000","43,115,000","97,934,000","11,006,000","-58,875,000","10,041,000","-16,661,000","-48,656,000","109,620,000","-57,656,000",,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"25,000,000","-49,000,000","66,000,000","-20,000,000","96,000,000","23,000,000","55,000,000","-45,186,000","-6,281,000","22,870,000","6,211,000","7,132,000","-62,874,000","32,203,000","-10,092,000","-13,601,000","14,078,000",,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"137,000,000","146,000,000","7,000,000","162,000,000","86,000,000","172,000,000","44,000,000","151,104,000","65,593,000","-22,564,000","46,415,000","34,879,000","-73,817,000","47,224,000","101,003,000","-60,625,000","10,426,000",,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,"-20,181,000","4,908,000","-2,055,000","1,856,000","-3,552,000","-5,407,000","842,000","6,886,000","-2,351,000","-1,173,000","628,000","-1,274,000","-304,000","6,200,000","-200,000","-2,100,000","-500,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,"-47,230,000","136,702,000","-3,810,000","42,923,000","10,395,000","58,217,000","13,534,000","12,670,000","72,507,000","12,294,000","52,616,000","-33,317,000","17,560,000","4,625,000","41,600,000","29,436,000","2,800,000","13,700,000","8,100,000","13,600,000"
			ChangeInOtherWorkingCapital,"305,000,000","536,000,000","536,000,000","1,053,000,000","258,000,000","497,000,000","444,000,000","475,402,000","524,840,000","320,801,000","326,438,000","201,366,000","87,340,000","101,109,000","109,348,000","-45,142,000","65,879,000","29,341,000","38,599,000",,,,,,,,,,,,,,,,,
InvestingCashFlow,"475,000,000","776,000,000","-570,000,000","-3,537,000,000","-414,000,000","-456,000,000","-4,685,000,000","-442,877,000","-960,033,000","-1,488,358,000","-490,707,000","-1,177,803,000","-834,662,000","-757,402,000","-1,159,294,000","-1,497,096,000","-304,681,000","83,294,000","195,186,000","-348,399,000","-351,312,000","-577,836,000","-142,263,000","-26,425,000","-228,060,000","74,150,000","-40,301,000","172,829,000","-46,865,000","-356,668,000","-118,370,000","-85,704,000","-53,800,000","-74,100,000","-43,600,000","-22,800,000"
