name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
	CashFlowFromContinuingInvestingActivities,"-793,695,796,000","-906,120,600,000","-1,190,928,300,000","-836,365,800,000","-505,781,700,000","-458,801,600,000","-314,268,900,000","-336,164,900,000","-395,439,700,000","-217,245,800,000","-282,420,500,000","-281,054,200,000","-269,317,700,000","-182,523,400,000","-202,086,200,000","-96,468,400,000","-8,041,900,000","-70,701,171,400","-119,717,179,780","-77,671,837,855","-148,240,882,440","-53,310,700,200","-62,295,654,510","-73,376,199,377.36","-119,574,890,617.96","-66,010,360,865.4","-42,207,504,801","-38,529,466,998.4"
		NetPPEPurchaseAndSale,"-827,711,552,000","-949,176,100,000","-1,081,688,800,000","-840,005,300,000","-506,632,000,000","-460,134,900,000","-315,400,400,000","-331,081,700,000","-328,752,500,000","-256,699,900,000","-288,339,700,000","-287,421,200,000","-245,979,900,000","-213,264,400,000","-186,828,700,000","-87,760,700,000","-59,027,700,000","-83,933,317,240","-78,203,928,000","-79,635,598,515","-79,429,474,320","169,779,300","-54,852,175,970","-67,704,240,518.64","-103,397,044,294.78","-51,052,545,900.33","-34,591,403,637","-28,063,143,384.64"
			PurchaseOfPPE,"-828,678,482,000","-949,880,000,000","-1,082,672,100,000","-840,395,700,000","-507,238,700,000","-460,422,200,000","-315,581,900,000","-331,407,900,000","-328,850,600,000","-257,516,800,000","-288,540,000,000","-287,594,800,000","-246,137,400,000","-213,962,500,000","-186,944,200,000","-87,784,900,000","-59,222,600,000","-83,998,180,700","-78,725,287,520","-80,117,725,500","-81,236,130,360",,"-55,339,132,510","-68,002,457,344.8","-103,761,911,813.8","-51,465,702,424.55","-34,594,625,338","-28,101,494,489.6"
			SaleOfPPE,"966,930,000","703,900,000","983,300,000","390,400,000","606,700,000","287,300,000","181,500,000","326,200,000","98,100,000","816,900,000","200,300,000","173,600,000","157,500,000","698,100,000","115,500,000","24,200,000","194,900,000","64,863,460","521,359,520","482,126,985","1,806,656,040","169,779,300","486,956,540","298,216,826.16","364,867,519.02","413,156,524.22","3,221,701","38,351,104.96"
		NetIntangiblesPurchaseAndSale,"-7,272,405,000","-5,515,300,000","-6,941,700,000","-9,040,700,000","-9,542,400,000","-9,329,900,000","-7,099,800,000","-4,480,600,000","-4,243,100,000","-4,283,900,000","-3,859,500,000","-2,750,400,000","-1,782,300,000",,,,,,,,,,,,,,,
			PurchaseOfIntangibles,"-7,274,736,000","-5,518,400,000","-6,954,300,000","-9,040,700,000","-9,542,400,000","-9,329,900,000","-7,100,300,000","-4,480,600,000","-4,243,100,000","-4,283,900,000","-3,859,500,000","-2,750,400,000","-1,782,300,000",,,,,,,,,,,,,,,
			SaleOfIntangibles,"2,331,000","3,100,000","12,600,000","0","0","0","500,000","0","0",,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,,,,,,"0","0","-4,100,000","0","549,400,000","0","-979,900,000","0","0","-6,242,400,000","0","0",,,,,"-37,792,872,180",,,,,,
			PurchaseOfBusiness,,,,,,"0","0","-4,100,000","0","-51,600,000","0","-979,900,000","0","0","-6,242,400,000","0","0",,,,,,,,,,,
			SaleOfBusiness,,,,,,,,"0","0","601,000,000","0","0",,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-67,525,284,000","-55,781,400,000","-128,837,700,000","4,676,300,000","49,100,000","-11,220,400,000","-9,480,100,000","-16,253,800,000","-76,682,200,000","35,180,800,000","930,500,000","5,644,100,000","-27,552,900,000","28,243,600,000","-253,100,000","-7,273,200,000","54,378,600,000","18,875,266,860","-38,808,699,270","2,820,809,530","-66,561,012,000","-13,921,902,600","-1,947,826,160","-4,401,329,305.12","-2,057,913,734.42","-9,909,172,663.38","-882,746,074","-9,903,241,845.28"
			PurchaseOfInvestment,"-237,189,910,000","-226,282,000,000","-237,818,100,000","-259,688,400,000","-267,249,100,000","-258,433,400,000","-99,017,400,000","-103,788,100,000","-117,425,800,000","-44,653,000,000","-6,518,300,000","-1,988,400,000","-31,582,400,000","-36,076,600,000","-54,254,700,000","-51,067,900,000","-102,316,300,000","-93,370,950,670","-140,929,995,250","-14,719,326,000","-66,719,490,600","-14,431,240,500","-3,200,000,120","-4,563,671,985.84","-2,107,284,591.2","-10,059,191,935.53","-2,403,388,946","-10,246,017,096"
			SaleOfInvestment,"169,664,626,000","170,500,600,000","108,980,400,000","264,364,700,000","267,298,200,000","247,213,000,000","89,537,300,000","87,534,300,000","40,743,600,000","79,833,800,000","7,448,800,000","7,632,500,000","4,029,500,000","64,320,200,000","54,001,600,000","43,794,700,000","156,694,900,000","112,246,217,530","102,121,295,980","17,540,135,530","158,478,600","509,337,900","1,252,173,960","162,342,680.72","49,370,856.78","150,019,272.15","1,520,642,872","342,775,250.72"
		DividendsReceivedCFI,"3,549,124,000","3,521,600,000","3,016,500,000","2,498,700,000","3,487,200,000","2,039,200,000","3,421,300,000","4,391,400,000","5,616,200,000","4,023,800,000","3,868,700,000","2,648,000,000","2,159,600,000",,,,,,,,,,,,,,,
		InterestReceivedCFI,"61,015,796,000","55,887,200,000","18,083,700,000","5,990,900,000","9,775,100,000","16,875,000,000","14,660,400,000","9,526,300,000","6,353,200,000","3,641,900,000","2,578,700,000","1,790,700,000","1,719,000,000",,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"44,248,525,000","44,943,400,000","5,439,700,000","-485,700,000","-2,918,700,000","2,969,400,000","-370,300,000","1,737,600,000","2,268,700,000","342,100,000","2,400,800,000","14,500,000","2,118,800,000","2,497,400,000","-8,762,000,000","-1,434,500,000","-3,392,800,000","-5,643,121,020","-2,704,552,510","-857,048,870","-2,250,396,120","-1,765,704,720","-5,495,652,380","-1,270,629,553.6","-14,119,932,588.76","-5,048,642,301.69","-6,733,355,090","-563,081,768.48"
FinancingCashFlow,"-212,092,787,000","-204,894,200,000","-200,244,000,000","136,608,500,000","-88,615,100,000","-269,638,200,000","-245,124,800,000","-215,697,600,000","-157,800,200,000","-116,734,000,000","-32,328,300,000","32,105,900,000","-13,588,800,000","-67,858,000,000","-48,637,700,000","-85,471,200,000","-115,392,800,000","-135,402,472,750","-63,768,786,290","-58,142,159,825","-32,202,851,520","-27,334,467,300","-6,365,217,630","-550,839,240.16","35,366,288,419.96","39,523,541,321.61","7,757,856,008","11,961,102,030.08"
	CashFlowFromContinuingFinancingActivities,"-212,092,787,000","-204,894,200,000","-200,244,000,000","136,608,500,000","-88,615,100,000","-269,638,200,000","-245,124,800,000","-215,697,600,000","-157,800,200,000","-116,734,000,000","-32,328,300,000","32,105,900,000","-13,588,800,000","-67,858,000,000","-48,637,700,000","-85,471,200,000","-115,392,800,000","-135,402,472,750","-63,768,786,290","-58,142,159,825","-32,202,851,520","-27,334,467,300","-6,365,217,630","-550,839,240.16","35,366,288,419.96","39,523,541,321.61","7,757,856,008","11,961,102,030.08"
		NetIssuancePaymentsOfDebt,"86,029,504,000","93,347,400,000","82,008,600,000","397,185,900,000","172,723,700,000","-6,026,300,000","-34,101,900,000","-27,737,100,000","-4,511,200,000","3,109,600,000","18,535,100,000","111,808,300,000","66,975,800,000","13,819,600,000","30,246,900,000","-8,092,100,000","-1,243,200,000","-6,648,504,650","-325,849,700","-11,927,488,155","-11,664,024,960","-13,208,829,540","69,565,220","-50,000,007.2","-6,483,741,177.22","20,114,778,392.21","10,399,650,828","14,146,527,006.08"
			NetLongTermDebtIssuance,"84,617,474,000","65,438,800,000","193,968,600,000","361,517,500,000","204,310,000,000","-37,830,600,000","-58,024,900,000","-38,131,400,000","-23,480,100,000","-29,100,000","-28,400,000","131,444,500,000","57,228,700,000","19,107,000,000","-967,000,000","-8,092,100,000","-1,243,200,000",,,,,,,,,,,
				LongTermDebtIssuance,"95,578,000,000","88,150,000,000","200,963,600,000","366,102,800,000","238,725,700,000","0","0",,,"0","0","131,534,800,000","62,050,000,000","20,250,000,000","0","286,600,000","98,400,000",,,,,,,,,,,
				LongTermDebtPayments,"-10,960,526,000","-22,711,200,000","-6,995,000,000","-4,585,300,000","-34,415,700,000","-37,830,600,000","-58,024,900,000","-38,131,400,000","-23,480,100,000","-29,100,000","-28,400,000","-90,300,000","-4,821,300,000","-1,143,000,000","-967,000,000","-8,378,700,000","-1,341,600,000",,,,,,,,,,,
			NetShortTermDebtIssuance,"1,412,030,000","27,908,600,000","-111,960,000,000","35,668,400,000","-31,586,300,000","31,804,300,000","23,923,000,000","10,394,300,000","18,968,900,000","3,138,700,000","18,563,500,000","-19,636,200,000","9,747,100,000","-5,287,400,000","31,213,900,000","0","0",,,,,,,,,,,
				ShortTermDebtIssuance,,"27,908,600,000","0","35,668,400,000","7,485,300,000","31,804,300,000","23,923,000,000","10,394,300,000","18,968,900,000","3,138,700,000","18,563,500,000",,"9,747,100,000",,"31,213,900,000",,,,,,,,,,,,,
				ShortTermDebtPayments,,,"-111,960,000,000","0","-39,071,600,000","0","0",,,,,"-19,636,200,000",,"-5,287,400,000",,"0","0",,,,,,,,,,,
		NetCommonStockIssuance,,"0","-871,600,000","0","0",,,,,,,,"0","-71,600,000","0","0","-33,481,000,000","-44,950,377,780","586,529,460","1,173,895,845","-7,068,145,560","-12,971,138,520",,,"39,204,533,130.66","20,620,674,102.85",,
			CommonStockIssuance,,,,,,,,,,,,,,,,,"226,660,515","454,044,220","586,529,460","1,173,895,845",,,,,"39,204,533,130.66","20,620,674,102.85",,
			CommonStockPayments,,"0","-871,600,000","0","0",,,,,,,,"0","-71,600,000","0","0","-33,481,000,000","-45,404,422,000",,,"-7,068,145,560","-12,971,138,520",,,,,,
		CashDividendsPaid,"-298,209,567,000","-291,721,900,000","-285,234,200,000","-265,786,400,000","-259,303,800,000","-259,303,800,000","-207,443,000,000","-181,512,700,000","-155,582,300,000","-116,683,500,000","-77,785,900,000","-77,773,300,000","-77,748,700,000","-77,730,200,000","-77,708,100,000","-76,876,300,000","-76,779,000,000","-77,382,107,780","-61,748,518,150","-46,558,714,540","-12,171,156,480","-441,426,180","-452,173,930","-41,153,852.08",,,,
			CommonStockDividendPaid,,,"-285,234,200,000","-265,786,400,000","-259,303,800,000","-259,303,800,000","-207,443,000,000","-181,512,700,000","-155,582,300,000","-116,683,500,000","-77,785,900,000","-77,773,300,000","-77,748,700,000","-77,730,200,000","-77,708,100,000",,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,"0","0","33,900,000","47,000,000","124,600,000","242,500,000","217,700,000","244,800,000","260,500,000","227,200,000",,,,,,,,,,,
		InterestPaidCFF,"-17,266,646,000","-17,359,000,000","-12,218,600,000","-3,833,600,000","-1,781,100,000","-3,597,100,000","-3,233,400,000","-3,482,700,000","-3,302,400,000","-3,156,200,000","-3,192,900,000","-1,330,900,000","-736,600,000",,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"17,353,922,000","10,839,300,000","16,071,800,000","9,042,600,000","-253,900,000","-711,000,000","-346,500,000","-2,965,100,000","5,595,700,000","-37,800,000","30,068,400,000","-722,800,000","-2,321,800,000","-4,093,500,000","-1,421,300,000","-763,300,000","-4,116,800,000","-6,421,482,540","-2,280,947,900","-829,852,975","-1,299,524,520","-713,073,060","-5,982,608,920","-459,685,380.88","2,645,496,466.52","-1,211,911,173.45","-2,641,794,820","-2,185,424,976"
EndCashPosition,"1,672,477,890,000","1,465,427,800,000","1,342,814,100,000","1,064,990,200,000","660,170,600,000","455,399,300,000","577,814,600,000","553,391,700,000","541,253,800,000","562,688,900,000","358,449,000,000","242,695,400,000","143,410,600,000","143,472,300,000","147,887,000,000","171,276,300,000","194,613,800,000","94,992,537,170","117,827,251,520","96,772,432,405","74,421,550,560","102,818,344,080","67,895,654,720","33,403,711,103.84","38,840,228,525.5","29,521,472,711.86","9,661,881,299","2,541,528,379.04"
	ChangesInCash,"287,245,080,000","130,952,500,000","219,426,900,000","412,403,400,000","228,269,400,000","-113,301,100,000","14,560,600,000","33,455,700,000","-13,405,300,000","195,899,600,000","106,774,900,000","98,435,200,000","2,056,600,000","-2,794,400,000","-21,248,100,000","-21,973,200,000","98,058,900,000","-22,345,461,970","21,473,495,230","21,668,978,820","-27,036,449,160","35,178,270,960","30,017,392,430","-2,260,734,591.28","9,203,972,736.8","18,821,383,396.75","-2,474,266,368","-6,175,932,581.28"
	EffectOfExchangeRateChanges,"25,717,844,000","-8,338,800,000","58,397,000,000","-7,583,800,000","-23,498,100,000","-9,114,200,000","9,862,300,000","-21,317,800,000","-8,029,800,000","8,258,800,000","9,060,200,000","849,600,000","-2,118,300,000","-147,700,000","-2,141,200,000","-1,364,300,000","1,568,400,000","-518,907,680","-130,339,880","578,743,115","-1,679,873,160","-67,911,720","278,260,880",,"118,576,148.98","-173,157,040.77","-657,227,004",
	BeginningCashPosition,"1,385,232,810,000","1,342,814,100,000","1,064,990,200,000","660,170,600,000","455,399,300,000","577,814,600,000","553,391,700,000","541,253,800,000","562,688,900,000","358,449,000,000","242,695,400,000","143,410,600,000","143,472,300,000","147,887,000,000","171,276,300,000","194,613,800,000","94,986,500,000","117,856,906,820","96,484,096,170","74,524,743,355","103,137,872,880","67,674,028,980","37,634,784,020","35,664,445,695.12","29,517,679,639.72","10,873,277,707.87","12,793,374,671","8,717,460,960.32"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,"0","0","81,500,000","-81,500,000","0","0","-1,472,600,000","0",,,,,"-32,885",,"33,955,860","-34,782,610",,,"-31,351.99",,
IncomeTaxPaidSupplementalData,,,,,,,,,,,,,"11,312,000,000","7,677,100,000","9,818,400,000","8,088,100,000","10,477,000,000",,,,,,,,,,,
InterestPaidSupplementalData,,,,,,,,,,,,,"730,200,000","531,600,000","392,800,000","580,400,000","676,300,000",,,,,,,,,,,
