name,ttm,06/30/2024,06/30/2023,06/30/2022,06/30/2021,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
TotalRevenue,"19,202,600,000","19,202,600,000","18,012,200,000","16,498,300,000","15,005,400,000","14,589,800,000","14,110,200,000","13,274,200,000","12,372,000,000","11,667,800,000","10,938,500,000","10,226,400,000","9,442,000,000","10,595,400,000","9,833,000,000","8,927,700,000","8,838,400,000","8,776,500,000","7,800,000,000","6,835,600,000","6,131,300,000","7,279,400,000","7,147,017,000","7,004,263,000","7,017,570,000","5,938,916,000","5,540,100,000","4,926,000,000","4,193,400,000","3,566,600,000","2,893,700,000","2,469,000,000","2,223,400,000","1,940,600,000","1,771,800,000","1,714,000,000","1,677,700,000","1,549,200,000","1,384,200,000","1,204,200,000"
	OperatingRevenue,"19,202,600,000","19,202,600,000","18,012,200,000","16,498,300,000","15,005,400,000","14,589,800,000","14,110,200,000","13,274,200,000","12,372,000,000","11,667,800,000","10,938,500,000","10,226,400,000","9,442,000,000","10,595,400,000","9,833,000,000","8,927,700,000","8,228,600,000","8,092,000,000","7,800,000,000","6,835,600,000","6,131,300,000","6,924,000,000","6,778,290,000","6,573,027,000","6,498,614,000","5,938,916,000","5,540,100,000","4,926,000,000","4,193,400,000","3,566,600,000","2,893,700,000","2,469,000,000","2,223,400,000","1,940,600,000","1,771,800,000","1,714,000,000","1,677,700,000","1,549,200,000","1,384,200,000","1,204,200,000"
CostOfRevenue,"10,476,700,000","10,476,700,000","9,953,400,000","9,461,900,000","8,640,300,000","8,445,100,000","8,021,600,000","7,757,400,000","7,244,500,000","6,840,300,000","6,427,600,000","6,041,000,000","5,574,100,000","6,203,900,000","5,708,400,000","5,029,700,000","4,822,700,000","4,680,100,000","3,392,300,000","3,603,700,000","3,165,300,000","3,308,700,000","3,096,719,000","2,970,645,000","2,900,124,000","2,564,496,000","2,376,200,000","2,149,300,000","1,766,000,000","1,516,400,000","1,177,300,000","1,026,400,000","927,200,000","816,200,000","756,600,000","741,600,000","759,100,000","723,700,000","649,200,000","543,900,000"
GrossProfit,"8,725,900,000","8,725,900,000","8,058,800,000","7,036,400,000","6,365,100,000","6,144,700,000","6,088,600,000","5,516,800,000","5,127,500,000","4,827,500,000","4,510,900,000","4,185,400,000","3,867,900,000","4,391,500,000","4,124,600,000","3,898,000,000","4,015,700,000","4,096,400,000","4,407,700,000","3,231,900,000","2,966,000,000","3,970,700,000","4,050,298,000","4,033,618,000","4,117,446,000","3,374,420,000","3,163,900,000","2,776,700,000","2,427,400,000","2,050,200,000","1,716,400,000","1,442,600,000","1,296,200,000","1,124,400,000","1,015,200,000","972,400,000","918,600,000","825,500,000","735,000,000","660,300,000"
OperatingExpense,"3,744,700,000","3,744,700,000","3,500,600,000","3,171,500,000","3,040,500,000","3,003,000,000","3,064,200,000","2,959,400,000","2,773,800,000","2,637,000,000","2,496,900,000","2,370,300,000","2,200,400,000","2,452,900,000","2,314,600,000","2,127,400,000","2,190,300,000","2,370,400,000","2,901,200,000","1,933,700,000","1,758,600,000","2,590,500,000","2,532,227,000","2,360,610,000","2,500,582,000","2,387,917,000","2,060,400,000","1,861,500,000","1,672,800,000","1,385,000,000","1,157,800,000","975,400,000","889,800,000","770,500,000","707,300,000","675,100,000","627,200,000","553,400,000","493,000,000","461,100,000"
	SellingGeneralAndAdministration,"3,744,700,000","3,744,700,000","3,500,600,000","3,171,500,000","3,040,500,000","3,003,000,000","3,064,200,000","2,959,400,000","2,773,800,000","2,637,000,000","2,496,900,000","2,370,300,000","2,200,400,000","2,452,900,000","2,314,600,000","2,127,400,000","2,190,300,000","2,370,400,000","2,206,200,000","1,933,700,000","1,758,600,000","1,789,700,000","1,758,353,000","1,606,690,000","1,665,447,000","1,643,360,000","1,375,200,000","1,237,400,000","1,150,100,000","933,800,000","792,100,000","666,300,000","749,600,000","654,400,000","592,800,000","561,600,000","503,600,000","446,400,000","390,800,000","350,500,000"
		GeneralAndAdministrativeExpense,"3,744,700,000","3,744,700,000","3,500,600,000","3,171,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,"-34,200,000","-34,200,000","-50,800,000","-61,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"3,778,900,000","3,778,900,000","3,551,400,000","3,233,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,"525,900,000","486,100,000","589,800,000","624,100,000","523,700,000","499,192,000","474,843,000","514,279,000","460,275,000","412,400,000","376,500,000","297,800,000","249,600,000","193,200,000","160,800,000",,,,,,,,
