name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
	ResearchAndDevelopment,"1,970,355","1,970,355","2,432,975","1,917,562","2,438,095","13,090,530","24,555,308","45,112,396","77,991,408","135,042,829","156,253,036","213,243,567","301,471,091","212,121,930","139,431,649","114,443,552","73,819,607","41,430,087","30,755,601.275","40,658,896.836","9,029,359","2,810,109.077","9,726,901.284","6,672,447.047"
	ProvisionForDoubtfulAccounts,,,,,,,,,"0","8,439,580","-14,371,918","29,741,076",,,,,,,,,,,,
	OtherOperatingExpenses,,,,,"-27,358","-30,240","-229,538","-349,954","-3,604,749","10,003,098","-150,000",,,,,,,"18,731,291.662",,,,"8.278","8.278",
OperatingIncome,"-239,623,229","-239,623,229","-413,241,786","-245,136,810","-111,993,796","-130,042,580","-115,238,651","-113,310,589","-217,040,645","-329,839,616","-326,152,146","-524,642,768","-573,847,424","-410,025,368","-315,834,060","-403,969,476","216,699,380","254,568,985","269,926,486.363","59,737,045.599","-7,851,278.917","-5,154,100.362","-19,519,969.26","-15,151,204.262"
NetNonOperatingInterestIncomeExpense,"-31,379,168","-31,379,168","-23,336,788","-119,174,037","-3,640,447","-34,482,980","-104,582,746","-83,891,675","-56,310,465","-5,622,040","3,414,559","8,376,355","21,785,899","30,416,367","23,183,239","30,501,101","56,690,807","50,655,699",,,,,,
	InterestIncomeNonOperating,,,"0","0","429,732","18,576","193,928","30,525","161,144","775,152","3,414,559","8,376,355",,,"23,183,239","30,501,101",,,,,,,,
	InterestExpenseNonOperating,"31,379,168","31,379,168","23,336,788","119,174,037","4,070,179","34,501,556","104,776,674","83,922,200","56,471,609","6,397,192","0",,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,,,"-3,414,559","-8,376,355","-21,785,899","-30,416,367","-23,183,239","-30,501,101","-56,690,807","-50,655,699",,,,,,
OtherIncomeExpense,"126,725,673","126,725,673","-256,827,095","-28,382,032","518,399,013","-28,795,920","-15,170,512","27,497,837","-289,282,631","-5,706,522","197,507,709","-44,274,366","-7,764,600","40,440,202","-218,691,882","-17,031,340","-101,116,854","-55,064,098","30,490,228.958","7,449,321.568","32,369,395.971","50,042,170.062","-5,383,276.814","73,865.308"
	GainOnSaleOfSecurity,"100,893,248","100,893,248","42,534,117","55,797,730","-5,288,880","9,943,458","-18,080,003","31,937,562","33,708,020","-14,442,464","33,153,452","0","15,725,792","44,434,802","6,827,900",,,,,,,,,
	EarningsFromEquityInterest,"0","0","0","-1,725,152",,,,,,,"-2,570,177","-2,375,826","-6,347,447","-3,341,607","-10,713,295",,"-2,241,135","-5,678,682","-907,699.178","-7,023,743.163","16,574,594.712","49,877,103.751","-5,210,521.563",
	SpecialIncomeCharges,"-157,793,540","-157,793,540","-310,114,527","-37,864,940","486,285,250","-48,112,030","1,310,828","-9,109,312","-326,170,159","3,339,394","164,354,257","-44,274,366","-17,142,945","-652,993","-214,806,487","-17,031,340","-101,116,854","-49,385,416","31,397,928.135","14,473,064.731","15,794,801.26","165,066.311","-172,755.252","73,865.308"
		ImpairmentOfCapitalAssets,"161,001,821","161,001,821","176,874,099","11,639,246","6,515,200","34,881,000","0","0","78,565,662","0","0","53,695,931","3,812,883","0","234,064,773","78,871,643","82,149,755","19,331,796",,,,,,
		WriteOff,"-3,490,457","-3,490,457","129,491,711","41,241,464","39,544,255","14,437,955","9,162,331","9,109,312","247,604,497","0",,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,"-56,755,902",,,,"-41,709,682","10,609,434","1,038,125","-9,421,565","13,330,062","652,993","-19,258,286","-61,840,303","18,967,099","30,053,620",,,,,,
		GainOnSaleOfBusiness,"-282,176","-282,176","-3,748,717","15,015,770","475,588,803","1,206,925","10,473,159","0","0","3,339,394","165,392,382","0","0","0","0",,,,,,,,,
	OtherNonOperatingIncomeExpenses,"183,625,965","183,625,965","10,753,315","-44,589,670","37,402,643","9,372,652","1,598,663","4,669,587","3,179,508","5,396,548",,,,,,,,,,,,,,
PretaxIncome,"-144,276,724","-144,276,724","-693,405,669","-392,692,879","402,764,770","-193,321,480","-234,991,909","-169,704,427","-562,633,741","-341,168,178","-125,229,878","-560,540,779","-559,826,125","-313,175,795","-511,342,703","-390,499,715","172,273,333","250,160,586","307,447,721.07","84,235,814.923","6,111,518.079","-7,252,520.328","-20,791,763.803","-15,843,938.831"
TaxProvision,"0","0","0","0","7,165,097","0","0","0","-6,079,282","0","0","0","0","165","7,368,020","-5,535,866","47,928,533","9,268,632","-2,667,501.358","168,324.402","5,074,489.394","-5,850,077.545","338,722.477","155,735.519"
EarningsFromEquityInterestNetOfTax,,,"0","-1,725,152","-2,165,935","-2,847,260","-4,292,887","57,611,520","-110,535,486","-13,013,791","-3,712,530","-2,375,826",,"-3,341,607","-10,713,295","-2,555,515","-2,241,135",,,,,,,
NetIncomeCommonStockholders,"20,003,614","20,003,614","-974,859,050","-411,234,755","396,693,266","-190,622,766","-258,011,699","-175,292,083","-676,671,777","-384,634,060","-107,699,214","-526,261,572","-514,002,092","-284,329,931","-499,611,594","-405,152,407","96,836,036","240,891,954","312,212,765.523","72,501,321.76","12,049,153.617","34,233,097.271","-28,692,197.794","-18,169,292.893"
	NetIncome,"20,003,614","20,003,614","-974,859,050","-411,234,755","397,883,388","-177,795,168","-217,092,926","-118,165,850","-593,781,589","-304,828,354","-86,622,470","-526,261,572","-514,002,092","-284,329,931","-499,611,594","-405,152,407","96,836,036","240,891,954","312,212,765.523","72,501,321.76","24,484,209.752","48,474,660.968","-26,341,007.844","-15,999,674.35"
		NetIncomeIncludingNoncontrollingInterests,"12,576,379","12,576,379","-979,492,255","-416,825,268","393,433,738","-196,168,740","-239,284,796","-112,092,907","-667,089,945","-354,181,969","-128,942,408","-562,916,605","-559,826,125","-313,175,960","-518,710,723","-409,931,633","96,181,302","240,891,954","312,212,765.523","77,043,747.359","17,611,623.396","48,474,660.968","-26,341,007.844","-15,999,674.35"
			NetIncomeContinuousOperations,"-144,276,724","-144,276,724","-693,405,669","-392,692,879","393,433,738","-196,168,740","-239,284,796","-112,092,907","-667,089,945","-354,181,969","-128,942,408","-562,916,605","-559,826,125","-313,175,960","-518,710,723","-409,931,633","96,181,302","240,891,954","312,212,765.523","72,501,321.76","24,484,209.752","48,474,660.968","-26,341,007.844","-15,999,674.35"
			NetIncomeDiscontinuousOperations,"156,853,103","156,853,103","-286,086,586","-24,132,389",,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"7,427,235","7,427,235","4,633,205","5,590,513","4,449,650","18,373,572","22,191,870","-6,072,943","73,308,356","49,353,615","42,319,938","36,655,033","45,824,033","28,846,029","19,099,129","4,779,226","654,734","0",,"-4,542,425.599","6,872,586.355",,,
	PreferredStockDividends,,,,,,,,,"82,890,188","79,805,706","21,076,744",,,,,,,,,,"12,435,056.135","14,241,563.697","2,351,189.95","2,169,618.543"
	OtherunderPreferredStockDividend,,,"0","0","1,190,122","12,827,598","40,918,773","57,126,233","82,890,188","79,805,706",,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"20,003,614","20,003,614","-974,859,050","-411,234,755","396,693,266","-190,622,766","-258,011,699","-175,292,083","-676,671,777","-384,634,060","-107,699,214","-526,261,572","-514,002,092","-284,329,931","-499,611,594","-405,152,407","96,836,036","240,891,954","312,212,765.523","72,501,321.76","12,049,153.617","34,233,097.271","-28,692,197.794","-18,169,292.893"
BasicEPS,"6","6","-408","-249","726","-537","-1,245","-1,572","-8,502","-4,965.005","-1,395.001","-6,813.007","-6,294.006","-3,417.003","-5,967.006","-4,782.005","3,777.004","2,637.003","3,830.271","900.369","351.07","963.17","-872.924","-552.066"
DilutedEPS,"6","6","-408","-249","726","-537","-1,245","-1,572","-8,502","-4,965.005","-1,395.001","-6,813.007","-6,294.006","-3,417.003","-5,967.006","-4,782.005","3,771.004","2,616.003","3,812.289","876.359","261.053","582.103","-872.924","-552.066"
BasicAverageShares,"3,369,651","3,369,651","2,400,790","1,651,016","545,333","354,690","207,049","111,421","79,580","77,453","77,216","77,249","81,647","83,187","83,739","84,715","92,216","91,354","81,522","80,640","69,597","32,890","32,890","32,890"
DilutedAverageShares,"3,369,651","3,369,651","2,400,790","1,651,016","545,333","354,690","207,049","111,421","79,580","77,453","77,216","77,249","81,647","83,187","83,739","84,715","92,347","92,135","81,886","82,683","95,370","57,319","32,890","32,890"
TotalOperatingIncomeAsReported,"-317,752,867","-317,752,867","-661,531,953","-307,663,528","336,708,307","-163,716,655","-104,765,492","-113,310,589","-295,606,307","-326,500,222","-160,834,764","-530,247,814","-592,390,562","-384,032,364","-353,783,512","-482,841,119","134,549,625","235,864,569","269,926,486.363","59,737,045.599","-9,764,533.223","-6,037,031.285","-19,712,227.668","-15,434,256.652"
TotalExpenses,"418,672,306","418,672,306","521,297,355","380,713,133","112,619,284","130,384,075","132,670,509","186,459,145","273,239,931","376,250,947","390,429,037","629,418,837","728,281,239","516,401,922","418,671,650","1,164,485,329","1,494,791,314","1,025,037,843","715,065,589.23","405,479,782.484","44,493,971.812","22,422,337.819","22,800,357.134","20,678,320.995"
NetIncomeFromContinuingAndDiscontinuedOperation,"20,003,614","20,003,614","-974,859,050","-411,234,755","397,883,388","-177,795,168","-217,092,926","-118,165,850","-593,781,589","-304,828,354","-86,622,470","-526,261,572","-514,002,092","-284,329,931","-499,611,594","-405,152,407","96,836,036","240,891,954","312,212,765.523","72,501,321.76","24,484,209.752","48,474,660.968","-26,341,007.844","-15,999,674.35"
NormalizedIncome,"-79,949,197","-79,949,197","-421,192,054","-405,035,156","-73,493,054.6","-139,626,596","-200,323,751","-140,994,100","-304,479,516.11","-293,725,284","-284,130,179","-481,987,206","-512,584,939","-317,166,287.75","-343,627,653.75","-388,362,509.471","169,820,953.447","288,447,604.351","293,374,008.642","58,057,177.863","15,007,328.996","48,375,621.182","-26,237,354.693","-16,043,993.535"
InterestIncome,"18,576",,"0","0","429,732","18,576","193,928","30,525","161,144","775,152","3,414,559","8,376,355",,,"23,183,239","30,501,101",,"50,728,477.112","9,128,548.845","10,025,704.594","81,258.32",,,
InterestExpense,"31,379,168","31,379,168","23,336,788","119,174,037","4,070,179","34,501,556","104,776,674","83,922,200","56,471,609","6,397,192","0",,,,,,,,,,,"1,380,555.354","906,780.883","483,555.765"
NetInterestIncome,"-31,379,168","-31,379,168","-23,336,788","-119,174,037","-3,640,447","-34,482,980","-104,582,746","-83,891,675","-56,310,465","-5,622,040","3,414,559","8,376,355","21,785,899","30,416,367","23,183,239","30,501,101","56,690,807","50,655,699","9,128,548.845","10,025,704.594","81,258.32","-1,380,555.354","-906,780.883","-483,555.765"
EBIT,"-112,897,556","-112,897,556","-670,068,881","-273,518,842","406,834,949","-158,819,924","-130,215,235","-85,782,227","-506,162,132","-334,770,986","-125,229,878","-524,642,768","-573,847,424","-410,025,368","-315,834,060","-403,969,476","216,699,380","254,568,985","269,926,486.363","59,737,045.599","-7,851,278.917","-5,154,100.362","-19,519,969.26","-15,151,204.262"
EBITDA,"-26,031,753","-26,031,753","-578,688,293","-226,083,394","407,282,731","-154,600,464","-124,644,064","-78,562,258","-486,771,946","-302,149,667","-78,788,896","-480,670,639","-540,997,492","-391,231,084","-280,043,977","-229,538,313","515,294,324","466,533,433","436,231,129.703","133,022,449.532","-4,323,412.844","-1,709,868.439","-15,655,239.997","-11,707,721.656"
ReconciledCostOfRevenue,"211,898,040","211,898,040","155,327,994","87,801,249","814,136","1,342,266","16,435,590","23,782,054","48,518,779","67,743,995","85,782,569","107,803,360","69,415,631","39,117,993","103,256,343","712,472,751","997,948,540","700,046,829","523,588,526.16","240,514,045.793","9,140,021.309","6,491,733.508","3,729,879.34","3,413,433.176"
ReconciledDepreciation,"86,865,803","86,865,803","91,380,588","47,435,448","447,782","4,219,460","5,571,171","7,219,969","19,390,186","32,621,319","46,440,982","43,972,129","32,849,932","18,794,284","35,790,083","174,431,163","298,594,944","211,964,448","166,304,643.34","73,285,403.933","3,527,866.073","3,444,231.923","3,864,729.263","3,443,482.606"
NetIncomeFromContinuingOperationNetMinorityInterest,"-136,849,489","-136,849,489","-688,772,464","-387,102,366","397,883,388","-177,795,168","-217,092,926","-118,165,850","-593,781,589","-304,828,354","-86,622,470","-526,261,572","-514,002,092","-284,329,931","-499,611,594","-405,152,407","96,836,036","240,891,954","312,212,765.523","72,501,321.76","24,484,209.752","48,474,660.968","-26,341,007.844","-15,999,674.35"
TotalUnusualItemsExcludingGoodwill,"-56,900,292","-56,900,292","-267,580,410","17,932,790","480,996,370","-38,168,572","-16,769,175","22,828,250","-292,462,139","-11,103,070","197,507,709","-44,274,366","-1,417,153","43,781,809","-207,978,587","-17,031,340","-101,116,854","-49,385,416","31,397,928.135","14,473,064.731","15,794,801.26","165,066.311","-172,755.252","73,865.308"
TotalUnusualItems,"-56,900,292","-56,900,292","-267,580,410","17,932,790","480,996,370","-38,168,572","-16,769,175","22,828,250","-292,462,139","-11,103,070","197,507,709","-44,274,366","-1,417,153","43,781,809","-207,978,587","-17,031,340","-101,116,854","-49,385,416","31,397,928.135","14,473,064.731","15,794,801.26","165,066.311","-172,755.252","73,865.308"
NormalizedEBITDA,"30,868,539","30,868,539","-311,107,883","-244,016,184","-73,713,639","-116,431,892","-107,874,889","-101,390,508","-194,309,807","-291,046,597","-276,296,605","-436,396,273","-539,580,339","-435,012,893","-72,065,390","-212,506,973","616,411,178","515,918,849","404,833,201.568","118,549,384.801","-20,118,214.104","-1,874,934.75","-15,482,484.746","-11,781,586.964"
TaxRateForCalcs,"0","0","0","0","0.02","0","0","0","0.011","0","0","0","0","0.25","0.25","0.014","0.278","0.037","0.4","0.002","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","9,619,927.4","0","0","0","-3,160,066.11","0","0","0","0","10,945,452.25","-51,994,646.75","-241,442.471","-28,131,936.553","-1,829,765.649","12,559,171.254","28,920.833","6,317,920.504","66,026.524","-69,102.101","29,546.123"
