name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
			ChangeInOtherWorkingCapital,"-137,000,000","-70,000,000","-425,000,000","-92,000,000","-25,000,000","-5,000,000","-523,000,000","-44,000,000","-117,000,000","-78,000,000","-1,359,000,000","-51,000,000","-248,000,000","-188,000,000","-319,000,000","-8,000,000","-1,433,000,000","170,000,000","-215,000,000","-388,000,000","-105,000,000",,,"25,000,000","-514,000,000","-980,000,000","-757,000,000",,,,,,,,,
	CashFromDiscontinuedOperatingActivities,,,,,,,,,"0","0","95,000,000","389,000,000","396,000,000","26,000,000","1,169,000,000","724,000,000",,"-56,000,000","-400,000,000","-59,000,000","1,930,000,000","796,000,000",,,,,,,,,,,,,,
InvestingCashFlow,"-421,000,000","-414,000,000","-1,387,000,000","-742,000,000","-437,000,000","-934,000,000","-1,266,000,000","-448,000,000","-1,002,000,000","-528,000,000","3,115,000,000","1,669,000,000","797,000,000","2,418,000,000","180,000,000","-668,000,000","794,000,000","2,379,000,000","-1,048,000,000","-2,368,000,000","-4,533,000,000","-6,211,000,000","-439,000,000","2,477,000,000","-4,091,000,000","-960,000,000","-3,079,000,000","-2,506,000,000","-2,864,000,000","-4,579,000,000","-3,968,000,000","-2,507,000,000","-1,494,000,000","-1,232,000,000","-1,444,000,000","-1,243,000,000"
	CashFlowFromContinuingInvestingActivities,"-421,000,000","-414,000,000","-1,387,000,000","-742,000,000","-437,000,000","-934,000,000","-1,266,000,000","-448,000,000","-1,002,000,000","-528,000,000","3,208,000,000","2,034,000,000","970,000,000","2,426,000,000","523,000,000","-597,000,000","794,000,000","2,379,000,000","-1,048,000,000","-2,368,000,000","-1,596,000,000","-6,124,000,000","-439,000,000","2,477,000,000","-4,091,000,000","-960,000,000","-3,079,000,000","-2,506,000,000","-2,864,000,000","-4,579,000,000","-3,968,000,000","-2,507,000,000","-1,494,000,000","-1,232,000,000","-1,444,000,000","-1,243,000,000"
		CapitalExpenditureReported,"-260,000,000","-253,000,000","-256,000,000","-243,000,000","-217,000,000","-248,000,000","-197,000,000","-227,000,000","-271,000,000","-175,000,000","-181,000,000","-169,000,000","-170,000,000","-186,000,000","-192,000,000","-204,000,000","-504,000,000",,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,"0","0","6,000,000","56,000,000","7,000,000","0","0","73,000,000","3,000,000","33,000,000","66,000,000","40,000,000","6,000,000","27,000,000","23,000,000","133,000,000","-361,000,000","-564,000,000","-445,000,000","-267,000,000","-240,000,000","-464,000,000","-1,307,000,000","-3,957,000,000","-2,388,000,000","-2,806,000,000","-2,431,000,000","-2,691,000,000","-4,225,000,000","-3,137,000,000","-1,994,000,000","-1,355,000,000","-1,261,000,000","-1,217,000,000","-1,094,000,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,"-504,000,000","-527,000,000","-649,000,000","-548,000,000","-405,000,000","-344,000,000","-607,000,000","-1,321,000,000","-4,131,000,000","-2,856,000,000","-3,313,000,000","-2,874,000,000","-2,973,000,000","-4,225,000,000","-3,320,000,000","-2,187,000,000","-1,386,000,000","-1,317,000,000","-1,256,000,000","-1,094,000,000"
			SaleOfPPE,,"0","0","6,000,000","56,000,000","7,000,000","0","0","73,000,000","3,000,000","33,000,000","66,000,000","40,000,000","6,000,000","27,000,000","23,000,000","133,000,000","166,000,000","85,000,000","103,000,000","138,000,000","104,000,000","143,000,000","14,000,000","174,000,000","468,000,000","507,000,000","443,000,000","282,000,000",,"183,000,000","193,000,000","31,000,000","56,000,000","39,000,000",
		NetBusinessPurchaseAndSale,"-212,000,000","-180,000,000","-1,177,000,000","-521,000,000","-287,000,000","-709,000,000","-1,164,000,000","-404,000,000","-1,474,000,000","-586,000,000","-47,000,000","-57,000,000","83,000,000","-32,000,000","-23,000,000","305,000,000","-189,000,000","-4,568,000,000","933,000,000","1,226,000,000","206,000,000","-279,000,000","-94,000,000","-512,000,000","-1,912,000,000","-632,000,000","-820,000,000",,,,,,,,,
			PurchaseOfBusiness,"-212,000,000","-180,000,000","-1,177,000,000","-521,000,000","-287,000,000","-709,000,000","-1,164,000,000","-404,000,000","-1,474,000,000","-586,000,000","-47,000,000","-57,000,000","-109,000,000","-32,000,000","-23,000,000","-38,000,000","-282,000,000",,,,,,,,,,,,,,,,,,,
