name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989
OperatingCashFlow,"113,041,000,000","110,543,000,000","122,151,000,000","104,038,000,000","80,674,000,000","69,391,000,000","77,434,000,000","64,225,000,000","66,231,000,000","81,266,000,000","59,713,000,000","53,666,000,000","50,856,000,000","37,529,000,000","18,595,000,000","10,159,000,000","9,596,000,000","5,470,000,000","2,220,000,000","2,535,000,000","934,000,000","289,000,000","89,000,000","185,000,000","868,000,000","822,000,000","775,000,000","154,000,000","408,000,000","-240,000,000","737,000,000","-651,000,000","920,973,000","128,700,000","963,900,000","507,300,000"
	CashFlowFromContinuingOperatingActivities,"113,041,000,000","110,543,000,000","122,151,000,000","104,038,000,000","80,674,000,000","69,391,000,000","77,434,000,000","64,225,000,000","66,231,000,000","81,266,000,000","59,713,000,000","53,666,000,000","50,856,000,000","37,529,000,000","18,595,000,000","10,159,000,000","9,596,000,000","5,470,000,000","2,220,000,000","2,535,000,000","934,000,000","289,000,000","89,000,000","185,000,000","868,000,000","822,000,000","775,000,000","154,000,000","408,000,000","-240,000,000","737,000,000","-651,000,000","920,973,000","128,700,000","963,900,000","507,300,000"
		NetIncomeFromContinuingOperations,"101,956,000,000","96,995,000,000","99,803,000,000","94,680,000,000","57,411,000,000","55,256,000,000","59,531,000,000","48,351,000,000","45,687,000,000","53,394,000,000","39,510,000,000","37,037,000,000","41,733,000,000","25,922,000,000","14,013,000,000","8,235,000,000","6,119,000,000","3,496,000,000","1,989,000,000","1,328,000,000","266,000,000","68,000,000","65,000,000","-37,000,000","786,000,000","601,000,000","309,000,000","-1,045,000,000","-816,000,000","424,000,000","310,000,000","87,000,000","530,373,000","309,800,000","474,900,000","454,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,"24,000,000","26,000,000","22,000,000","12,000,000","15,000,000","9,000,000","2,000,000","-35,000,000","42,000,000","-79,000,000","-357,000,000","-230,000,000","-40,000,000","37,000,000","16,000,000","6,000,000","11,000,000","13,000,000","14,687,000","7,000,000","2,200,000","-73,900,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,"-367,000,000",,"-40,000,000",,"0",,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,"24,000,000","26,000,000","22,000,000","12,000,000","15,000,000","9,000,000","7,000,000","2,000,000","7,000,000","9,000,000","10,000,000","0","0","37,000,000","16,000,000","6,000,000","11,000,000","13,000,000","14,687,000",,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,"-5,000,000","-37,000,000","35,000,000","-88,000,000","-367,000,000","-230,000,000",,,,,,,,,,
		DepreciationAmortizationDepletion,"11,187,000,000","11,519,000,000","11,104,000,000","11,284,000,000","11,056,000,000","12,547,000,000","10,903,000,000","10,157,000,000","10,505,000,000","11,257,000,000","7,946,000,000","6,757,000,000","3,277,000,000","1,814,000,000","1,027,000,000","734,000,000","496,000,000","317,000,000","225,000,000","179,000,000","150,000,000","113,000,000","114,000,000","100,000,000","84,000,000","85,000,000","111,000,000","118,000,000","116,000,000","127,000,000","168,000,000","166,000,000","217,182,000","204,400,000","202,700,000","124,800,000"
			DepreciationAndAmortization,"11,187,000,000","11,519,000,000","11,104,000,000","11,284,000,000","11,056,000,000","12,547,000,000","10,903,000,000","10,157,000,000","10,505,000,000","11,257,000,000","7,946,000,000","6,757,000,000","3,277,000,000","1,814,000,000","1,027,000,000","734,000,000","496,000,000","317,000,000","225,000,000","179,000,000","150,000,000","113,000,000","114,000,000","100,000,000","84,000,000","85,000,000","111,000,000","118,000,000","116,000,000","127,000,000","168,000,000","166,000,000","217,182,000","204,400,000","202,700,000","124,800,000"
		DeferredTax,,,"895,000,000","-4,774,000,000","-215,000,000","-340,000,000","-32,590,000,000","5,966,000,000","4,938,000,000","1,382,000,000","2,347,000,000","1,141,000,000","4,405,000,000","2,868,000,000","1,440,000,000","1,040,000,000","398,000,000","78,000,000","53,000,000","50,000,000","19,000,000","-4,000,000","-34,000,000","-36,000,000","163,000,000","-35,000,000","1,000,000","-50,000,000","-437,000,000","73,000,000","40,800,000","19,000,000","100,900,000","8,000,000","138,900,000","111,300,000"
			DeferredIncomeTax,,,"895,000,000","-4,774,000,000","-215,000,000","-340,000,000","-32,590,000,000","5,966,000,000","4,938,000,000","1,382,000,000","2,347,000,000","1,141,000,000","4,405,000,000","2,868,000,000","1,440,000,000","1,040,000,000","398,000,000","78,000,000","53,000,000","50,000,000","19,000,000","-4,000,000","-34,000,000","-36,000,000","163,000,000","-35,000,000","1,000,000","-50,000,000","-437,000,000","73,000,000","40,800,000","19,000,000","100,900,000","8,000,000","138,900,000","111,300,000"
