name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
DilutedNIAvailtoComStockholders,"-3,851,000","-3,851,000","-5,002,000","-5,828,000","-23,676,000","-3,913,000","4,820,000","6,981,000","290,000","-27,158,000","-30,264,000","-22,721,000","-34,385,000","13,387,000","-65,129,000","-225,688,000","-150,316,000","-195,575,000","-117,345,000","-532,645,000","50,849,000","209,856,000","107,862,000","56,954,000","27,013,000","-18,514,000"
BasicEPS,"-0.42","-0.42","-0.55","-0.65","-2.64","-0.44","0.56","0.8","0.04","-2.96","-3.24","-2.32","-2.84","1.04","-17.16","-21.24","-14.64","-19.44","-11.64","-54.6","5.4","22.32","8.88","6.72","4.08","-25.56"
DilutedEPS,"-0.42","-0.42","-0.55","-0.65","-2.64","-0.44","0.52","0.76","0.04","-2.96","-3.24","-2.32","-2.84","1.04","-17.16","-21.24","-14.64","-19.44","-11.64","-54.6","4.8","18.72","8.52","6.24","3.24","-25.56"
BasicAverageShares,"9,113,000","9,113,000","9,056,000","9,007,000","8,970,000","8,889,000","8,910,500","8,866,750","8,951,500","9,250,750","9,345,000","9,781,750","12,128,250","12,872,750","3,807,162","10,612,156","10,290,823","10,088,239","10,054,739","9,752,823","9,416,472","9,402,141","9,204,907","8,452,741","6,641,326","723,165"
DilutedAverageShares,"9,113,000","9,113,000","9,056,000","9,007,000","8,970,000","8,889,000","9,079,750","9,044,000","9,100,500","9,250,750","9,345,000","9,781,750","12,128,250","12,910,250","3,807,162","10,612,156","10,290,823","10,088,239","10,054,739","9,752,823","10,593,531","11,210,245","9,642,990","9,050,990","8,488,908","723,165"
TotalOperatingIncomeAsReported,"-6,809,000","-6,809,000","-4,387,000","-5,319,000","-23,243,000","-6,137,000","4,367,000","6,516,000","1,708,000","-4,989,000","-14,073,000","-13,233,000","-29,543,000","21,275,000","-73,722,000","-218,688,000","-176,216,000","-212,045,000","-138,160,000","-456,714,000","16,885,000","252,351,000","145,962,000","76,728,000","33,780,000","35,122,000"
TotalExpenses,"22,562,000","22,562,000","18,439,000","21,240,000","47,553,000","70,578,000","111,577,000","91,776,000","83,997,000","122,092,000","142,501,000","175,125,000","198,175,000","301,461,000","354,787,000","525,250,000","1,776,386,000","2,644,629,000","2,597,021,000","3,297,495,000","2,561,130,000","1,678,184,000","835,174,000","545,392,000","334,866,000","148,402,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-3,851,000","-3,851,000","-5,002,000","-5,828,000","-23,676,000","-3,913,000","4,820,000","6,981,000","290,000","-27,158,000","-30,264,000","-22,721,000","-34,385,000","13,387,000","-65,129,000","-225,688,000","-150,316,000","-195,575,000","-117,345,000","-532,645,000","50,849,000","209,856,000","107,862,000","56,954,000","27,993,000","11,463,000"
NormalizedIncome,"-5,319,416","-5,319,416","-4,439,824","-6,744,509.8","-20,313,111.478","-3,199,651.369","6,251,889.4","6,445,823.872","2,834,314.4","-15,118,960","-24,719,710","-22,897,565","-16,270,325","19,200,658","-63,739,500","-171,452,700","-146,919,600","-216,862,000","-129,226,688.151","-428,625,400","50,054,000","214,304,346.203","116,306,331.064","61,980,276.085","26,888,977.507","18,072,387.133"
InterestIncome,"2,208,000","2,208,000","2,154,000","1,136,000","990,000","1,337,000","1,749,000","1,177,000","871,000","1,686,000","589,000","511,000","2,612,000","2,313,000","2,018,000","2,093,000","7,491,000","14,460,000","14,829,000","7,091,000","6,172,000","3,194,000","5,522,000","8,572,000","12,195,000",
InterestExpense,"16,000",,"0","0","10,000","16,000","47,000","48,000","55,000","76,000","88,000","151,000","240,000","252,000","279,000","552,000","10,439,000","32,676,000","11,688,000","16,764,000","6,916,000","4,281,000","1,251,000","3,909,000","3,311,000",
NetInterestIncome,"2,208,000","2,208,000","2,154,000","1,136,000","980,000","1,321,000","1,702,000","1,129,000","816,000","1,610,000","501,000","360,000","2,372,000","2,061,000","1,739,000","1,541,000","-2,948,000","-18,216,000","3,141,000","-9,673,000","-744,000","-1,087,000","4,271,000","4,663,000","8,884,000",
EBIT,"-6,809,000","-6,809,000","-4,387,000","-5,319,000","-25,448,000","-3,928,000","4,489,000","8,292,000","975,000","-31,244,000","-28,558,000","-20,228,000","-32,947,000","14,947,000","-61,896,000","-214,292,000","-133,298,000","-132,789,000","-138,160,000","-426,385,000","18,285,000","263,037,000","146,632,000","81,448,000","33,780,000","39,114,000"
EBITDA,"-6,579,000","-6,579,000","-4,181,000","-4,947,000","-24,876,000","-3,284,000","5,191,000","8,920,000","2,183,000","-29,042,000","-25,904,000","-16,764,000","-28,996,000","18,029,000","-56,469,000","-201,157,000","-95,280,000","-75,397,000","-70,121,000","-327,835,000","94,488,000","307,745,000","169,067,000","99,981,000","43,274,000","42,127,000"
ReconciledCostOfRevenue,"11,363,000","11,363,000","11,385,000","16,996,000","20,781,000","41,466,000","83,676,000","65,146,000","58,156,000","89,235,000","107,292,000","124,219,000","115,135,000","204,399,000","216,076,000","308,230,000","1,345,300,000","2,104,088,000","2,023,949,000","2,362,577,000","1,949,231,000","1,288,941,000","616,294,000","391,286,000","235,865,000","110,022,000"
ReconciledDepreciation,"230,000","230,000","206,000","372,000","572,000","644,000","702,000","628,000","1,208,000","2,202,000","2,654,000","3,464,000","3,951,000","3,082,000","5,427,000","13,135,000","38,018,000","57,392,000","68,039,000","98,550,000","76,203,000","44,708,000","22,435,000","18,533,000","9,494,000","3,013,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-3,851,000","-3,851,000","-5,002,000","-5,828,000","-23,676,000","-3,913,000","4,820,000","6,981,000","290,000","-27,158,000","-30,264,000","-22,721,000","-34,385,000","13,387,000","-65,129,000","-225,688,000","-150,316,000","-195,575,000","-117,345,000","-532,645,000","50,849,000","209,856,000","107,862,000","56,954,000","27,993,000","13,119,000"
TotalUnusualItemsExcludingGoodwill,"1,912,000","1,912,000","-732,000","1,321,000","-3,616,000","-719,000","-2,071,000","632,000","-3,756,000","-14,470,000","-7,442,000","237,000","-24,315,000","-7,258,000","-1,985,000","-77,479,000","-4,852,000","30,410,000","13,383,000","-173,366,000","1,325,000","-5,341,000","-10,578,000","-6,736,000","1,657,000","-5,157,000"
TotalUnusualItems,"1,912,000","1,912,000","-732,000","1,321,000","-3,616,000","-719,000","-2,071,000","632,000","-3,756,000","-14,470,000","-7,442,000","237,000","-24,315,000","-7,258,000","-1,985,000","-77,479,000","-4,852,000","30,410,000","13,383,000","-173,366,000","1,325,000","-5,341,000","-10,578,000","-6,736,000","1,657,000","-5,157,000"
NormalizedEBITDA,"-8,491,000","-8,491,000","-3,449,000","-6,268,000","-21,260,000","-2,565,000","7,262,000","8,288,000","5,939,000","-14,572,000","-18,462,000","-17,001,000","-4,681,000","25,287,000","-54,484,000","-123,678,000","-90,428,000","-105,807,000","-83,504,000","-154,469,000","93,163,000","313,086,000","179,645,000","106,717,000","41,617,000","47,284,000"
TaxRateForCalcs,"0.232","0.232","0.232","0.306","0.07","0.008","0.309","0.153","0.323","0.168","0.255","0.255","0.255","0.199","0.3","0.3","0.3","0.3","0.112","0.4","0.4","0.167","0.202","0.254","0.334","0.039"
TaxEffectOfUnusualItems,"443,584","443,584","-169,824","404,490.2","-253,111.478","-5,651.369","-639,110.6","96,823.872","-1,211,685.6","-2,430,960","-1,897,710","60,435","-6,200,325","-1,444,342","-595,500","-23,243,700","-1,455,600","9,123,000","1,501,311.849","-69,346,400","530,000","-892,653.797","-2,133,668.936","-1,709,723.915","552,977.507","-203,612.867"
