name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"16,092,000,000","17,519,000,000","20,028,000,000","18,344,000,000","14,461,000,000","14,383,000,000","15,784,000,000","14,961,000,000","13,370,000,000","13,000,000,000","13,045,000,000","12,205,000,000","12,825,000,000","13,735,000,000","13,966,000,000","10,427,000,000","12,501,000,000","13,835,000,000","14,255,000,000","12,335,000,000","11,552,000,000","9,834,000,000","8,383,000,000","8,201,000,000","11,875,000,000","9,759,000,000","8,875,000,000","9,972,000,000","9,940,000,000","11,409,000,000","8,608,000,000","8,523,000,000","7,440,000,000","6,784,000,000","6,567,000,000","6,521,900,000","6,294,800,000","5,594,500,000","4,974,000,000","4,924,500,000"
	OperatingRevenue,"16,092,000,000","17,519,000,000","20,028,000,000","18,344,000,000","14,461,000,000","14,383,000,000","15,784,000,000","14,961,000,000","13,370,000,000","13,000,000,000","13,045,000,000","12,205,000,000","12,825,000,000","13,735,000,000","13,966,000,000","10,427,000,000","12,501,000,000","13,835,000,000","14,255,000,000","12,335,000,000","11,552,000,000","9,834,000,000","8,383,000,000","8,201,000,000","11,875,000,000","9,759,000,000","8,875,000,000","9,972,000,000","9,940,000,000","11,409,000,000","8,608,000,000","8,523,000,000","7,440,000,000","6,784,000,000","6,567,000,000","6,521,900,000","6,294,800,000","5,594,500,000","4,974,000,000","4,924,500,000"
CostOfRevenue,"6,540,000,000","6,500,000,000","6,257,000,000","5,968,000,000","5,192,000,000","5,219,000,000","5,507,000,000","5,347,000,000","5,113,000,000","5,425,000,000","5,618,000,000","5,841,000,000","6,457,000,000","6,963,000,000","6,474,000,000","5,428,000,000","6,256,000,000","6,502,000,000","6,996,000,000","6,319,000,000","6,295,000,000","5,872,000,000","5,313,000,000","5,824,000,000","6,120,000,000","5,069,000,000","5,605,000,000","6,179,000,000","7,146,000,000","7,401,000,000","5,725,000,000","6,274,000,000","5,110,000,000","5,072,000,000","4,786,000,000","4,636,000,000","4,427,800,000","4,002,800,000","3,609,200,000","3,555,300,000"
GrossProfit,"9,552,000,000","11,019,000,000","13,771,000,000","12,376,000,000","9,269,000,000","9,164,000,000","10,277,000,000","9,614,000,000","8,257,000,000","7,575,000,000","7,427,000,000","6,364,000,000","6,368,000,000","6,772,000,000","7,492,000,000","4,999,000,000","6,245,000,000","7,333,000,000","7,259,000,000","6,016,000,000","5,257,000,000","3,962,000,000","3,070,000,000","2,377,000,000","5,755,000,000","4,690,000,000","3,270,000,000","3,793,000,000","2,794,000,000","4,008,000,000","2,883,000,000","2,249,000,000","2,330,000,000","1,712,000,000","1,781,000,000","1,885,900,000","1,867,000,000","1,591,700,000","1,364,800,000","1,369,200,000"
OperatingExpense,"3,717,000,000","3,688,000,000","3,374,000,000","3,220,000,000","3,153,000,000","3,189,000,000","3,243,000,000","3,202,000,000","3,098,000,000","2,995,000,000","3,201,000,000","3,380,000,000","3,681,000,000","3,353,000,000","3,089,000,000","2,796,000,000","3,554,000,000","3,836,000,000","3,892,000,000","3,457,000,000","3,297,000,000","2,997,000,000","2,782,000,000","2,959,000,000","3,416,000,000","2,935,000,000","2,814,000,000","3,127,000,000","2,820,000,000","2,569,000,000","1,957,000,000","1,521,000,000","1,910,000,000","1,961,000,000","1,807,000,000","1,566,500,000","1,499,000,000","1,374,300,000","1,262,900,000","1,460,800,000"
	SellingGeneralAndAdministration,"1,810,000,000","1,825,000,000","1,704,000,000","1,666,000,000","1,623,000,000","1,645,000,000","1,684,000,000","1,694,000,000","1,742,000,000","1,728,000,000","1,843,000,000","1,858,000,000","1,804,000,000","1,638,000,000","1,519,000,000","1,320,000,000","1,614,000,000","1,681,000,000","1,697,000,000","1,471,000,000","1,351,000,000","1,249,000,000","1,163,000,000","1,361,000,000","1,669,000,000","1,556,000,000","1,549,000,000","1,571,000,000","1,639,000,000","1,727,000,000","1,379,000,000","1,521,000,000","1,300,000,000","1,371,000,000","1,266,000,000","1,112,800,000","1,109,200,000","994,200,000","836,700,000","944,900,000"
	ResearchAndDevelopment,"1,907,000,000","1,863,000,000","1,670,000,000","1,554,000,000","1,530,000,000","1,544,000,000","1,559,000,000","1,508,000,000","1,356,000,000","1,267,000,000","1,358,000,000","1,522,000,000","1,877,000,000","1,715,000,000","1,570,000,000","1,476,000,000","1,940,000,000","2,155,000,000","2,195,000,000","1,986,000,000","1,946,000,000","1,748,000,000","1,619,000,000","1,598,000,000","1,747,000,000","1,379,000,000","1,265,000,000","1,556,000,000","1,181,000,000","842,000,000","578,000,000",,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"610,000,000","590,000,000","541,000,000","453,700,000","389,800,000","380,100,000","426,200,000","515,900,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"610,000,000","590,000,000","541,000,000","453,700,000","389,800,000","380,100,000","426,200,000","515,900,000"
	OtherOperatingExpenses,,,,,,,,"-119,000,000",,,,,,,"-144,000,000",,,,,,,,,,,,,,,,"-8,149,000,000","-7,067,000,000",,,,,,,,
OperatingIncome,"5,835,000,000","7,331,000,000","10,397,000,000","9,156,000,000","6,116,000,000","5,975,000,000","7,034,000,000","6,412,000,000","5,159,000,000","4,580,000,000","4,226,000,000","2,984,000,000","2,687,000,000","3,419,000,000","4,403,000,000","2,203,000,000","2,691,000,000","3,497,000,000","3,367,000,000","2,559,000,000","1,960,000,000","965,000,000","288,000,000","-582,000,000","2,339,000,000","1,755,000,000","456,000,000","666,000,000","-26,000,000","1,439,000,000","926,000,000","728,000,000","420,000,000","-249,000,000","-26,000,000","319,400,000","368,000,000","217,400,000","101,900,000","-91,600,000"
NetNonOperatingInterestIncomeExpense,"-443,000,000","-353,000,000","-214,000,000","-184,000,000","-190,000,000","-170,000,000","-125,000,000","-78,000,000","-80,000,000","-90,000,000","-67,000,000","-81,000,000","-45,000,000","-30,000,000","11,000,000","24,000,000","76,000,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,"8,000,000","14,000,000","13,000,000","0","40,000,000","12,000,000","11,000,000","24,000,000","76,000,000",,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"443,000,000","353,000,000","214,000,000","184,000,000","190,000,000","170,000,000","125,000,000","78,000,000","80,000,000","90,000,000","94,000,000","95,000,000","85,000,000","42,000,000","0",,"0",,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,,,,,,,,,"-14,000,000","-14,000,000","-14,000,000","-14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"618,000,000","440,000,000","-151,000,000","-53,000,000","91,000,000","-77,000,000","-223,000,000","-254,000,000","-149,000,000","-274,000,000","-285,000,000","-149,000,000","-707,000,000","-434,000,000","137,000,000","-210,000,000","-254,000,000","39,000,000","69,000,000","205,000,000","233,000,000","324,000,000","-698,000,000","217,000,000","2,314,000,000","403,000,000","301,000,000","199,000,000","76,000,000","79,000,000","6,000,000","15,000,000",,"-14,000,000","29,000,000","59,000,000","181,800,000","218,000,000","20,900,000","17,000,000"
	GainOnSaleOfSecurity,,,,,,,,,"7,000,000","8,000,000","1,000,000","16,000,000","18,000,000","6,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"124,000,000","0","-257,000,000","-196,000,000","-222,000,000","-252,000,000","-321,000,000","-329,000,000","-304,000,000","-258,000,000","-279,000,000","-152,000,000","-714,000,000","-427,000,000","111,000,000","-210,000,000","-254,000,000","39,000,000","69,000,000","205,000,000","233,000,000","324,000,000","-698,000,000","217,000,000","2,314,000,000","403,000,000","301,000,000","199,000,000","76,000,000","79,000,000","6,000,000","15,000,000",,"-14,000,000","29,000,000","59,000,000","181,800,000","218,000,000","20,900,000","17,000,000"
