name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991
		AssetImpairmentCharge,"260,000,000","314,000,000","49,000,000","38,000,000","405,000,000","338,000,000","348,000,000","253,000,000","172,000,000","517,000,000","822,000,000","277,000,000","167,000,000","180,000,000","125,000,000","763,000,000","535,000,000",,,,,,,,,,,,,,,,,
		StockBasedCompensation,"2,559,000,000","2,484,000,000","2,031,000,000","1,663,000,000","1,212,000,000","1,037,000,000","883,000,000","914,000,000","943,000,000","1,026,000,000","1,059,000,000","1,105,000,000","1,035,000,000","824,000,000","612,000,000","584,000,000","541,000,000",,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,"273,000,000","-40,000,000","107,000,000","-103,000,000","-280,000,000","-231,000,000","-168,000,000","-183,000,000","-45,000,000","-79,000,000","-408,000,000",,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-61,000,000","25,000,000","-56,000,000","-82,000,000","-142,000,000","-272,000,000","-49,000,000","-26,000,000","77,000,000","-16,000,000","-17,000,000","-19,000,000","-174,000,000","-2,000,000","-61,000,000","-32,000,000","3,000,000","366,000,000","606,000,000",,,,,,,"-100,000","5,000,000",,"200,000","-100,000","-2,800,000",,"-100,000","1,300,000"
		ChangeInWorkingCapital,"3,783,000,000","1,148,000,000","-7,800,000,000","-461,000,000","-1,607,000,000","-1,224,000,000","1,772,000,000","897,000,000","71,000,000","-1,947,000,000","-618,000,000","-115,000,000","-665,000,000","442,000,000","-46,000,000","3,993,000,000","-708,000,000","24,000,000","-13,000,000","15,000,000","150,000,000","25,000,000","43,000,000","-360,235,000","-483,794,000","-372,300,000","-394,400,000","-190,995,000","-133,900,000","-8,300,000","-700,000","-9,400,000","-3,700,000","3,200,000"
			ChangeInReceivables,"886,000,000","2,472,000,000","-2,066,000,000","426,000,000","-1,529,000,000","1,373,000,000","734,000,000","-1,104,000,000","-232,000,000","550,000,000","-281,000,000","-680,000,000","-456,000,000","-140,000,000","-18,000,000","3,083,000,000","-802,000,000","-16,000,000","-133,000,000","35,000,000","-93,000,000","53,000,000","-1,000,000","-284,599,000","-138,791,000","-580,300,000","-399,300,000","-339,450,000","-134,700,000","-19,800,000","-28,800,000","-9,500,000","-8,800,000","-7,000,000"
				ChangesInAccountReceivables,"886,000,000","2,472,000,000","-2,066,000,000","426,000,000","-1,529,000,000","1,373,000,000","734,000,000","-1,104,000,000","-232,000,000","550,000,000","-281,000,000","-680,000,000","-456,000,000","-140,000,000","-18,000,000","3,083,000,000","-802,000,000",,,,,,,,,,,,,,,,,
			ChangeInInventory,"597,000,000","8,000,000","-3,137,000,000","-622,000,000","-1,157,000,000","273,000,000","337,000,000","-200,000,000","-49,000,000","93,000,000","-155,000,000","-300,000,000","-252,000,000","-62,000,000","-80,000,000","69,000,000","-47,000,000","-234,000,000","-71,000,000","-23,000,000","-50,000,000","-23,000,000","18,000,000","-40,735,000","-68,776,000","40,100,000","-161,400,000","-53,645,000","-127,500,000","-28,400,000","-1,600,000","-7,600,000","-600,000","-500,000"
			ChangeInPayablesAndAccruedExpense,"2,122,000,000","-1,879,000,000","-7,000,000","1,586,000,000","1,435,000,000","-2,819,000,000","911,000,000","2,296,000,000","413,000,000","-1,236,000,000","2,000,000","1,059,000,000","30,000,000","546,000,000","-81,000,000","1,041,000,000","247,000,000","209,000,000","51,000,000","57,000,000","151,000,000","-24,000,000","47,000,000","-13,838,000","-164,756,000","173,800,000","245,200,000","179,357,000","134,000,000","36,800,000","29,600,000","12,700,000","2,500,000","600,000"
				ChangeInPayable,"863,000,000","-1,880,000,000","1,036,000,000","495,000,000","907,000,000","-443,000,000","-94,000,000","-45,000,000","541,000,000","-908,000,000","619,000,000","307,000,000","371,000,000","-26,000,000","148,000,000","57,000,000","-63,000,000",,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"863,000,000","-1,880,000,000","1,036,000,000","495,000,000","907,000,000","-443,000,000","-94,000,000","-45,000,000","541,000,000","-908,000,000","619,000,000","307,000,000","371,000,000","-26,000,000","148,000,000","57,000,000","-63,000,000",,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"1,259,000,000","1,000,000","-1,043,000,000","1,091,000,000","528,000,000","-2,376,000,000","1,005,000,000","2,341,000,000","-128,000,000","-328,000,000","-617,000,000","752,000,000","-341,000,000","572,000,000","-229,000,000","984,000,000","310,000,000",,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"119,000,000","603,000,000","-2,266,000,000","-1,649,000,000","-110,000,000","78,000,000","24,000,000","136,000,000","246,000,000","-793,000,000","108,000,000","-209,000,000","-240,000,000","-70,000,000","-60,000,000","-58,000,000","-17,000,000",,,"-74,000,000","51,000,000","-12,000,000","-9,000,000","27,519,000","-21,507,000","-7,000,000","-110,800,000","-34,260,000","-11,600,000","1,500,000","800,000","-2,100,000","-900,000","-100,000"
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,"161,000,000","139,000,000","96,000,000","20,000,000","91,000,000","31,000,000","-12,000,000","-48,582,000","-89,964,000","1,100,000","31,900,000","57,003,000","5,900,000","1,600,000","-700,000","-2,900,000","4,100,000","10,200,000"
			ChangeInOtherWorkingCapital,"59,000,000","-56,000,000","-324,000,000","-202,000,000","-246,000,000","-129,000,000","-234,000,000","-231,000,000","-307,000,000","-561,000,000","-292,000,000","15,000,000","253,000,000","168,000,000","193,000,000","-142,000,000","-89,000,000","-74,000,000","44,000,000",,,,,,,,,,,,,,,
	CashFromDiscontinuedOperatingActivities,"-96,000,000","-399,000,000","-170,000,000","0","0",,,,,,,,,,,,,,,,"-13,000,000","-89,000,000","-300,000,000",,,,,,,,,,,
InvestingCashFlow,"-3,856,000,000","762,000,000","-5,804,000,000","-3,356,000,000","-5,263,000,000","-806,000,000","2,381,000,000","20,463,000,000","-3,488,000,000","-3,572,000,000","-1,639,000,000","-1,578,000,000","-6,877,000,000","-4,489,000,000","-839,000,000","-5,457,000,000","-2,819,000,000","-1,898,000,000","-2,623,000,000","-776,000,000","-3,326,000,000","-992,000,000","-1,073,000,000","-149,422,000","-785,982,000","-955,400,000","-134,000,000","-536,885,000","-408,100,000","-102,400,000","-85,000,000","-130,100,000","-22,500,000","-6,700,000"
	CashFlowFromContinuingInvestingActivities,"-3,842,000,000","-621,000,000","-5,788,000,000","-3,356,000,000","-5,263,000,000","-806,000,000","2,381,000,000","20,463,000,000","-3,488,000,000","-3,572,000,000","-2,427,000,000","-1,578,000,000","-6,877,000,000","-4,489,000,000","-839,000,000","-5,457,000,000","-2,819,000,000","-1,898,000,000","-2,623,000,000","-776,000,000","-3,326,000,000","-992,000,000","-1,073,000,000","-149,422,000","-785,982,000","-955,400,000","-134,000,000","-536,885,000","-408,100,000","-102,400,000","-85,000,000","-130,100,000","-22,500,000","-6,700,000"
		CapitalExpenditureReported,"-1,078,000,000","-1,450,000,000","-2,262,000,000","-1,888,000,000","-1,407,000,000","-887,000,000","-784,000,000","-690,000,000","-539,000,000","-994,000,000","-1,185,000,000","-1,048,000,000","-1,284,000,000","-593,000,000","-426,000,000","-761,000,000","-1,397,000,000",,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"16,000,000","127,000,000","5,000,000","3,000,000",,,,"28,000,000","16,000,000","266,000,000","37,000,000","4,000,000",,,,,"-1,397,000,000","-818,000,000","-685,000,000","-576,000,000","-332,000,000","-202,000,000","-127,000,000","-114,191,000","83,808,000","-180,200,000","-321,600,000","-163,115,000","-216,600,000","-99,500,000","-66,500,000","-49,600,000","-8,300,000","-6,700,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,"-1,397,000,000","-818,000,000","-685,000,000","-576,000,000","-332,000,000","-202,000,000","-127,000,000","-114,191,000","-163,182,000","-180,200,000","-321,600,000","-163,115,000","-216,600,000","-99,500,000","-68,700,000","-49,600,000","-8,300,000","-6,700,000"
			SaleOfPPE,"16,000,000","127,000,000","5,000,000","3,000,000",,,,"28,000,000","16,000,000","266,000,000","37,000,000","4,000,000",,,,,,,,,,,,,"246,990,000","98,097,000",,,,,"2,200,000",,,
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","232,000,000","0","0","0","1,925,000,000","0","-1,064,000,000","0","0",,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,"0","0","-1,064,000,000","0","0",,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,"0","0","232,000,000","0","0","0","1,925,000,000","0","0",,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-362,000,000","-235,000,000","-4,912,000,000","-1,377,000,000","-185,000,000","-252,000,000","-326,000,000","-1,544,000,000","-812,000,000","-3,019,000,000","-895,000,000","-192,000,000","-833,000,000","-3,624,000,000","-94,000,000","0","-298,000,000",,,,,,"-320,655,000",,"-273,668,000",,,,,,,,,
			PurchaseOfBusiness,"-362,000,000","-235,000,000","-4,912,000,000","-1,377,000,000","-185,000,000","-252,000,000","-326,000,000","-1,544,000,000","-812,000,000","-3,019,000,000","-895,000,000","-192,000,000","-833,000,000","-3,624,000,000","-94,000,000","0",,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-2,383,000,000","918,000,000","1,340,000,000","-32,000,000","-3,714,000,000","266,000,000","3,474,000,000","22,672,000,000","-2,518,000,000","178,000,000","-465,000,000","-402,000,000","-6,602,000,000","-287,000,000","617,000,000","-4,874,000,000","-1,695,000,000","-494,000,000","-1,941,000,000","27,000,000","-3,128,000,000","-1,423,000,000","-624,000,000","493,326,000","-596,141,000","-700,100,000","432,600,000","-315,883,000","-165,800,000","14,100,000",,"-80,500,000","-14,100,000",
			PurchaseOfInvestment,"-4,802,000,000","-668,000,000","-1,414,000,000","-5,907,000,000","-6,213,000,000","0","-5,936,000,000","-21,072,000,000","-18,192,000,000","-16,560,000,000","-16,876,000,000","-17,263,000,000","-19,520,000,000","-10,948,000,000","-9,823,000,000","-10,497,000,000","-8,384,000,000","-8,492,000,000","-12,924,000,000","-8,055,000,000","-8,593,000,000","-4,867,000,000","-1,947,000,000","-1,484,568,000","-2,385,822,000","-858,100,000","-269,800,000","-978,745,000","-587,900,000","-84,300,000",,"-99,300,000","-14,100,000",
			SaleOfInvestment,"2,419,000,000","1,586,000,000","2,754,000,000","5,875,000,000","2,499,000,000","266,000,000","9,410,000,000","43,744,000,000","15,674,000,000","16,738,000,000","16,411,000,000","16,861,000,000","12,918,000,000","10,661,000,000","10,440,000,000","5,623,000,000","6,689,000,000","7,998,000,000","10,983,000,000","8,082,000,000","5,465,000,000","3,444,000,000","1,323,000,000","1,977,894,000","1,789,681,000","158,000,000","702,400,000","662,862,000","422,100,000","98,400,000",,"18,800,000",,
		NetOtherInvestingChanges,"-35,000,000","19,000,000","41,000,000","-62,000,000","43,000,000","67,000,000","17,000,000","25,000,000","149,000,000","-3,000,000","81,000,000","60,000,000","-83,000,000","15,000,000","128,000,000","178,000,000","273,000,000","-586,000,000","3,000,000","-227,000,000","134,000,000","633,000,000","-322,000,000","-528,557,000","19,000","-75,100,000","-245,000,000","-57,887,000","-25,700,000","-17,000,000","-18,500,000",,"-100,000",
	CashFromDiscontinuedInvestingActivities,"-14,000,000","1,383,000,000","-16,000,000","0",,,,,"0","0","788,000,000","0","0",,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-8,187,000,000","-6,663,000,000","-7,196,000,000","-6,798,000,000","-5,707,000,000","-6,386,000,000","-31,500,000,000","5,571,000,000","-5,754,000,000","-2,261,000,000","-5,480,000,000","-4,845,000,000","-757,000,000","1,518,000,000","-2,405,000,000","-833,000,000","-1,307,000,000","-1,111,000,000","-1,092,000,000","-1,054,000,000","27,000,000","-103,000,000","113,000,000","133,585,000","27,620,000","1,270,300,000","85,700,000","704,202,000","86,700,000","520,200,000","6,200,000","174,600,000","62,000,000","1,000,000"
	CashFlowFromContinuingFinancingActivities,"-8,206,000,000","-6,605,000,000","-7,200,000,000","-6,798,000,000","-5,707,000,000","-6,386,000,000","-31,500,000,000","5,571,000,000","-5,754,000,000","-2,261,000,000","-5,480,000,000","-4,845,000,000","-757,000,000","1,518,000,000","-2,405,000,000","-833,000,000","-1,307,000,000","-1,111,000,000","-1,092,000,000","-1,054,000,000","27,000,000","-103,000,000","113,000,000","133,585,000","27,620,000","1,270,300,000","85,700,000","704,202,000","86,700,000","520,200,000","6,200,000","174,600,000","62,000,000","1,000,000"
		NetIssuancePaymentsOfDebt,"-914,000,000","-64,000,000","-415,000,000","1,000,000","-229,000,000","-503,000,000","-5,509,000,000","10,202,000,000","749,000,000","10,937,000,000","0","95,000,000","119,000,000","0","1,064,000,000","0","0",,,,,"-12,050,000","-3,291,000",,"-112,000,000","-39,000,000","41,000,000","27,125,000","80,700,000","7,100,000","-3,000,000","19,400,000","-7,000,000","600,000"
			NetLongTermDebtIssuance,"-914,000,000","434,000,000","-412,000,000","0","-231,000,000","0","-5,513,000,000","10,953,000,000","0","9,937,000,000","0","95,000,000","119,000,000","0","1,064,000,000",,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"0","1,880,000,000","1,477,000,000","0","1,988,000,000","0","0","10,953,000,000","0","9,937,000,000","0","534,000,000","710,000,000","1,555,000,000","1,064,000,000",,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-914,000,000","-1,446,000,000","-1,889,000,000","0","-2,219,000,000","0","-5,513,000,000","0","0","0","0","-439,000,000","-591,000,000","-1,555,000,000",,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"0","-498,000,000","-3,000,000","1,000,000","2,000,000","-503,000,000","4,000,000","-751,000,000","749,000,000","1,000,000,000","0","0","-591,000,000","0","0","0","0",,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"1,199,000,000","5,068,000,000","7,000,000,000","2,886,000,000","2,848,000,000","5,989,000,000","11,131,000,000","8,558,000,000","8,949,000,000","4,083,000,000","0","0",,"1,555,000,000","1,064,000,000","0","0",,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-1,199,000,000","-5,566,000,000","-7,003,000,000","-2,885,000,000","-2,846,000,000","-6,492,000,000","-11,127,000,000","-9,309,000,000","-8,200,000,000","-3,083,000,000","0","0","-591,000,000","-1,555,000,000","0","0",,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-2,821,000,000","-2,539,000,000","-2,773,000,000","-3,019,000,000","-2,121,000,000","-1,379,000,000","-21,977,000,000","-845,000,000","-3,255,000,000","-10,459,000,000","-3,110,000,000","-3,085,000,000","401,000,000","2,505,000,000","-2,327,000,000","357,000,000","-486,000,000","-909,000,000","-797,000,000","-530,000,000","335,000,000","32,000,000","113,000,000","132,690,000","143,768,000","1,311,900,000","49,800,000","32,519,000","23,600,000","499,200,000","6,500,000","155,200,000","68,900,000","400,000"
			CommonStockIssuance,"397,000,000","434,000,000","356,000,000","347,000,000","329,000,000","414,000,000","603,000,000","497,000,000","668,000,000","787,000,000","1,439,000,000","1,525,000,000","1,714,000,000","2,647,000,000","689,000,000","642,000,000","1,184,000,000","573,000,000","703,000,000","423,000,000","335,000,000","198,000,000","119,000,000","132,690,000","143,768,000","1,311,900,000","49,800,000","32,519,000","23,600,000","499,200,000","6,500,000","155,200,000","68,900,000","400,000"
			CommonStockPayments,"-3,218,000,000","-2,973,000,000","-3,129,000,000","-3,366,000,000","-2,450,000,000","-1,793,000,000","-22,580,000,000","-1,342,000,000","-3,923,000,000","-11,246,000,000","-4,549,000,000","-4,610,000,000","-1,313,000,000","-142,000,000","-3,016,000,000","-285,000,000","-1,670,000,000","-1,482,000,000","-1,500,000,000","-953,000,000",,"-166,000,000","-6,000,000",,,,,,,,,,,
		CashDividendsPaid,"-3,632,000,000","-3,462,000,000","-3,212,000,000","-3,008,000,000","-2,882,000,000","-2,968,000,000","-3,466,000,000","-3,252,000,000","-2,990,000,000","-2,880,000,000","-2,586,000,000","-2,055,000,000","-1,583,000,000","-1,346,000,000","-1,177,000,000","-1,093,000,000","-982,000,000","-862,000,000","-698,000,000","-524,000,000","-308,000,000","-135,000,000",,,,,,,,,,,,
			CommonStockDividendPaid,"-3,632,000,000","-3,462,000,000","-3,212,000,000","-3,008,000,000","-2,882,000,000","-2,968,000,000","-3,466,000,000","-3,252,000,000","-2,990,000,000","-2,880,000,000","-2,586,000,000","-2,055,000,000","-1,583,000,000","-1,346,000,000","-1,177,000,000","-1,093,000,000","-982,000,000",,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,"75,000,000",,"0",,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-839,000,000","-540,000,000","-800,000,000","-772,000,000","-475,000,000","-1,536,000,000","-548,000,000","-534,000,000","-258,000,000","141,000,000","216,000,000","200,000,000","306,000,000","359,000,000","35,000,000","-97,000,000","161,000,000","660,000,000","403,000,000",,,,"10,000,000","895,000","-4,148,000","-2,600,000","-5,100,000","644,558,000","-17,600,000","13,900,000","2,700,000",,"100,000",
	CashFromDiscontinuedFinancingActivities,"19,000,000","-58,000,000","4,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"7,779,000,000","8,527,000,000","3,099,000,000","7,116,000,000","6,707,000,000","11,839,000,000","11,777,000,000","37,029,000,000","5,946,000,000","7,560,000,000","7,907,000,000","6,142,000,000","3,807,000,000","5,462,000,000","3,547,000,000","2,717,000,000","1,840,000,000","2,411,000,000","1,607,000,000","2,070,000,000","1,214,000,000","2,045,000,000","1,407,000,000","1,388,602,000","716,871,000","660,000,000","175,800,000","248,837,000","110,100,000","0","45,100,000","0","0","0"
	ChangesInCash,"1,602,000,000","5,398,000,000","-3,904,000,000","382,000,000","-5,156,000,000","94,000,000","-25,211,000,000","31,035,000,000","-1,610,000,000","-327,000,000","1,768,000,000","2,355,000,000","-1,636,000,000","1,929,000,000","832,000,000","882,000,000","-568,000,000","802,000,000","-462,000,000","856,000,000","-831,000,000","640,000,000","3,000,000","675,654,000","53,750,000","497,100,000","-73,000,000","138,694,000","-390,500,000","455,500,000","-52,300,000","57,200,000","40,100,000","-3,700,000"
	EffectOfExchangeRateChanges,"-9,000,000","30,000,000","-113,000,000","27,000,000","24,000,000","-32,000,000","-41,000,000","48,000,000","-4,000,000","-20,000,000","-3,000,000","-5,000,000","-19,000,000","-14,000,000","-2,000,000","-5,000,000","-3,000,000","2,000,000",,,,"-2,000,000","15,000,000","-3,923,000","3,105,000","-13,000,000",,,,,,,,
	BeginningCashPosition,"6,177,000,000","3,099,000,000","7,116,000,000","6,707,000,000","11,839,000,000","11,777,000,000","37,029,000,000","5,946,000,000","7,560,000,000","7,907,000,000","6,142,000,000","3,807,000,000","5,462,000,000","3,547,000,000","2,717,000,000","1,840,000,000","2,411,000,000","1,607,000,000","2,070,000,000","1,214,000,000","2,045,000,000","1,407,000,000","1,389,000,000","716,871,000","660,016,000","175,800,000","248,800,000","110,143,000","500,600,000","45,000,000","97,500,000","40,200,000","100,000","3,800,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,"0","0","-15,000,000","0","0",,,,,"-1,000,000",,,,,,,"100,000",,,,"-500,500,000","-100,000","-97,400,000","-40,200,000","-100,000"
CapitalExpenditure,"-1,078,000,000","-1,450,000,000","-2,262,000,000","-1,888,000,000","-1,407,000,000","-887,000,000","-784,000,000","-690,000,000","-539,000,000","-994,000,000","-1,185,000,000","-1,048,000,000","-1,284,000,000","-593,000,000","-1,490,000,000","-761,000,000","-1,397,000,000","-818,000,000","-685,000,000","-576,000,000","-332,000,000","-202,000,000","-127,000,000","-114,191,000","-163,182,000","-180,200,000","-321,600,000","-163,115,000","-216,600,000","-99,500,000","-68,700,000","-49,600,000","-8,300,000","-6,700,000"
IssuanceOfCapitalStock,"397,000,000","434,000,000","356,000,000","347,000,000","329,000,000","414,000,000","603,000,000","497,000,000","668,000,000","787,000,000","1,439,000,000","1,525,000,000","1,714,000,000","2,647,000,000","689,000,000","642,000,000","1,184,000,000","573,000,000","703,000,000","423,000,000","335,000,000","198,000,000","119,000,000","132,690,000","143,768,000","1,311,900,000","49,800,000","32,519,000","23,600,000","499,200,000","6,500,000","155,200,000","68,900,000","400,000"
IssuanceOfDebt,"1,199,000,000","6,948,000,000","8,477,000,000","2,886,000,000","4,836,000,000","5,989,000,000","11,131,000,000","19,511,000,000","8,949,000,000","14,020,000,000","0","534,000,000","710,000,000","1,555,000,000","1,064,000,000","0","0",,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-2,113,000,000","-7,012,000,000","-8,892,000,000","-2,885,000,000","-5,065,000,000","-6,492,000,000","-16,640,000,000","-9,309,000,000","-8,200,000,000","-3,083,000,000","0","-439,000,000","-591,000,000","-1,555,000,000","0","0",,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-3,218,000,000","-2,973,000,000","-3,129,000,000","-3,366,000,000","-2,450,000,000","-1,793,000,000","-22,580,000,000","-1,342,000,000","-3,923,000,000","-11,246,000,000","-4,549,000,000","-4,610,000,000","-1,313,000,000","-142,000,000","-3,016,000,000","-285,000,000","-1,670,000,000","-1,482,000,000","-1,500,000,000","-953,000,000",,"-166,000,000","-6,000,000",,,,,,,,,,,
FreeCashFlow,"12,567,000,000","9,849,000,000","6,834,000,000","8,648,000,000","4,407,000,000","6,399,000,000","3,124,000,000","4,311,000,000","7,093,000,000","4,512,000,000","7,702,000,000","7,730,000,000","4,714,000,000","4,307,000,000","2,586,000,000","6,411,000,000","2,161,000,000","2,993,000,000","2,568,000,000","2,110,000,000","2,136,000,000","1,533,000,000","836,000,000","577,300,000","648,930,000","2,000,000","-346,300,000","-191,738,000","-285,700,000","-61,800,000","-42,200,000","-36,900,000","-7,700,000","-4,700,000"
