name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,07/31/1993,07/31/1992,07/31/1991,07/31/1990,07/31/1989
			DeferredIncomeTax,"-972,000,000","-972,000,000","-2,085,000,000","-309,000,000","-384,000,000","-38,000,000","-350,000,000","900,000,000","-124,000,000","-194,000,000","-23,000,000","-678,000,000","-37,000,000","-314,000,000","-157,000,000","-477,000,000","-574,000,000","-772,000,000","-622,000,000","-343,000,000","90,000,000","1,089,000,000","118,000,000","-512,000,000","473,000,000","1,713,000,000","590,000,000","346,000,000","88,000,000","124,176,000","-15,508,000","-30,700,000","-6,645,000","-7,800,000","-5,800,000","-400,000","-1,200,000"
		ProvisionandWriteOffofAssets,"34,000,000","34,000,000","31,000,000","55,000,000","-6,000,000","93,000,000","40,000,000","-134,000,000","-8,000,000","-9,000,000","134,000,000","79,000,000","44,000,000","50,000,000","89,000,000","112,000,000","54,000,000","34,000,000","6,000,000","24,000,000","0","224,000,000","11,000,000","222,000,000","2,325,000,000","379,000,000","170,000,000","204,000,000","136,000,000","71,573,000","70,996,000","22,699,000","10,321,000",,,,
		StockBasedCompensation,"3,074,000,000","3,074,000,000","2,353,000,000","1,886,000,000","1,761,000,000","1,569,000,000","1,570,000,000","1,576,000,000","1,526,000,000","1,458,000,000","1,440,000,000","1,348,000,000","1,120,000,000","1,401,000,000","1,620,000,000","1,517,000,000","1,231,000,000","1,112,000,000","931,000,000","1,050,000,000","0","0","128,000,000",,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,"0","0","-153,000,000","-129,000,000","-128,000,000","-118,000,000","-92,000,000","-60,000,000","-71,000,000","-211,000,000","-22,000,000","-413,000,000","-918,000,000","-432,000,000","0","0",,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,,,,,,,,,,,"6,490,000,000","44,000,000","63,000,000","3,000,000","115,000,000","209,000,000","180,000,000","814,000,000","4,000,000","53,000,000","1,240,000,000","1,261,000,000","380,000,000","436,000,000","262,000,000",,,"-200,000",,,,,"100,000"
		ChangeInWorkingCapital,"-4,298,000,000","-4,298,000,000","5,042,000,000","-1,722,000,000","1,984,000,000","918,000,000","1,077,000,000","9,344,000,000","586,000,000","-128,000,000","-36,000,000","1,708,000,000","-493,000,000","-198,000,000","-165,000,000","-342,000,000","1,163,000,000","2,432,000,000","2,056,000,000","642,000,000","632,000,000","-610,000,000","-503,000,000","1,847,000,000","1,089,000,000","-651,000,000","673,000,000","219,000,000","-303,000,000","-178,941,000","-144,105,000","-16,500,000","-13,204,000","42,200,000","3,600,000","-5,000,000","-1,000,000"
			ChangeInReceivables,"-213,000,000","-213,000,000","1,836,000,000","232,000,000","1,470,000,000","-904,000,000","-333,000,000","-488,000,000","-282,000,000","-554,000,000","-1,047,000,000","221,000,000","-1,724,000,000","-574,000,000","-1,318,000,000","-2,524,000,000","388,000,000","-317,000,000","-753,000,000","-1,084,000,000","-536,000,000","-647,000,000","-46,000,000","270,000,000","569,000,000","-1,043,000,000","45,000,000","-166,000,000","-559,000,000","-219,628,000","-181,083,000","-113,000,000","-74,272,000","-29,500,000","-19,500,000","-8,700,000","-6,600,000"
				ChangesInAccountReceivables,"-289,000,000","-289,000,000","734,000,000","-1,009,000,000","-107,000,000","-107,000,000","-84,000,000","-269,000,000","756,000,000","-404,000,000","-413,000,000","340,000,000","-1,001,000,000","272,000,000","298,000,000","-1,528,000,000","610,000,000","171,000,000","-597,000,000","-913,000,000","-373,000,000","-488,000,000","-125,000,000","270,000,000","569,000,000","-1,043,000,000","45,000,000","-166,000,000","-559,000,000","-219,628,000","-181,083,000","-117,726,000","-74,272,000",,,,
			ChangeInInventory,"275,000,000","275,000,000","-1,069,000,000","-1,030,000,000","-244,000,000","84,000,000","131,000,000","-244,000,000","-394,000,000","315,000,000","-116,000,000","-109,000,000","218,000,000","-287,000,000","-147,000,000","-158,000,000","187,000,000","104,000,000","61,000,000","121,000,000","-84,000,000","-538,000,000","-17,000,000","673,000,000","-1,644,000,000","-887,000,000","-443,000,000","-267,000,000","-74,000,000","-272,408,000","-104,484,000","-19,000,000","-18,258,000","-3,100,000","-2,400,000","-1,100,000","-1,400,000"
			ChangeInPrepaidAssets,,,,,,,,,,,,,,,,,,,"-452,000,000","-300,000,000","-58,000,000","-42,000,000","-61,000,000","-28,000,000","-25,000,000","-249,000,000","-101,000,000","21,000,000","6,000,000","-67,154,000","-16,725,000","-5,882,000","-2,005,000",,,,
			ChangeInPayablesAndAccruedExpense,"-786,000,000","-786,000,000","678,000,000","-482,000,000","-53,000,000","141,000,000","87,000,000","504,000,000","311,000,000","-65,000,000","87,000,000","-23,000,000","164,000,000","-7,000,000","-28,000,000","139,000,000","560,000,000","240,000,000","-107,000,000","-43,000,000","1,009,000,000","314,000,000","-399,000,000","-53,000,000","430,000,000","290,000,000","502,000,000","352,000,000","324,000,000","380,249,000","158,187,000","7,000,000","81,331,000","8,500,000","2,800,000","3,500,000","400,000"
				ChangeInPayable,"-90,000,000","-90,000,000","27,000,000","-55,000,000","-53,000,000","141,000,000","87,000,000","504,000,000","311,000,000","-65,000,000","87,000,000","-23,000,000","164,000,000","-7,000,000","-28,000,000","139,000,000","560,000,000","240,000,000","-107,000,000","-43,000,000","1,009,000,000","314,000,000","-90,000,000","215,000,000","-539,000,000","-79,000,000","328,000,000","187,000,000","139,000,000","191,697,000","50,581,000","35,034,000","50,792,000",,,,
					ChangeInTaxPayable,"-4,539,000,000",,,,,"-322,000,000","312,000,000","8,118,000,000","60,000,000","-300,000,000","53,000,000","191,000,000","-239,000,000","418,000,000","-156,000,000","55,000,000","768,000,000","178,000,000","1,104,000,000","743,000,000","947,000,000","260,000,000","-125,000,000","389,000,000","-434,000,000","-365,000,000","217,000,000","155,000,000","86,000,000","97,924,000","27,976,000","26,200,000","42,310,000",,,,
						ChangeInIncomeTaxPayable,"-4,539,000,000",,,,,"-322,000,000","312,000,000","8,118,000,000","60,000,000","-300,000,000","53,000,000","191,000,000","-239,000,000","418,000,000","-156,000,000","55,000,000","768,000,000","178,000,000","1,104,000,000","743,000,000","947,000,000","260,000,000","-125,000,000","389,000,000","-434,000,000","-365,000,000","217,000,000","155,000,000","86,000,000","97,924,000","27,976,000","26,200,000","42,310,000",,,,
					ChangeInAccountPayable,"-90,000,000","-90,000,000","27,000,000","-55,000,000","-53,000,000","141,000,000","87,000,000","504,000,000","311,000,000","-65,000,000","87,000,000","-23,000,000","164,000,000","-7,000,000","-28,000,000","139,000,000","-208,000,000","62,000,000","-107,000,000","-43,000,000","62,000,000","54,000,000","35,000,000","-174,000,000","-105,000,000","286,000,000","111,000,000","32,000,000","53,000,000","93,773,000","22,605,000","8,834,000","8,482,000",,,,
				ChangeInAccruedExpense,"-696,000,000","-696,000,000","651,000,000","-427,000,000",,,,,,,,,,,"-64,000,000","565,000,000","175,000,000","351,000,000",,,"-86,000,000","-378,000,000","-309,000,000","-268,000,000","969,000,000","369,000,000","174,000,000","165,000,000","185,000,000","188,552,000","107,606,000","54,830,000","30,539,000",,,,
			ChangeInOtherCurrentAssets,"-671,000,000","-671,000,000","5,000,000","-1,615,000,000","-797,000,000","96,000,000","-955,000,000","66,000,000","15,000,000","-37,000,000","-370,000,000","26,000,000","-36,000,000","-674,000,000","275,000,000","-98,000,000","-780,000,000","-361,000,000","-452,000,000","-300,000,000",,,,,,,,,,,,"-5,700,000","-2,000,000","-1,000,000","-300,000","300,000","100,000"
			ChangeInOtherCurrentLiabilities,"416,000,000","416,000,000","48,000,000","535,000,000","-46,000,000","-110,000,000","151,000,000","83,000,000","-697,000,000","-605,000,000","75,000,000","785,000,000","392,000,000","300,000,000","245,000,000","148,000,000","61,000,000","603,000,000","431,000,000","480,000,000","-86,000,000","-378,000,000","-27,000,000","-64,000,000","386,000,000","0","0","599,000,000","271,000,000","286,476,000","135,582,000","114,200,000","72,800,000","67,300,000","23,000,000","1,000,000","6,500,000"
			ChangeInOtherWorkingCapital,"-3,319,000,000","-3,319,000,000","3,544,000,000","638,000,000","1,654,000,000","1,611,000,000","1,996,000,000","9,423,000,000","1,633,000,000","818,000,000","1,335,000,000","808,000,000","493,000,000","1,044,000,000","808,000,000","2,151,000,000","747,000,000","2,163,000,000","2,876,000,000","1,468,000,000","387,000,000","681,000,000","20,000,000","985,000,000","1,373,000,000","1,238,000,000","670,000,000","279,000,000",,,,,,,,,
InvestingCashFlow,"-20,478,000,000","-20,478,000,000","-5,107,000,000","1,553,000,000","-5,285,000,000","3,500,000,000","14,837,000,000","15,318,000,000","-6,036,000,000","-8,117,000,000","-10,088,000,000","-6,643,000,000","-11,768,000,000","-3,815,000,000","-2,934,000,000","-11,931,000,000","-9,959,000,000","-4,193,000,000","-8,342,000,000","-9,644,000,000","2,614,000,000","625,000,000","-5,515,000,000","-807,000,000","-7,003,000,000","-4,377,000,000","-4,985,000,000","-3,103,000,000","-1,407,000,000","-1,057,841,000","-331,632,000","-315,300,000","-206,416,000","-135,300,000","-41,400,000","-25,400,000","-400,000"
	CashFlowFromContinuingInvestingActivities,"-20,478,000,000","-20,478,000,000","-5,107,000,000","1,553,000,000","-5,285,000,000","3,500,000,000","14,837,000,000","15,318,000,000","-6,036,000,000","-8,117,000,000","-10,088,000,000","-6,643,000,000","-11,768,000,000","-3,815,000,000","-2,934,000,000","-11,931,000,000","-9,959,000,000","-4,193,000,000","-8,342,000,000","-9,644,000,000","2,614,000,000","625,000,000","-5,515,000,000","-807,000,000","-7,003,000,000","-4,377,000,000","-4,985,000,000","-3,103,000,000","-1,407,000,000","-1,057,841,000","-331,632,000","-315,300,000","-206,416,000","-135,300,000","-41,400,000","-25,400,000","-400,000"
		NetPPEPurchaseAndSale,"-670,000,000","-670,000,000","-849,000,000","-477,000,000","-664,000,000","-591,000,000","-887,000,000","-775,000,000","-957,000,000","-1,105,000,000","-1,205,000,000","-1,043,000,000","-1,019,000,000","-1,076,000,000","-1,174,000,000","-1,008,000,000","-1,005,000,000","-1,268,000,000","-1,251,000,000","-772,000,000","-692,000,000","-613,000,000","-717,000,000","-2,641,000,000","-2,271,000,000","-1,086,000,000","-602,000,000","-429,000,000","-332,000,000","-282,840,000","-151,828,000","-59,600,000","-33,942,000","-21,600,000","-11,300,000","-4,100,000","-300,000"
			PurchaseOfPPE,"-670,000,000","-670,000,000","-849,000,000","-477,000,000","-692,000,000","-770,000,000","-909,000,000","-834,000,000","-964,000,000","-1,146,000,000","-1,227,000,000","-1,275,000,000","-1,160,000,000","-1,126,000,000","-1,174,000,000","-1,008,000,000","-1,005,000,000","-1,268,000,000","-1,251,000,000","-772,000,000","-692,000,000","-613,000,000","-717,000,000","-2,641,000,000","-2,271,000,000","-1,086,000,000","-602,000,000","-429,000,000","-332,000,000","-282,840,000","-151,828,000","-59,600,000","-33,942,000","-21,600,000","-11,300,000","-4,100,000","-300,000"
			SaleOfPPE,,,"3,000,000","91,000,000","28,000,000","179,000,000","22,000,000","59,000,000","7,000,000","41,000,000","22,000,000","232,000,000","141,000,000","50,000,000",,,,,,,,,,"22,656,000,000",,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,"-4,000,000","-444,000,000","-95,000,000","0",,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,"-4,000,000","-444,000,000","-95,000,000","0",,,,,,,,,
		NetBusinessPurchaseAndSale,"-25,994,000,000","-25,994,000,000","-301,000,000","-373,000,000","-7,038,000,000","-327,000,000","-2,175,000,000","-2,979,000,000","-3,324,000,000","-2,789,000,000","-326,000,000","-2,989,000,000","-6,766,000,000","-375,000,000","-266,000,000","-5,279,000,000","-426,000,000","-398,000,000","-3,684,000,000","-5,424,000,000","-945,000,000","-175,000,000","-26,000,000","-99,000,000","-378,000,000","24,000,000","-19,000,000","0","-19,000,000","0","-17,920,000","0","0",,,,
			PurchaseOfBusiness,"-25,994,000,000","-25,994,000,000","-301,000,000","-373,000,000","-7,038,000,000","-327,000,000","-2,175,000,000","-2,979,000,000","-3,324,000,000","-3,161,000,000","-326,000,000","-2,989,000,000","-6,766,000,000","-375,000,000","-266,000,000","-5,279,000,000","-426,000,000","-398,000,000","-3,684,000,000","-5,424,000,000","-945,000,000","-175,000,000","-26,000,000","-99,000,000","-378,000,000","0","-19,000,000","0","-19,000,000","0","-17,920,000","0","0",,,,
			SaleOfBusiness,,,,,"194,000,000","224,000,000","159,000,000","27,000,000","0","372,000,000","0","0","209,000,000","242,000,000","163,000,000","58,000,000",,,,,,,,"16,000,000",,"24,000,000",,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"6,191,000,000","6,191,000,000","-3,934,000,000","2,327,000,000","2,473,000,000","4,428,000,000","17,911,000,000","19,091,000,000","-1,751,000,000","-4,032,000,000","-8,379,000,000","-2,635,000,000","-3,916,000,000","-2,480,000,000","-1,516,000,000","-5,772,000,000","-8,489,000,000","-2,510,000,000","-3,256,000,000","-3,438,000,000","4,145,000,000","1,260,000,000","-4,866,000,000","-106,000,000","-4,112,000,000","-1,660,000,000","-3,347,000,000","-2,314,000,000","-885,000,000","-734,143,000","-107,233,000","-250,500,000","-133,755,000","-112,200,000","-30,000,000","-21,100,000",
			PurchaseOfInvestment,"-4,514,000,000","-4,514,000,000","-11,056,000,000","-6,256,000,000","-9,503,000,000","-9,402,000,000","-2,564,000,000","-14,552,000,000","-42,924,000,000","-47,016,000,000","-44,197,000,000","-36,701,000,000","-36,833,000,000","-42,162,000,000","-37,334,000,000","-48,827,000,000","-41,314,000,000","-22,500,000,000","-20,624,000,000","-21,918,000,000","-20,485,000,000","-33,067,000,000","-27,682,000,000","-21,291,000,000","-24,061,000,000","-17,381,000,000","-7,001,000,000","-5,172,000,000","-3,213,000,000","-1,595,295,000","-631,147,000","-769,500,000","-420,169,000","-259,500,000","-84,500,000","-23,100,000",
			SaleOfInvestment,"10,705,000,000","10,705,000,000","7,122,000,000","8,583,000,000","11,976,000,000","13,830,000,000","20,475,000,000","33,643,000,000","41,173,000,000","42,984,000,000","35,818,000,000","34,066,000,000","32,917,000,000","39,682,000,000","35,818,000,000","43,055,000,000","32,825,000,000","19,990,000,000","17,368,000,000","18,480,000,000","24,630,000,000","34,327,000,000","22,816,000,000","21,185,000,000","19,949,000,000","15,721,000,000","3,654,000,000","2,858,000,000","2,328,000,000","861,152,000","523,914,000","519,000,000","286,414,000","147,300,000","54,500,000","2,000,000",
		NetOtherInvestingChanges,"-5,000,000","-5,000,000","-23,000,000","76,000,000","-56,000,000","-10,000,000","-12,000,000","-19,000,000","-4,000,000","-191,000,000","-178,000,000","24,000,000","-67,000,000","116,000,000","22,000,000","128,000,000","-39,000,000","-17,000,000","-151,000,000","-10,000,000","106,000,000","153,000,000","94,000,000","2,039,000,000","-242,000,000","-1,211,000,000","-922,000,000","-360,000,000","-171,000,000","-40,858,000","-54,651,000","-5,200,000","-38,719,000","-1,500,000","-100,000","-200,000","-100,000"
FinancingCashFlow,"6,844,000,000","6,844,000,000","-11,626,000,000","-15,962,000,000","-12,097,000,000","-18,856,000,000","-27,889,000,000","-31,764,000,000","-3,806,000,000","-4,699,000,000","-2,313,000,000","-6,888,000,000","-3,000,000,000","-5,539,000,000","-4,064,000,000","621,000,000","589,000,000","-6,433,000,000","-1,331,000,000","300,000,000","-9,162,000,000","-7,790,000,000","-5,363,000,000","-1,169,000,000","1,250,000,000","1,557,000,000","954,000,000","548,000,000","-20,000,000","-9,578,000","112,022,000","24,000,000","17,698,000","9,400,000","1,900,000","47,500,000","100,000"
	CashFlowFromContinuingFinancingActivities,"6,844,000,000","6,844,000,000","-11,626,000,000","-15,962,000,000","-12,097,000,000","-18,856,000,000","-27,889,000,000","-31,764,000,000","-3,806,000,000","-4,699,000,000","-2,313,000,000","-6,888,000,000","-3,000,000,000","-5,539,000,000","-4,064,000,000","621,000,000","589,000,000","-6,433,000,000","-1,331,000,000","300,000,000","-9,162,000,000","-7,790,000,000","-5,363,000,000","-1,169,000,000","1,250,000,000","1,557,000,000","954,000,000","548,000,000","-20,000,000","-9,578,000","112,022,000","24,000,000","17,698,000","9,400,000","1,900,000","47,500,000","100,000"
		NetIssuancePaymentsOfDebt,"19,330,000,000","19,330,000,000","-1,102,000,000","-1,895,000,000","-3,005,000,000","-10,190,000,000","-1,084,000,000","-8,000,000,000","5,326,000,000","3,111,000,000","4,469,000,000","4,703,000,000","-12,000,000","-557,000,000","1,508,000,000","4,985,000,000","3,491,000,000","0","0","6,481,000,000",,"0",,,,,,,,,,,,,,,
			NetLongTermDebtIssuance,"18,852,000,000","18,852,000,000","-500,000,000","-2,501,000,000","-3,000,000,000","-6,720,000,000","-4,530,000,000","-5,498,000,000","2,829,000,000","3,115,000,000","4,473,000,000","4,705,000,000","8,000,000","0","996,000,000","4,944,000,000","3,491,000,000","0","0","6,481,000,000",,"0",,,,,,,,,,,,,,,
				LongTermDebtIssuance,"31,818,000,000","31,818,000,000","0","1,049,000,000","0","0","2,250,000,000","6,877,000,000","6,980,000,000","6,978,000,000","4,981,000,000","7,981,000,000","24,000,000","0","4,109,000,000","4,944,000,000","3,991,000,000","0","0","6,481,000,000",,"0",,,,,,,,,,,,,,,
				LongTermDebtPayments,"-12,966,000,000","-12,966,000,000","-500,000,000","-3,550,000,000","-3,000,000,000","-6,720,000,000","-6,780,000,000","-12,375,000,000","-4,151,000,000","-3,863,000,000","-508,000,000","-3,276,000,000","-16,000,000","0","-3,113,000,000","0","-500,000,000","0","0",,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"478,000,000","478,000,000","-602,000,000","606,000,000","-5,000,000","-3,470,000,000","3,446,000,000","-2,502,000,000","2,497,000,000","-4,000,000","-4,000,000","-2,000,000","-20,000,000","-557,000,000","512,000,000","41,000,000","0","0",,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,,"4,621,000,000","41,000,000","0",,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,,,,,"-3,113,000,000",,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-6,065,000,000","-6,065,000,000","-4,190,000,000","-7,721,000,000","-2,870,000,000","-2,731,000,000","-20,939,000,000","-17,627,000,000","-3,596,000,000","-3,339,000,000","-2,810,000,000","-7,936,000,000","235,000,000","-3,388,000,000","-5,065,000,000","-4,586,000,000","-2,748,000,000","-7,324,000,000","-2,375,000,000","-6,613,000,000","-9,148,000,000","-7,823,000,000","-5,406,000,000","-1,199,000,000","1,262,000,000","1,564,000,000","947,000,000","555,000,000","-15,000,000","933,000","106,015,000","23,400,000","18,621,000","9,200,000","2,100,000","47,600,000","200,000"
			CommonStockIssuance,"714,000,000","714,000,000","700,000,000","660,000,000","643,000,000","655,000,000","640,000,000","623,000,000","708,000,000","1,127,000,000","2,016,000,000","1,907,000,000","3,338,000,000","1,372,000,000","1,831,000,000","3,278,000,000","863,000,000","3,117,000,000","5,306,000,000","1,682,000,000","1,087,000,000","1,257,000,000","578,000,000","655,000,000","1,262,000,000","1,564,000,000","947,000,000","555,000,000","308,000,000","116,554,000","175,896,000","23,400,000","18,621,000","9,200,000","2,100,000","47,600,000","200,000"
			CommonStockPayments,"-6,779,000,000","-6,779,000,000","-4,890,000,000","-8,381,000,000","-3,513,000,000","-3,386,000,000","-21,579,000,000","-18,250,000,000","-4,304,000,000","-4,466,000,000","-4,826,000,000","-9,843,000,000","-3,103,000,000","-4,760,000,000","-6,896,000,000","-7,864,000,000","-3,611,000,000","-10,441,000,000","-7,681,000,000","-8,295,000,000","-10,235,000,000","-9,080,000,000","-5,984,000,000","-1,854,000,000","0","0",,"0","-323,000,000","-115,621,000","-69,881,000","0","0",,,,
		CashDividendsPaid,"-6,384,000,000","-6,384,000,000","-6,302,000,000","-6,224,000,000","-6,163,000,000","-6,016,000,000","-5,979,000,000","-5,968,000,000","-5,511,000,000","-4,750,000,000","-4,086,000,000","-3,758,000,000","-3,310,000,000","-1,501,000,000","-658,000,000","0",,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"-6,384,000,000","-6,384,000,000","-6,302,000,000","-6,224,000,000","-6,163,000,000","-6,016,000,000","-5,979,000,000","-5,968,000,000","-5,511,000,000","-4,750,000,000","-4,086,000,000","-3,758,000,000","-3,310,000,000","-1,501,000,000","-658,000,000","0",,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-37,000,000","-37,000,000","-32,000,000","-122,000,000","-59,000,000","81,000,000","113,000,000","-169,000,000","-25,000,000","279,000,000","114,000,000","103,000,000","87,000,000","-93,000,000","151,000,000","222,000,000","-154,000,000","891,000,000","1,044,000,000","432,000,000","-14,000,000","33,000,000","43,000,000","30,000,000","-12,000,000","-7,000,000","7,000,000","-7,000,000","-5,000,000","-10,511,000","6,007,000","600,000","-923,000","200,000","-200,000","-100,000","-100,000"
EndCashPosition,"8,842,000,000","8,842,000,000","11,627,000,000","8,579,000,000","9,942,000,000","11,812,000,000","11,772,000,000","8,993,000,000","11,773,000,000","7,631,000,000","6,877,000,000","6,726,000,000","7,925,000,000","9,799,000,000","7,662,000,000","4,581,000,000","5,718,000,000","5,191,000,000","3,728,000,000","3,297,000,000","4,742,000,000","3,722,000,000","3,925,000,000","9,484,000,000","4,873,000,000","4,234,000,000","913,000,000","619,000,000","306,000,000","279,695,000","284,388,000","53,600,000","27,247,000","0","0","0","0"
