name,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
			GrossPPE,"12,710,000,000","11,770,000,000","10,454,000,000","8,845,000,000","7,648,000,000","7,461,000,000","7,419,000,000","6,040,000,000","5,894,000,000","5,680,000,000","6,168,000,000","5,923,000,000","5,427,000,000","4,840,000,000","4,468,000,000","3,851,000,000","3,130,000,000","2,566,000,000","1,885,000,000","1,381,000,000","1,278,000,000","1,209,000,000","839,920,000","813,309,000","890,800,000","939,300,000","626,024,000","470,000,000","251,900,000","155,300,000","89,200,000","41,300,000","31,700,000","20,600,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,
				LandAndImprovements,"169,000,000","170,000,000","172,000,000","173,000,000","170,000,000","186,000,000","195,000,000","192,000,000","212,000,000","225,000,000","212,000,000","203,000,000","203,000,000","201,000,000","187,000,000","183,000,000","124,000,000","76,000,000","67,000,000","47,000,000","47,000,000","42,000,000","38,093,000","37,953,000","36,310,000","36,310,000","32,904,000",,,,,,,
				BuildingsAndImprovements,"1,849,000,000","1,767,000,000","1,642,000,000","1,606,000,000","1,546,000,000","1,575,000,000","1,595,000,000","1,545,000,000","1,544,000,000","1,456,000,000","1,733,000,000","1,392,000,000","1,427,000,000","1,424,000,000","1,364,000,000","1,493,000,000","1,159,000,000","1,024,000,000","721,000,000","467,000,000","338,000,000","348,000,000","325,841,000","313,063,000","318,969,000","277,957,000","186,614,000",,,,,,,
				MachineryFurnitureEquipment,"9,981,000,000","9,134,000,000","7,997,000,000","6,612,000,000","5,449,000,000","5,296,000,000","5,246,000,000","3,957,000,000","3,792,000,000","3,551,000,000","3,525,000,000","3,317,000,000","3,140,000,000","2,898,000,000","2,622,000,000","2,175,000,000","1,847,000,000","1,466,000,000","1,097,000,000","867,000,000","850,000,000","820,000,000","475,986,000","462,293,000","535,473,000","625,049,000","406,506,000",,,,,,,
				OtherProperties,,,,,,,,,,,,,,,,,,,,,"43,000,000","-1,000,000",,,,,,,,,,,,
				ConstructionInProgress,"226,000,000","330,000,000","269,000,000","134,000,000","182,000,000","79,000,000","73,000,000","92,000,000","72,000,000","201,000,000","480,000,000","774,000,000","394,000,000","75,000,000","76,000,000",,,,,,,,,,,,,,,,,,,
				Leases,"485,000,000","369,000,000","374,000,000","320,000,000","301,000,000","325,000,000","310,000,000","254,000,000","274,000,000","247,000,000","218,000,000","237,000,000","263,000,000","242,000,000","219,000,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-7,668,000,000","-6,602,000,000","-5,895,000,000","-5,134,000,000","-4,567,000,000","-4,486,000,000","-4,203,000,000","-3,734,000,000","-3,360,000,000","-3,193,000,000","-3,173,000,000","-3,072,000,000","-3,013,000,000","-2,467,000,000","-2,081,000,000","-1,689,000,000","-1,342,000,000","-1,084,000,000","-863,000,000","-706,000,000","-656,000,000","-523,000,000","-408,524,000","-381,604,000","-334,800,000","-329,600,000","-200,934,000","-117,300,000","-66,400,000","-41,600,000","-26,900,000","-21,000,000","-15,000,000","-9,800,000"
		GoodwillAndOtherIntangibleAssets,"12,050,000,000","12,390,000,000","8,704,000,000","7,976,000,000","8,454,000,000","9,453,000,000","10,360,000,000","9,179,000,000","9,221,000,000","7,068,000,000","6,529,000,000","6,855,000,000","6,531,000,000","4,510,000,000","4,557,000,000","4,621,000,000","1,325,000,000","1,230,000,000","571,000,000","356,000,000","346,000,000","345,000,000","585,046,000","821,834,000",,"21,000,000",,,,,,,,
			Goodwill,"10,642,000,000","10,508,000,000","7,246,000,000","6,323,000,000","6,282,000,000","6,498,000,000","6,623,000,000","5,679,000,000","5,479,000,000","4,488,000,000","3,976,000,000","3,917,000,000","3,432,000,000","1,488,000,000","1,492,000,000","1,517,000,000","1,325,000,000","1,230,000,000",,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,408,000,000","1,882,000,000","1,458,000,000","1,653,000,000","2,172,000,000","2,955,000,000","3,737,000,000","3,500,000,000","3,742,000,000","2,580,000,000","2,553,000,000","2,938,000,000","3,099,000,000","3,022,000,000","3,065,000,000","3,104,000,000",,,"571,000,000","356,000,000","346,000,000","345,000,000","585,046,000","821,834,000",,"21,000,000",,,,,,,,
		InvestmentsAndAdvances,,,,,,"35,000,000","1,270,000,000","13,702,000,000","13,626,000,000","14,457,000,000","14,440,000,000","14,463,000,000","9,261,000,000","8,123,000,000","6,673,000,000",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,"35,000,000","1,270,000,000","13,702,000,000","13,626,000,000","14,457,000,000","14,440,000,000","14,463,000,000","9,261,000,000","8,123,000,000","6,673,000,000",,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,"35,000,000","1,270,000,000","13,702,000,000","13,626,000,000","14,457,000,000","14,440,000,000","14,463,000,000","9,261,000,000","8,123,000,000","6,673,000,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"3,310,000,000","1,803,000,000","1,591,000,000","1,351,000,000","1,196,000,000","936,000,000","2,900,000,000","2,030,000,000","1,453,000,000","1,174,000,000","1,059,000,000","1,412,000,000","1,703,000,000","1,922,000,000","843,000,000","830,000,000","318,000,000","512,000,000","444,000,000","493,000,000","407,000,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"3,310,000,000","1,803,000,000","1,591,000,000","1,351,000,000","1,196,000,000","936,000,000","2,900,000,000","2,030,000,000","1,453,000,000","1,174,000,000","1,059,000,000","1,412,000,000","1,703,000,000","1,922,000,000","843,000,000","830,000,000","318,000,000","512,000,000","444,000,000","493,000,000","407,000,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"8,174,000,000","8,929,000,000","6,311,000,000","4,037,000,000","3,461,000,000","1,970,000,000","4,147,000,000","2,161,000,000","1,863,000,000","975,000,000","938,000,000","1,786,000,000","2,220,000,000","1,511,000,000","415,000,000","5,227,000,000","6,243,000,000","4,935,000,000","2,651,000,000","2,069,000,000","1,498,000,000","1,538,000,000","1,598,533,000","2,079,463,000","1,000,700,000","398,800,000","299,995,000","81,400,000","50,600,000","23,600,000","2,800,000","1,300,000","1,500,000","2,200,000"
TotalLiabilitiesNetMinorityInterest,"29,459,000,000","31,001,000,000","31,290,000,000","29,517,000,000","28,048,000,000","31,911,000,000","34,740,000,000","20,591,000,000","19,382,000,000","9,408,000,000","9,429,000,000","9,467,000,000","9,450,000,000","9,714,000,000","7,129,000,000","6,619,000,000","2,660,000,000","1,802,000,000","1,360,000,000","1,156,000,000","1,223,000,000","1,073,000,000","851,431,000","500,011,000","951,900,000","910,600,000","590,502,000","340,400,000","141,100,000","95,700,000","69,900,000","39,500,000","39,000,000","23,400,000"
	CurrentLiabilities,"9,628,000,000","11,866,000,000","11,951,000,000","8,672,000,000","8,935,000,000","11,389,000,000","10,907,000,000","7,311,000,000","6,100,000,000","6,013,000,000","5,213,000,000","5,302,000,000","5,289,000,000","5,468,000,000","2,813,000,000","2,291,000,000","2,258,000,000","1,422,000,000","1,070,000,000","894,000,000","808,000,000","675,000,000","520,989,000","472,293,000","876,400,000","881,600,000","567,478,000","326,000,000","105,000,000","69,200,000","40,900,000","30,100,000","25,500,000","15,900,000"
