name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,03/31/1987,03/31/1986
TotalRevenue,"23,276,000,000","22,680,000,000","23,601,000,000","16,434,000,000","9,763,000,000","6,731,000,000","6,475,000,000","5,253,000,000","4,319,000,000","3,991,000,000","5,506,000,000","5,299,000,000","5,422,000,000","6,568,000,000","6,494,000,000","5,403,000,000","5,808,000,000","5,858,000,000","5,627,000,000","5,847,577,000","5,001,435,000","3,519,168,000","2,697,029,000","3,891,754,000","4,644,187,000","2,857,600,000","2,542,100,000","2,356,375,000","1,953,019,000","2,468,379,000","2,134,700,000","1,648,300,000","1,514,500,000","1,226,600,000","1,059,200,000","1,104,600,000","1,125,900,000","997,100,000","632,000,000","576,100,000"
	OperatingRevenue,"23,276,000,000","22,680,000,000","23,601,000,000","16,434,000,000","9,763,000,000","6,731,000,000","6,475,000,000","5,253,000,000","4,319,000,000","3,991,000,000","5,506,000,000","5,297,000,000","5,422,000,000","6,567,000,000","6,480,000,000","5,403,000,000","5,808,000,000","5,858,000,000","5,627,000,000","5,847,577,000","5,001,435,000","3,519,168,000","2,697,029,000","3,891,754,000","4,644,187,000","2,857,600,000","2,542,100,000","2,356,375,000","1,953,019,000","2,468,379,000","2,134,659,000","1,648,300,000","1,514,500,000","1,226,600,000","1,059,200,000","1,104,600,000","1,125,900,000","997,100,000","632,000,000","576,100,000"
CostOfRevenue,"12,194,000,000","12,220,000,000","12,998,000,000","8,505,000,000","5,416,000,000","3,863,000,000","4,028,000,000","3,466,000,000","3,316,000,000","2,911,000,000","3,667,000,000","3,321,000,000","4,187,000,000","3,628,000,000","3,533,000,000","3,131,000,000","3,488,000,000","3,669,000,000","2,833,000,000","3,455,812,000","3,032,585,000","2,327,063,000","2,105,661,000","2,589,747,000","2,514,637,000","1,448,900,000","1,251,200,000","1,578,438,000","1,440,828,000","1,417,007,000","982,306,000","614,500,000","594,200,000","502,900,000","550,200,000","507,000,000","508,700,000","409,600,000","254,500,000","235,000,000"
GrossProfit,"11,082,000,000","10,460,000,000","10,603,000,000","7,929,000,000","4,347,000,000","2,868,000,000","2,447,000,000","1,787,000,000","1,003,000,000","1,080,000,000","1,839,000,000","1,978,000,000","1,235,000,000","2,940,000,000","2,961,000,000","2,272,000,000","2,320,000,000","2,189,000,000","2,794,000,000","2,391,765,000","1,968,850,000","1,192,105,000","591,368,000","1,302,007,000","2,129,550,000","1,408,700,000","1,290,900,000","777,937,000","512,191,000","1,051,372,000","1,152,394,000","1,033,800,000","920,300,000","723,700,000","509,000,000","597,600,000","617,200,000","587,500,000","377,500,000","341,100,000"
OperatingExpense,"10,211,000,000","10,059,000,000","9,339,000,000","4,281,000,000","2,978,000,000","2,237,000,000","1,996,000,000","1,660,000,000","1,386,000,000","1,432,000,000","1,690,000,000","1,893,000,000","2,191,000,000","2,474,000,000","2,400,000,000","1,608,000,000","3,096,000,000","4,499,000,000","2,395,000,000","2,160,110,000","1,742,585,000","1,439,382,000","1,486,179,000","1,270,960,000","1,240,814,000","1,691,400,000","1,454,600,000","868,590,000","765,501,000","829,172,000","639,255,000","728,800,000","650,400,000","614,600,000","560,200,000","559,100,000","585,700,000","603,700,000","439,200,000","418,900,000"
	SellingGeneralAndAdministration,"2,490,000,000","2,352,000,000","2,336,000,000","1,448,000,000","995,000,000","750,000,000","562,000,000","516,000,000","466,000,000","482,000,000","604,000,000","674,000,000","823,000,000","992,000,000","934,000,000","994,000,000","1,304,000,000","1,360,000,000","1,138,000,000","1,016,085,000","807,011,000","587,307,000","670,065,000","620,030,000","599,015,000","540,100,000","419,700,000","400,713,000","364,798,000","412,651,000","359,230,000","553,700,000","498,100,000","458,700,000","431,900,000","422,700,000","432,500,000","451,000,000","319,300,000","306,100,000"
	ResearchAndDevelopment,"6,126,000,000","5,872,000,000","5,005,000,000","2,845,000,000","1,983,000,000","1,547,000,000","1,434,000,000","1,196,000,000","1,008,000,000","947,000,000","1,072,000,000","1,201,000,000","1,354,000,000","1,453,000,000","1,405,000,000","1,721,000,000","1,848,000,000","1,771,000,000","1,190,000,000","1,144,025,000","934,574,000","852,075,000","816,114,000","650,930,000","641,799,000","635,800,000","567,400,000","467,877,000","400,703,000","416,521,000","279,984,000","262,802,000",,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"1,634,000,000","1,869,000,000","2,100,000,000","0","0",,,"0","0","3,000,000","14,000,000","18,000,000","14,000,000","29,000,000","61,000,000","70,000,000","137,000,000","236,000,000","67,000,000",,,,,,,"515,500,000","467,500,000",,,,,"175,100,000","152,300,000","155,900,000","128,300,000","136,400,000","153,200,000","152,700,000","119,900,000","112,800,000"
		DepreciationAndAmortizationInIncomeStatement,"1,634,000,000","1,869,000,000","2,100,000,000","0","0",,,"0","0","3,000,000","14,000,000","18,000,000","14,000,000","29,000,000","61,000,000","70,000,000","137,000,000","236,000,000","67,000,000",,,,,,,"515,500,000","467,500,000",,,,,"175,100,000","152,300,000","155,900,000","128,300,000","136,400,000","153,200,000","152,700,000","119,900,000","112,800,000"
			Amortization,"1,634,000,000","1,869,000,000","2,100,000,000","0","0",,,"0","0","3,000,000","14,000,000","18,000,000","14,000,000","29,000,000","61,000,000","70,000,000","137,000,000","236,000,000","67,000,000",,,,,,,,,,,,,,,,,,,,,
