name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
TotalRevenue,"71,608,000","67,709,000","54,009,000","49,925,000","49,942,000","48,655,000","40,703,000","41,384,000","41,612,000","43,978,000","43,423,000","37,676,000","31,874,000","34,513,000","37,580,000","40,424,000","40,605,000","35,113,000","32,373,000","33,272,000","33,862,000","34,229,000","34,031,000","35,224,000","37,783,000","36,900,000","36,100,000","36,400,000","36,000,000","34,600,000","33,300,000","26,800,000","26,200,000","24,900,000","24,300,000","20,600,000","18,200,000","14,100,000","11,300,000","9,700,000"
	OperatingRevenue,"71,608,000","67,709,000","54,009,000","49,925,000","49,942,000","48,655,000","40,703,000","41,384,000","41,612,000","43,978,000","43,423,000","37,676,000","31,874,000","34,513,000","37,580,000","40,424,000","40,605,000","35,113,000","32,373,000","33,272,000","33,862,000","34,229,000","34,031,000","35,224,000","37,783,000","36,900,000","36,100,000","36,400,000","36,000,000","34,600,000","33,300,000","26,800,000","26,200,000","24,900,000","24,300,000","20,600,000","18,200,000","14,100,000","11,300,000","9,700,000"
CostOfRevenue,"56,710,000","51,697,000","42,343,000","38,593,000","42,641,000","40,453,000","39,756,000","38,290,000","33,163,000","32,077,000","30,976,000","24,957,000","19,244,000","5,987,000","6,025,000","7,149,000","7,315,000","7,121,000","7,570,000","7,540,000","8,101,000","9,394,000","9,741,000","10,407,000","11,057,000","10,000,000","9,900,000","10,000,000","11,100,000","11,100,000","9,900,000","7,200,000","8,500,000","8,200,000","8,200,000","6,700,000","4,000,000","7,100,000","5,800,000","5,000,000"
GrossProfit,"14,898,000","16,012,000","11,666,000","11,332,000","7,301,000","8,202,000","947,000","3,094,000","8,449,000","11,901,000","12,447,000","12,719,000","12,630,000","28,526,000","31,555,000","33,275,000","33,290,000","27,992,000","24,803,000","25,732,000","25,761,000","24,835,000","24,290,000","24,817,000","26,726,000","26,900,000","26,200,000","26,400,000","24,900,000","23,500,000","23,400,000","19,600,000","17,700,000","16,700,000","16,100,000","13,900,000","14,200,000","7,000,000","5,500,000","4,700,000"
OperatingExpense,"10,012,000","9,655,000","8,432,000","7,345,000","8,584,000","13,026,000","15,007,000","16,261,000","15,089,000","15,413,000","14,637,000","8,930,000","3,948,000","17,724,000","20,114,000","21,082,000","22,425,000","18,950,000","20,818,000","21,216,000","21,804,000","22,382,000","23,424,000","40,815,000","20,115,000","18,300,000","17,200,000","16,600,000","16,200,000","16,300,000","15,800,000","21,700,000","20,900,000","20,600,000","17,400,000","13,900,000","12,700,000","3,100,000","3,200,000","2,400,000"
	SellingGeneralAndAdministration,"6,204,000","6,123,000","5,345,000","3,995,000","5,399,000","9,512,000","8,844,000","8,659,000","9,380,000","9,882,000","9,121,000","6,489,000","3,445,000","17,189,000","19,501,000","20,285,000","21,435,000","20,935,000","19,919,000","20,395,000","20,464,000","20,026,000","20,880,000","21,890,000","17,598,000","16,500,000","15,500,000","14,700,000","14,400,000","14,200,000","13,500,000","19,900,000","19,300,000","19,000,000","15,700,000","12,200,000","11,300,000","2,300,000","2,400,000","2,000,000"
		GeneralAndAdministrativeExpense,"5,034,000","5,105,000","4,440,000","3,459,000","5,399,000","9,512,000","8,844,000","8,659,000","9,380,000","9,882,000","9,121,000","6,489,000","3,445,000","17,189,000","19,501,000","20,285,000","21,435,000",,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,,,,"37,802,000","35,014,000","33,832,000","31,749,000","27,381,000","26,010,000","25,262,000","19,236,000","13,592,000","13,473,000","16,003,000","16,897,000","17,820,000",,,,,,,,,,,,,,,,,,,,,,,
			RentAndLandingFees,"288,000","289,000","249,000","286,000","612,000","1,017,000","996,000","742,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"4,746,000","4,816,000","4,191,000","3,173,000","4,787,000","8,495,000","7,848,000","7,917,000","9,380,000","9,882,000","9,121,000","6,489,000","3,445,000","3,716,000","3,498,000","3,388,000","3,615,000",,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"1,170,000","1,018,000","905,000","536,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"266,000","279,000","379,000","480,000","524,000","589,000","3,678,000","5,586,000","5,709,000","5,531,000","5,516,000","2,441,000","503,000","535,000","613,000","797,000","990,000","990,000","899,000","821,000","1,340,000","2,356,000","2,544,000","3,877,000","2,517,000","1,800,000","1,700,000","1,900,000","1,800,000","2,100,000","2,300,000","1,800,000","1,600,000","1,600,000","1,700,000","1,700,000","1,400,000","800,000","800,000","400,000"
		DepreciationAndAmortizationInIncomeStatement,"266,000","279,000","379,000","480,000","524,000","589,000","3,678,000","5,586,000","5,709,000","5,531,000","5,516,000","2,441,000","503,000","535,000","613,000","797,000","990,000","990,000","899,000","821,000","1,340,000","2,356,000","2,544,000","3,877,000","2,517,000","1,800,000","1,700,000","1,900,000","1,800,000","2,100,000","2,300,000","1,800,000","1,600,000","1,600,000","1,700,000","1,700,000","1,400,000","800,000","800,000","400,000"
	OtherOperatingExpenses,"3,542,000","3,253,000","2,708,000","2,870,000","2,661,000","2,925,000","2,485,000","2,016,000",,,,,,,,,,"-2,975,000",,,,,,"15,048,000",,,,,,,,,,,,,,,,
OperatingIncome,"4,886,000","6,357,000","3,234,000","3,987,000","-1,283,000","-4,824,000","-14,060,000","-13,167,000","-6,640,000","-3,512,000","-2,190,000","3,789,000","8,682,000","10,802,000","11,441,000","12,193,000","10,865,000","9,042,000","3,985,000","4,516,000","3,957,000","2,453,000","866,000","-15,998,000","6,611,000","8,600,000","9,000,000","9,800,000","8,700,000","7,200,000","7,600,000","-2,100,000","-3,200,000","-3,900,000","-1,300,000","0","1,500,000","3,900,000","2,300,000","2,300,000"
