name,ttm,10/31/2023,10/31/2022,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994,10/31/1993,10/31/1992,10/31/1991,10/31/1990,10/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
TotalRevenue,"9,700,436,000","12,305,539,000","12,013,953,000","7,318,286,000","5,603,056,000","5,991,065,000","6,224,689,000","5,246,354,000","3,421,409,000","3,435,092,000","2,864,773,000","2,633,689,000","2,701,142,000","2,993,320,000","2,761,503,000","2,014,908,000","2,582,931,000","2,464,721,000","2,250,100,000","2,134,800,000","2,633,800,000","2,047,268,000","1,707,508,000","2,276,915,000","2,577,547,000","1,450,400,000","1,230,600,000","1,243,500,000","1,193,800,000","941,500,000","773,500,000","666,300,000","567,300,000","537,700,000","485,200,000","453,400,000","439,200,000","370,400,000","334,400,000","322,400,000"
	OperatingRevenue,"9,700,436,000","12,305,539,000","12,013,953,000","7,318,286,000","5,603,056,000","5,991,065,000","6,224,689,000","5,246,354,000","3,421,409,000","3,435,092,000","2,864,773,000","2,633,689,000","2,701,142,000","2,993,320,000","2,761,503,000","2,014,908,000","2,582,931,000","2,464,721,000","2,250,100,000","2,134,800,000","2,633,800,000","2,047,268,000","1,707,508,000","2,276,915,000","2,577,547,000","1,450,400,000","1,230,600,000","1,243,500,000","1,193,800,000","941,500,000","773,500,000","666,300,000","567,300,000","537,700,000","485,200,000","453,400,000","439,200,000","370,400,000","334,400,000","322,400,000"
CostOfRevenue,"4,088,505,000","4,428,321,000","4,481,479,000","2,793,274,000","1,912,578,000","1,977,315,000","1,974,293,000","2,078,113,000","1,194,236,000","1,175,830,000","1,034,585,000","941,278,000","960,141,000","1,006,779,000","962,081,000","896,271,000","1,005,656,000","956,445,000","856,499,000","853,485,000","1,079,999,000","923,160,000","802,980,000","1,008,095,000","1,116,520,000","593,000,000","514,500,000","622,300,000","509,200,000","464,600,000","394,400,000","291,000,000","246,700,000","219,700,000","197,500,000","173,600,000","164,200,000","138,000,000","123,000,000","127,400,000"
GrossProfit,"5,611,931,000","7,877,218,000","7,532,474,000","4,525,012,000","3,690,478,000","4,013,750,000","4,250,396,000","3,168,241,000","2,227,173,000","2,259,262,000","1,830,188,000","1,692,411,000","1,741,001,000","1,986,541,000","1,799,422,000","1,118,637,000","1,577,275,000","1,508,276,000","1,393,601,000","1,281,315,000","1,553,801,000","1,124,108,000","904,528,000","1,268,820,000","1,461,027,000","857,400,000","716,100,000","621,200,000","684,600,000","476,900,000","379,100,000","375,300,000","320,600,000","318,000,000","287,700,000","279,800,000","275,000,000","232,400,000","211,400,000","195,000,000"
OperatingExpense,"3,365,676,000","3,893,396,000","3,979,265,000","2,748,355,000","2,139,897,000","2,207,483,000","2,289,489,000","1,956,017,000","1,185,377,000","1,428,421,000","1,040,382,000","909,488,000","908,522,000","912,277,000","882,865,000","780,164,000","952,250,000","939,553,000","845,687,000","802,754,000","854,478,000","740,865,000","786,290,000","851,634,000","693,930,000","609,200,000","554,500,000","387,800,000","457,400,000","319,175,000","277,200,000","312,600,000","294,500,000","300,600,000","281,500,000","236,000,000","219,600,000","198,000,000","171,000,000","148,400,000"
	SellingGeneralAndAdministration,"1,080,356,000","1,273,584,000","1,266,175,000","915,418,000","659,923,000","648,094,000","695,540,000","690,533,000","461,438,000","478,972,000","454,676,000","396,233,000","396,519,000","406,707,000","390,560,000","333,184,000","415,682,000","389,505,000","384,051,000","333,091,000","340,036,000","288,009,000","257,054,000","287,146,000","293,364,000","209,600,000","207,500,000","191,600,000","373,600,000","184,900,000","170,300,000","252,800,000","239,500,000","247,900,000","234,700,000","194,500,000","183,000,000","164,300,000","142,600,000","125,400,000"
		SellingAndMarketingExpense,,,,,,,,,,,,,,"406,707,000","390,560,000",,,,,,,,,,,,,,,,,,,,,,,,,
	ResearchAndDevelopment,"1,515,554,000","1,660,194,000","1,700,518,000","1,296,126,000","1,050,519,000","1,130,348,000","1,165,047,000","968,133,000","653,816,000","637,459,000","559,686,000","513,035,000","511,835,000","505,570,000","492,305,000","446,980,000","533,480,000","509,553,000","459,846,000","438,183,000","514,442,000","450,232,000","423,869,000","464,686,000","400,566,000","257,000,000","219,400,000","196,100,000","177,800,000","134,300,000","106,900,000",,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"769,766,000","959,618,000","1,012,572,000","536,811,000","429,455,000","429,041,000","428,902,000","297,351,000","70,123,000","88,318,000","26,020,000","220,000","168,000",,,,,,,,"2,710,000","2,624,000","56,873,000","52,795,000",,"142,600,000","127,600,000",,"83,800,000",,,"59,800,000","55,000,000","52,700,000","46,800,000","41,500,000","36,600,000","33,700,000","28,400,000","23,000,000"
		DepreciationAndAmortizationInIncomeStatement,"769,766,000","959,618,000","1,012,572,000","536,811,000","429,455,000","429,041,000","428,902,000","297,351,000","70,123,000","88,318,000","26,020,000","220,000","168,000",,,,,,,,"2,710,000","2,624,000","56,873,000","52,795,000",,"142,600,000","127,600,000",,"83,800,000",,,"59,800,000","55,000,000","52,700,000","46,800,000","41,500,000","36,600,000","33,700,000","28,400,000","23,000,000"
