name,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			GrossPPE,"7,259,020,900,000","6,404,457,200,000","5,269,884,200,000","4,455,378,900,000","3,929,391,300,000","3,372,779,100,000","3,080,615,100,000","2,773,250,800,000","2,417,177,500,000","2,165,507,600,000","1,942,129,700,000","1,618,730,800,000","1,367,161,800,000","1,161,722,200,000","967,418,700,000","862,461,700,000","799,766,461,800","681,367,624,165.36","644,871,923,235","591,125,178,000","486,044,180,040","457,391,321,500","449,196,812,936.08","348,632,719,059.22","215,497,276,225.2","139,947,469,739","105,961,032,302.72"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,"45,059,100,000","46,187,600,000","36,266,800,000","29,084,500,000","18,055,800,000","4,011,400,000","3,983,200,000","4,049,300,000","4,067,400,000","4,036,800,000","3,986,900,000","1,527,100,000","1,541,100,000","891,200,000","934,100,000","953,900,000","940,520,170","839,845,016.78","853,760,370","792,393,000","848,896,500","869,565,250","877,377,748.72","829,238,340.94","783,925,157.96","805,425,250","254,378,240.48"
				BuildingsAndImprovements,"820,769,000,000","640,403,600,000","579,515,900,000","525,219,800,000","440,989,400,000","418,714,300,000","379,134,600,000","304,404,500,000","296,801,900,000","269,163,900,000","229,182,700,000","197,411,800,000","172,997,400,000","145,966,000,000","142,294,600,000","132,250,000,000","119,154,176,020","106,790,200,821.48","106,748,195,810","98,605,384,920","79,626,491,700","76,556,524,610","68,403,016,843.04","53,874,697,461.28","33,933,920,432.47","26,959,193,968","18,177,966,412.48"
				MachineryFurnitureEquipment,"5,484,852,300,000","4,381,002,100,000","4,060,941,100,000","3,677,109,200,000","2,942,051,000,000","2,777,142,400,000","2,530,143,800,000","2,077,597,300,000","1,924,189,600,000","1,782,131,000,000","1,435,981,800,000","1,299,961,100,000","1,074,967,800,000","928,011,800,000","789,321,200,000","709,929,600,000","657,520,894,020","545,093,988,543.39","522,150,562,145","442,377,164,040","378,845,530,020","351,547,839,270","319,824,101,998.72","246,861,469,329.86","152,236,735,698.72","90,603,897,223","65,676,495,913.28"
				OtherProperties,"50,700,000","21,300,000","4,700,000",,"562,600,000",,,,"7,100,000","841,200,000","804,500,000","766,800,000","791,500,000","701,600,000","714,400,000","200,873,775.25","291,885,570","28,643,589,783.71",,"31,695,720","33,955,860","34,782,610",,"-33,112.58","-31,351.99","25,773,608",
				ConstructionInProgress,"908,289,800,000","1,336,842,600,000","593,155,700,000","223,965,400,000","528,295,100,000","172,911,000,000","167,353,500,000","387,199,700,000","192,111,500,000","109,334,700,000","272,173,800,000","119,064,000,000","116,864,000,000","86,151,600,000","34,154,400,000","18,605,900,000","21,858,986,020","12,612,110,393.41","15,119,404,910","49,318,540,320","26,689,305,960","28,382,609,760","60,092,316,345.6","47,067,347,039.72","28,542,726,288.04","21,553,179,690","21,852,191,736.48"
				Leases,,,,,,,,,,,,,"791,500,000","701,600,000","714,400,000","722,300,000",,,,,,,,,,,
			AccumulatedDepreciation,"-4,154,121,200,000","-3,668,706,200,000","-3,262,031,100,000","-2,872,061,300,000","-2,559,781,500,000","-2,300,728,800,000","-2,018,072,800,000","-1,775,473,100,000","-1,563,707,200,000","-1,347,308,800,000","-1,149,463,800,000","-1,001,168,600,000","-876,739,600,000","-773,278,200,000","-693,743,900,000","-618,816,300,000","-539,501,828,550","-430,147,704,560.97","-399,315,978,000","-331,790,796,960","-274,533,128,100","-210,469,573,110","-183,581,984,477.76","-103,884,858,823.34","-65,418,090,422.31","-41,408,522,953","-26,628,700,991.2"
		GoodwillAndOtherIntangibleAssets,"22,766,700,000","25,999,200,000","26,821,700,000","25,768,100,000","20,653,000,000","17,002,100,000","14,175,200,000","14,614,800,000","14,065,900,000","13,531,500,000","11,490,400,000","10,959,600,000","10,861,600,000","11,732,000,000","12,389,900,000","13,170,200,000","13,913,212,170","12,470,300,603.97","6,028,576,855","7,131,537,000","8,692,700,160","10,191,304,730",,,,,
			Goodwill,"5,796,400,000","5,791,800,000","5,379,200,000","5,436,600,000","5,693,400,000","5,795,500,000","5,648,700,000","6,008,000,000","6,104,800,000","5,888,800,000","5,627,500,000","5,523,700,000","5,694,000,000","5,704,900,000","5,931,300,000","6,044,400,000","5,999,870,050","5,955,945,986.54",,,,,,,,,
			OtherIntangibleAssets,"16,970,300,000","20,207,400,000","21,442,500,000","20,331,500,000","14,959,600,000","11,206,600,000","8,526,500,000","8,606,800,000","7,961,100,000","7,642,700,000","5,862,900,000","5,435,900,000","5,167,600,000","6,027,100,000","6,458,600,000","7,125,800,000","7,913,342,120","6,514,354,617.43","6,028,576,855","7,131,537,000","8,692,700,160","10,191,304,730",,,,,
		InvestmentsAndAdvances,"129,267,600,000","68,608,100,000","29,183,500,000","27,617,300,000","30,092,000,000","29,208,000,000","41,439,400,000","45,995,400,000","34,872,800,000","29,860,200,000","89,024,100,000","65,723,300,000","34,450,700,000","39,775,500,000","37,845,500,000","42,748,700,000",,,,,,,,,,,
			LongTermEquityInvestment,"29,442,000,000","27,321,700,000","21,762,200,000","18,730,200,000","18,618,800,000","17,769,000,000","17,731,800,000","19,585,300,000","23,971,000,000","28,059,700,000","28,156,500,000","23,367,000,000","24,892,500,000","25,815,400,000","17,871,200,000",,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"29,442,000,000","27,321,700,000","21,762,200,000","18,730,200,000","18,618,800,000","17,769,000,000","17,731,800,000","19,585,300,000","23,971,000,000","28,059,700,000","28,156,500,000","23,367,000,000","24,892,500,000","25,815,400,000","17,871,200,000",,,,,,,,,,,,
			InvestmentinFinancialAssets,"99,825,600,000","41,286,400,000","7,421,300,000","8,887,100,000","11,473,200,000","11,439,000,000","23,707,600,000","26,410,100,000","10,901,800,000","1,800,500,000","60,867,600,000","42,356,300,000","9,558,200,000","13,960,100,000","19,974,300,000",,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,"13,417,500,000","0",,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"86,408,100,000","41,286,400,000","7,421,300,000","4,514,900,000","4,124,300,000","3,910,700,000","4,874,300,000","4,102,500,000","3,990,900,000","1,800,500,000","60,867,600,000","42,356,300,000","4,315,000,000","5,457,300,000","4,421,100,000",,,,,,,,,,,,
				HeldToMaturitySecurities,,,"1,533,400,000","4,372,200,000","7,348,900,000","7,528,300,000","18,833,300,000","22,307,600,000","6,910,900,000",,"0","0","5,243,200,000","8,502,800,000","15,553,200,000",,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,,,,"24,900,300,000","25,815,400,000",,,,,,,,,,,,,
		NonCurrentDeferredAssets,"64,175,800,000","69,185,900,000","49,153,900,000","25,958,200,000","17,928,400,000","16,806,400,000","12,105,500,000","8,271,400,000","6,385,000,000","5,138,800,000","7,145,000,000","13,111,300,000","13,589,400,000","7,362,800,000","7,988,300,000","6,636,900,000","7,329,570,980","7,431,393,428.14","6,808,707,710","1,648,177,440","1,120,543,380","9,773,913,410","18,992,904,832.88","6,629,800,767.6","7,007,608,692.86","6,031,024,272","3,285,487,548"
			NonCurrentDeferredTaxesAssets,"64,175,800,000","69,185,900,000","49,153,900,000","25,958,200,000","17,928,400,000","16,806,400,000","12,105,500,000","8,271,400,000","6,385,000,000","5,138,800,000","7,145,000,000","13,111,300,000","13,589,400,000","7,362,800,000","7,988,300,000","6,636,900,000","7,329,570,980","7,431,393,428.14","6,808,707,710","1,648,177,440","1,120,543,380","9,773,913,410","18,992,904,832.88","6,629,800,767.6","7,007,608,692.86","6,031,024,272","3,285,487,548"
		NonCurrentPrepaidAssets,"7,044,500,000","4,467,100,000","2,624,900,000","1,343,000,000","2,085,000,000","1,700,100,000","1,283,400,000","407,900,000","430,800,000","356,100,000","2,519,000,000","2,426,700,000","4,518,800,000","8,678,000,000","2,733,100,000",,,,,,,,,,,,
		OtherNonCurrentAssets,"10,009,400,000","7,551,100,000","2,592,200,000","4,411,000,000","1,742,900,000","1,584,600,000","2,983,100,000","1,500,400,000","1,428,600,000","1,202,000,000","1,469,600,000","1,235,200,000","1,306,700,000","10,095,300,000","260,900,000","97,000,000","39,566,710,600","43,043,702,650.96","49,780,622,415","47,385,101,400","19,151,105,040","21,600,000,810","29,428,605,636.32","26,313,971,299.56","18,713,657,959.11","7,467,902,918","7,923,488,553.12"
TotalLiabilitiesNetMinorityInterest,"2,078,330,100,000","2,046,626,700,000","1,573,619,700,000","924,836,700,000","650,337,700,000","428,926,100,000","497,285,500,000","526,450,900,000","462,427,300,000","472,492,300,000","428,687,700,000","247,749,400,000","152,283,000,000","140,224,500,000","95,647,700,000","78,544,100,000","80,203,668,290","146,296,251,034.45","73,490,181,255","100,570,519,560","77,962,654,560","94,747,829,640","103,421,413,494.08","108,810,520,661.24","75,350,526,262.27","46,911,188,261","44,473,920,934.24"
	CurrentLiabilities,"942,805,100,000","986,563,600,000","758,352,800,000","631,898,400,000","598,363,800,000","356,837,100,000","386,890,200,000","348,286,000,000","239,772,100,000","224,785,200,000","203,974,000,000","158,103,200,000","124,883,300,000","123,191,100,000","79,133,300,000","56,806,800,000","48,712,458,460","110,340,202,963.1","35,227,299,895","64,025,354,400","31,103,567,760","40,417,392,820","39,087,418,216","47,424,996,016.3","26,393,829,541.45","8,769,470,122","15,375,461,050.88"
		PayablesAndAccruedExpenses,"855,339,300,000","905,384,100,000","601,648,600,000","504,963,100,000","423,408,500,000","209,004,700,000","227,299,100,000","211,095,200,000","145,585,500,000","143,058,800,000","167,952,700,000","106,020,000,000","80,230,700,000","74,195,800,000","71,365,700,000","48,499,200,000","29,285,852,190","18,603,280,732.52","20,023,347,650","17,432,646,000","15,212,225,280","11,652,174,350","9,047,763,540.64","15,380,164,270.98","7,483,751,364.99","3,943,362,024","14,918,873,832.8"
			Payables,"558,671,400,000","612,213,100,000","439,380,800,000","417,279,900,000","367,035,300,000","147,244,100,000","161,710,700,000","174,513,600,000","117,884,200,000","113,312,800,000","151,259,200,000","92,871,000,000","67,012,400,000","63,415,900,000","58,730,500,000","25,589,500,000","11,578,127,610","8,679,267,439.26","9,449,603,405","7,290,015,600","6,417,657,540","5,147,826,280","1,744,545,705.76","8,507,813,854.88","3,274,307,779.63","2,171,426,474","13,274,513,040.32"
				AccountsPayable,"227,211,400,000","268,379,300,000","193,027,800,000","196,792,300,000","179,581,800,000","76,114,600,000","84,136,600,000","89,216,800,000","44,587,500,000","48,859,300,000","104,480,500,000","59,322,200,000","46,071,000,000","12,104,200,000","39,830,200,000","5,553,200,000","11,578,127,610","8,679,267,439.26","9,449,603,405","7,290,015,600","6,417,657,540","5,147,826,280","1,744,545,705.76","8,507,813,854.88","3,274,307,779.63","2,171,426,474","13,274,513,040.32"
				TotalTaxPayable,"128,134,600,000","163,138,600,000","78,496,600,000","68,656,700,000","40,094,300,000","55,281,600,000","61,662,800,000","70,352,800,000","60,444,700,000","52,388,100,000","36,759,400,000","25,264,900,000","13,464,400,000","7,184,700,000","8,800,300,000","9,331,800,000",,,,,,,,,,,
					IncomeTaxPayable,"128,134,600,000","163,138,600,000","78,496,600,000","68,656,700,000","40,094,300,000","55,281,600,000","61,662,800,000","70,352,800,000","60,444,700,000","52,388,100,000","36,759,400,000","25,264,900,000","13,464,400,000","7,184,700,000","8,800,300,000","9,331,800,000",,,,,,,,,,,
				DividendsPayable,"168,558,500,000","142,617,100,000","142,617,100,000","129,652,000,000","129,652,000,000","0",,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,"1,566,300,000","1,642,600,000","1,437,200,000","2,107,700,000","1,434,900,000","1,376,500,000","1,656,400,000","1,262,200,000","1,150,000,000","1,491,500,000","1,688,400,000","748,600,000","1,328,500,000","867,100,000","783,000,000",,,,,,,,,,,,
				OtherPayable,"33,200,600,000","36,435,500,000","23,802,100,000","20,071,200,000","16,272,300,000","14,471,400,000","14,254,900,000","13,681,800,000","11,702,000,000","10,573,900,000","8,330,900,000","7,535,300,000","6,148,500,000","43,259,900,000","9,317,000,000","10,704,500,000",,,,,,,,,,,
			CurrentAccruedExpenses,"296,667,900,000","293,171,000,000","162,267,800,000","87,683,200,000","56,373,200,000","61,760,600,000","65,588,400,000","36,581,600,000","27,701,300,000","29,746,000,000","16,693,500,000","13,149,000,000","13,218,300,000","10,779,900,000","12,635,200,000","22,909,700,000","17,707,724,580","9,924,013,293.26","10,573,744,245","10,142,630,400","8,794,567,740","6,504,348,070","7,303,217,834.88","6,872,350,416.1","4,209,443,585.36","1,771,935,550","1,644,360,792.48"
		CurrentProvisions,,,,,,,"13,961,800,000","18,037,800,000","10,163,500,000","10,445,500,000","7,603,800,000","6,038,000,000","5,068,300,000",,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"50,716,900,000","61,748,600,000","36,524,700,000","35,681,000,000","23,648,900,000","23,981,100,000","23,419,100,000","22,894,000,000","20,958,900,000","18,052,800,000","12,738,800,000","11,186,600,000","9,081,300,000","17,520,200,000","6,818,300,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"9,293,300,000","19,313,900,000","119,488,000,000","91,159,000,000","150,322,300,000","123,654,700,000","122,167,900,000","96,058,200,000","62,984,100,000","36,158,500,000","15,645,000,000","34,843,000,000","30,489,000,000","31,455,300,000","949,300,000","8,307,600,000","291,885,570","2,506,403,307.43","329,474,815","10,903,327,680","5,398,981,740","730,434,810","16,405,352,012.72","3,884,900,335.92","5,027,291,596.5","299,618,193","250,719,532"
			CurrentDebt,"9,293,300,000","19,313,900,000","119,488,000,000","91,159,000,000","150,322,300,000","123,654,700,000","122,167,900,000","96,058,200,000","62,984,100,000","36,158,500,000","15,645,000,000","34,843,000,000","30,489,000,000","31,455,300,000","949,300,000","8,307,600,000","291,885,570","2,506,403,307.43","329,474,815","10,903,327,680","5,398,981,740","730,434,810","16,405,352,012.72","3,884,900,335.92","5,027,291,596.5","299,618,193","250,719,532"
				OtherCurrentBorrowings,"9,293,300,000","19,313,900,000","119,488,000,000","91,159,000,000","150,322,300,000","123,654,700,000","122,167,900,000","96,058,200,000","62,984,100,000","36,158,500,000","15,645,000,000","34,843,000,000","30,489,000,000","31,455,300,000","949,300,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"27,455,600,000","117,000,000","691,500,000","95,300,000","984,100,000","196,600,000","42,300,000","200,800,000","80,100,000","17,069,600,000","33,700,000","15,600,000","14,000,000","19,800,000",,"33,279,676,485","19,134,720,700","89,230,518,923.15","14,874,477,430","35,689,380,720","10,492,360,740","28,034,783,660","13,634,302,662.64","28,159,931,409.4","13,882,786,579.96","4,526,489,905","205,867,686.08"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,135,525,000,000","1,060,063,100,000","815,266,900,000","292,938,300,000","51,973,900,000","72,089,000,000","110,395,300,000","178,164,900,000","222,655,200,000","247,707,100,000","224,713,700,000","89,646,200,000","27,399,700,000","17,033,400,000","16,514,400,000","21,737,300,000","31,491,209,830","35,956,048,071.35","38,262,881,360","36,545,165,160","46,859,086,800","54,330,436,820","64,333,995,278.08","61,385,524,644.94","48,956,696,720.82","38,141,718,139","29,098,459,883.36"
		LongTermProvisions,,,,,,,,,,,"10,500,000","4,900,000","2,900,000",,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"946,964,600,000","868,860,500,000","634,143,900,000","276,633,300,000","40,141,800,000","56,900,000,000","91,800,000,000","153,115,400,000","191,997,600,000","214,515,900,000","211,583,800,000","82,107,500,000","20,458,500,000","5,496,600,000","5,786,100,000","16,191,000,000","14,886,164,070","18,253,318,154.72","20,822,946,425","21,458,002,440","38,743,636,260","46,121,740,860","27,941,367,659.92","52,342,677,722.42","42,753,297,923.45","31,202,174,185","20,066,938,000.48"
			LongTermDebt,"918,282,800,000","839,096,400,000","613,379,700,000","256,072,700,000","25,100,000,000","56,900,000,000","91,800,000,000","153,115,400,000","191,997,600,000","213,713,800,000","210,807,600,000","81,359,400,000","19,587,500,000","4,801,600,000","5,078,600,000","15,468,700,000","14,237,529,470","17,657,925,582.88","20,223,452,875","21,458,002,440","38,743,636,260","46,121,740,860","27,941,367,659.92","52,339,366,464.42","42,748,939,996.84","31,202,174,185","20,066,938,000.48"
			LongTermCapitalLeaseObligation,"28,681,800,000","29,764,100,000","20,764,200,000","20,560,600,000","15,041,800,000","0",,,"0","802,100,000","776,200,000","748,100,000","871,000,000","695,000,000","707,500,000","722,300,000","648,634,600","595,392,571.84","599,493,550",,,,,"3,311,258","4,357,926.61",,
