name,ttm,08/31/2023,08/31/2022,08/31/2021,08/31/2020,08/31/2019,08/31/2018,08/31/2017,08/31/2016,08/31/2015,08/31/2014,08/31/2013,08/31/2012,08/31/2011,08/31/2010,08/31/2009,08/31/2008,08/31/2007,08/31/2006,08/31/2005,08/31/2004,08/31/2003,08/31/2002,08/31/2001
				Depreciation,"580,189,000","620,659,000","591,748,000","512,051,000","1,773,124,000","892,760,000","926,776,000","801,789,000","729,052,000","645,923,000","620,743,000","593,028,000","593,545,000","513,256,000",,,,,,,,,,"257,072,000"
				AmortizationCashFlow,"831,826,000","780,096,000","718,990,000","609,922,000","300,680,000",,,,,,,,,,,,,,,,,,,"157,000,000"
					AmortizationOfIntangibles,"831,826,000","780,096,000","718,990,000","609,922,000","300,680,000",,,,,,,,,,,,,,,,,,,"157,000,000"
		DeferredTax,"-54,973,000","-268,953,000","-213,294,000","60,930,000","170,951,000","-96,360,000","94,000,000","-364,133,000","65,940,000","-459,109,000","-74,092,000","-209,674,000","56,981,000","-196,395,000","58,729,000","-62,979,000","-89,952,000","-107,673,000","-223,637,000","63,139,000","92,864,000","53,781,000","-138,740,000","-299,647,000"
			DeferredIncomeTax,"-54,973,000","-268,953,000","-213,294,000","60,930,000","170,951,000","-96,360,000","94,000,000","-364,133,000","65,940,000","-459,109,000","-74,092,000","-209,674,000","56,981,000","-196,395,000","58,729,000","-62,979,000","-89,952,000","-107,673,000","-223,637,000","63,139,000","92,864,000","53,781,000","-138,740,000","-299,647,000"
		StockBasedCompensation,"1,921,819,000","1,913,051,000","1,679,789,000","1,342,951,000","1,197,806,000","1,093,253,000","976,908,000","795,235,000","758,176,000","680,329,000","671,301,000","615,878,000","538,086,000","450,137,000","425,822,000","452,823,000","377,365,000",,,,"60,486,000","51,615,000","54,729,000",
		OtherNonCashItems,"586,536,000","661,248,000","581,503,000","-342,849,000","-243,867,000","-87,522,000","7,609,000","88,123,000","-53,706,000","-237,876,000","86,935,000","-362,085,000","-92,641,000","82,647,000","35,604,000","82,930,000","-23,673,000","333,161,000","302,221,000",,"453,713,000","530,845,000","337,821,000",
		ChangeInWorkingCapital,"-1,823,156,000","-1,185,363,000","-806,567,000","32,329,000","131,825,000","-21,419,000","-193,196,000","-444,067,000","-332,842,000","208,725,000","-994,760,000","-888,538,000","335,948,000","38,854,000","26,780,000","1,418,000","-171,973,000","252,290,000","884,792,000","50,183,000","195,779,000","179,958,000","-35,562,000","953,387,000"
			ChangeInReceivables,"-89,332,000","87,669,000","-2,411,735,000","-1,471,613,000","721,500,000","-526,297,000","-710,804,000","-73,322,000","-370,068,000","-427,125,000","-704,532,000","-309,694,000","-128,459,000","-620,481,000","-377,233,000","982,062,000","-762,241,000","-7,476,000","309,684,000","-653,251,000","-182,998,000","23,444,000","207,240,000","-186,304,000"
				ChangesInAccountReceivables,,,,,,"-526,297,000","-476,041,000","-73,322,000","-177,156,000","-158,990,000","-464,639,000","-213,634,000","15,822,000","-486,128,000","-377,233,000","982,062,000","-762,241,000",,,,"-182,998,000","23,444,000","207,240,000",
			ChangeInPayablesAndAccruedExpense,"-620,918,000","-319,879,000","2,119,661,000","2,382,277,000","-312,329,000","401,200,000","662,378,000","71,708,000","299,674,000","889,159,000","42,768,000","-177,773,000","421,113,000","692,049,000","314,449,000","-568,884,000","622,820,000","107,533,000","48,157,000","270,499,000","-65,486,000","26,672,000","152,416,000","138,057,000"
				ChangeInPayable,"-312,692,000","-57,966,000","847,662,000","937,267,000","-304,484,000","14,270,000","15,962,000","189,433,000","-86,344,000","302,611,000","181,386,000","-265,975,000","1,064,000","249,942,000","314,449,000","-288,021,000","157,629,000",,,,"77,743,000","357,303,000","-21,049,000",
					ChangeInTaxPayable,"-35,965,000","113,251,000","473,313,000","111,795,000","55,198,000","-162,916,000","183,933,000","15,721,000","-158,970,000","189,063,000","108,860,000","-260,902,000","69,146,000","186,937,000","189,323,000","18,145,000","123,431,000",,,,"143,229,000","250,599,000","-55,468,000",
						ChangeInIncomeTaxPayable,"-35,965,000","113,251,000","473,313,000","111,795,000","55,198,000","-162,916,000","183,933,000","15,721,000","-158,970,000","189,063,000","108,860,000","-260,902,000","69,146,000","186,937,000","189,323,000","18,145,000","123,431,000",,,,"143,229,000","250,599,000","-55,468,000",
					ChangeInAccountPayable,"-276,727,000","-171,217,000","374,349,000","825,472,000","-359,682,000","177,186,000","-167,971,000","173,712,000","72,626,000","113,548,000","72,526,000","-5,073,000","-68,082,000","63,005,000","125,126,000","-306,166,000","34,198,000",,,,"-65,486,000","106,704,000","34,419,000",
				ChangeInAccruedExpense,"-308,226,000","-261,913,000","1,271,999,000","1,445,010,000","-7,845,000","386,930,000","646,416,000","-117,725,000","386,018,000","586,548,000","-138,618,000","88,202,000","420,049,000","442,107,000","359,471,000","-280,863,000","465,191,000",,,,"660,968,000","-330,631,000","173,465,000",
			ChangeInOtherCurrentAssets,"-831,178,000","-526,228,000","-716,910,000","-591,836,000","-503,482,000","-489,817,000","-510,102,000","-415,568,000","-655,876,000","-400,524,000","-343,392,000","-21,152,000","-355,472,000","-466,913,000",,,,"3,058,000","35,755,000","-12,454,000","-515,933,000","79,381,000","-31,133,000","-46,882,000"
			ChangeInOtherCurrentLiabilities,"-373,308,000","-586,744,000","-446,089,000","-841,329,000","-10,071,000","335,428,000","188,479,000","12,069,000","90,690,000","-35,621,000","-83,531,000","-298,041,000","169,042,000","139,687,000",,,"939,404,000","810,342,000","524,192,000","445,389,000","960,196,000","-36,380,000","-186,153,000","1,048,516,000"
			ChangeInOtherWorkingCapital,"91,580,000","159,819,000","648,506,000","554,830,000","236,207,000","258,067,000","176,853,000","-38,954,000","302,738,000","182,836,000","93,927,000","-81,878,000","229,724,000","294,512,000","89,564,000","-411,760,000","-32,552,000","-661,167,000","-32,996,000",,"-151,132,000","50,461,000","-364,085,000",
InvestingCashFlow,"-6,881,734,000","-2,622,470,000","-4,260,629,000","-4,309,766,000","-1,894,519,000","-1,755,576,000","-1,249,604,000","-2,233,879,000","-610,350,000","-1,170,384,000","-1,056,411,000","-1,156,215,000","-535,385,000","-703,387,000","-273,765,000","-245,174,000","-323,994,000","-350,448,000","-252,500,000","-574,756,000","-896,617,000","-108,840,000","-248,032,000","-410,677,000"
	CashFlowFromContinuingInvestingActivities,"-6,881,734,000","-2,622,470,000","-4,260,629,000","-4,309,766,000","-1,894,519,000","-1,755,576,000","-1,249,604,000","-2,233,879,000","-610,350,000","-1,170,384,000","-1,056,411,000","-1,156,215,000","-535,385,000","-703,387,000","-273,765,000","-245,174,000","-323,994,000","-350,448,000","-252,500,000","-574,756,000","-896,617,000","-108,840,000","-248,032,000","-410,677,000"
		NetPPEPurchaseAndSale,"-483,167,000","-528,172,000","-717,998,000","-580,132,000","-599,132,000","-599,009,000","-619,187,000","-515,919,000","-492,346,000","-389,233,000","-316,344,000","-352,227,000","-365,997,000","-396,959,000","-234,423,000","-238,790,000","-309,529,000","-349,822,000","-292,223,000","-311,454,000","-270,960,000","-192,797,000","-194,522,000","-355,152,000"
			PurchaseOfPPE,"-483,167,000","-528,172,000","-717,998,000","-580,132,000","-599,132,000","-599,009,000","-619,187,000","-515,919,000","-496,566,000","-395,017,000","-321,870,000","-369,593,000","-371,974,000","-403,714,000","-238,215,000","-243,455,000","-320,368,000","-364,371,000","-306,174,000","-317,772,000","-281,986,000","-211,565,000","-262,831,000","-377,930,000"
			SaleOfPPE,,,,,,,"6,932,000","10,263,000","4,220,000","5,784,000","5,526,000","17,366,000","5,977,000","6,755,000","3,792,000","4,665,000","10,839,000","14,549,000","13,951,000","6,318,000","11,026,000","18,768,000","68,309,000","22,778,000"
		NetBusinessPurchaseAndSale,"-6,408,857,000","-2,106,476,000","-3,555,211,000","-3,757,570,000","-1,301,206,000","-1,165,120,000","-637,349,000","-1,728,223,000","-118,004,000","-781,151,000","-740,067,000","-803,988,000","-174,383,000","-306,187,000","-41,075,000","-27,324,000","-296,312,000","-192,356,000","-220,985,000","-188,469,000","-31,662,000","-19,833,000","-69,743,000",
			PurchaseOfBusiness,"-6,436,036,000","-2,530,863,000","-3,555,211,000","-4,171,123,000","-1,531,599,000","-1,193,071,000","-657,546,000","-1,728,223,000","-932,542,000","-791,704,000","-740,067,000","-803,988,000","-174,383,000","-306,187,000","-41,075,000","-29,487,000","-298,110,000",,,,"-31,662,000","-19,833,000","-69,743,000",
			SaleOfBusiness,"27,179,000","424,387,000",,"413,553,000","230,393,000","27,951,000","20,197,000",,"814,538,000","10,553,000",,,,,"0","2,163,000","1,798,000",,,,,,,
		NetInvestmentPurchaseAndSale,,,,,,,,,,"10,553,000","0","0","4,995,000","-241,000","1,733,000","20,940,000","281,847,000","191,730,000","256,448,000","-74,833,000","-625,657,000","103,790,000","16,233,000","101,475,000"
			PurchaseOfInvestment,,,,,,,,,,,"0","0","-7,554,000","-11,173,000","-13,528,000","-1,782,000","-27,694,000","-693,733,000","-401,181,000","-1,019,317,000","-1,046,660,000","0","0","-326,086,000"
			SaleOfInvestment,,,,,,,,,,"10,553,000","0","0","12,549,000","10,932,000","15,261,000","22,722,000","309,541,000","885,463,000","657,629,000","944,484,000","421,003,000","103,790,000","16,233,000","427,561,000"
		NetOtherInvestingChanges,"10,290,000","12,178,000","12,580,000","27,936,000","5,819,000","8,553,000","6,932,000","10,263,000",,,,,,,,,,,"4,260,000",,,,,"-157,000,000"
FinancingCashFlow,"-5,114,859,000","-5,645,326,000","-5,311,026,000","-4,926,337,000","-4,049,092,000","-3,767,171,000","-3,709,028,000","-3,560,235,000","-3,489,218,000","-3,286,322,000","-3,165,416,000","-3,065,629,000","-2,558,855,000","-2,121,504,000","-2,429,026,000","-1,850,303,000","-2,161,517,000","-2,127,706,000","-1,934,467,000","-1,377,458,000","-687,685,000","-522,866,000","-1,441,683,000","-1,166,966,000"
	CashFlowFromContinuingFinancingActivities,"-5,114,859,000","-5,645,326,000","-5,311,026,000","-4,926,337,000","-4,049,092,000","-3,767,171,000","-3,709,028,000","-3,560,235,000","-3,489,218,000","-3,286,322,000","-3,165,416,000","-3,065,629,000","-2,558,855,000","-2,121,504,000","-2,429,026,000","-1,850,303,000","-2,161,517,000","-2,127,706,000","-1,934,467,000","-1,377,458,000","-687,685,000","-522,866,000","-1,441,683,000","-1,166,966,000"
		NetIssuancePaymentsOfDebt,"1,592,291,000","93,258,000","-16,453,000","-7,798,000","-6,719,000","-4,772,000","-4,195,000","-2,120,000","-1,059,000","701,000","543,000","54,000","-6,268,000","-1,608,000","687,000","-6,969,000","-17,985,000","-25,869,000","-18,702,000","-12,615,000","-21,899,000","-22,418,000","-130,825,000","15,365,000"
			NetLongTermDebtIssuance,"1,592,291,000","93,258,000","-16,453,000","-7,798,000","-6,719,000","-4,772,000","-4,195,000","-2,120,000","-1,059,000","701,000","543,000","-34,000","-6,399,000","-1,539,000","682,000","-2,182,000","-22,034,000",,,,"-3,259,000","-3,947,000","6,459,000",
				LongTermDebtIssuance,,,,,,,,,,,,,,,,"462,000","4,491,000",,,,"799,000","2,006,000","8,476,000",
				LongTermDebtPayments,,,,,,,,,,,,"-34,000","-6,399,000","-1,539,000",,"-2,644,000","-26,525,000",,,,"-4,058,000","-5,953,000","-2,017,000",
			NetShortTermDebtIssuance,,,,,,,,,,"0","0","88,000","131,000","-69,000","5,000","-4,787,000","4,049,000",,,,"-18,640,000","-18,471,000","-137,284,000",
				ShortTermDebtIssuance,,,,,,,,,,,,,,,,"51,508,000","120,566,000",,,,"96,851,000","116,978,000","364,552,000",
				ShortTermDebtPayments,,,,,,,,,,,,,,,,"-56,295,000","-116,517,000",,,,"-115,491,000","-135,449,000","-501,836,000",
		NetCommonStockIssuance,"-3,477,014,000","-2,829,334,000","-2,767,314,000","-2,637,349,000","-1,960,539,000","-1,842,669,000","-1,885,948,000","-1,973,006,000","-2,013,632,000","-1,898,840,000","-2,000,937,000","-2,028,540,000","-1,644,454,000","-1,614,511,000","-1,633,850,000","-1,450,674,000","-1,820,267,000","-1,819,697,000","-1,650,109,000","-1,326,390,000","-718,460,000","-304,330,000","-437,074,000","1,791,444,000"
			CommonStockIssuance,"1,423,755,000","1,501,069,000","1,349,064,000","1,065,775,000","955,308,000","848,445,000","753,146,000","676,045,000","591,357,000","554,149,000","558,497,000","515,812,000","454,387,000","557,366,000","437,025,000","404,710,000","440,967,000","488,250,000","436,918,000","298,707,000","2,741,474,000","256,084,000","123,644,000","1,791,444,000"
			CommonStockPayments,"-4,900,769,000","-4,330,403,000","-4,116,378,000","-3,703,124,000","-2,915,847,000","-2,691,114,000","-2,639,094,000","-2,649,051,000","-2,604,989,000","-2,452,989,000","-2,559,434,000","-2,544,352,000","-2,098,841,000","-2,171,877,000","-2,070,875,000","-1,855,384,000","-2,261,234,000","-2,307,947,000","-2,087,027,000","-1,625,097,000","-3,459,934,000","-560,414,000","-560,718,000",
		CashDividendsPaid,"-3,139,673,000","-2,827,394,000","-2,457,306,000","-2,236,094,000","-2,037,733,000","-1,864,353,000","-1,708,724,000","-1,567,578,000","-1,438,138,000","-1,353,471,000","-1,254,916,000","-1,121,738,000","-950,857,000","-643,642,000","-824,148,000","-378,446,000","-333,685,000","-293,059,000","-267,973,000",,,,,
			CommonStockDividendPaid,"-3,139,673,000","-2,827,394,000","-2,457,306,000","-2,236,094,000","-2,037,733,000","-1,864,353,000","-1,708,724,000","-1,567,578,000","-1,438,138,000","-1,353,471,000","-1,254,916,000","-1,121,738,000","-950,857,000","-643,642,000",,,,,,,,,,
		NetOtherFinancingCharges,"-90,463,000","-81,856,000","-69,953,000","-45,096,000","-44,101,000","-55,377,000","-110,161,000","-17,531,000","-36,389,000","-34,712,000","89,894,000","84,595,000","42,724,000","138,257,000","28,285,000","-14,214,000","10,420,000","10,919,000","2,317,000","-38,453,000","52,674,000","-196,118,000","-873,784,000","-2,973,775,000"
EndCashPosition,"5,689,837,000","9,045,032,000","7,889,833,000","8,168,174,000","8,415,330,000","6,126,853,000","5,061,360,000","4,126,860,000","4,905,609,000","4,360,766,000","4,921,305,000","5,631,885,000","6,640,526,000","5,701,078,000","4,838,292,000","4,541,662,000","3,602,760,000","3,314,396,000","3,066,988,000","2,483,990,000","2,552,958,000","2,332,161,000","1,316,976,000","1,880,083,000"
	ChangesInCash,"-2,845,609,000","1,256,472,000","-30,526,000","-260,955,000","2,271,541,000","1,104,206,000","1,068,059,000","-821,075,000","567,832,000","-280,543,000","-735,742,000","-918,716,000","1,162,612,000","616,848,000","388,829,000","1,064,725,000","317,737,000","152,411,000","481,022,000","-65,133,000","171,647,000","912,639,000","-599,405,000","702,971,000"
	EffectOfExchangeRateChanges,"-152,620,000","-101,273,000","-247,815,000","13,799,000","16,936,000","-38,713,000","-133,559,000","42,326,000","-22,989,000","-279,996,000","25,162,000","-89,925,000","-223,164,000","245,938,000","-92,199,000","-125,823,000","-29,373,000","94,997,000","101,976,000","-3,835,000","49,150,000","102,546,000","36,298,000","-93,404,000"
	BeginningCashPosition,"8,535,446,000","7,889,833,000","8,168,174,000","8,415,330,000","6,126,853,000","5,061,360,000","4,126,860,000","4,905,609,000","4,360,766,000","4,921,305,000","5,631,885,000","6,640,526,000","5,701,078,000","4,838,292,000","4,541,662,000","3,602,760,000","3,314,396,000","3,066,988,000","2,483,990,000","2,552,958,000","2,332,161,000","1,316,976,000","1,880,083,000","1,270,516,000"
IncomeTaxPaidSupplementalData,"2,482,783,000","2,315,920,000","1,778,922,000","1,566,753,000","1,360,030,000","1,587,273,000","1,373,244,000","1,288,788,000","1,425,480,000","1,433,538,000","962,976,000","963,039,000","1,033,704,000","824,434,000","608,035,000","813,155,000","946,876,000",,,,,,,
InterestPaidSupplementalData,,"46,505,000","45,970,000","36,132,000","28,493,000","22,624,000","19,673,000","15,751,000","16,285,000","14,810,000","17,595,000","13,984,000","15,133,000","14,884,000","14,733,000","14,239,000",,,,,,,,
CapitalExpenditure,"-483,167,000","-528,172,000","-717,998,000","-580,132,000","-599,132,000","-599,009,000","-619,187,000","-515,919,000","-496,566,000","-395,017,000","-321,870,000","-369,593,000","-371,974,000","-403,714,000","-238,215,000","-243,455,000","-320,368,000","-364,371,000","-306,174,000","-317,772,000","-281,986,000","-211,565,000","-262,831,000","-377,930,000"
IssuanceOfCapitalStock,"1,423,755,000","1,501,069,000","1,349,064,000","1,065,775,000","955,308,000","848,445,000","753,146,000","676,045,000","591,357,000","554,149,000","558,497,000","515,812,000","454,387,000","557,366,000","437,025,000","404,710,000","440,967,000","488,250,000","436,918,000","298,707,000","2,741,474,000","256,084,000","123,644,000","1,791,444,000"
IssuanceOfDebt,,,,,,,,,,,,,,,,"51,970,000","125,057,000",,,,"97,650,000","118,984,000","373,028,000",
RepaymentOfDebt,,,,,,,,,,,,"-34,000","-6,399,000","-1,539,000",,"-58,939,000","-143,042,000",,,,"-119,549,000","-141,402,000","-503,853,000",
RepurchaseOfCapitalStock,"-4,900,769,000","-4,330,403,000","-4,116,378,000","-3,703,124,000","-2,915,847,000","-2,691,114,000","-2,639,094,000","-2,649,051,000","-2,604,989,000","-2,452,989,000","-2,559,434,000","-2,544,352,000","-2,098,841,000","-2,171,877,000","-2,070,875,000","-1,855,384,000","-2,261,234,000","-2,307,947,000","-2,087,027,000","-1,625,097,000","-3,459,934,000","-560,414,000","-560,718,000",
FreeCashFlow,"8,667,817,000","8,996,096,000","8,823,131,000","8,395,016,000","7,616,020,000","6,027,944,000","5,407,504,000","4,457,120,000","4,170,834,000","3,781,146,000","3,164,215,000","2,933,535,000","3,884,878,000","3,038,025,000","2,853,405,000","2,916,747,000","2,482,880,000","2,266,194,000","2,361,815,000","1,569,309,000","1,473,963,000","1,332,780,000","827,479,000","1,902,684,000"
