name,ttm,07/31/2024,07/31/2023,07/31/2022,07/31/2021,07/31/2020,07/31/2019,07/31/2018,07/31/2017,07/31/2016,07/31/2015,07/31/2014,07/31/2013,07/31/2012,07/31/2011,07/31/2010,07/31/2009,07/31/2008,07/31/2007,07/31/2006,07/31/2005,07/31/2004,07/31/2003,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,09/30/1993
BasicAverageShares,"280,000,000","280,000,000","281,000,000","280,000,000","270,000,000","261,000,000","260,000,000","256,000,000","257,000,000","262,000,000","281,000,000","285,000,000","297,000,000","296,000,000","307,000,000","316,000,000","322,280,000","329,000,000","342,637,000","347,854,000","369,202,000","390,910,000","408,373,810","424,727,273","413,965,000","401,540,000","381,854,000","314,294,000","278,775,510","270,894,000","245,405,405","196,983,240","140,000,000"
DilutedAverageShares,"284,000,000","284,000,000","283,000,000","284,000,000","273,000,000","264,000,000","264,000,000","261,000,000","261,000,000","265,000,000","286,000,000","291,000,000","303,000,000","305,000,000","317,000,000","325,000,000","330,190,000","339,000,000","355,815,000","360,471,000","376,796,000","400,162,000","423,498,765","438,000,000","413,965,000","422,542,000","399,632,000","327,782,000","278,775,510","270,894,000","245,405,405","196,983,240","140,000,000"
TotalOperatingIncomeAsReported,"3,630,000,000","3,630,000,000","3,141,000,000","2,571,000,000","2,500,000,000","2,176,000,000","1,854,000,000","1,560,000,000","1,418,000,000","1,242,000,000","738,000,000","1,300,000,000","1,208,000,000","1,168,000,000","1,082,000,000","904,000,000","683,000,000","644,000,000","637,570,000","565,594,000","528,701,000","419,483,000","338,620,000","50,500,000","-43,540,000","145,897,000","19,900,000","17,300,000","10,300,000","-5,900,000","-13,700,000","-177,100,000","13,200,000"
TotalExpenses,"12,408,000,000","12,408,000,000","11,215,000,000","10,167,000,000","7,105,000,000","5,498,000,000","4,927,000,000","4,458,000,000","3,771,000,000","3,452,000,000","3,303,000,000","2,937,000,000","2,731,000,000","2,640,000,000","2,361,000,000","2,495,000,000","2,426,000,000","2,349,000,000","2,015,413,000","1,717,938,000","1,451,716,000","1,359,306,000","1,224,669,000","1,100,182,000","1,056,561,000","947,928,000","827,700,000","575,400,000","588,600,000","544,500,000","409,400,000","371,200,000","108,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"2,963,000,000","2,963,000,000","2,384,000,000","2,066,000,000","2,062,000,000","1,826,000,000","1,557,000,000","1,329,000,000","985,000,000","979,000,000","365,000,000","907,000,000","858,000,000","792,000,000","634,000,000","574,000,000","447,000,000","477,000,000","440,003,000","416,963,000","381,627,000","317,030,000","343,034,000","140,160,000","-97,107,000","305,661,000","376,500,000","-12,200,000","68,300,000","-20,700,000","-45,400,000","-176,300,000","8,400,000"
NormalizedIncome,"3,149,126,478.873","3,149,126,478.873","2,384,000,000","2,066,000,000","2,062,000,000","1,826,000,000","1,557,000,000","1,329,000,000","985,000,000","806,000,000","501,800,000","839,140,000","807,000,000","757,300,000","688,000,000","563,340,000","447,000,000","408,778,260.87","430,074,899.3","382,108,124.262","382,769,651.987","338,861,948.744","275,490,816.854","233,180,297.878","263,849,783.266","114,639,000","23,237,728.819","10,544,723.618","-2,540,000","-18,960,000","-41,080,000","-177,800,000","8,032,116.788"
InterestIncome,"147,000,000","147,000,000","106,000,000","64,000,000","57,000,000","39,000,000","46,000,000","19,000,000","8,000,000","3,000,000","-2,000,000","4,000,000","0","10,000,000","14,000,000","8,000,000","21,000,000","39,000,000","45,000,000",,,,,,,,,,,,,,
InterestExpense,"251,000,000","251,000,000","270,000,000","81,000,000","29,000,000","22,000,000","22,000,000","20,000,000","43,000,000","42,000,000","27,000,000","31,000,000","30,000,000","50,000,000","60,000,000","61,000,000","51,000,000","52,000,000","27,091,000",,,,,,,,,,,,,,
NetInterestIncome,"-104,000,000","-104,000,000","-164,000,000","-17,000,000","28,000,000","17,000,000","24,000,000","-1,000,000","-35,000,000","-39,000,000","-29,000,000","-27,000,000","-30,000,000","-40,000,000","-46,000,000","-53,000,000","-30,000,000","-13,000,000","17,909,000",,,,,,,,,,,,,,
EBIT,"3,801,000,000","3,801,000,000","3,259,000,000","2,623,000,000","2,585,000,000","2,220,000,000","1,903,000,000","1,586,000,000","1,433,000,000","1,245,000,000","739,000,000","1,331,000,000","1,215,000,000","1,188,000,000","1,102,000,000","917,000,000","704,000,000","742,000,000","723,503,000","575,072,000","541,387,000","442,918,000","372,402,000","212,046,000","204,900,000","145,897,000","19,900,000","17,300,000","10,300,000","-5,900,000","-13,700,000","-177,100,000","13,200,000"
EBITDA,"4,590,000,000","4,590,000,000","4,065,000,000","3,369,000,000","2,948,000,000","2,438,000,000","2,128,000,000","1,839,000,000","1,669,000,000","1,483,000,000","970,000,000","1,528,000,000","1,447,000,000","1,430,000,000","1,343,000,000","1,173,000,000","979,000,000","959,000,000","882,031,000","692,080,000","670,364,000","555,028,000","470,499,000","289,908,000","530,524,000","359,101,000","161,200,000","70,500,000","69,000,000","62,500,000","50,300,000","-138,600,000","16,800,000"
ReconciledCostOfRevenue,"3,159,000,000","3,159,000,000","2,820,000,000","2,076,000,000","1,466,000,000","1,166,000,000","948,000,000","731,000,000","576,000,000","526,000,000","506,000,000","431,000,000","325,000,000","366,000,000","260,000,000","420,000,000","404,000,000","408,000,000","509,446,000","407,322,000","359,724,000","251,107,000","250,308,000","218,670,000","1,365,000","77,979,000","160,800,000","94,400,000","226,400,000","109,300,000","93,100,000","51,000,000","35,600,000"
ReconciledDepreciation,"789,000,000","789,000,000","806,000,000","746,000,000","363,000,000","218,000,000","225,000,000","253,000,000","236,000,000","238,000,000","231,000,000","197,000,000","232,000,000","242,000,000","241,000,000","256,000,000","275,000,000","217,000,000","158,528,000","117,008,000","128,977,000","112,110,000","98,097,000","77,862,000","325,624,000","213,204,000","141,300,000","53,200,000","58,700,000","68,400,000","64,000,000","38,500,000","3,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"2,963,000,000","2,963,000,000","2,384,000,000","2,066,000,000","2,062,000,000","1,826,000,000","1,557,000,000","1,329,000,000","985,000,000","806,000,000","413,000,000","853,000,000","807,000,000","764,000,000","688,000,000","564,000,000","447,000,000","447,000,000","443,468,000","380,963,000","377,743,000","323,322,000","260,155,000","53,615,000","-97,107,000","305,661,000","376,500,000","-12,200,000","-2,900,000","-14,400,000","-45,400,000","-176,300,000","8,400,000"
TotalUnusualItemsExcludingGoodwill,"-223,000,000","-223,000,000","0","0",,,"3,000,000","7,000,000","0","0","-148,000,000","21,000,000","0","10,000,000","-21,000,000","1,000,000","0","59,000,000","20,969,000","-1,849,000","-7,461,000","-21,706,000","-22,870,000","-236,280,000","-361,808,000","318,370,000","579,200,000","-37,100,000","-600,000","7,600,000","-7,200,000","2,500,000","600,000"
TotalUnusualItems,"-223,000,000","-223,000,000","0","0",,,"3,000,000","7,000,000","0","0","-148,000,000","21,000,000","0","10,000,000","-21,000,000","1,000,000","0","59,000,000","20,969,000","-1,849,000","-7,461,000","-21,706,000","-22,870,000","-236,280,000","-361,808,000","318,370,000","579,200,000","-37,100,000","-600,000","7,600,000","-7,200,000","2,500,000","600,000"
NormalizedEBITDA,"4,813,000,000","4,813,000,000","4,065,000,000","3,369,000,000","2,948,000,000","2,438,000,000","2,128,000,000","1,839,000,000","1,669,000,000","1,483,000,000","1,118,000,000","1,507,000,000","1,447,000,000","1,420,000,000","1,343,000,000","1,172,000,000","979,000,000","900,000,000","861,062,000","693,929,000","677,825,000","576,734,000","493,369,000","526,188,000","892,332,000","40,731,000","-418,000,000","107,600,000","69,600,000","54,900,000","57,500,000","-141,100,000","16,200,000"
TaxRateForCalcs,"0.165","0.165","0.202","0.187","0.193","0.169","0.17","0.151","0.29","0.33","0.4","0.34","0.32","0.33","0.34","0.34","0.315","0.352","0.361","0.381","0.326","0.284","0.329","0.24","0.002","0.4","0.39","0.387","0.4","0.4","0.4","0.4","0.387"
TaxEffectOfUnusualItems,"-36,873,521.127","-36,873,521.127","0","0","0","0","0","0","0","0","-59,200,000","7,140,000","0","3,300,000","0","340,000","0","20,778,260.87","7,575,899.3","-703,875.738","-2,434,348.013","-6,166,051.256","-7,534,183.146","-56,714,702.122","-851,216.734","127,348,000","225,937,728.819","-14,355,276.382","-240,000","3,040,000","-2,880,000","1,000,000","232,116.788"
