name,ttm,05/31/2024,05/31/2023,05/31/2022,05/31/2021,05/31/2020,05/31/2019,05/31/2018,05/31/2017,05/31/2016,05/31/2015,05/31/2014,05/31/2013,05/31/2012,05/31/2011,05/31/2010,05/31/2009,05/31/2008,05/31/2007,05/31/2006,05/31/2005,05/31/2004,05/31/2003,05/31/2002,05/31/2001,05/31/2000,05/31/1999,05/31/1998,05/31/1997
		DeferredTax,"-20,773,000","-20,773,000","0","0","-215,000","0",,,,,,,,,,"0","4,943,000","-4,943,000",,,,,,"1,613,000",,,"-456,000","-102,000","-1,055,000"
			DeferredIncomeTax,"-20,773,000","-20,773,000","0","0","-215,000","0",,,,,,,,,,"0","4,943,000","-4,943,000",,,,,,"1,613,000",,,"-456,000","-102,000","-1,055,000"
		AmortizationOfSecurities,"-130,000","-130,000","-576,000","0","0",,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,,,,,,,"0","0","274,000",,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"0","0","24,000","0","0","0","-3,000","-58,000","53,000","-13,000","-30,000","15,000",,"16,000","15,000","59,000",,,,,,,,,,,,,
		StockBasedCompensation,"2,518,000","2,518,000","2,748,000","3,006,000","1,101,000","910,000","905,000","996,000","999,000","1,016,000","997,000","829,000","601,000","709,000","947,000","1,733,000","1,270,000",,,,,,,,,,,,
		OtherNonCashItems,,,"88,000","-49,000","-18,000",,,,"148,000","177,000","31,000",,,"-3,389,000","-3,373,000","-481,000","13,655,000","987,000","717,000","-9,000",,,,,,,,,"100,000"
		ChangeInWorkingCapital,"-14,378,000","-14,378,000","-7,841,000","-10,295,000","316,000","-561,000","-1,735,000","-3,234,000","-313,000","-881,000","3,258,000","-1,973,000","2,186,000","-1,713,000","-2,305,000","945,000","-1,857,000","-3,470,000","-4,618,000","277,000","1,778,000","2,615,000","-233,000","2,751,000","-1,139,000","-4,087,000","2,815,000","-3,588,000","90,000"
			ChangeInReceivables,"6,790,000","6,790,000","-3,788,000","-7,834,000","-1,373,000","1,161,000","-2,043,000","1,260,000","-3,507,000","887,000","1,774,000","-720,000","-206,000","-1,285,000","-501,000","267,000","-3,612,000","-4,451,000","-2,087,000","-2,020,000","1,715,000","-1,274,000","268,000","2,687,000","-2,098,000","-2,791,000","3,820,000","36,000","2,608,000"
				ChangesInAccountReceivables,"6,790,000","6,790,000","-3,788,000","-7,834,000","-1,373,000","1,161,000","-2,043,000","1,260,000","-3,507,000","887,000","1,774,000","-720,000","-206,000","-1,285,000","-501,000","267,000","-3,612,000",,,,,,,,,,,,
			ChangeInInventory,"-13,732,000","-13,732,000","-9,469,000","-6,674,000","-972,000","1,164,000","-112,000","-2,073,000","430,000","70,000","-1,008,000","-740,000","702,000","-1,114,000","-1,322,000","837,000","5,721,000","-492,000","-2,454,000","-37,000","849,000","1,278,000","-64,000","1,497,000","1,090,000","-1,891,000","2,740,000","-1,627,000","-2,854,000"
			ChangeInPrepaidAssets,"-875,000","-875,000","28,000","-71,000","-81,000","271,000","84,000","59,000","-707,000","9,000","34,000","-51,000","-7,000","-42,000","287,000","423,000","-487,000","-74,000","36,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-4,669,000","-4,669,000","5,580,000","2,826,000","2,599,000","-1,615,000","601,000","-1,061,000","1,741,000","1,062,000","-1,236,000","617,000","296,000","456,000","-661,000","-556,000","-3,516,000","464,000","1,386,000","25,000","-864,000","852,000","-246,000","-289,000","-1,514,000","1,564,000","-1,431,000","-1,871,000","-795,000"
				ChangeInPayable,"-3,877,000","-3,877,000","5,052,000","1,362,000","1,867,000","-1,026,000","199,000","-1,123,000","1,688,000","523,000","-865,000","642,000","238,000","492,000","-447,000","-418,000","-1,984,000",,,,,,,,,,,,
					ChangeInTaxPayable,"14,000","14,000","8,000","6,000","-10,000","-2,000","-11,000","-28,000","2,000","-41,000","-15,000","-65,000","-5,000","-78,000","-94,000","28,000","2,000",,,,,,,,,,,,
						ChangeInIncomeTaxPayable,"14,000","14,000","8,000","6,000","-10,000","-2,000","-11,000","-28,000","2,000","-41,000","-15,000","-65,000","-5,000","-78,000","-94,000","28,000","2,000",,,,,,,,,,,,
					ChangeInAccountPayable,"-3,891,000","-3,891,000","5,044,000","1,356,000","1,877,000","-1,024,000","210,000","-1,095,000","1,686,000","564,000","-850,000","707,000","243,000","570,000","-353,000","-446,000","-1,986,000",,,,,,,,,,,,
				ChangeInAccruedExpense,"-792,000","-792,000","528,000","1,464,000","732,000","-589,000","402,000","62,000","53,000","539,000","-371,000","-25,000","58,000","-36,000","-214,000","-138,000","-1,532,000",,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,"739,000","-663,000","-126,000","-1,008,000","-402,000","-104,000","118,000"
			ChangeInOtherCurrentLiabilities,"-423,000","-423,000","-561,000","-738,000","47,000","0",,,,,,,,,,,,"1,074,000","-1,425,000","2,309,000","78,000","1,759,000","-930,000","-481,000","1,509,000","39,000","-1,912,000","-22,000","1,013,000"
			ChangeInOtherWorkingCapital,"-1,469,000","-1,469,000","369,000","2,196,000","96,000","-1,542,000","-265,000","-1,419,000","1,730,000","-2,909,000","3,694,000","-1,079,000","1,401,000","272,000","-108,000","-26,000","37,000","9,000","-74,000",,,,,,,,,,
InvestingCashFlow,"17,251,000","17,251,000","-18,656,000","-416,000","-227,000","-163,000","-173,000","-572,000","-477,000","-919,000","-118,000","-289,000","-127,000","1,330,000","-15,000","-69,000","-1,113,000","1,932,000","-2,494,000","2,479,000","3,263,000","-1,857,000","4,619,000","-2,962,000","1,037,000","8,554,000","-1,406,000","-16,755,000","-213,000"
	CashFlowFromContinuingInvestingActivities,"17,251,000","17,251,000","-18,656,000","-416,000","-227,000","-163,000","-173,000","-572,000","-477,000","-919,000","-118,000","-289,000","-127,000","1,330,000","-15,000","-69,000","-1,113,000","1,932,000","-2,494,000","2,479,000","3,263,000","-1,857,000","4,619,000","-2,962,000","1,037,000","8,554,000","-1,406,000","-16,755,000","-213,000"
		NetPPEPurchaseAndSale,"-749,000","-749,000","-1,362,000","-416,000","-227,000","-163,000","-173,000","-572,000","-477,000","-919,000","-118,000","-289,000","-127,000","-45,000","-15,000","-69,000","-1,113,000","-1,056,000","-1,103,000","-149,000","-296,000","-159,000","-261,000","-954,000","-122,000","-1,357,000","-755,000","-315,000","-647,000"
			PurchaseOfPPE,"-749,000","-749,000","-1,362,000","-416,000","-227,000","-163,000","-173,000","-572,000","-477,000","-919,000","-118,000","-339,000","-127,000","-45,000","-15,000","-69,000","-1,113,000","-1,056,000","-1,103,000","-149,000","-296,000","-159,000","-261,000","-954,000","-122,000","-1,357,000","-755,000","-315,000","-647,000"
			SaleOfPPE,,,,,,,,,,,,"50,000",,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"18,000,000","18,000,000","-17,294,000","0","0",,,,,,,,,"1,375,000",,"0","0","2,988,000","-1,386,000","2,632,000","3,564,000","-2,114,000","4,967,000","-1,989,000","1,946,000","10,185,000","-660,000","-16,227,000","188,000"
			PurchaseOfInvestment,"0","0","-33,294,000","0","0",,,,,,,,,,,"0","0","-500,000","-14,206,000","-11,900,000","-17,286,000","-35,075,000","-607,000","-4,239,000","-1,655,000",,"-2,392,000","-16,227,000",
			SaleOfInvestment,"18,000,000","18,000,000","16,000,000","0","0",,,,,,,,,"1,375,000",,,"0","3,488,000","12,820,000","14,532,000","20,850,000","32,961,000","5,574,000","2,250,000","3,601,000","10,185,000","1,732,000",,"188,000"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,"-5,000","-4,000","-5,000","416,000","-87,000","-19,000","-787,000","-274,000","9,000","-213,000","246,000"
FinancingCashFlow,"139,000","139,000","7,322,000","25,761,000","1,960,000","2,172,000","-5,551,000","925,000","21,835,000","2,506,000","6,412,000","391,000","1,065,000","1,576,000","343,000","176,000","503,000","2,343,000","766,000","514,000","247,000","960,000","-23,000","338,000","301,000","356,000","-356,000","22,858,000","-2,140,000"
	CashFlowFromContinuingFinancingActivities,"139,000","139,000","7,322,000","25,761,000","1,960,000","2,172,000","-5,551,000","925,000","21,835,000","2,506,000","6,412,000","391,000","1,065,000","1,576,000","343,000","176,000","503,000","2,343,000","766,000","514,000","247,000","960,000","-23,000","338,000","301,000","356,000","-356,000","22,858,000","-2,140,000"
		NetIssuancePaymentsOfDebt,"0","0","0","-1,400,000","1,400,000","1,679,000","-6,110,000","0",,"1,994,000","2,983,000","-324,000","-307,000","1,408,000",,,,,,,,,,,"-419,000","-170,000","306,000","-4,550,000","-2,131,000"
			NetLongTermDebtIssuance,"0","0","0","-1,400,000","0","1,679,000","-6,110,000","0",,"1,994,000","2,983,000","-324,000","-307,000","1,408,000",,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,,"0","0","1,679,000","0","0",,"1,994,000","3,760,000",,,"1,408,000",,,,,,,,,,,,,,,
				LongTermDebtPayments,"0","0","0","-1,400,000",,"0","-6,110,000","0",,"-6,000","-777,000","-324,000","-307,000",,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","-1,400,000","1,400,000","0",,,,,"-777,000","-324,000","-307,000","1,408,000",,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,,,,,,,,,,,,"1,408,000",,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,,,,,,,"-777,000","-324,000","-307,000",,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-72,000","-72,000","6,820,000","24,030,000","-20,000","-10,000","0","0","21,131,000","512,000","2,574,000","715,000","1,138,000","168,000","343,000","176,000","503,000","2,343,000","766,000","514,000","247,000","960,000","-23,000","254,000","804,000","526,000","-662,000","27,408,000","-9,000"
			CommonStockIssuance,,,"6,820,000","24,030,000","0","0","559,000","925,000","21,131,000","512,000","2,574,000","715,000","1,138,000","168,000","343,000","176,000","503,000","2,343,000","766,000","514,000","247,000","960,000","159,000","395,000","1,272,000","662,000","483,000","27,409,000",
			CommonStockPayments,"-72,000","-72,000","-2,060,000","-429,000","-20,000","-10,000","0","0",,,,,,,,,,,,,,,"-182,000","-141,000","-468,000","-136,000","-1,145,000","-1,000","-9,000"
		ProceedsFromStockOptionExercised,"1,807,000","1,807,000","2,562,000","3,560,000","580,000","503,000","559,000","925,000","704,000","512,000","855,000","715,000","234,000","168,000","343,000",,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-1,596,000","-1,596,000","-2,060,000","-429,000",,,,,,,,,,,,,,,,,,,,"84,000","-84,000",,,,"100,000"
EndCashPosition,"49,309,000","49,309,000","30,204,000","31,564,000","4,662,000","5,513,000","5,508,000","16,928,000","17,803,000","939,000","5,527,000","1,809,000","2,324,000","2,073,000","4,020,000","7,766,000","4,360,000","15,648,000","6,564,000","9,405,000","4,952,000","4,041,000","8,362,000","7,485,000","10,391,000","8,323,000","5,336,000","6,748,000","1,176,000"
	ChangesInCash,"19,146,000","19,146,000","-1,323,000","26,853,000","-968,000","-15,000","-11,361,000","-998,000","16,863,000","-4,694,000","4,038,000","-505,000","628,000","-1,969,000","-3,814,000","3,354,000","-11,646,000","7,899,000","-2,837,000","4,494,000","967,000","-1,697,000","781,000","-2,850,000","2,349,000","2,954,000","-1,420,000","5,439,000","673,000"
	EffectOfExchangeRateChanges,"-41,000","-41,000","-37,000","49,000","117,000","20,000","-59,000","43,000","1,000","106,000","-320,000","-10,000","-377,000","22,000","68,000","52,000","358,000","1,185,000","-4,000","-41,000","-56,000","26,000","96,000","-56,000","-281,000","33,000","8,000","133,000","-32,000"
	BeginningCashPosition,"30,204,000","30,204,000","31,564,000","4,662,000","5,513,000","5,508,000","16,928,000","17,883,000","939,000","5,527,000","1,809,000","2,324,000","2,073,000","4,020,000","7,766,000","4,360,000","15,648,000","6,564,000","9,405,000","4,952,000","4,041,000","5,712,000","7,485,000","10,391,000","8,323,000","5,336,000","6,748,000","1,176,000","535,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,200,000"
IncomeTaxPaidSupplementalData,"90,000","90,000","21,000","4,000","15,000","42,000","37,000","37,000","18,000","47,000","-26,000","-44,000","-64,000","-62,000","-51,000","0",,,,,,,,,,,,,
InterestPaidSupplementalData,"0","0","15,000","12,000","6,000","0","610,000","550,000","516,000","302,000","-130,000","-27,000","-49,000","-4,000",,,,,,,,,,,,,,,
CapitalExpenditure,"-749,000","-749,000","-1,362,000","-416,000","-227,000","-163,000","-173,000","-572,000","-477,000","-919,000","-118,000","-339,000","-127,000","-45,000","-15,000","-69,000","-1,113,000","-1,056,000","-1,103,000","-149,000","-296,000","-159,000","-261,000","-954,000","-122,000","-1,357,000","-755,000","-315,000","-647,000"
IssuanceOfCapitalStock,,,"6,820,000","24,030,000","0","0","559,000","925,000","21,131,000","512,000","2,574,000","715,000","1,138,000","168,000","343,000","176,000","503,000","2,343,000","766,000","514,000","247,000","960,000","159,000","395,000","1,272,000","662,000","483,000","27,409,000",
IssuanceOfDebt,,,,"0","0","1,679,000","0","0",,"1,994,000","3,760,000",,,"1,408,000",,,,,,,,,,,,,,,
RepaymentOfDebt,"0","0","0","-1,400,000",,"0","-6,110,000","0",,"-6,000","-777,000","-324,000","-307,000",,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-72,000","-72,000","-2,060,000","-429,000","-20,000","-10,000","0","0",,,,,,,,,,,,,,,"-182,000","-141,000","-468,000","-136,000","-1,145,000","-1,000","-9,000"
FreeCashFlow,"1,007,000","1,007,000","8,649,000","1,092,000","-2,928,000","-2,187,000","-5,810,000","-1,923,000","-4,972,000","-7,200,000","-2,374,000","-946,000","-437,000","-4,920,000","-4,157,000","3,178,000","-12,149,000","2,568,000","-2,212,000","1,352,000","-2,839,000","-959,000","-4,076,000","-1,180,000","889,000","-7,313,000","-413,000","-979,000","2,379,000"
