name,ttm,01/31/2024,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013,01/31/2012,01/31/2011,01/31/2010,01/31/2009,01/31/2008,01/31/2007,01/31/2006,01/31/2005,01/31/2004,01/31/2003,01/31/2002,01/31/2001
InterestIncome,,,,,,,"61,000,000","36,480,000","22,000,000","14,146,000","10,129,000","9,512,000","17,903,000","20,791,000","28,273,000","21,219,000","25,236,000",,,,,,,,
InterestExpense,,,,,,,"154,000,000","86,943,000","89,000,000","72,485,000","73,237,000","77,211,000","30,948,000","17,045,000","24,909,000","2,000,000","107,000",,,,,,,,
NetInterestIncome,,,,,,,"-93,000,000","-50,463,000","-67,000,000","-58,339,000","-63,108,000","-67,699,000","-13,045,000","3,746,000","3,364,000","19,219,000","-107,000",,,,,,,,
EBIT,"6,950,000,000","5,999,000,000","1,858,000,000","548,000,000","455,000,000","463,000,000","535,000,000","454,000,000","268,000,000","136,764,000","-139,848,000","-280,724,000","-96,846,000","-16,272,000","129,207,000","144,381,000","85,699,000","20,309,000","-3,598,000","20,102,000","6,520,000","3,718,000","-10,500,000","-29,525,000","-33,600,000"
EBITDA,"10,551,000,000","9,958,000,000","5,644,000,000","3,846,000,000","3,301,000,000","2,598,000,000","1,517,000,000","1,238,000,000","900,000,000","662,514,000","308,448,000","88,699,000","119,949,000","141,014,000","204,953,000","197,558,000","121,670,000","86,723,000","32,287,000","40,735,000","25,265,000","14,908,000","-4,951,000","-29,525,000","-33,600,000"
ReconciledCostOfRevenue,"8,624,000,000","8,541,000,000","8,360,000,000","7,026,000,000","5,438,000,000","4,235,000,000","3,451,000,000","2,773,000,000","2,234,000,000","1,654,548,000","1,289,270,000","968,428,000","683,579,000","488,886,000","323,813,000","257,925,000","220,471,000","171,591,000","118,890,000","69,126,000","33,454,000","17,273,000","10,363,000","6,047,000","3,422,000"
ReconciledDepreciation,"3,601,000,000","3,959,000,000","3,786,000,000","3,298,000,000","2,846,000,000","2,135,000,000","982,000,000","784,000,000","632,000,000","525,750,000","448,296,000","369,423,000","216,795,000","157,286,000","75,746,000","53,177,000","35,971,000","66,414,000","35,885,000","20,633,000","18,745,000","11,190,000","5,549,000",,
NetIncomeFromContinuingOperationNetMinorityInterest,"5,632,000,000","4,136,000,000","208,000,000","1,444,000,000","4,072,000,000","126,000,000","1,110,000,000","360,000,000","323,000,000","-47,426,000","-262,688,000","-232,175,000","-270,445,000","-11,572,000","64,474,000","80,719,000","43,428,000","18,356,000","481,000","28,474,000","7,346,000","3,514,000","-9,716,000","-28,609,000","-31,671,000"
TotalUnusualItemsExcludingGoodwill,"-442,000,000","-1,265,000,000","-1,067,000,000","1,211,000,000","2,170,000,000","261,000,000","542,000,000","19,000,000","36,000,000","22,987,000","15,534,000","706,000","1,659,000","2,477,000","9,462,000","9,189,000","21,957,000","1,411,000","1,310,000","724,000","12,000","3,609,000","98,000",,
TotalUnusualItems,"-442,000,000","-1,265,000,000","-1,067,000,000","1,211,000,000","2,170,000,000","261,000,000","542,000,000","19,000,000","36,000,000","22,987,000","15,534,000","706,000","1,659,000","2,477,000","9,462,000","9,189,000","21,957,000","1,411,000","1,310,000","724,000","12,000","3,609,000","98,000",,
NormalizedEBITDA,"10,993,000,000","11,223,000,000","6,711,000,000","2,635,000,000","1,131,000,000","2,337,000,000","975,000,000","1,219,000,000","864,000,000","639,527,000","292,914,000","87,993,000","118,290,000","138,537,000","195,491,000","188,369,000","99,713,000","85,312,000","30,977,000","40,011,000","25,253,000","11,299,000","-5,049,000","-29,525,000","-33,600,000"
TaxRateForCalcs,"0.176","0.16","0.21","0.057","0.27","0.27","0.27","0.143","0.4","0.4","0.4","0.35","0.35","0.35","0.33","0.35","0.35","0.35","0.35","0.4","0.133","0.128","0","0","0"
TaxEffectOfUnusualItems,"-77,847,864.248","-202,400,000","-224,070,000","69,561,357.702","585,900,000","70,470,000","146,340,000","2,714,285.714","14,400,000","9,194,800","6,213,600","247,100","580,650","866,950","3,122,460","3,216,150","7,684,950","493,850","458,500","289,600","1,595.542","460,596.603","0","0","0"
