name,ttm,09/30/2023,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994,09/30/1993,09/30/1992,09/30/1991,09/30/1990
DilutedEPS,"7.71","6.42","11.37","7.87","4.52","3.59","-3.32","1.65","3.81","3.22","4.65","3.91","3.51","2.52","1.96","0.95","1.9","1.95","1.44","1.26","1.03","0.51","0.22","-0.38","0.425","0.155","0.091","0.079","0.02","0.035","0.02","0.015","-0.01","-0.02","-0.035"
BasicAverageShares,"1,116,250,000","1,117,000,000","1,123,000,000","1,131,000,000","1,135,000,000","1,210,000,000","1,463,000,000","1,477,000,000","1,484,000,000","1,618,000,000","1,683,000,000","1,715,000,000","1,700,000,000","1,658,000,000","1,643,000,000","1,656,000,000","1,632,000,000","1,660,000,000","1,659,000,000","1,638,000,000","1,616,000,000","1,590,384,615","1,541,774,000","1,511,938,000","1,434,410,000","1,189,428,000","1,107,248,000","1,158,880,000","1,050,000,000","862,857,143","760,000,000","806,666,667","700,000,000","650,640,000","488,571,429"
DilutedAverageShares,"1,129,000,000","1,126,000,000","1,137,000,000","1,149,000,000","1,149,000,000","1,220,000,000","1,463,000,000","1,490,000,000","1,498,000,000","1,639,000,000","1,714,000,000","1,754,000,000","1,741,000,000","1,691,000,000","1,658,000,000","1,673,000,000","1,660,000,000","1,693,000,000","1,711,000,000","1,694,000,000","1,675,000,000","1,621,568,627","1,618,658,000","1,511,938,000","1,600,242,000","1,299,778,000","1,183,392,000","1,162,640,000","1,050,000,000","862,857,143","760,000,000","806,666,667","700,000,000","650,640,000","488,571,429"
TotalOperatingIncomeAsReported,"8,899,000,000","7,788,000,000","15,860,000,000","9,789,000,000","6,255,000,000","7,667,000,000","621,000,000","2,581,000,000","6,495,000,000","5,776,000,000","7,550,000,000","7,230,000,000","5,682,000,000","5,026,000,000","3,727,000,000","2,542,000,000","3,730,000,000","2,883,000,000","2,690,000,000","2,386,000,000","2,129,000,000","1,573,000,000","840,000,000","6,930,000","722,638,000","405,200,000","242,700,000","97,457,000","-7,400,000","20,500,000","22,900,000","12,000,000","-2,000,000","-6,300,000","-15,900,000"
TotalExpenses,"28,688,000,000","28,032,000,000","28,340,000,000","23,777,000,000","17,276,000,000","16,606,000,000","21,990,000,000","19,677,000,000","17,059,000,000","19,505,000,000","18,937,000,000","17,636,000,000","13,439,000,000","9,931,000,000","7,255,000,000","7,845,000,000","7,412,000,000","5,988,000,000","4,836,000,000","3,287,000,000","2,751,000,000","2,274,000,000","2,075,000,000","2,672,856,000","2,414,112,000","3,532,100,000","3,105,200,000","1,998,908,000","821,300,000","366,100,000","248,700,000","156,700,000","109,500,000","96,600,000","62,400,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"8,712,000,000","7,232,000,000","12,936,000,000","9,043,000,000","5,198,000,000","4,386,000,000","-4,964,000,000","2,445,000,000","5,705,000,000","5,271,000,000","7,967,000,000","6,853,000,000","6,109,000,000","4,260,000,000","3,247,000,000","1,592,000,000","3,160,000,000","3,303,000,000","2,470,000,000","2,143,000,000","1,720,000,000","827,000,000","360,000,000","-530,806,000","670,211,000","200,900,000","108,500,000","91,934,000","21,000,000","30,200,000","15,200,000","12,100,000","-4,100,000","-8,400,000","-17,100,000"
NormalizedIncome,"8,425,186,026.201","7,388,500,000","13,266,140,000","8,311,720,000","5,303,560,000","4,221,750,000","-4,992,470,000","2,153,900,000","5,615,360,000","5,011,800,000","6,971,980,000","6,604,360,000","5,033,300,000","4,347,400,000","3,298,286,223.014","2,258,084,061.59","3,468,897,020.387","3,123,548,538.334","2,405,041,191.381","1,991,944,820.221","1,663,099,870.298","1,062,532,907.348","774,839,228.296","83,358,800","457,751,600","229,983,664.819","107,258,748.318","107,762,207.444","1,894,736.842","24,674,686.717","22,668,208.092","9,236,641.221","-4,460,000","-8,400,000","-17,100,000"
InterestIncome,"610,000,000","313,000,000","91,000,000","83,000,000","156,000,000","300,000,000","611,000,000","619,000,000","611,000,000","527,000,000","586,000,000","697,000,000","609,000,000","500,000,000","530,000,000","516,000,000","491,000,000",,,,,,,,,,,,,,,,,,
InterestExpense,"690,000,000","694,000,000","490,000,000","559,000,000","602,000,000","627,000,000","768,000,000","494,000,000","297,000,000","104,000,000","5,000,000","23,000,000","90,000,000","114,000,000","43,000,000","13,000,000","22,000,000",,,,,,,,,,,,,,,,,,
NetInterestIncome,"-80,000,000","-381,000,000","-399,000,000","-476,000,000","-446,000,000","-327,000,000","-157,000,000","125,000,000","314,000,000","423,000,000","581,000,000","674,000,000","519,000,000","386,000,000","487,000,000","503,000,000","469,000,000",,,,,,,,,,,,,,,,,,
EBIT,"9,850,000,000","8,137,000,000","15,488,000,000","10,833,000,000","6,321,000,000","8,108,000,000","1,160,000,000","3,481,000,000","7,130,000,000","6,591,000,000","8,783,000,000","8,217,000,000","6,652,000,000","5,801,000,000","4,536,000,000","2,416,000,000","3,848,000,000","2,883,000,000","2,690,000,000","2,386,000,000","2,129,000,000","1,573,000,000","840,000,000","6,930,000","782,668,000","405,200,000","242,700,000","97,457,000","-7,400,000","20,500,000","22,900,000","12,000,000","-2,000,000","-6,300,000","-15,900,000"
EBITDA,"11,579,000,000","9,946,000,000","17,250,000,000","12,415,000,000","7,714,000,000","9,509,000,000","2,721,000,000","4,942,000,000","8,558,000,000","7,805,000,000","9,933,000,000","9,234,000,000","7,549,000,000","6,862,000,000","5,202,000,000","3,051,000,000","4,304,000,000","3,266,000,000","2,962,000,000","2,586,000,000","2,292,000,000","1,719,000,000","1,189,000,000","326,741,000","1,026,510,000","563,600,000","384,600,000","191,055,000","49,400,000","51,400,000","41,700,000","21,800,000","5,200,000","-500,000","-10,300,000"
ReconciledCostOfRevenue,"16,473,000,000","15,869,000,000","18,635,000,000","14,262,000,000","9,255,000,000","8,599,000,000","10,244,000,000","9,792,000,000","9,749,000,000","10,378,000,000","10,686,000,000","9,820,000,000","7,096,000,000","4,877,000,000","3,301,000,000","3,025,000,000","3,414,000,000","2,681,000,000","2,182,000,000","1,645,000,000","1,484,000,000","1,268,000,000","864,000,000","970,522,000","1,408,923,000","2,566,700,000","2,203,500,000","1,518,006,000","479,100,000","182,300,000","137,900,000","90,800,000","57,900,000","53,900,000","39,300,000"
ReconciledDepreciation,"1,729,000,000","1,809,000,000","1,762,000,000","1,582,000,000","1,393,000,000","1,401,000,000","1,561,000,000","1,461,000,000","1,428,000,000","1,214,000,000","1,150,000,000","1,017,000,000","897,000,000","1,061,000,000","666,000,000","635,000,000","456,000,000","383,000,000","272,000,000","200,000,000","163,000,000","146,000,000","349,000,000","319,811,000","243,842,000","158,400,000","141,900,000","93,598,000","56,800,000","30,900,000","18,800,000","9,800,000","7,200,000","5,800,000","5,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"8,824,000,000","7,339,000,000","12,986,000,000","9,043,000,000","5,198,000,000","4,386,000,000","-4,964,000,000","2,445,000,000","5,705,000,000","5,271,000,000","7,537,000,000","6,853,000,000","5,333,000,000","4,573,000,000","3,520,000,000","1,792,000,000","3,160,000,000","3,303,000,000","2,470,000,000","2,143,000,000","1,725,000,000","1,029,000,000","525,000,000","-530,806,000","670,211,000","200,900,000","108,500,000","91,934,000","21,000,000","30,200,000","15,200,000","12,100,000","-4,100,000","-8,400,000","-17,100,000"
TotalUnusualItemsExcludingGoodwill,"414,000,000","-50,000,000","-322,000,000","831,000,000","-116,000,000","225,000,000","39,000,000","355,000,000","108,000,000","320,000,000","657,000,000","296,000,000","370,000,000","282,000,000","283,000,000","-625,000,000","-374,000,000","197,000,000","83,000,000","198,000,000","83,000,000","-51,000,000","-296,000,000","-1,023,608,000","354,099,000","-44,400,000","1,700,000","-18,669,000","24,200,000","7,300,000","-8,500,000","3,100,000","600,000",,
TotalUnusualItems,"414,000,000","-50,000,000","-322,000,000","831,000,000","-116,000,000","225,000,000","39,000,000","355,000,000","108,000,000","320,000,000","657,000,000","296,000,000","370,000,000","282,000,000","283,000,000","-625,000,000","-374,000,000","197,000,000","83,000,000","198,000,000","83,000,000","-51,000,000","-296,000,000","-1,023,608,000","354,099,000","-44,400,000","1,700,000","-18,669,000","24,200,000","7,300,000","-8,500,000","3,100,000","600,000",,
NormalizedEBITDA,"11,165,000,000","9,996,000,000","17,572,000,000","11,584,000,000","7,830,000,000","9,284,000,000","2,682,000,000","4,587,000,000","8,450,000,000","7,485,000,000","9,276,000,000","8,938,000,000","7,179,000,000","6,580,000,000","4,919,000,000","3,676,000,000","4,678,000,000","3,069,000,000","2,879,000,000","2,388,000,000","2,209,000,000","1,770,000,000","1,485,000,000","1,350,349,000","672,411,000","608,000,000","382,900,000","209,724,000","25,200,000","44,100,000","50,200,000","18,700,000","4,600,000","-500,000","-10,300,000"
TaxRateForCalcs,"0.037","0.01","0.13","0.12","0.09","0.27","0.27","0.18","0.17","0.19","0.14","0.16","0.19","0.2","0.217","0.254","0.174","0.089","0.217","0.237","0.254","0.342","0.156","0.4","0.4","0.345","0.27","0.152","0.211","0.243","0.121","0.076","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"15,186,026.201","-500,000","-41,860,000","99,720,000","-10,440,000","60,750,000","10,530,000","63,900,000","18,360,000","60,800,000","91,980,000","47,360,000","70,300,000","56,400,000","61,286,223.014","-158,915,938.41","-65,102,979.613","17,548,538.334","18,041,191.381","46,944,820.221","21,099,870.298","-17,467,092.652","-46,160,771.704","-409,443,200","141,639,600","-15,316,335.181","458,748.318","-2,840,792.556","5,094,736.842","1,774,686.717","-1,031,791.908","236,641.221","240,000","0","0"
