name,ttm,12/31/2023,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,"-24,000,000","-33,700,000","-24,000,000","-30,600,000","-48,373,000","-39,141,000","-71,919,000",,,,,,,,,,,,
		OtherNonCashItems,"3,000,000","1,000,000","45,000,000","-1,000,000","119,000,000","119,000,000","125,000,000","-71,000,000","46,000,000","49,000,000","31,000,000","52,600,000","2,499,000","46,036,000","-7,598,000","-2,754,000","11,060,000","-2,789,000","33,760,000",,,,,,,"-100,000","200,000"
		ChangeInWorkingCapital,"-653,000,000","-189,000,000","-324,000,000","-488,000,000","813,000,000","101,000,000","-407,000,000","186,000,000","-471,000,000","108,000,000","-221,000,000","-40,900,000","16,083,000","-225,751,000","-10,566,000","64,074,000","-108,876,000","-82,003,000","-45,560,000","-31,897,000","-4,357,000","-13,226,000","1,645,000","-12,664,000","-141,000","200,000","1,500,000"
			ChangeInReceivables,"-214,000,000","-43,000,000","-238,000,000","-407,000,000","264,000,000","37,000,000","-365,000,000","-249,000,000","-330,000,000","-322,000,000","-259,000,000","-258,500,000","-158,603,000","-284,167,000","-278,418,000","-98,451,000","-168,395,000","-119,882,000","-102,334,000","-55,827,000","-42,739,000","-13,442,000","-14,663,000","-3,833,000","-10,825,000","1,100,000","-4,000,000"
				ChangesInAccountReceivables,"-214,000,000","-43,000,000","-238,000,000","-407,000,000","264,000,000","37,000,000","-365,000,000","-249,000,000","-330,000,000","-322,000,000","-259,000,000","-258,500,000","-158,603,000","-284,167,000","-278,418,000","-98,451,000","-168,395,000",,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-17,000,000","-23,000,000","-11,000,000","-35,000,000","109,000,000","8,000,000","-4,000,000","16,000,000","6,000,000","19,000,000","26,000,000","-12,100,000","32,773,000","-8,593,000","18,597,000","6,675,000","19,283,000","10,554,000","10,817,000","2,208,000","1,546,000","1,785,000","3,296,000","803,000","1,414,000","-300,000","200,000"
				ChangeInPayable,"-17,000,000","-23,000,000","-11,000,000","-35,000,000","109,000,000","8,000,000","-4,000,000","16,000,000","6,000,000","19,000,000","26,000,000","-12,100,000","32,773,000","-8,593,000","18,597,000","6,675,000","19,283,000",,,,,,,,,,
					ChangeInAccountPayable,"-17,000,000","-23,000,000","-11,000,000","-35,000,000","109,000,000","8,000,000","-4,000,000","16,000,000","6,000,000","19,000,000","26,000,000","-12,100,000","32,773,000","-8,593,000","18,597,000","6,675,000","19,283,000",,,,,,,,,,
			ChangeInOtherCurrentAssets,"-136,000,000","123,000,000","343,000,000","348,000,000","73,000,000","159,000,000","-8,000,000","-270,000,000","-104,000,000","-33,000,000","-119,000,000","-74,700,000","-29,833,000","-99,224,000","-75,347,000","-52,033,000","-41,127,000","-34,232,000","-26,849,000","-16,633,000","-11,788,000","-17,204,000","-3,481,000","-3,815,000","-2,826,000","-1,200,000","-2,300,000"
			ChangeInOtherCurrentLiabilities,"-288,000,000","-242,000,000","-392,000,000","-413,000,000","302,000,000","-159,000,000","56,000,000","671,000,000","54,000,000","433,000,000","41,000,000","313,500,000","208,438,000","195,038,000","348,898,000",,,,"81,225,000","38,355,000","48,624,000","15,635,000","16,493,000","-5,819,000","12,096,000","600,000","7,600,000"
			ChangeInOtherWorkingCapital,"2,000,000","-4,000,000","-26,000,000","19,000,000","65,000,000","56,000,000","-86,000,000","18,000,000","-97,000,000","11,000,000","90,000,000","-9,100,000","-36,692,000","-28,805,000","-24,296,000","207,883,000","81,363,000","61,557,000","-8,419,000",,,,,,,,
InvestingCashFlow,"-348,000,000","-331,000,000","-106,000,000","-2,164,000,000","-1,238,000,000","1,588,000,000","-1,627,000,000","-582,000,000","-963,000,000","-1,371,000,000","-3,161,000,000","-730,800,000","-570,046,000","-850,281,000","-446,890,000","-394,764,000","-55,006,000","-277,339,000","-272,338,000","-204,546,000","-112,694,000","-30,564,000","-35,464,000","-14,953,000","-12,607,000","-5,900,000","-3,700,000"
	CashFlowFromContinuingInvestingActivities,"-348,000,000","-331,000,000","-106,000,000","-2,164,000,000","-1,238,000,000","1,588,000,000","-1,627,000,000","-582,000,000","-963,000,000","-1,371,000,000","-3,161,000,000","-730,800,000","-570,046,000","-850,281,000","-446,890,000","-394,764,000","-55,006,000","-277,339,000","-272,338,000","-204,546,000","-112,694,000","-30,564,000","-35,464,000","-14,953,000","-12,607,000","-5,900,000","-3,700,000"
		NetPPEPurchaseAndSale,"-309,000,000","-317,000,000","-332,000,000","-279,000,000","-398,000,000","-392,000,000","-377,000,000","-284,000,000","-300,000,000","-273,000,000","-212,000,000","-261,600,000","-334,465,000","-288,221,000","-185,512,000","-76,639,000","-169,410,000","-182,467,000","-104,734,000","-71,770,000","-46,581,000","-29,991,000","-22,268,000","-14,953,000","-10,652,000","-5,900,000","-3,700,000"
			PurchaseOfPPE,"-309,000,000","-317,000,000","-332,000,000","-279,000,000","-398,000,000","-392,000,000","-377,000,000","-284,000,000","-300,000,000","-273,000,000","-212,000,000","-261,600,000","-334,465,000","-288,221,000","-185,512,000","-76,639,000","-169,410,000","-182,467,000","-104,734,000","-71,770,000","-46,581,000","-29,991,000","-22,268,000","-14,953,000","-10,652,000","-5,900,000","-3,700,000"
		NetBusinessPurchaseAndSale,"-273,000,000","-261,000,000","128,000,000","-1,552,000,000","-1,105,000,000","-599,000,000","-1,259,000,000","235,000,000","-375,000,000","-338,000,000","-2,691,000,000","-193,800,000","-59,894,000","-82,800,000","-33,863,000","-68,613,000","-20,956,000","-146,820,000","-14,773,000","-19,811,000","-1,495,000","-7,823,000",,,,,
			PurchaseOfBusiness,"-800,000,000","-788,000,000","-913,000,000","-2,630,000,000","-1,654,000,000","-1,100,000,000","-1,624,000,000","-601,000,000","-1,218,000,000","-956,000,000","-2,691,000,000","-193,800,000","-59,894,000","-82,800,000","-33,863,000","-68,613,000","-20,956,000",,,,,,,,,,
			SaleOfBusiness,,"527,000,000","1,041,000,000","1,078,000,000","549,000,000","501,000,000","365,000,000","836,000,000","843,000,000","618,000,000",,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"234,000,000","247,000,000","98,000,000","-333,000,000","265,000,000","2,579,000,000","9,000,000","-533,000,000","-288,000,000","-760,000,000","-258,000,000","-275,400,000","-175,687,000","-479,260,000","-227,515,000","-249,512,000","135,360,000","51,948,000","-152,831,000","-112,965,000","-64,618,000","7,250,000",,,,,
			PurchaseOfInvestment,"139,000,000","-62,000,000","-1,271,000,000","-633,000,000","-202,000,000","-1,026,000,000","-2,993,000,000","-4,341,000,000","-4,285,000,000","-2,050,000,000","-2,498,000,000","-1,848,800,000","-1,428,508,000","-1,338,664,000","-934,185,000","-348,209,000","-135,200,000","-968,669,000","-488,161,000","-625,792,000","-175,331,000","-93,300,000",,,,,
			SaleOfInvestment,"95,000,000","309,000,000","1,369,000,000","300,000,000","467,000,000","3,605,000,000","3,002,000,000","3,808,000,000","3,997,000,000","1,290,000,000","2,240,000,000","1,573,400,000","1,252,821,000","859,404,000","706,670,000","98,697,000","270,560,000","1,020,617,000","335,330,000","512,827,000","110,713,000","100,550,000",,,,,
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,"-13,196,000",,"-1,955,000",,
FinancingCashFlow,"-1,430,000,000","-1,609,000,000","-1,939,000,000","-1,203,000,000","-2,009,000,000","-2,569,000,000","-1,693,000,000","-1,985,000,000","-743,000,000","-682,000,000","1,503,000,000","-30,900,000","-342,988,000","-255,455,000","120,003,000","76,948,000","44,034,000","4,008,000","82,895,000","47,451,000","36,768,000","21,777,000","20,043,000","5,983,000","1,763,000","1,600,000","16,100,000"
	CashFlowFromContinuingFinancingActivities,"-1,430,000,000","-1,609,000,000","-1,939,000,000","-1,203,000,000","-2,009,000,000","-2,569,000,000","-1,693,000,000","-1,985,000,000","-743,000,000","-682,000,000","1,503,000,000","-30,900,000","-342,988,000","-255,455,000","120,003,000","76,948,000","44,034,000","4,008,000","82,895,000","47,451,000","36,768,000","21,777,000","20,043,000","5,983,000","1,763,000","1,600,000","16,100,000"
		NetIssuancePaymentsOfDebt,"-64,000,000","-25,000,000","-36,000,000","-53,000,000","-50,000,000","-28,000,000","-141,000,000","-20,000,000","-407,000,000","-353,000,000","1,635,000,000",,"0",,,,,"-105,360,000","-1,754,000",,,,,"-8,000",,,"-6,600,000"
			NetLongTermDebtIssuance,"-64,000,000","-25,000,000","-36,000,000","-53,000,000","-50,000,000","-28,000,000","-141,000,000","-95,000,000","-57,000,000","-53,000,000","985,000,000",,"0",,,,,,,,,,,,,,
				LongTermDebtIssuance,,"0","650,000,000","0","1,740,000,000","0","25,000,000","0","0",,"1,000,000,000",,"0",,,,,,,,,,,,,,
				LongTermDebtPayments,"-64,000,000","-25,000,000","-686,000,000","-53,000,000","-50,000,000","-28,000,000","-166,000,000","-95,000,000","-57,000,000","-53,000,000","-15,000,000",,"0",,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,"0","0","0","0","-75,000,000","75,000,000","-350,000,000","-300,000,000","650,000,000",,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","1,740,000,000","0",,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0","-1,740,000,000","0",,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-837,000,000","-1,064,000,000","-1,422,000,000","-771,000,000","-1,621,000,000","-2,247,000,000","-1,261,000,000","-1,889,000,000","-512,000,000","-460,000,000","-248,000,000","-179,000,000","-520,845,000","-374,147,000","-59,000,000","45,392,000","27,041,000","67,103,000","51,400,000","47,451,000","36,768,000","24,740,000","20,043,000","5,991,000","1,755,000","1,600,000","22,500,000"
			CommonStockIssuance,,,,,,,,,,,,,,"79,551,000","107,084,000","61,651,000","54,876,000","67,103,000","51,400,000","47,451,000","36,768,000","24,740,000","20,043,000","5,991,000","1,755,000","1,600,000","23,300,000"
			CommonStockPayments,"-837,000,000","-1,064,000,000","-1,422,000,000","-771,000,000","-1,621,000,000","-2,247,000,000","-1,261,000,000","-1,889,000,000","-512,000,000","-460,000,000","-248,000,000","-179,000,000","-520,845,000","-374,147,000","-59,000,000","-16,259,000","-27,835,000",,,,,,,,,,"-800,000"
		CashDividendsPaid,"-594,000,000","-591,000,000","-564,000,000","-509,000,000","-480,000,000","-453,000,000","-468,000,000","-265,000,000","0",,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,"-594,000,000","-591,000,000","-564,000,000","-509,000,000","-480,000,000","-453,000,000","-468,000,000","-265,000,000","0",,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"65,000,000","71,000,000","86,000,000","130,000,000","142,000,000","159,000,000","181,000,000","189,000,000","176,000,000","131,000,000","101,000,000","117,500,000","129,484,000","79,551,000","107,084,000",,,,,,,,,,,,
		NetOtherFinancingCharges,,,"-3,000,000",,,,"-4,000,000",,"24,000,000","33,700,000","15,000,000","30,600,000","48,373,000","39,141,000","71,919,000","31,556,000","16,993,000","42,265,000","33,249,000",,,"-2,963,000",,,"8,000",,"200,000"
EndCashPosition,"2,199,000,000","2,717,000,000","2,294,000,000","1,792,000,000","2,680,000,000","2,645,000,000","1,161,000,000","1,925,000,000","2,034,000,000","2,125,000,000","2,010,000,000","2,213,000,000","1,570,077,000","1,310,906,000","1,540,969,000","1,100,930,000","735,066,000","339,845,000","265,937,000","196,938,000","199,296,000","144,371,000","126,211,000","84,977,000","61,976,000","42,600,000","28,400,000"
	ChangesInCash,"144,000,000","390,000,000","523,000,000","-872,000,000","52,000,000","1,518,000,000","-728,000,000","-160,000,000","-61,000,000","134,000,000","-185,000,000","662,100,000","259,549,000","-230,584,000","437,767,000","354,509,000","418,733,000","70,989,000","63,433,000","2,665,000","51,407,000","71,075,000","41,261,000","23,109,000","19,376,000","14,300,000","25,800,000"
	EffectOfExchangeRateChanges,"-6,000,000","33,000,000","-21,000,000","-16,000,000","-17,000,000","-34,000,000","-36,000,000","51,000,000","-30,000,000","-19,000,000","-18,000,000","-19,200,000","-378,000","521,000","2,272,000","11,355,000","-23,512,000","2,919,000","5,566,000","-5,023,000","3,518,000","4,185,000","-27,000","-108,000","-41,000",,
	BeginningCashPosition,"2,055,000,000","2,294,000,000","1,792,000,000","2,680,000,000","2,645,000,000","1,161,000,000","1,925,000,000","2,034,000,000","2,125,000,000","2,010,000,000","2,213,000,000","1,570,100,000","1,310,906,000","1,540,969,000","1,100,930,000","735,066,000","339,845,000","265,937,000","196,938,000","199,296,000","144,371,000","69,111,000","84,977,000","61,976,000","42,641,000","28,400,000","2,700,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000","-100,000"
IncomeTaxPaidSupplementalData,,"1,245,000,000","813,000,000","625,000,000","745,000,000","870,000,000","597,000,000","587,000,000","845,000,000","579,000,000","559,000,000","481,000,000","402,098,000","248,229,000","127,129,000","120,544,000",,,,,,,,,,,
InterestPaidSupplementalData,,"40,000,000","15,000,000","7,000,000","25,000,000","25,000,000","21,000,000","21,000,000","16,000,000","14,000,000","0",,"0",,,,,,,,,,,,,,
CapitalExpenditure,"-309,000,000","-317,000,000","-332,000,000","-279,000,000","-398,000,000","-392,000,000","-377,000,000","-284,000,000","-300,000,000","-273,000,000","-212,000,000","-261,600,000","-334,465,000","-288,221,000","-185,512,000","-76,639,000","-169,410,000","-182,467,000","-104,734,000","-71,770,000","-46,581,000","-29,991,000","-22,268,000","-14,953,000","-10,652,000","-5,900,000","-3,700,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,"79,551,000","107,084,000","61,651,000","54,876,000","67,103,000","51,400,000","47,451,000","36,768,000","24,740,000","20,043,000","5,991,000","1,755,000","1,600,000","23,300,000"
IssuanceOfDebt,,"0","650,000,000","0","1,740,000,000","0","25,000,000","0","0",,"1,000,000,000",,"0",,,,,,,,,,,,,,
RepaymentOfDebt,"-64,000,000","-25,000,000","-686,000,000","-53,000,000","-1,790,000,000","-28,000,000","-166,000,000","-95,000,000","-57,000,000","-53,000,000","-15,000,000",,"0",,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-837,000,000","-1,064,000,000","-1,422,000,000","-771,000,000","-1,621,000,000","-2,247,000,000","-1,261,000,000","-1,889,000,000","-512,000,000","-460,000,000","-248,000,000","-179,000,000","-520,845,000","-374,147,000","-59,000,000","-16,259,000","-27,835,000",,,,,,,,,,"-800,000"
FreeCashFlow,"1,613,000,000","2,013,000,000","2,236,000,000","2,216,000,000","2,901,000,000","2,107,000,000","2,215,000,000","2,123,000,000","1,345,000,000","1,914,000,000","1,261,000,000","1,162,200,000","838,118,000","586,931,000","579,142,000","595,686,000","260,295,000","161,853,000","148,142,000","87,990,000","80,752,000","49,871,000","34,414,000","17,126,000","19,568,000","12,700,000","9,700,000"
